"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Ruchitha Venkatesh",2023,"FairBreak Invitational Tournament","Barmy Army",1,0,1,0,0,0,0,0,0,0,0
"Rumana Ahmed",2022,"FairBreak Invitational Tournament","Barmy Army",4,63,39,161.538461538462,Inf,8,2,4,0,0,35
"Rumana Ahmed",2023,"FairBreak Invitational Tournament","Barmy Army",3,45,36,125,22.5,7,0,1,0,0,37
"S Ecclestone",2022,"FairBreak Invitational Tournament","Spirit",6,83,55,150.909090909091,41.5,5,6,4,0,0,29
"S Ismail",2022,"FairBreak Invitational Tournament","Sapphires",4,31,21,147.619047619048,10.3333333333333,5,0,1,0,0,16
"S Ismail",2023,"FairBreak Invitational Tournament","Sapphires",4,33,31,106.451612903226,8.25,1,2,0,0,0,26
"S Jimmy",2023,"FairBreak Invitational Tournament","Sapphires",3,17,26,65.3846153846154,5.66666666666667,0,1,0,0,0,13
"S Luus",2022,"FairBreak Invitational Tournament","Tornadoes",7,163,138,118.115942028986,40.75,17,3,3,0,1,66
"S Luus",2023,"FairBreak Invitational Tournament","Tornadoes",4,131,93,140.860215053763,43.6666666666667,12,6,1,0,1,65
"S Miyaji",2022,"FairBreak Invitational Tournament","Spirit",1,4,13,30.7692307692308,4,0,0,0,0,0,4
"S Mosweu",2022,"FairBreak Invitational Tournament","Warriors (FairBreak)",2,2,10,20,2,0,0,1,0,0,2
"S Solman",2022,"FairBreak Invitational Tournament","Barmy Army",1,1,1,100,Inf,0,0,1,0,0,1
"S Sriharsha",2022,"FairBreak Invitational Tournament","Warriors (FairBreak)",5,74,81,91.358024691358,18.5,8,0,1,0,0,35
"S Sriharsha",2023,"FairBreak Invitational Tournament","Warriors",7,84,110,76.3636363636364,21,4,1,3,0,0,25
"S Tippoch",2022,"FairBreak Invitational Tournament","Falcons",1,14,19,73.6842105263158,Inf,0,0,1,0,0,14
"S Tippoch",2023,"FairBreak Invitational Tournament","Falcons",3,15,18,83.3333333333333,7.5,2,0,1,0,0,9
"SA Campbelle",2022,"FairBreak Invitational Tournament","Barmy Army",4,67,53,126.415094339623,33.5,5,3,2,0,0,31
"SA Campbelle",2023,"FairBreak Invitational Tournament","Barmy Army",6,113,89,126.966292134831,37.6666666666667,10,3,3,0,0,33
"SFM Devine",2022,"FairBreak Invitational Tournament","Tornadoes",7,213,148,143.918918918919,30.4285714285714,21,12,0,0,2,52
"SIR Dunkley",2022,"FairBreak Invitational Tournament","Spirit",7,263,172,152.906976744186,43.8333333333333,37,4,1,1,1,123
"SIR Dunkley",2023,"FairBreak Invitational Tournament","Spirit",5,84,69,121.739130434783,16.8,6,5,0,0,0,35
"SJ Bryce",2022,"FairBreak Invitational Tournament","Spirit",7,145,154,94.1558441558442,20.7142857142857,17,1,0,0,0,39
"SJ Bryce",2023,"FairBreak Invitational Tournament","Spirit",6,45,62,72.5806451612903,7.5,5,1,0,0,0,25
"SL Kalis",2022,"FairBreak Invitational Tournament","Tornadoes",7,225,231,97.4025974025974,32.1428571428571,30,1,0,0,2,58
"SL Kalis",2023,"FairBreak Invitational Tournament","Tornadoes",5,65,73,89.041095890411,13,8,0,0,0,0,37
"SR Magar",2022,"FairBreak Invitational Tournament","Tornadoes",2,22,29,75.8620689655172,22,2,0,1,0,0,18
"SR Taylor",2022,"FairBreak Invitational Tournament","Tornadoes",5,174,140,124.285714285714,87,14,5,3,0,1,78
"SR Taylor",2023,"FairBreak Invitational Tournament","Tornadoes",4,100,89,112.359550561798,33.3333333333333,17,0,1,0,1,61
"SS Connell",2022,"FairBreak Invitational Tournament","Warriors (FairBreak)",1,2,2,100,Inf,0,0,1,0,0,2
"SS Connell",2023,"FairBreak Invitational Tournament","Warriors",2,2,6,33.3333333333333,1,0,0,0,0,0,2
"SW Bates",2022,"FairBreak Invitational Tournament","Falcons",5,147,111,132.432432432432,36.75,19,1,1,0,1,60
"SW Bates",2023,"FairBreak Invitational Tournament","Falcons",6,137,128,107.03125,27.4,14,4,1,0,0,44
"Sana Mir",2022,"FairBreak Invitational Tournament","Sapphires",2,23,27,85.1851851851852,23,3,0,1,0,0,18
"Sana Mir",2023,"FairBreak Invitational Tournament","Sapphires",5,26,32,81.25,6.5,2,1,1,0,0,9
"Shanzeen Shahzad",2022,"FairBreak Invitational Tournament","Warriors (FairBreak)",1,0,1,0,0,0,0,0,0,0,0
"Shanzeen Shahzad",2023,"FairBreak Invitational Tournament","Warriors",1,0,4,0,0,0,0,0,0,0,0
"T Ruma",2023,"FairBreak Invitational Tournament","Warriors",3,31,34,91.1764705882353,15.5,4,1,1,0,0,21
"TG Norris",2022,"FairBreak Invitational Tournament","Barmy Army",3,2,8,25,0.666666666666667,0,0,0,0,0,2
