"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"TG Southee",2022-01-24,"Wellington","Northern Districts",1,"3.4",0,20,3,5.45454545454546,12,"Super Smash","2021/22",1289632,"Basin Reserve, Wellington","Wellington","Wellington","Northern Districts","Northern Districts","field",NA,"Northern Districts","2",NA
"AP Devcich",2017-12-30,"Central Districts","Northern Districts",1,"4.0",0,21,3,5.25,11,"Super Smash","2017/18",1118549,"Pukekura Park","New Plymouth","Central Districts","Northern Districts","Central Districts","bat",NA,"Northern Districts","5",NA
"AY Patel",2019-12-13,"Northern Districts","Central Districts",2,"3.5",0,21,3,5.47826086956522,13,"Super Smash","2019/20",1197741,"McLean Park","Napier","Central Districts","Northern Districts","Central Districts","bat",NA,"Central Districts",NA,"120"
"BG Lister",2020-12-31,"Central Districts","Auckland",1,"4.0",0,21,3,5.25,13,"Super Smash","2020/21",1234002,"Pukekura Park","New Plymouth","Central Districts","Auckland","Central Districts","bat",NA,"Central Districts",NA,"70"
"BR Hampton",2021-01-04,"Central Districts","Northern Districts",1,"4.0",0,21,3,5.25,10,"Super Smash","2020/21",1234006,"Seddon Park","Hamilton","Central Districts","Northern Districts","Northern Districts","field",NA,"Northern Districts","6",NA
"L Delport",2023-02-05,"Wellington","Auckland",2,"4.0",0,21,3,5.25,8,"Super Smash","2022/23",1341222,"Basin Reserve, Wellington","Wellington","Auckland","Wellington","Wellington","field",NA,"Auckland",NA,"9"
"PF Younghusband",2024-01-02,"Northern Districts","Wellington",2,"4.0",0,21,3,5.25,12,"Super Smash","2023/24",1409484,"Bay Oval, Mount Maunganui","Mount Maunganui","Wellington","Northern Districts","Wellington","bat","TA Blundell","Wellington",NA,"23"
"BV Sears",2021-12-24,"Auckland","Wellington",1,"4.0",0,22,3,5.5,12,"Super Smash","2021/22",1289616,"Basin Reserve, Wellington","Wellington","Auckland","Wellington","Auckland","bat",NA,"Auckland",NA,"13"
"DJ Mitchell",2017-12-23,"Otago","Northern Districts",2,"3.0",0,22,3,7.33333333333333,5,"Super Smash","2017/18",1118542,"Seddon Park","Hamilton","Northern Districts","Otago","Otago","field",NA,"Northern Districts",NA,"106"
"HK Bennett",2018-12-31,"Central Districts","Wellington",1,"4.0",0,22,3,5.5,12,"Super Smash","2018/19",1160504,"Pukekura Park","New Plymouth","Central Districts","Wellington","Wellington","field",NA,"Wellington","8",NA
"KA Jamieson",2019-02-09,"Wellington","Canterbury",1,"4.0",0,22,3,5.5,12,"Super Smash","2018/19",1160525,"Hagley Oval","Christchurch","Wellington","Canterbury","Wellington","bat",NA,"Canterbury","7",NA
"MG Bracewell",2021-11-26,"Canterbury","Wellington",2,"4.0",0,22,3,5.5,8,"Super Smash","2021/22",1289603,"Hagley Oval, Christchurch","Christchurch","Wellington","Canterbury","Canterbury","field",NA,"Wellington",NA,"27"
"RM Hira",2019-02-09,"Central Districts","Auckland",1,"3.0",0,22,3,7.33333333333333,8,"Super Smash","2018/19",1160526,"Eden Park Outer Oval","Auckland","Central Districts","Auckland","Central Districts","bat",NA,"Auckland","8",NA
"SC Kuggeleijn",2021-12-30,"Central Districts","Northern Districts",1,"3.0",0,22,3,7.33333333333333,10,"Super Smash","2021/22",1289621,"Pukekura Park, New Plymouth","New Plymouth","Central Districts","Northern Districts","Northern Districts","field",NA,"Northern Districts","6",NA
"SHA Rance",2018-01-17,"Auckland","Central Districts",2,"3.3",0,22,3,6.28571428571429,11,"Super Smash","2017/18",1132901,"Eden Park Outer Oval","Auckland","Central Districts","Auckland","Auckland","field",NA,"Central Districts",NA,"36"
"ZGF Foulkes",2023-01-27,"Central Districts","Canterbury",2,"4.0",0,22,3,5.5,13,"Super Smash","2022/23",1341216,"Hagley Oval, Christchurch","Christchurch","Canterbury","Central Districts","Central Districts","field",NA,"Canterbury",NA,"58"
"AY Patel",2019-12-23,"Canterbury","Central Districts",1,"4.0",0,23,3,5.75,10,"Super Smash","2019/20",1197751,"McLean Park","Napier","Canterbury","Central Districts","Canterbury","bat",NA,"Canterbury",NA,"30"
"BM Tickner",2021-01-18,"Otago","Central Districts",1,"4.0",0,23,3,5.75,14,"Super Smash","2020/21",1234015,"Pukekura Park, New Plymouth","New Plymouth","Otago","Central Districts","Central Districts","field",NA,"Central Districts","5",NA
"MD Rae",2020-01-17,"Auckland","Otago",2,"4.0",0,23,3,5.75,11,"Super Smash","2019/20",1197771,"University Oval","Dunedin","Otago","Auckland","Auckland","field",NA,"Auckland","3",NA
"MJ McClenaghan",2019-01-06,"Northern Districts","Auckland",1,"3.0",0,23,3,7.66666666666667,9,"Super Smash","2018/19",1160506,"Seddon Park","Hamilton","Northern Districts","Auckland","Northern Districts","bat",NA,"Northern Districts",NA,"2"
