"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"A Doddaballapur","2022","Kwibuka Women's Twenty20 Tournament","Germany",2,3,12,25,1.5,0,0,0,0,0,2
"A Doddaballapur","2023","ICC Women's T20 World Cup Europe Division 2 Qualifier","Germany",4,62,69,89.8550724637681,20.6666666666667,6,1,1,0,0,38
"A Emch","2023","ICC Women's T20 World Cup Americas Region Qualifier","Argentina",1,0,2,0,NA,0,0,1,0,0,0
"A Fujikawa","2022/23","Women's East Asia Cup","Japan",1,4,8,50,Inf,0,0,1,0,0,4
"A Fujikawa","2023","Japan Women tour of Vanuatu","Japan",1,0,1,0,0,0,0,0,0,0,0
"A Fujikawa","2023/24","Women's T20 Quadrangular Series (in Hong Kong)","Japan",4,9,26,34.6153846153846,3,0,0,1,0,0,4
"A Galan","2023","ICC Women's T20 World Cup Americas Region Qualifier","Argentina",6,10,51,19.6078431372549,1.66666666666667,1,0,0,0,0,4
"A Galan","2023/24","Chile Women tour of Argentina","Argentina",2,18,11,163.636363636364,9,2,0,0,0,0,15
"A Gardner","2016/17","New Zealand Women in Australia T20I Series","Australia",3,5,17,29.4117647058824,1.66666666666667,1,0,0,0,0,5
"A Gardner","2017/18","England Women tour of Australia","Australia",2,18,15,120,9,2,1,0,0,0,10
"A Gardner","2017/18","India Tri-Nation Women's T20 Series","Australia",4,93,54,172.222222222222,23.25,13,5,0,0,0,33
"A Gardner","2018/19","Australia Women v Pakistan Women T20I Series","Australia",3,76,50,152,76,11,1,2,0,1,63
"A Gardner","2018/19","ICC Women's T20 World Cup","Australia",5,90,78,115.384615384615,22.5,5,6,1,0,0,33
"A Gardner","2018/19","New Zealand Women tour of Australia","Australia",3,28,25,112,14,5,0,1,0,0,16
"A Gardner","2019","Australia Women tour of England","Australia",3,28,20,140,9.33333333333333,4,1,0,0,0,27
"A Gardner","2019","Australia Women tour of West Indies","Australia",1,13,16,81.25,13,1,0,0,0,0,13
"A Gardner","2019/20","Australia Tri-Nation Women's T20 Series","Australia",6,172,130,132.307692307692,34.4,24,4,1,0,1,93
"A Gardner","2019/20","ICC Women's T20 World Cup","Australia",6,80,78,102.564102564103,16,8,2,1,0,0,34
"A Gardner","2019/20","Sri Lanka Women tour of Australia","Australia",1,49,27,181.481481481481,49,1,4,0,0,0,49
"A Gardner","2020/21","Australia Women tour of New Zealand","Australia",2,76,51,149.019607843137,76,6,3,1,0,1,73
"A Gardner","2020/21","New Zealand Women tour of Australia","Australia",2,90,62,145.161290322581,45,11,3,0,0,1,61
"A Gardner","2021/22","India Women tour of Australia","Australia",2,2,10,20,1,0,0,0,0,0,1
"A Gardner","2022","Commonwealth Games Women's Cricket Competition","Australia",3,96,70,137.142857142857,96,13,1,2,0,1,52
"A Gardner","2022","Ireland Tri-Nation Women's T20I Series","Australia",1,5,3,166.666666666667,Inf,1,0,1,0,0,5
"A Gardner","2022/23","Australia Women tour of India","Australia",4,115,70,164.285714285714,38.3333333333333,14,4,1,0,1,66
"A Gardner","2022/23","ICC Women's T20 World Cup","Australia",5,110,92,119.565217391304,36.6666666666667,12,2,2,0,0,31
"A Gardner","2022/23","Pakistan Women tour of Australia","Australia",2,35,24,145.833333333333,Inf,3,1,2,0,0,30
"A Gardner","2023","Women's Ashes","Australia",3,72,56,128.571428571429,24,4,3,0,0,0,32
"A Gardner","2023/24","Australia Women tour of Bangladesh","Australia",2,21,25,84,10.5,2,0,0,0,0,16
"A Gardner","2023/24","Australia Women tour of India","Australia",2,7,11,63.6363636363636,3.5,1,0,0,0,0,7
"A Gardner","2023/24","South Africa Women tour of Australia","Australia",2,36,25,144,36,3,1,1,0,0,26
"A Gardner","2023/24","West Indies Women tour of Australia","Australia",3,17,21,80.9523809523809,8.5,1,1,1,0,0,13
"A Gunasekar","2023/24","Asian Cricket Council Women's Premier Cup","Oman",3,8,40,20,4,1,0,1,0,0,5
"A Gurung","2021/22","ICC Women's T20 World Cup Asia Region Qualifier","Bhutan",3,22,19,115.789473684211,11,2,0,1,0,0,11
"A Gurung","2022","Asian Cricket Council Women's T20 Championship","Bhutan",3,3,4,75,1.5,0,0,1,0,0,2
"A Gurung","2023","ICC Women's T20 World Cup Asia Region Qualifier","Bhutan",3,15,35,42.8571428571429,7.5,1,0,1,0,0,10
"A Gurung","2023/24","Asian Cricket Council Women's Premier Cup","Bhutan",2,1,3,33.3333333333333,1,0,0,1,0,0,1
"A Hartley","2017/18","India Tri-Nation Women's T20 Series","England",1,2,2,100,Inf,0,0,1,0,0,2
"A Hunter","2021","Scotland Women tour of Ireland","Ireland",1,2,8,25,2,0,0,0,0,0,2
"A Hunter","2022","ICC Women's T20 World Cup Qualifier","Ireland",5,105,120,87.5,21,6,1,0,0,0,43
"A Hunter","2022","Ireland Women tour of Scotland","Ireland",2,32,29,110.344827586207,32,2,2,1,0,0,16
"A Hunter","2022/23","ICC Women's T20 World Cup","Ireland",4,23,27,85.1851851851852,5.75,2,0,0,0,0,15
"A Hunter","2022/23","Ireland Women tour of Pakistan","Ireland",3,77,78,98.7179487179487,25.6666666666667,6,0,0,0,0,40
"A Hunter","2023","Ireland Women tour of Netherlands","Ireland",3,95,82,115.853658536585,47.5,9,4,1,0,0,49
"A Hunter","2023","Ireland Women tour of West Indies","Ireland",3,92,84,109.52380952381,30.6666666666667,9,2,0,0,0,44
"A Hunter","2023/24","Ireland Women tour of Zimbabwe","Ireland",5,240,176,136.363636363636,80,28,3,2,1,1,101
"A Hunter","2023/24","Ireland Women v Scotland Women","Ireland",2,78,68,114.705882352941,39,11,0,0,0,1,68
"A Hunter","2024","ICC Women's T20 World Cup Qualifier","Ireland",5,131,107,122.429906542056,32.75,15,0,1,0,1,71
"A Hunter","2024","Ireland Women v Thailand Women T20I Series","Ireland",1,31,31,100,Inf,2,0,1,0,0,31
"A Igbobie","2019","ICC Women's T20 World Cup Africa Region Qualifier","Nigeria",1,13,27,48.1481481481481,13,1,0,0,0,0,13
"A Igbobie","2021","ICC Women's T20 World Cup Africa Region Qualifier","Nigeria",1,0,3,0,0,0,0,0,0,0,0
"A Igbobie","2021","Kwibuka Women's Twenty20 Tournament","Nigeria",4,13,34,38.2352941176471,6.5,0,0,2,0,0,4
"A Igbobie","2022","Kwibuka Women's Twenty20 Tournament","Nigeria",2,8,19,42.1052631578947,8,1,0,1,0,0,7
"A Igbobie","2023/24","Women's African Games","Nigeria",1,13,32,40.625,13,0,0,0,0,0,13
"A Ikuzwe","2019","ICC Women's T20 World Cup Africa Region Qualifier","Rwanda",1,16,19,84.2105263157895,Inf,1,0,1,0,0,16
"A Ikuzwe","2019","Kwibuka Women's Twenty20 Tournament","Rwanda",1,7,9,77.7777777777778,7,1,0,0,0,0,7
"A Ikuzwe","2019","Nigeria Women tour of Rwanda","Rwanda",1,30,38,78.9473684210526,30,1,0,0,0,0,30
"A Ikuzwe","2021","ICC Women's T20 World Cup Africa Region Qualifier","Rwanda",3,49,66,74.2424242424242,24.5,0,0,1,0,0,38
"A Ikuzwe","2021","Kwibuka Women's Twenty20 Tournament","Rwanda",3,21,28,75,10.5,0,0,1,0,0,11
"A Ikuzwe","2022","Kwibuka Women's Twenty20 Tournament","Rwanda",3,31,49,63.265306122449,10.3333333333333,4,0,0,0,0,21
"A Ikuzwe","2023/24","ICC Women's T20 World Cup Africa Region Qualifier","Rwanda",2,13,18,72.2222222222222,6.5,1,0,0,0,0,11
"A Ikuzwe","2023/24","Women's African Games","Rwanda",1,0,3,0,0,0,0,0,0,0,0
"A Iopu","2023","ICC Women's T20 World Cup East Asia-Pacific Region Qualifier","Samoa",4,34,76,44.7368421052632,8.5,2,0,0,0,0,20
"A Kanada","2019","ICC Women's T20 World Cup East Asia-Pacific Region Qualifier","Japan",1,5,10,50,5,0,0,0,0,0,5
"A Kanada","2019","Women's Twenty20 East Asia Cup","Japan",2,29,37,78.3783783783784,29,2,0,1,0,0,29
"A Kanada","2022/23","Women's East Asia Cup","Japan",1,0,1,0,0,0,0,0,0,0,0
"A Kano","2019","ICC Women's T20 World Cup East Asia-Pacific Region Qualifier","Japan",2,15,24,62.5,7.5,0,0,0,0,0,8
"A Kano","2019","Women's Twenty20 East Asia Cup","Japan",2,0,2,0,0,0,0,0,0,0,0
"A Kano","2022/23","Women's East Asia Cup","Japan",5,77,86,89.5348837209302,25.6666666666667,3,0,2,0,1,54
"A Kano","2023","ICC Women's T20 World Cup East Asia-Pacific Region Qualifier","Japan",4,23,47,48.936170212766,5.75,0,0,0,0,0,15
"A Kano","2023","Japan Women tour of Vanuatu","Japan",2,11,16,68.75,5.5,1,0,0,0,0,11
"A Kano","2023/24","Asian Cricket Council Women's Premier Cup","Japan",1,6,8,75,6,1,0,0,0,0,6
"A Kano","2023/24","Women's T20 Quadrangular Series (in Hong Kong)","Japan",4,35,59,59.3220338983051,8.75,3,0,0,0,0,29
"A Karmacharya","2022","Asian Cricket Council Women's T20 Championship","Nepal",1,0,1,0,0,0,0,0,0,0,0
"A Karmacharya","2022","Uganda Women tour of Nepal","Nepal",2,6,10,60,3,0,0,0,0,0,6
"A Karmacharya","2023","ICC Women's T20 World Cup Asia Region Qualifier","Nepal",2,3,13,23.0769230769231,1.5,0,0,0,0,0,3
"A Karmacharya","2023","Nepal Women tour of Malaysia","Nepal",1,3,8,37.5,3,0,0,0,0,0,3
"A Karmacharya","2023/24","Women's T20 Quadrangular Series (in Hong Kong)","Nepal",4,5,12,41.6666666666667,2.5,0,0,2,0,0,2
"A Khaka","2017/18","India Women tour of South Africa","South Africa",2,2,4,50,2,0,0,1,0,0,1
"A Khaka","2019/20","South Africa Women tour of India","South Africa",3,9,22,40.9090909090909,9,0,0,2,0,0,5
"A Khaka","2019/20","South Africa Women tour of New Zealand","South Africa",3,16,18,88.8888888888889,Inf,2,0,3,0,0,8
"A Khaka","2021","South Africa Women tour of West Indies","South Africa",1,1,4,25,1,0,0,0,0,0,1
"A Khaka","2022","South Africa Women tour of England","South Africa",1,0,1,0,NA,0,0,1,0,0,0
"A Khaka","2022/23","ICC Women's T20 World Cup","South Africa",1,1,2,50,Inf,0,0,1,0,0,1
"A Khaka","2022/23","South Africa Women's T20I Tri-Series","South Africa",1,1,1,100,Inf,0,0,1,0,0,1
"A King","2022","Commonwealth Games Women's Cricket Competition","Australia",2,19,21,90.4761904761905,19,3,0,1,0,0,18
"A King","2022/23","Australia Women tour of India","Australia",1,7,6,116.666666666667,Inf,1,0,1,0,0,7
"A King","2022/23","ICC Women's T20 World Cup","Australia",1,1,3,33.3333333333333,1,0,0,0,0,0,1
"A Kitayama","2019","ICC Women's T20 World Cup East Asia-Pacific Region Qualifier","Japan",4,11,19,57.8947368421053,2.75,1,0,0,0,0,6
"A Kitayama","2019","Women's Twenty20 East Asia Cup","Japan",2,13,21,61.9047619047619,6.5,0,0,0,0,0,13
"A Kohli","2022","Kwibuka Women's Twenty20 Tournament","Germany",2,40,47,85.1063829787234,20,4,0,0,0,0,31
"A Kolan","2021/22","ICC Women's T20 World Cup Americas Region Qualifier","United States of America",1,0,2,0,0,0,0,0,0,0,0
"A Kolan","2022","ICC Women's T20 World Cup Qualifier","United States of America",3,0,9,0,0,0,0,1,0,0,0
"A Kolan","2023","ICC Women's T20 World Cup Americas Region Qualifier","United States of America",5,146,179,81.5642458100559,36.5,8,0,1,0,1,54
"A Kolan","2024","ICC Women's T20 World Cup Qualifier","United States of America",4,21,51,41.1764705882353,5.25,2,0,0,0,0,9
"A Kone","2019","Kwibuka Women's Twenty20 Tournament","Mali",1,0,3,0,0,0,0,0,0,0,0
"A Lister","2021","Scotland Women tour of Ireland","Scotland",4,16,25,64,4,2,0,0,0,0,7
"A Lister","2021/22","Bangladesh Women tour of Malaysia","Scotland",1,5,7,71.4285714285714,5,0,0,0,0,0,5
"A Lister","2021/22","Commonwealth Games Women's Cricket Competition Qualifiers","Scotland",1,2,4,50,2,0,0,0,0,0,2
"A Lister","2021/22","Scotland Women tour of Malaysia","Scotland",1,0,2,0,0,0,0,0,0,0,0
"A Lister","2022","ICC Women's T20 World Cup Qualifier","Scotland",5,113,86,131.395348837209,22.6,15,1,0,0,1,60
"A Lister","2022","Ireland Women tour of Scotland","Scotland",2,42,29,144.827586206897,21,9,0,0,0,0,25
"A Lister","2023","ICC Women's T20 World Cup Europe Region Qualifier","Scotland",4,101,55,183.636363636364,33.6666666666667,10,4,1,0,1,68
"A Lister","2023","Netherlands Women's T20I Tri-Series","Scotland",2,7,9,77.7777777777778,3.5,1,0,0,0,0,6
"A Lister","2023","Thailand Women tour of Netherlands","Scotland",2,22,15,146.666666666667,11,3,0,0,0,0,21
"A Lister","2023/24","Ireland Women v Scotland Women","Scotland",1,6,6,100,6,0,0,0,0,0,6
"A Lister","2024","ICC Women's T20 World Cup Qualifier","Scotland",4,102,71,143.661971830986,34,11,3,1,0,1,55
"A Makri","2023","Women's Continental Cup","Greece",4,12,20,60,3,2,0,0,0,0,7
"A Mare","2021/22","GCC Women's Twenty20 Championship Cup","Qatar",3,19,20,95,9.5,1,0,1,0,0,13
"A Mare","2021/22","Nepal Women tour of Qatar","Qatar",3,18,27,66.6666666666667,6,2,0,0,0,0,8
"A Mare","2022","Asian Cricket Council Women's T20 Championship","Qatar",4,34,60,56.6666666666667,11.3333333333333,1,0,1,0,0,11
"A Mare","2022/23","Kenya Quadrangular Women's T20 Series","Qatar",3,2,8,25,0.666666666666667,0,0,0,0,0,1
"A Mare","2023","ICC Women's T20 World Cup Asia Region Qualifier","Qatar",3,32,41,78.0487804878049,16,4,0,1,0,0,14
"A Mare","2023/24","Asian Cricket Council Women's Premier Cup","Qatar",3,48,73,65.7534246575343,16,3,0,0,0,0,36
"A Mazvishaya","2021","Thailand Women tour of Zimbabwe","Zimbabwe",2,1,2,50,Inf,0,0,2,0,0,1
"A Mazvishaya","2023","Zimbabwe Women tour of Thailand","Zimbabwe",1,4,6,66.6666666666667,Inf,0,0,1,0,0,4
"A Mazvishaya","2024","ICC Women's T20 World Cup Qualifier","Zimbabwe",2,13,20,65,Inf,0,0,2,0,0,11
"A Merritt","2022","Inter-Insular Women's Twenty20 Series","Jersey",1,11,10,110,11,2,0,0,0,0,11
"A Merritt","2023","ICC Women's T20 World Cup Europe Division 2 Qualifier","Jersey",4,87,82,106.09756097561,43.5,11,0,2,0,0,45
"A Merritt","2023","Jersey Women tour of Netherlands","Jersey",2,20,18,111.111111111111,10,1,0,0,0,0,13
