"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_runs","winner_wickets","match_number","outcome","method","eliminator"
1403687,6,"Ireland","Scotland","female","2023/24",2023-10-24,"Ireland Women v Scotland Women","Desert Springs Cricket Ground, Almeria","Almeria","Ireland","bat","SJ Bryce","Aidan Seaver","R Black","M Hawthorne",NA,"Philip Thompson","Scotland",NA,8,"2",NA,NA,NA
1405121,6,"Pakistan","Bangladesh","female","2023/24",2023-10-25,"Pakistan Women tour of Bangladesh","Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Bangladesh","field","Nahida Akter","Ali Arman","Tanvir Ahmed","Shathira Jakir","Moniruzzaman","Akhtar Ahmad","Bangladesh",NA,5,"1",NA,NA,NA
1405122,6,"Bangladesh","Pakistan","female","2023/24",2023-10-27,"Pakistan Women tour of Bangladesh","Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Pakistan","field","Shorna Akter","Moniruzzaman","Tanvir Ahmed","Shathira Jakir","Ali Arman","Akhtar Ahmad","Bangladesh",20,NA,"2",NA,NA,NA
1405123,6,"Pakistan","Bangladesh","female","2023/24",2023-10-29,"Pakistan Women tour of Bangladesh","Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Bangladesh","field","Muneeba Ali","Ali Arman","Tanvir Ahmed","Shathira Jakir","Moniruzzaman","Akhtar Ahmad","Pakistan",31,NA,"3",NA,NA,NA
1407868,6,"Tanzania","Nepal","female","2023/24",2023-11-15,"Women's T20 Quadrangular Series (in Hong Kong)","Hong Kong Cricket Club","Wong Nai Chung Gap","Tanzania","bat","SF Jerome","John Prakash","Ramasamy Venkatesh","SJ D'Cruz",NA,"G Sankaranarayanan","Tanzania",27,NA,"1",NA,NA,NA
1407869,6,"Japan","Hong Kong","female","2023/24",2023-11-15,"Women's T20 Quadrangular Series (in Hong Kong)","Hong Kong Cricket Club","Wong Nai Chung Gap","Hong Kong","field","KY Chan","Huang Zhuo","Tabarak Dar","John Prakash",NA,"G Sankaranarayanan","Hong Kong",NA,9,"2",NA,NA,NA
1407866,6,"Tanzania","Japan","female","2023/24",2023-11-16,"Women's T20 Quadrangular Series (in Hong Kong)","Hong Kong Cricket Club","Wong Nai Chung Gap","Japan","field","S Mtae","Ramasamy Venkatesh","SJ D'Cruz","John Prakash",NA,"G Sankaranarayanan","Tanzania",111,NA,"3",NA,NA,NA
1407867,6,"Nepal","Hong Kong","female","2023/24",2023-11-16,"Women's T20 Quadrangular Series (in Hong Kong)","Hong Kong Cricket Club","Wong Nai Chung Gap","Nepal","bat","Iqra Sahar","John Prakash","Tabarak Dar","Huang Zhuo",NA,"G Sankaranarayanan","Hong Kong",NA,9,"4",NA,NA,NA
1407864,6,"Nepal","Japan","female","2023/24",2023-11-18,"Women's T20 Quadrangular Series (in Hong Kong)","Hong Kong Cricket Club","Wong Nai Chung Gap","Japan","field","Sangita Rai","Huang Zhuo","Niaz Ali","Jayanth Babu",NA,"G Sankaranarayanan","Nepal",67,NA,"5",NA,NA,NA
1407865,6,"Tanzania","Hong Kong","female","2023/24",2023-11-18,"Women's T20 Quadrangular Series (in Hong Kong)","Hong Kong Cricket Club","Wong Nai Chung Gap","Tanzania","bat","M Hill","John Prakash","S Vachha","Ramasamy Venkatesh",NA,"G Sankaranarayanan","Hong Kong",NA,10,"6",NA,NA,NA
1407870,6,"Nepal","Japan","female","2023/24",2023-11-19,"Women's T20 Quadrangular Series (in Hong Kong)","Hong Kong Cricket Club","Wong Nai Chung Gap","Nepal","bat","Puja Mahato","Jayanth Babu","Ramasamy Venkatesh",NA,NA,"G Sankaranarayanan","Nepal",45,NA,NA,NA,NA,NA
1407871,6,"Tanzania","Hong Kong","female","2023/24",2023-11-19,"Women's T20 Quadrangular Series (in Hong Kong)","Hong Kong Cricket Club","Wong Nai Chung Gap","Hong Kong","field","M Hill","John Prakash","SJ D'Cruz","Huang Zhuo",NA,"G Sankaranarayanan","Hong Kong",NA,5,NA,NA,NA,NA
1388196,6,"New Zealand","Pakistan","female","2023/24",2023-12-03,"Pakistan Women tour of New Zealand","University Oval, Dunedin","Dunedin","New Zealand","bat","Fatima Sana","C Black","Kim Cotton","T Semmens","SB Haig","RE Hayward","Pakistan",NA,7,"1",NA,NA,NA
1398254,6,"Bangladesh","South Africa","female","2023/24",2023-12-03,"Bangladesh Women tour of South Africa","Willowmoore Park, Benoni","Benoni","Bangladesh","bat","Shorna Akter","AM Sodumo","Lauren Agenbag","A Steenkamp","K Klaaste","GH Pienaar","Bangladesh",13,NA,"1",NA,NA,NA
1388197,6,"Pakistan","New Zealand","female","2023/24",2023-12-05,"Pakistan Women tour of New Zealand","University Oval, Dunedin","Dunedin","New Zealand","field","Aliya Riaz","C Black","SB Haig","T Semmens","Kim Cotton","RE Hayward","Pakistan",10,NA,"2",NA,NA,NA
1398255,6,"Bangladesh","South Africa","female","2023/24",2023-12-06,"Bangladesh Women tour of South Africa","Diamond Oval, Kimberley","Kimberley","South Africa","field",NA,"A Steenkamp","K Klaaste","AM Sodumo","Lauren Agenbag","GH Pienaar",NA,NA,NA,"2","no result",NA,NA
1406073,6,"England","India","female","2023/24",2023-12-06,"England Women tour of India","Wankhede Stadium, Mumbai","Mumbai","India","field","NR Sciver-Brunt","HAS Khalid","VG Rathi","N Janani","R Pandit","VR Nagre","England",38,NA,"1",NA,NA,NA
1398256,6,"Bangladesh","South Africa","female","2023/24",2023-12-08,"Bangladesh Women tour of South Africa","Diamond Oval, Kimberley","Kimberley","South Africa","field","A Hlubi","K Klaaste","Lauren Agenbag","A Steenkamp","AM Sodumo","GH Pienaar","South Africa",NA,8,"3",NA,NA,NA
1388198,6,"Pakistan","New Zealand","female","2023/24",2023-12-09,"Pakistan Women tour of New Zealand","John Davies Oval, Queenstown","Queenstown","New Zealand","field","SW Bates","Kim Cotton","SB Haig","T Semmens","C Black","RE Hayward","New Zealand",6,NA,"3",NA,"D/L",NA
1406074,6,"India","England","female","2023/24",2023-12-09,"England Women tour of India","Wankhede Stadium, Mumbai","Mumbai","England","field","CE Dean","N Janani","R Pandit","HAS Khalid","VG Rathi","VR Nagre","England",NA,4,"2",NA,NA,NA
1411261,6,"Zimbabwe","Kenya","female","2023/24",2023-12-09,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Kenya","field","J Nkomo","LDVV Silva","N Perera","Habib Enesi",NA,"O Chirombe","Zimbabwe",62,NA,"1",NA,NA,NA
1411262,6,"Botswana","Tanzania","female","2023/24",2023-12-09,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Botswana","bat","S Mtae","Claus Schumacher","S Dambanevana","P Sizara",NA,"O Chirombe","Tanzania",NA,10,"2",NA,NA,NA
1406075,6,"England","India","female","2023/24",2023-12-10,"England Women tour of India","Wankhede Stadium, Mumbai","Mumbai","England","bat","SR Patil","HAS Khalid","VG Rathi","R Pandit","N Janani","VR Nagre","India",NA,5,"3",NA,NA,NA
1411263,6,"Namibia","Nigeria","female","2023/24",2023-12-10,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Nigeria","field","Yasmeen Khan","Patric Makumbi","S Kintu","LDVV Silva",NA,"O Chirombe","Namibia",9,NA,"3",NA,NA,NA
1411264,6,"Rwanda","Uganda","female","2023/24",2023-12-10,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Uganda","field","J Mbabazi","Habib Enesi","P Sizara","N Perera",NA,"O Chirombe","Uganda",NA,6,"4",NA,NA,NA
1411265,6,"Kenya","Tanzania","female","2023/24",2023-12-11,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Tanzania","field","HM Omary","N Perera","S Dambanevana","S Kintu",NA,"O Chirombe","Tanzania",NA,7,"5",NA,"D/L",NA
1411266,6,"Zimbabwe","Botswana","female","2023/24",2023-12-11,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Zimbabwe","bat","K Ndlovu","LDVV Silva","Habib Enesi","Claus Schumacher",NA,NA,"Zimbabwe",115,NA,"6",NA,NA,NA
1411267,6,"Rwanda","Nigeria","female","2023/24",2023-12-12,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Rwanda","bat","P Agboya","Patric Makumbi","P Sizara","S Kintu",NA,"O Chirombe","Nigeria",3,NA,"7",NA,"D/L",NA
1411268,6,"Namibia","Uganda","female","2023/24",2023-12-12,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Uganda","field","C Aweko","Habib Enesi","S Dambanevana","LDVV Silva",NA,"O Chirombe","Uganda",NA,4,"8",NA,NA,NA
1411269,6,"Botswana","Kenya","female","2023/24",2023-12-13,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Kenya","field","Q Abel","N Perera","S Kintu","S Dambanevana",NA,"O Chirombe","Kenya",20,NA,"9",NA,"D/L",NA
1411270,6,"Tanzania","Zimbabwe","female","2023/24",2023-12-13,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Zimbabwe","field","P Marange","Claus Schumacher","Patric Makumbi","Habib Enesi",NA,"O Chirombe","Zimbabwe",NA,9,"10",NA,NA,NA
1411271,6,"Namibia","Rwanda","female","2023/24",2023-12-14,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Rwanda","field","M Gorases","P Sizara","S Kintu","Patric Makumbi",NA,"O Chirombe","Namibia",11,NA,"11",NA,NA,NA
1411272,6,"Nigeria","Uganda","female","2023/24",2023-12-14,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Uganda","field","C Aweko","Claus Schumacher","LDVV Silva","N Perera",NA,"O Chirombe","Uganda",NA,6,"12",NA,NA,NA
1411273,6,"Zimbabwe","Namibia","female","2023/24",2023-12-16,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Namibia","field","P Marange","LDVV Silva","Habib Enesi","Patric Makumbi",NA,"O Chirombe","Zimbabwe",86,NA,NA,NA,NA,NA
1411274,6,"Uganda","Tanzania","female","2023/24",2023-12-16,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Tanzania","field","R Musamali","N Perera","P Sizara","S Dambanevana",NA,"O Chirombe","Uganda",10,NA,NA,NA,NA,NA
1411276,6,"Uganda","Zimbabwe","female","2023/24",2023-12-17,"ICC Women's T20 World Cup Africa Region Qualifier","Entebbe Cricket Oval","Entebbe","Zimbabwe","field","P Marange","Claus Schumacher","N Perera","Habib Enesi",NA,"O Chirombe","Zimbabwe",NA,6,NA,NA,NA,NA
1406081,6,"Australia","India","female","2023/24",2024-01-05,"Australia Women tour of India","Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","India","field","TR Sadhu","N Janani","Vinod Seshan","Gayathri Venugopal","M Kuppuraj","AV Narvekar","India",NA,9,"1",NA,NA,NA
1406082,6,"India","Australia","female","2023/24",2024-01-07,"Australia Women tour of India","Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Australia","field","KJ Garth","Gayathri Venugopal","M Kuppuraj","N Janani","Vinod Seshan","AV Narvekar","Australia",NA,6,"2",NA,NA,NA
1406083,6,"India","Australia","female","2023/24",2024-01-09,"Australia Women tour of India","Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Australia","field","A Sutherland","Gayathri Venugopal","Vinod Seshan","M Kuppuraj","N Janani","AV Narvekar","Australia",NA,7,"3",NA,NA,NA
1415983,6,"Ireland","Zimbabwe","female","2023/24",2024-01-26,"Ireland Women tour of Zimbabwe","Harare Sports Club","Harare","Ireland","bat","A Hunter","S Dambanevana","T Musakwa","M Moyo",NA,"J Chibhabha","Ireland",57,NA,"1",NA,NA,NA
1375869,6,"South Africa","Australia","female","2023/24",2024-01-27,"South Africa Women tour of Australia","Manuka Oval, Canberra","Canberra","Australia","field","BL Mooney","Eloise Sheridan","S Redfern","SE Dionysius","CA Polosak","Dave Gilbert","Australia",NA,8,"1",NA,NA,NA
1375870,6,"Australia","South Africa","female","2023/24",2024-01-28,"South Africa Women tour of Australia","Manuka Oval, Canberra","Canberra","Australia","bat","L Wolvaardt","CA Polosak","Eloise Sheridan","SE Dionysius","S Redfern","Dave Gilbert","South Africa",NA,6,"2",NA,NA,NA
1415984,6,"Ireland","Zimbabwe","female","2023/24",2024-01-28,"Ireland Women tour of Zimbabwe","Harare Sports Club","Harare","Zimbabwe","field","L Delany","M Moyo","P Sizara","S Dambanevana",NA,"J Chibhabha","Ireland",42,NA,"2",NA,NA,NA
1375871,6,"South Africa","Australia","female","2023/24",2024-01-30,"South Africa Women tour of Australia","Bellerive Oval, Hobart","Hobart","Australia","field","BL Mooney","Eloise Sheridan","S Redfern","D Taylor","CA Polosak","Dave Gilbert","Australia",NA,5,"3",NA,NA,NA
1415985,6,"Ireland","Zimbabwe","female","2023/24",2024-01-30,"Ireland Women tour of Zimbabwe","Harare Sports Club","Harare","Ireland","bat","O Prendergast","S Dambanevana","T Musakwa","S Gogwe",NA,"J Chibhabha","Ireland",60,NA,"3",NA,NA,NA
1415986,6,"Zimbabwe","Ireland","female","2023/24",2024-02-01,"Ireland Women tour of Zimbabwe","Harare Sports Club","Harare","Ireland","field","O Prendergast","M Moyo","S Gogwe","T Musakwa",NA,"J Chibhabha","Ireland",NA,9,"4",NA,NA,NA
1415987,6,"Ireland","Zimbabwe","female","2023/24",2024-02-02,"Ireland Women tour of Zimbabwe","Harare Sports Club","Harare","Zimbabwe","field","O Prendergast","S Gogwe","T Musakwa","S Dambanevana",NA,"J Chibhabha","Ireland",14,NA,"5",NA,NA,NA
1419510,6,"Malaysia","Kuwait","female","2023/24",2024-02-04,"Kuwait Women tour of Malaysia","Johor Cricket Academy Oval","Johor","Kuwait","field",NA,"D Sevakumaran","Izmir Azraf",NA,NA,NA,"Malaysia",26,NA,"1",NA,NA,NA
1419511,6,"Kuwait","Malaysia","female","2023/24",2024-02-05,"Kuwait Women tour of Malaysia","Johor Cricket Academy Oval","Johor","Malaysia","field",NA,"D Sevakumaran","Izmir Azraf",NA,NA,NA,"Malaysia",NA,5,"2",NA,NA,NA
1419906,6,"Myanmar","Thailand","female","2023/24",2024-02-10,"Asian Cricket Council Women's Premier Cup","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Thailand","field","C Sutthiruang","Saleema Imtiaz","Shathira Jakir","Ramasamy Venkatesh",NA,"Edwin Seah","Thailand",NA,10,"1",NA,NA,NA
1419907,6,"United Arab Emirates","China","female","2023/24",2024-02-10,"Asian Cricket Council Women's Premier Cup","YSD-UKM Cricket Oval, Bangi","Bangi","United Arab Emirates","bat","KKN Egodage","N Perera","Zahid Usman","Shivani Mishra",NA,"Ramesh Menon","United Arab Emirates",121,NA,"2",NA,NA,NA
1419908,6,"Indonesia","Malaysia","female","2023/24",2024-02-10,"Asian Cricket Council Women's Premier Cup","Royal Selangor Club, Kuala Lumpur","Kuala Lumpur","Malaysia","field","Mas Elysa","Aasif Iqbal","RK Yadav","Shriya Kumari",NA,"V Bowen","Malaysia",NA,6,"3",NA,NA,NA
1419909,6,"Hong Kong","Nepal","female","2023/24",2024-02-10,"Asian Cricket Council Women's Premier Cup","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","Nepal","field","SR Magar","Gayathri Venugopal","L Poobalan","Nur Hijrah",NA,"B Ramani","Nepal",NA,8,"4",NA,NA,NA
1419910,6,"Singapore","Kuwait","female","2023/24",2024-02-10,"Asian Cricket Council Women's Premier Cup","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Singapore","bat","Zeefa Jilani","Ramasamy Venkatesh","Shathira Jakir","Saleema Imtiaz",NA,"Edwin Seah","Kuwait",NA,10,"5",NA,NA,NA
1419911,6,"Japan","Oman","female","2023/24",2024-02-10,"Asian Cricket Council Women's Premier Cup","YSD-UKM Cricket Oval, Bangi","Bangi","Japan","bat","M Yanagida","Shivani Mishra","Zahid Usman","N Perera",NA,"Ramesh Menon","Japan",14,NA,"6",NA,NA,NA
1419912,6,"Bahrain","Qatar","female","2023/24",2024-02-10,"Asian Cricket Council Women's Premier Cup","Royal Selangor Club, Kuala Lumpur","Kuala Lumpur","Bahrain","bat","Aysha","Aasif Iqbal","Shriya Kumari","RK Yadav",NA,"V Bowen","Qatar",NA,7,"7",NA,NA,NA
1419913,6,"Bhutan","Maldives","female","2023/24",2024-02-10,"Asian Cricket Council Women's Premier Cup","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","Maldives","field","A Gurung","L Poobalan","Nur Hijrah",NA,NA,"B Ramani","Bhutan",94,NA,"8",NA,NA,NA
1419914,6,"Thailand","Kuwait","female","2023/24",2024-02-11,"Asian Cricket Council Women's Premier Cup","YSD-UKM Cricket Oval, Bangi","Bangi","Kuwait","field","N Chaiwai","L Poobalan","Shivani Mishra","RK Yadav",NA,"B Ramani","Thailand",96,NA,"9",NA,NA,NA
1419915,6,"United Arab Emirates","Oman","female","2023/24",2024-02-11,"Asian Cricket Council Women's Premier Cup","Royal Selangor Club, Kuala Lumpur","Kuala Lumpur","Oman","field","ER Oza","Nur Hijrah","Zahid Usman","Ramasamy Venkatesh",NA,"Edwin Seah","United Arab Emirates",148,NA,"10",NA,NA,NA
1419916,6,"Indonesia","Bahrain","female","2023/24",2024-02-11,"Asian Cricket Council Women's Premier Cup","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","Indonesia","bat","NPAN Sakarini","Aasif Iqbal","Saleema Imtiaz","Shriya Kumari",NA,"V Bowen","Indonesia",88,NA,"11",NA,NA,NA
1419917,6,"Bhutan","Nepal","female","2023/24",2024-02-11,"Asian Cricket Council Women's Premier Cup","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Nepal","field","SR Magar","N Perera","Shathira Jakir","Gayathri Venugopal",NA,"Ramesh Menon","Nepal",NA,8,"12",NA,NA,NA
1419918,6,"Singapore","Myanmar","female","2023/24",2024-02-11,"Asian Cricket Council Women's Premier Cup","YSD-UKM Cricket Oval, Bangi","Bangi","Singapore","bat","ZT Kyaw","L Poobalan","RK Yadav","Shivani Mishra",NA,"B Ramani","Myanmar",NA,5,"13",NA,NA,NA
1419919,6,"China","Japan","female","2023/24",2024-02-11,"Asian Cricket Council Women's Premier Cup","Royal Selangor Club, Kuala Lumpur","Kuala Lumpur","China","bat","A Chandel","Ramasamy Venkatesh","Zahid Usman","Nur Hijrah",NA,"Edwin Seah","Japan",NA,4,"14",NA,NA,NA
1419920,6,"Malaysia","Qatar","female","2023/24",2024-02-11,"Asian Cricket Council Women's Premier Cup","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","Qatar","field","Mas Elysa","Aasif Iqbal","Saleema Imtiaz","Shriya Kumari",NA,"V Bowen","Malaysia",39,NA,"15",NA,NA,NA
1419921,6,"Hong Kong","Maldives","female","2023/24",2024-02-11,"Asian Cricket Council Women's Premier Cup","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Hong Kong","bat","KY Chan","Gayathri Venugopal","N Perera","Shathira Jakir",NA,"Ramesh Menon","Hong Kong",172,NA,"16",NA,NA,NA
1419922,6,"Kuwait","Myanmar","female","2023/24",2024-02-13,"Asian Cricket Council Women's Premier Cup","Royal Selangor Club, Kuala Lumpur","Kuala Lumpur","Myanmar","field","Zeefa Jilani","Aasif Iqbal","Shivani Mishra","Gayathri Venugopal",NA,"Ramesh Menon","Kuwait",27,NA,"17",NA,NA,NA
1419923,6,"Oman","China","female","2023/24",2024-02-13,"Asian Cricket Council Women's Premier Cup","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","China","field","Xu Qian","N Perera","Nur Hijrah","Ramasamy Venkatesh",NA,"B Ramani","China",NA,8,"18",NA,NA,NA
1419924,6,"Malaysia","Bahrain","female","2023/24",2024-02-13,"Asian Cricket Council Women's Premier Cup","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Bahrain","field","Mahirah Izzati Ismail","RK Yadav","Zahid Usman","Saleema Imtiaz",NA,"V Bowen","Malaysia",126,NA,"19",NA,NA,NA
1419925,6,"Hong Kong","Bhutan","female","2023/24",2024-02-13,"Asian Cricket Council Women's Premier Cup","YSD-UKM Cricket Oval, Bangi","Bangi","Hong Kong","bat",NA,"L Poobalan","Shathira Jakir","Shriya Kumari",NA,"Edwin Seah","Hong Kong",72,NA,"20",NA,NA,NA
1419926,6,"Thailand","Singapore","female","2023/24",2024-02-13,"Asian Cricket Council Women's Premier Cup","Royal Selangor Club, Kuala Lumpur","Kuala Lumpur","Thailand","bat","S Khiaoto","Aasif Iqbal","Gayathri Venugopal","Shivani Mishra",NA,"Ramesh Menon","Thailand",86,NA,NA,NA,NA,NA
1419927,6,"Japan","United Arab Emirates","female","2023/24",2024-02-13,"Asian Cricket Council Women's Premier Cup","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","Japan","bat","KKN Egodage","Nur Hijrah","Ramasamy Venkatesh","N Perera",NA,"B Ramani","United Arab Emirates",NA,10,"22",NA,NA,NA
1419928,6,"Qatar","Indonesia","female","2023/24",2024-02-13,"Asian Cricket Council Women's Premier Cup","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Indonesia","field","NLKWR Dewi","Saleema Imtiaz","Zahid Usman","RK Yadav",NA,"V Bowen","Indonesia",NA,9,"23",NA,NA,NA
1419929,6,"Nepal","Maldives","female","2023/24",2024-02-13,"Asian Cricket Council Women's Premier Cup","YSD-UKM Cricket Oval, Bangi","Bangi","Nepal","bat",NA,"L Poobalan","Shathira Jakir","Shriya Kumari",NA,"Edwin Seah","Nepal",214,NA,"24",NA,NA,NA
1419930,6,"Hong Kong","Thailand","female","2023/24",2024-02-14,"Asian Cricket Council Women's Premier Cup","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Thailand","field","N Boochatham","Aasif Iqbal","N Perera","Shivani Mishra","Gayathri Venugopal","V Bowen","Thailand",NA,3,NA,NA,NA,NA
1419931,6,"United Arab Emirates","Indonesia","female","2023/24",2024-02-14,"Asian Cricket Council Women's Premier Cup","YSD-UKM Cricket Oval, Bangi","Bangi","United Arab Emirates","bat","H Hotchandani","Saleema Imtiaz","Shathira Jakir","Nur Hijrah","Ramasamy Venkatesh","B Ramani","United Arab Emirates",56,NA,NA,NA,NA,NA
1419932,6,"Malaysia","Japan","female","2023/24",2024-02-14,"Asian Cricket Council Women's Premier Cup","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Malaysia","bat","Mas Elysa","Aasif Iqbal","Shivani Mishra","N Perera","Gayathri Venugopal","V Bowen","Malaysia",16,NA,NA,NA,NA,NA
1419933,6,"Kuwait","Nepal","female","2023/24",2024-02-14,"Asian Cricket Council Women's Premier Cup","YSD-UKM Cricket Oval, Bangi","Bangi","Kuwait","bat","SR Magar","Nur Hijrah","Saleema Imtiaz","Shathira Jakir","Ramasamy Venkatesh","B Ramani","Nepal",NA,8,NA,NA,"D/L",NA
1419934,6,"United Arab Emirates","Thailand","female","2023/24",2024-02-16,"Asian Cricket Council Women's Premier Cup","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","United Arab Emirates","bat","H Hotchandani","Gayathri Venugopal","Nur Hijrah","Shathira Jakir","Ramasamy Venkatesh","V Bowen","United Arab Emirates",4,NA,NA,NA,NA,NA
1419935,6,"Nepal","Malaysia","female","2023/24",2024-02-16,"Asian Cricket Council Women's Premier Cup","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Nepal","bat","Siow Tzin Yee","Aasif Iqbal","N Perera","Shivani Mishra","Saleema Imtiaz","V Bowen","Malaysia",NA,4,NA,NA,NA,NA
1419936,6,"United Arab Emirates","Malaysia","female","2023/24",2024-02-18,"Asian Cricket Council Women's Premier Cup","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","United Arab Emirates","bat","ER Oza","Gayathri Venugopal","N Perera",NA,"Saleema Imtiaz",NA,"United Arab Emirates",37,NA,NA,NA,NA,NA
1423459,6,"Namibia","South Africa","female","2023/24",2024-03-07,"Women's African Games","Achimota Senior Secondary School A Field, Accra","Accra","Namibia","bat","KA Green","A Kassam","I Chabi","P Sizara",NA,"ET Dube","Namibia",1,NA,"1",NA,"D/L",NA
1423460,6,"Tanzania","Nigeria","female","2023/24",2024-03-07,"Women's African Games","Achimota Senior Secondary School B Field, Accra","Accra","Tanzania","bat",NA,"Patric Makumbi","S Dambanevana",NA,NA,"ET Dube",NA,NA,NA,"2","no result",NA,NA
1423463,6,"Tanzania","South Africa","female","2023/24",2024-03-08,"Women's African Games","Achimota Senior Secondary School A Field, Accra","Accra","Tanzania","bat","N Shangase","Habib Enesi","P Sizara","IO Oyieko",NA,"ET Dube","South Africa",NA,8,"5",NA,NA,NA
1423464,6,"Nigeria","Namibia","female","2023/24",2024-03-08,"Women's African Games","Achimota Senior Secondary School B Field, Accra","Accra","Nigeria","bat","U Peace","S Dambanevana","S Lackay","A Kassam",NA,"ET Dube","Nigeria",55,NA,"6",NA,NA,NA
1423465,6,"Uganda","Zimbabwe","female","2023/24",2024-03-08,"Women's African Games","Achimota Senior Secondary School A Field, Accra","Accra","Zimbabwe","field","J Nkomo","A Kassam","IO Oyieko","Habib Enesi",NA,"ET Dube","Zimbabwe",NA,4,"7",NA,NA,NA
1423467,6,"Namibia","Tanzania","female","2023/24",2024-03-10,"Women's African Games","Achimota Senior Secondary School A Field, Accra","Accra","Namibia","bat","S Mtae","S Dambanevana","S Lackay","Patric Makumbi",NA,"ET Dube","Tanzania",NA,1,"9",NA,NA,NA
1423470,6,"Uganda","Rwanda","female","2023/24",2024-03-10,"Women's African Games","Achimota Senior Secondary School B Field, Accra","Accra","Rwanda","field","I Nakisuuyi","Habib Enesi","I Chabi","P Sizara",NA,"ET Dube","Uganda",30,NA,"12",NA,NA,NA
1423471,6,"South Africa","Uganda","female","2023/24",2024-03-11,"Women's African Games","Achimota Senior Secondary School A Field, Accra","Accra","Uganda","field","N Shangase","A Kassam","S Dambanevana","P Sizara",NA,"ET Dube","South Africa",50,NA,NA,NA,NA,NA
1423472,6,"Nigeria","Zimbabwe","female","2023/24",2024-03-11,"Women's African Games","Achimota Senior Secondary School A Field, Accra","Accra","Nigeria","bat","K Ndlovu","IO Oyieko","S Lackay","Habib Enesi",NA,"ET Dube","Zimbabwe",NA,5,NA,NA,NA,NA
1423473,6,"Uganda","Nigeria","female","2023/24",2024-03-13,"Women's African Games","Achimota Senior Secondary School A Field, Accra","Accra","Nigeria","field","S Sunday","S Dambanevana","S Lackay","A Kassam",NA,"ET Dube","Nigeria",NA,3,NA,NA,NA,NA
1423474,6,"Zimbabwe","South Africa","female","2023/24",2024-03-13,"Women's African Games","Achimota Senior Secondary School A Field, Accra","Accra","South Africa","field","K Ndlovu","IO Oyieko","Patric Makumbi","Habib Enesi",NA,"ET Dube",NA,NA,NA,NA,"tie",NA,"Zimbabwe"
1388202,6,"England","New Zealand","female","2023/24",2024-03-19,"England Women tour of New Zealand","University Oval, Dunedin","Dunedin","New Zealand","field","HC Knight","Eloise Sheridan","Kim Cotton","KS Jagannathan","C Black","TL Anderson","England",27,NA,"1",NA,NA,NA
1388203,6,"England","New Zealand","female","2023/24",2024-03-22,"England Women tour of New Zealand","Saxton Oval, Nelson","Nelson","New Zealand","field","HC Knight","KS Jagannathan","Kim Cotton","C Black","Eloise Sheridan","TL Anderson","England",15,NA,"2",NA,NA,NA
