"bowler","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"ZJ Chappell",53,730.3,114,2724,64,42.5625,3.72895277207392,68.484375,3179,3,1,"5/69"
"TE Lawes",31,399.1,69,1332,62,21.4838709677419,3.33695198329854,38.6290322580645,1793,5,3,"5/22"
"WD Parnell",33,460.1,98,1606,62,25.9032258064516,3.49003984063745,44.5322580645161,2093,2,3,"5/47"
"BJ McCarthy",32,485.3,68,1805,62,29.1129032258065,3.7178166838311,46.9838709677419,2133,2,2,"6/63"
"BW Aitchison",37,583,109,1872,62,30.1935483870968,3.21097770154374,56.4193548387097,2620,3,1,"6/28"
"RE van der Merwe",36,552,120,1587,61,26.016393442623,2.875,54.2950819672131,2500,6,1,"5/174"
"A Shahzad",32,511.3,76,1921,61,31.4918032786885,3.75562072336266,50.3114754098361,2219,3,1,"5/46"
"AW Finch",39,539.1,78,2132,61,34.9508196721311,3.95425038639876,53.0327868852459,2263,1,2,"5/74"
"R Ashwin",16,481.5,101,1377,59,23.3389830508475,2.85783465928744,49,2166,1,7,"6/27"
"TC Smith",28,408.4,95,1246,58,21.4827586206897,3.0489396411093,42.2758620689655,1872,2,3,"5/25"
"RN Sidebottom",36,456.5,89,1652,58,28.4827586206897,3.61619846771251,47.2586206896552,2035,4,1,"6/35"
"BL D'Oliveira",104,1013.2,115,3459,57,60.6842105263158,3.41348684210526,106.666666666667,4038,1,1,"5/48"
"CT Steel",45,387,33,1450,56,25.8928571428571,3.74677002583979,41.4642857142857,1479,2,2,"5/25"
"GCH Hill",54,491.2,112,1462,56,26.1071428571429,2.97557666214383,52.6428571428571,2291,3,1,"6/26"
"CJ Haggett",44,583.4,125,1839,56,32.8392857142857,3.15077098800685,62.5357142857143,2620,3,0,"4/15"
"BAC Howell",61,606.2,131,1868,56,33.3571428571429,3.08081363386476,64.9642857142857,2809,2,0,"4/60"
"JW Dernbach",39,613,138,1982,56,35.3928571428571,3.23327895595432,65.6785714285714,2830,3,0,"4/49"
"K Noema-Barnett",50,677.1,160,2028,56,36.2142857142857,2.99483140536549,72.5535714285714,3181,1,0,"4/31"
"MP Dunn",39,663.5,118,2564,56,45.7857142857143,3.86241526487572,71.125,2880,3,1,"5/48"
"KA Maharaj",16,369.4,99,1002,55,18.2181818181818,2.71055004508566,40.3272727272727,1757,1,5,"7/37"
"HT Crocombe",44,598.5,81,2278,55,41.4181818181818,3.8040634567214,65.3272727272727,2526,4,0,"4/47"
"JC Tredwell",42,780.1,154,2403,55,43.6909090909091,3.08011108737449,85.1090909090909,3486,4,0,"4/7"
"WA White",29,360,65,1268,53,23.9245283018868,3.52222222222222,40.7547169811321,1605,2,3,"6/25"
"WRS Gidman",43,538.1,142,1482,53,27.9622641509434,2.75379374419325,60.9245283018868,2563,3,2,"6/50"
"TB Abell",58,472.5,97,1692,53,31.9245283018868,3.57842791681354,53.5283018867925,2103,3,0,"4/39"
"WJ Durston",34,471.3,54,1728,53,32.6037735849057,3.66489925768823,53.377358490566,1945,0,3,"6/109"
"Hasan Ali",23,372.3,68,1170,52,22.5,3.14093959731544,42.9807692307692,1749,1,2,"6/47"
"N McAndrew",22,411.4,65,1507,51,29.5490196078431,3.66072874493927,48.4313725490196,1802,4,2,"5/63"
"TAR Scriven",31,480.3,78,1600,51,31.3725490196078,3.32986472424558,56.5294117647059,2122,3,0,"4/30"
"SF Hunt",31,483.3,74,1794,51,35.1764705882353,3.71044467425026,56.8823529411765,2118,1,0,"4/64"
"RML Taylor",39,485.4,92,1804,51,35.3725490196078,3.71448181194235,57.1372549019608,2132,1,2,"5/55"
"RAJ Smith",34,469.1,66,1818,51,35.6470588235294,3.87495559502664,55.1960784313725,1989,1,1,"5/87"
"A Carter",26,373.5,56,1370,50,27.4,3.66473473027196,44.86,1643,5,1,"5/55"
"PWA Mulder",24,441.3,90,1490,50,29.8,3.37485843714609,52.98,1989,4,2,"5/63"
"DJ Lamb",49,531.1,103,1671,50,33.42,3.14590524003765,63.74,2403,2,0,"4/60"
"MK Andersson",42,455.2,53,1764,50,35.28,3.87408491947291,54.64,1923,2,0,"4/25"
"Kasey Aldridge",32,432.2,57,1795,50,35.9,4.15188897455667,51.88,1845,2,2,"6/110"
"SP Crook",50,598.5,69,2437,50,48.74,4.06957973838018,71.86,2466,1,0,"4/51"
"GT Griffiths",32,503.2,95,1691,49,34.5102040816327,3.35960264900662,61.6326530612245,2262,2,1,"6/49"
"RD Pringle",46,541.2,99,1932,49,39.4285714285714,3.56896551724138,66.2857142857143,2286,1,1,"5/63"
"AEN Riley",44,631,101,2228,49,45.469387755102,3.53090332805071,77.265306122449,2640,3,1,"5/157"
"TMJ Smith",40,676.5,90,2268,49,46.2857142857143,3.35089879340064,82.8775510204082,2857,2,0,"4/35"
"JMR Taylor",60,694.2,101,2525,49,51.530612244898,3.6365818530965,85.0204081632653,2826,2,0,"4/61"
"AAP Atkinson",28,354.3,56,1198,48,24.9583333333333,3.37940761636107,44.3125,1570,0,1,"6/68"
"Imran Tahir",24,497.3,80,1662,48,34.625,3.34070351758794,62.1875,2187,1,3,"7/112"
"LE Plunkett",34,452.2,65,1687,48,35.1458333333333,3.72955047899779,56.5416666666667,1967,5,0,"4/42"
"BJ Gibbon",31,473.4,71,1876,48,39.0833333333333,3.96059113300493,59.2083333333333,2010,3,0,"4/87"
"MM Ali",36,511.1,81,1647,47,35.0425531914894,3.22204108249103,65.2553191489362,2247,0,2,"6/49"
"CN Ackermann",73,679,87,2446,46,53.1739130434783,3.60235640648012,88.5652173913043,2723,0,1,"5/69"
"James Middlebrook",28,505,103,1655,45,36.7777777777778,3.27722772277228,67.3333333333333,2247,1,3,"5/62"
"JL Denly",80,593.3,81,1948,45,43.2888888888889,3.28222409435552,79.1333333333333,2465,1,0,"4/164"
"SA Abbott",24,355.2,80,1088,44,24.7272727272727,3.06191369606004,48.4545454545455,1629,3,1,"5/50"
"DA Cosker",31,523.1,118,1565,44,35.5681818181818,2.99139853456515,71.3409090909091,2334,1,3,"5/39"
"JDM Evison",42,492,64,1862,44,42.3181818181818,3.78455284552846,67.0909090909091,2070,2,1,"5/21"
"M Carter",26,491.4,68,1873,43,43.5581395348837,3.80949152542373,68.6046511627907,2024,2,2,"7/56"
"JO Baker",36,621.2,91,2130,43,49.5348837209302,3.42811158798283,86.6976744186046,2577,1,0,"4/51"
"A Karvelas",22,332.2,74,1162,42,27.6666666666667,3.49648946840522,47.4761904761905,1509,5,0,"4/14"
"G Chapple",26,497.4,106,1410,42,33.5714285714286,2.83322170127261,71.0952380952381,2274,2,1,"5/51"
"Hamidullah Qadri",29,434.2,59,1540,42,36.6666666666667,3.54566385264774,62.0476190476191,1765,0,2,"6/129"
"AS Dale",32,417.4,55,1554,42,37,3.72067039106145,59.6666666666667,1777,1,1,"6/41"
"BD Cotton",33,479.5,113,1582,42,37.6666666666667,3.29697811740188,68.5476190476191,2235,2,1,"5/48"
"D Klein",25,356.5,44,1643,42,39.1190476190476,4.60439047174218,50.9761904761905,1462,2,2,"6/80"
"LBK Hollman",42,462.5,51,1832,42,43.6190476190476,3.9582283039251,66.1190476190476,1781,1,2,"5/65"
"D Moriarty",22,486,87,1506,41,36.7317073170732,3.09876543209877,71.1219512195122,2152,2,3,"6/60"
"AR Adams",21,380.2,69,1284,40,32.1,3.37598597721297,57.05,1691,2,0,"4/45"
"Mir Hamza",22,381.4,89,1144,39,29.3333333333333,2.99737991266376,58.7179487179487,1787,2,0,"4/51"
"DAJ Bracewell",25,312.2,44,1174,39,30.1025641025641,3.75880469583778,48.0512820512821,1363,2,0,"4/51"
"Aaron Beard",35,392.5,50,1450,39,37.1794871794872,3.69113279592703,60.4358974358974,1686,1,0,"4/23"
"E Barnes",34,458.2,51,1804,39,46.2564102564103,3.936,70.5128205128205,1919,1,1,"5/101"
"IAA Thomas",33,355.4,75,1119,37,30.2432432432432,3.14620431115276,57.6756756756757,1617,2,0,"4/48"
"SJ Thakor",32,385.4,59,1418,37,38.3243243243243,3.67675021607606,62.5405405405405,1683,1,1,"5/63"
"C McKerr",26,387.2,58,1487,37,40.1891891891892,3.83907056798623,62.8108108108108,1675,0,2,"5/54"
"JM Bird",23,428.5,73,1539,37,41.5945945945946,3.58880684026428,69.5405405405405,1947,3,0,"4/56"
"DA Douthwaite",35,375.1,37,1580,37,42.7027027027027,4.21146157263438,60.8378378378378,1520,1,0,"4/48"
"L Trevaskis",44,603.5,124,1889,37,51.0540540540541,3.12834667402705,97.9189189189189,2654,0,2,"5/78"
"RH Patel",23,386.1,68,1215,36,33.75,3.14630988347,64.3611111111111,1712,1,2,"7/81"
"GHS Garton",29,346.5,27,1449,36,40.25,4.17779913503124,57.8055555555556,1366,1,0,"4/69"
"GL van Buuren",65,588.1,83,1867,36,51.8611111111111,3.17427033153868,98.0277777777778,2429,0,0,"3/28"
"FS Organ",34,300,52,1005,35,28.7142857142857,3.35,51.4285714285714,1247,1,1,"6/67"
"Ashar Zaidi",30,411.2,73,1110,35,31.7142857142857,2.69854132901135,70.5142857142857,1816,0,0,"3/17"
"SG Whittingham",19,275.3,32,1131,35,32.3142857142857,4.10526315789474,47.2285714285714,1100,1,1,"5/80"
"TW Hartley",31,511.1,137,1317,35,37.6285714285714,2.57645908053472,87.6285714285714,2400,1,1,"5/52"
"SM Ervine",55,520,109,1659,35,47.4,3.19038461538462,89.1428571428571,2350,0,0,"3/22"
"CG Harrison",22,312,29,1106,34,32.5294117647059,3.54487179487179,55.0588235294118,1234,3,1,"5/128"
"WA Agar",16,264.4,44,985,33,29.8484848484848,3.72166246851385,48.1212121212121,1198,2,1,"5/63"
"AJ Hall",22,428.1,78,1413,33,42.8181818181818,3.30011677695601,77.8484848484848,1918,2,0,"4/77"
"LJ Hatchett",21,345.5,47,1362,32,42.5625,3.93831325301205,64.84375,1478,1,2,"5/58"
"JA Leaning",66,492,54,1976,32,61.75,4.01626016260163,92.25,1833,0,0,"3/64"
"M Labuschagne",32,293.3,25,1143,31,36.8709677419355,3.89437819420784,56.8064516129032,1137,1,0,"4/81"
"ME Hobden",22,297.3,39,1294,31,41.741935483871,4.34957983193277,57.5806451612903,1236,1,0,"4/48"
"JEC Franklin",51,420.1,73,1343,31,43.3225806451613,3.19635065450218,81.3225806451613,1867,1,0,"4/40"
"WG Jacks",40,418.3,58,1351,31,43.5806451612903,3.22819593787336,81,1784,1,1,"5/87"
"JKH Naik",33,522.2,95,1800,31,58.0645161290323,3.44607530312699,101.096774193548,2268,0,1,"8/179"
"GM Andrew",17,260,51,868,30,28.9333333333333,3.33846153846154,52,1176,2,1,"5/40"
"MD Hunn",18,267.5,38,1031,30,34.3666666666667,3.84940883634101,53.5666666666667,1130,1,0,"4/47"
"JM De Caires",22,345.3,39,1203,30,40.1,3.48191027496382,69.1,1364,0,2,"8/106"
"MS Panesar",25,382.2,79,1284,30,42.8,3.35832606800349,76.4666666666667,1708,0,1,"5/23"
"ML Revis",34,343.5,58,1398,30,46.6,4.06592341250606,68.7666666666667,1503,0,1,"5/50"
"VD Philander",15,247,61,699,29,24.1034482758621,2.82995951417004,51.1034482758621,1204,2,0,"4/39"
