"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","umpire1","umpire2","match_referee","outcome","winner","winner_wickets","winner_runs","player_of_match","winner_innings","tv_umpire","toss_uncontested","reserve_umpire","match_number"
1127726,6,"Gloucestershire","Middlesex","male","2018",2018-09-04,"Specsavers County Championship","County Ground, Bristol","Bristol","Middlesex","field","GD Lloyd","RJ Warren",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1127661,6,"Somerset","Hampshire","male","2018",2018-09-10,"Specsavers County Championship","The Rose Bowl, Southampton","Southampton","Somerset","bat","AG Wharf","SJ O'Shaughnessy",NA,NA,"Hampshire",6,NA,NA,NA,NA,NA,NA,NA
1127662,6,"Yorkshire","Lancashire","male","2018",2018-09-10,"Specsavers County Championship","Headingley, Leeds","Leeds","Lancashire","field","DJ Millns","RJ Bailey",NA,NA,"Yorkshire",NA,95,NA,NA,NA,"true",NA,NA
1127663,6,"Worcestershire","Surrey","male","2018",2018-09-10,"Specsavers County Championship","County Ground, New Road, Worcester","Worcester","Worcestershire","bat","M Burns","NA Mallender",NA,NA,"Surrey",3,NA,NA,NA,NA,NA,NA,NA
1127664,6,"Nottinghamshire","Essex","male","2018",2018-09-10,"Specsavers County Championship","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","bat","NGB Cook","Tom Lungley",NA,NA,"Essex",8,NA,NA,NA,NA,NA,NA,NA
1127727,6,"Durham","Sussex","male","2018",2018-09-10,"Specsavers County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Sussex","field","JW Lloyds","PR Pollard",NA,NA,"Durham",NA,186,NA,NA,NA,"true",NA,NA
1127728,6,"Middlesex","Kent","male","2018",2018-09-10,"Specsavers County Championship","Lord's, London","London","Kent","field","BV Taylor","MJ Saggers",NA,NA,"Kent",3,NA,NA,NA,NA,"true",NA,NA
1127729,6,"Northamptonshire","Derbyshire","male","2018",2018-09-10,"Specsavers County Championship","County Ground, Northampton","Northampton","Derbyshire","field","JH Evans","RJ Warren",NA,NA,"Derbyshire",1,NA,NA,NA,NA,"true",NA,NA
1127730,6,"Glamorgan","Gloucestershire","male","2018",2018-09-10,"Specsavers County Championship","Sophia Gardens, Cardiff","Cardiff","Gloucestershire","field","ID Blackwell","NL Bainton",NA,NA,"Gloucestershire",9,NA,NA,NA,NA,"true",NA,NA
1127731,6,"Leicestershire","Warwickshire","male","2018",2018-09-10,"Specsavers County Championship","Grace Road, Leicester","Leicester","Warwickshire","field","GD Lloyd","PK Baldwin",NA,NA,"Warwickshire",NA,104,NA,"1",NA,"true",NA,NA
1127665,6,"Worcestershire","Essex","male","2018",2018-09-18,"Specsavers County Championship","County Ground, Chelmsford","Chelmsford","Worcestershire","bat","BV Taylor","IJ Gould",NA,NA,"Essex",NA,129,NA,"1",NA,NA,NA,NA
1127666,6,"Yorkshire","Hampshire","male","2018",2018-09-18,"Specsavers County Championship","Headingley, Leeds","Leeds","Hampshire","field","GD Lloyd","MA Gough",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1127667,6,"Surrey","Somerset","male","2018",2018-09-18,"Specsavers County Championship","County Ground, Taunton","Taunton","Surrey","bat","AG Wharf","RT Robinson",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1127733,6,"Middlesex","Derbyshire","male","2018",2018-09-18,"Specsavers County Championship","Lord's, London","London","Derbyshire","field","BJ Debenham","RA Kettleborough",NA,NA,"Middlesex",NA,117,NA,NA,NA,"true",NA,NA
1127734,6,"Warwickshire","Sussex","male","2018",2018-09-18,"Specsavers County Championship","County Ground, Hove","Brighton","Warwickshire","bat","NJ Llong","PK Baldwin",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1127735,6,"Gloucestershire","Northamptonshire","male","2018",2018-09-18,"Specsavers County Championship","County Ground, Bristol","Bristol","Northamptonshire","field","M Burns","PR Pollard",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1127736,6,"Leicestershire","Durham","male","2018",2018-09-18,"Specsavers County Championship","Grace Road, Leicester","Leicester","Durham","field","DJ Millns","NL Bainton",NA,NA,"Leicestershire",NA,194,NA,"1",NA,"true",NA,NA
1127670,6,"Worcestershire","Yorkshire","male","2018",2018-09-24,"Specsavers County Championship","County Ground, New Road, Worcester","Worcester","Yorkshire","field","RK Illingworth","RJ Warren",NA,NA,"Yorkshire",7,NA,NA,NA,NA,"true",NA,NA
1127671,6,"Somerset","Nottinghamshire","male","2018",2018-09-24,"Specsavers County Championship","Trent Bridge, Nottingham","Nottingham","Somerset","bat","NGB Cook","RA Kettleborough",NA,NA,"Somerset",NA,146,NA,"1",NA,NA,NA,NA
1127737,6,"Kent","Warwickshire","male","2018",2018-09-24,"Specsavers County Championship","Edgbaston, Birmingham","Birmingham","Kent","bat","GD Lloyd","RT Robinson",NA,NA,"Warwickshire",NA,34,NA,"1",NA,NA,NA,NA
1127739,6,"Sussex","Northamptonshire","male","2018",2018-09-24,"Specsavers County Championship","County Ground, Northampton","Northampton","Sussex","bat","BJ Debenham","NJ Llong",NA,NA,"Northamptonshire",6,NA,NA,NA,NA,NA,NA,NA
1127740,6,"Glamorgan","Leicestershire","male","2018",2018-09-24,"Specsavers County Championship","Sophia Gardens, Cardiff","Cardiff","Leicestershire","field","ID Blackwell","JW Lloyds",NA,NA,"Glamorgan",NA,132,NA,NA,NA,"true",NA,NA
1127741,6,"Derbyshire","Gloucestershire","male","2018",2018-09-24,"Specsavers County Championship","County Ground, Derby","Derby","Gloucestershire","field","DJ Millns","NA Mallender",NA,NA,"Gloucestershire",2,NA,NA,NA,NA,"true",NA,NA
1166913,6,"Hampshire","Essex","male","2019",2019-04-05,"Specsavers County Championship","The Rose Bowl, Southampton","Southampton","Essex","field","MJ Saggers","NA Mallender",NA,NA,"Hampshire",NA,87,NA,"1",NA,"true",NA,NA
1166914,6,"Nottinghamshire","Yorkshire","male","2019",2019-04-05,"Specsavers County Championship","Trent Bridge, Nottingham","Nottingham","Yorkshire","field","DJ Millns","RJ Warren",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166915,6,"Somerset","Kent","male","2019",2019-04-05,"Specsavers County Championship","County Ground, Taunton","Taunton","Kent","field","RK Illingworth","RJ Bailey",NA,NA,"Somerset",NA,74,NA,NA,NA,"true",NA,NA
1166969,6,"Derbyshire","Durham","male","2019",2019-04-05,"Specsavers County Championship","County Ground, Derby","Derby","Derbyshire","bat","BV Taylor","RT Robinson",NA,NA,"Derbyshire",NA,125,NA,NA,NA,NA,NA,NA
1166970,6,"Northamptonshire","Middlesex","male","2019",2019-04-05,"Specsavers County Championship","County Ground, Northampton","Northampton","Middlesex","field","PR Pollard","PJ Hartley",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166971,6,"Sussex","Leicestershire","male","2019",2019-04-05,"Specsavers County Championship","County Ground, Hove","Brighton","Leicestershire","field","JH Evans","PK Baldwin",NA,NA,"Leicestershire",7,NA,NA,NA,NA,"true",NA,NA
1166916,6,"Yorkshire","Hampshire","male","2019",2019-04-11,"Specsavers County Championship","The Rose Bowl, Southampton","Southampton","Yorkshire","bat","AG Wharf","JH Evans",NA,NA,"Yorkshire",NA,44,NA,"1",NA,NA,NA,NA
1166917,6,"Nottinghamshire","Somerset","male","2019",2019-04-11,"Specsavers County Championship","Trent Bridge, Nottingham","Nottingham","Somerset","field","MA Gough","SJ O'Shaughnessy",NA,NA,"Somerset",NA,14,NA,"1",NA,"true",NA,NA
1166918,6,"Surrey","Essex","male","2019",2019-04-11,"Specsavers County Championship","Kennington Oval, London","London","Surrey","bat","NGB Cook","RA Kettleborough",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166919,6,"Kent","Warwickshire","male","2019",2019-04-11,"Specsavers County Championship","Edgbaston, Birmingham","Birmingham","Kent","bat","NA Mallender","RK Illingworth",NA,NA,"Kent",8,NA,NA,NA,NA,NA,NA,NA
1166972,6,"Durham","Sussex","male","2019",2019-04-11,"Specsavers County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Sussex","field","GD Lloyd","RJ Warren",NA,NA,"Sussex",6,NA,NA,NA,NA,"true",NA,NA
1166973,6,"Glamorgan","Northamptonshire","male","2019",2019-04-11,"Specsavers County Championship","Sophia Gardens, Cardiff","Cardiff","Glamorgan","bat","ID Blackwell","NL Bainton",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166974,6,"Derbyshire","Gloucestershire","male","2019",2019-04-11,"Specsavers County Championship","County Ground, Bristol","Bristol","Gloucestershire","field","BJ Debenham","DJ Millns",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166975,6,"Worcestershire","Leicestershire","male","2019",2019-04-11,"Specsavers County Championship","Grace Road, Leicester","Leicester","Leicestershire","field","JW Lloyds","PR Pollard",NA,NA,"Worcestershire",NA,18,NA,"1",NA,NA,NA,NA
1166976,6,"Middlesex","Lancashire","male","2019",2019-04-11,"Specsavers County Championship","Lord's, London","London","Lancashire","field","BV Taylor","M Burns",NA,NA,"Lancashire",7,NA,NA,NA,NA,"true",NA,NA
1166920,6,"Nottinghamshire","Essex","male","2019",2019-05-14,"Specsavers County Championship","County Ground, Chelmsford","Chelmsford","Nottinghamshire","bat","JW Lloyds","NA Mallender",NA,NA,"Essex",8,NA,NA,NA,NA,NA,NA,NA
1166921,6,"Yorkshire","Kent","male","2019",2019-05-14,"Specsavers County Championship","St Lawrence Ground, Canterbury","Canterbury","Yorkshire","bat","M Burns","PR Pollard",NA,NA,"Yorkshire",NA,172,NA,NA,NA,NA,NA,NA
1166922,6,"Surrey","Somerset","male","2019",2019-05-14,"Specsavers County Championship","County Ground, Taunton","Taunton","Surrey","bat","DJ Millns","NGB Cook",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166923,6,"Hampshire","Warwickshire","male","2019",2019-05-14,"Specsavers County Championship","Edgbaston, Birmingham","Birmingham","Hampshire","bat","BJ Debenham","PJ Hartley",NA,NA,"Hampshire",NA,314,NA,NA,NA,NA,NA,NA
1166977,6,"Gloucestershire","Glamorgan","male","2019",2019-05-14,"Specsavers County Championship","Spytty Park, Newport","Newport","Gloucestershire","bat","GD Lloyd","RJ Warren",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166978,6,"Northamptonshire","Lancashire","male","2019",2019-05-14,"Specsavers County Championship","Old Trafford, Manchester","Manchester","Lancashire","field","PK Baldwin","RT Robinson",NA,NA,"Lancashire",10,NA,NA,NA,NA,NA,NA,NA
1166979,6,"Middlesex","Leicestershire","male","2019",2019-05-14,"Specsavers County Championship","Lord's, London","London","Leicestershire","field","ID Blackwell","MJ Saggers",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166980,6,"Durham","Worcestershire","male","2019",2019-05-14,"Specsavers County Championship","County Ground, New Road, Worcester","Worcester","Durham","bat","James Middlebrook","JH Evans",NA,NA,"Worcestershire",5,NA,NA,NA,NA,NA,NA,NA
1166981,6,"Derbyshire","Glamorgan","male","2019",2019-05-19,"Specsavers County Championship","County Ground, Derby","Derby","Derbyshire","bat","BV Taylor","MJ Saggers",NA,NA,"Glamorgan",2,NA,NA,NA,NA,NA,NA,NA
1166924,6,"Hampshire","Nottinghamshire","male","2019",2019-05-20,"Specsavers County Championship","New Close County Cricket Ground, Newport, Isle-of-Wight","Newport","Nottinghamshire","field","DJ Millns","M Burns",NA,NA,"Hampshire",NA,244,NA,NA,NA,"true",NA,NA
1166925,6,"Surrey","Kent","male","2019",2019-05-20,"Specsavers County Championship","Kent County Cricket Ground, Beckenham","Beckenham","Surrey","bat","AG Wharf","GD Lloyd",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166926,6,"Somerset","Warwickshire","male","2019",2019-05-20,"Specsavers County Championship","County Ground, Taunton","Taunton","Warwickshire","field","JW Lloyds","NA Mallender",NA,NA,"Somerset",NA,49,NA,NA,NA,"true",NA,NA
1166982,6,"Durham","Gloucestershire","male","2019",2019-05-20,"Specsavers County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Gloucestershire","field","NGB Cook","PK Baldwin",NA,NA,"Gloucestershire",6,NA,NA,NA,NA,"true",NA,NA
1166983,6,"Worcestershire","Lancashire","male","2019",2019-05-20,"Specsavers County Championship","Old Trafford, Manchester","Manchester","Lancashire","field","BJ Debenham","PJ Hartley",NA,NA,"Lancashire",6,NA,NA,NA,NA,NA,NA,NA
1166984,6,"Sussex","Northamptonshire","male","2019",2019-05-20,"Specsavers County Championship","County Ground, Northampton","Northampton","Northamptonshire","field","RJ Warren","SJ O'Shaughnessy",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166927,6,"Essex","Kent","male","2019",2019-05-27,"Specsavers County Championship","County Ground, Chelmsford","Chelmsford","Kent","field","M Burns","RT Robinson",NA,NA,"Essex",NA,113,NA,NA,NA,"true",NA,NA
1166928,6,"Warwickshire","Surrey","male","2019",2019-05-27,"Specsavers County Championship","Edgbaston, Birmingham","Birmingham","Surrey","field","ID Blackwell","SJ O'Shaughnessy",NA,NA,"Warwickshire",NA,130,NA,NA,NA,"true",NA,NA
1166929,6,"Yorkshire","Hampshire","male","2019",2019-05-27,"Specsavers County Championship","Headingley, Leeds","Leeds","Yorkshire","bat","NL Bainton","RJ Bailey",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166985,6,"Gloucestershire","Lancashire","male","2019",2019-05-27,"Specsavers County Championship","College Ground, Cheltenham","Cheltenham","Lancashire","field","JH Evans","PR Pollard",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166987,6,"Glamorgan","Sussex","male","2019",2019-05-27,"Specsavers County Championship","County Ground, Hove","Brighton","Glamorgan","bat","DJ Millns","PK Baldwin",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166988,6,"Middlesex","Worcestershire","male","2019",2019-05-27,"Specsavers County Championship","County Ground, New Road, Worcester","Worcester","Worcestershire","field","BV Taylor","NA Mallender",NA,NA,"Middlesex",NA,127,NA,NA,NA,NA,NA,NA
1166991,6,"Middlesex","Sussex","male","2019",2019-06-02,"Specsavers County Championship","Lord's, London","London","Middlesex","bat","James Middlebrook","JW Lloyds",NA,NA,"Sussex",NA,50,NA,"1",NA,NA,NA,NA
1166931,6,"Warwickshire","Nottinghamshire","male","2019",2019-06-03,"Specsavers County Championship","Edgbaston, Birmingham","Birmingham","Warwickshire","bat","MJ Saggers","RT Robinson",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166932,6,"Yorkshire","Essex","male","2019",2019-06-03,"Specsavers County Championship","Headingley, Leeds","Leeds","Yorkshire","bat","NA Mallender","SJ O'Shaughnessy",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166989,6,"Durham","Derbyshire","male","2019",2019-06-03,"Specsavers County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Derbyshire","field","PR Pollard","RJ Bailey",NA,NA,"Durham",NA,29,NA,NA,NA,"true",NA,NA
1166933,6,"Nottinghamshire","Hampshire","male","2019",2019-06-09,"Specsavers County Championship","The John Fretwell Sporting Complex, Nettleworth","Nettleworth","Hampshire","field","NGB Cook","PR Pollard",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166935,6,"Surrey","Yorkshire","male","2019",2019-06-10,"Specsavers County Championship","Woodbridge Road, Guildford","Guildford","Yorkshire","field","JW Lloyds","RT Robinson",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166993,6,"Durham","Northamptonshire","male","2019",2019-06-10,"Specsavers County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Northamptonshire","field","JH Evans","PJ Hartley",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166995,6,"Leicestershire","Middlesex","male","2019",2019-06-10,"Specsavers County Championship","Grace Road, Leicester","Leicester","Middlesex","field","SJ O'Shaughnessy","UV Gandhe",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166996,6,"Worcestershire","Lancashire","male","2019",2019-06-10,"Specsavers County Championship","County Ground, New Road, Worcester","Worcester","Lancashire","field","Mark Newell","RJ Bailey",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166994,6,"Glamorgan","Derbyshire","male","2019",2019-06-11,"Specsavers County Championship","St Helen's, Swansea","Swansea","Derbyshire","field","M Burns","RJ Warren",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166997,6,"Sussex","Gloucestershire","male","2019",2019-06-11,"Specsavers County Championship","Arundel Castle Cricket Club Ground","Arundel","Gloucestershire","field","ID Blackwell","NL Bainton",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166936,6,"Hampshire","Essex","male","2019",2019-06-16,"Specsavers County Championship","County Ground, Chelmsford","Chelmsford","Hampshire","bat","BV Taylor","PJ Hartley",NA,NA,"Essex",NA,8,NA,"1",NA,NA,NA,NA
1167000,6,"Middlesex","Glamorgan","male","2019",2019-06-16,"Specsavers County Championship","Radlett Cricket Club, Radlett","Radlett","Glamorgan","field","GD Lloyd","NL Bainton",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166937,6,"Kent","Nottinghamshire","male","2019",2019-06-17,"Specsavers County Championship","Nevill Ground, Tunbridge Wells","Tunbridge Wells","Nottinghamshire","field","NA Mallender","SJ O'Shaughnessy",NA,NA,"Kent",NA,285,NA,NA,NA,"true",NA,NA
1166938,6,"Yorkshire","Warwickshire","male","2019",2019-06-17,"Specsavers County Championship","York Cricket Club","York","Warwickshire","field","DJ Millns","JH Evans",NA,NA,"Warwickshire",3,NA,NA,NA,NA,"true",NA,NA
1166999,6,"Leicestershire","Gloucestershire","male","2019",2019-06-17,"Specsavers County Championship","Grace Road, Leicester","Leicester","Gloucestershire","field","BJ Debenham","PR Pollard",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1167001,6,"Sussex","Worcestershire","male","2019",2019-06-18,"Specsavers County Championship","Chester Road North Ground, Kidderminster","Kidderminster","Worcestershire","field","RT Robinson","UV Gandhe",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166939,6,"Essex","Somerset","male","2019",2019-06-23,"Specsavers County Championship","County Ground, Chelmsford","Chelmsford","Essex","bat","GD Lloyd","NGB Cook",NA,NA,"Essex",NA,151,NA,NA,NA,NA,NA,NA
1166940,6,"Surrey","Warwickshire","male","2019",2019-06-23,"Specsavers County Championship","Kennington Oval, London","London","Warwickshire","field","James Middlebrook","MJ Saggers",NA,NA,"Surrey",NA,74,NA,NA,NA,"true",NA,NA
1167002,6,"Gloucestershire","Glamorgan","male","2019",2019-06-23,"Specsavers County Championship","County Ground, Bristol","Bristol","Glamorgan","field","RJ Bailey","UV Gandhe",NA,NA,"Glamorgan",4,NA,NA,NA,NA,"true",NA,NA
1167003,6,"Northamptonshire","Leicestershire","male","2019",2019-06-24,"Specsavers County Championship","County Ground, Northampton","Northampton","Leicestershire","field","BV Taylor","NA Mallender",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1167004,6,"Durham","Sussex","male","2019",2019-06-24,"Specsavers County Championship","County Ground, Hove","Brighton","Durham","bat","AG Wharf","BJ Debenham",NA,NA,"Durham",NA,196,NA,NA,NA,NA,NA,NA
1166941,6,"Kent","Warwickshire","male","2019",2019-06-30,"Specsavers County Championship","St Lawrence Ground, Canterbury","Canterbury","Kent","bat","BJ Debenham","NGB Cook",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166942,6,"Somerset","Hampshire","male","2019",2019-06-30,"Specsavers County Championship","County Ground, Taunton","Taunton","Somerset","bat","DJ Millns","RJ Warren",NA,NA,"Somerset",NA,313,NA,NA,NA,NA,NA,NA
1166943,6,"Nottinghamshire","Essex","male","2019",2019-06-30,"Specsavers County Championship","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","bat","BV Taylor","M Burns",NA,NA,"Essex",NA,123,NA,"1",NA,NA,NA,NA
1166944,6,"Yorkshire","Surrey","male","2019",2019-06-30,"Specsavers County Championship","North Marine Road Ground, Scarborough","Scarborough","Yorkshire","bat","AG Wharf","ID Blackwell",NA,NA,"Yorkshire",NA,123,NA,NA,NA,NA,NA,NA
1167005,6,"Derbyshire","Middlesex","male","2019",2019-06-30,"Specsavers County Championship","County Ground, Derby","Derby","Middlesex","field","Chris Watts","PJ Hartley",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1167007,6,"Lancashire","Durham","male","2019",2019-06-30,"Specsavers County Championship","Sedbergh School","Sedbergh","Durham","field","PR Pollard","SJ O'Shaughnessy",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1167008,6,"Northamptonshire","Sussex","male","2019",2019-06-30,"Specsavers County Championship","County Ground, Hove","Brighton","Northamptonshire","bat","JW Lloyds","PK Baldwin",NA,NA,"Northamptonshire",NA,393,NA,NA,NA,NA,NA,NA
1166945,6,"Yorkshire","Essex","male","2019",2019-07-07,"Specsavers County Championship","County Ground, Chelmsford","Chelmsford","Yorkshire","bat","PR Pollard","RJ Bailey",NA,NA,"Essex",8,NA,NA,NA,NA,NA,NA,NA
1166947,6,"Somerset","Nottinghamshire","male","2019",2019-07-07,"Specsavers County Championship","County Ground, Taunton","Taunton","Somerset","bat","BJ Debenham","NGB Cook",NA,NA,"Somerset",NA,132,NA,NA,NA,NA,NA,NA
1166948,6,"Surrey","Kent","male","2019",2019-07-07,"Specsavers County Championship","Kennington Oval, London","London","Kent","field","BV Taylor","SJ O'Shaughnessy",NA,NA,"Kent",5,NA,NA,NA,NA,"true",NA,NA
1167009,6,"Durham","Leicestershire","male","2019",2019-07-07,"Specsavers County Championship","Grace Road, Leicester","Leicester","Durham","bat","ID Blackwell","PK Baldwin",NA,NA,"Durham",NA,119,NA,NA,NA,NA,NA,NA
1167010,6,"Middlesex","Gloucestershire","male","2019",2019-07-07,"Specsavers County Championship","Merchant Taylors' School Ground, Northwood","Northwood","Gloucestershire","field","James Middlebrook","M Burns",NA,NA,"Middlesex",NA,78,NA,NA,NA,"true",NA,NA
1167011,6,"Northamptonshire","Lancashire","male","2019",2019-07-07,"Specsavers County Championship","County Ground, Northampton","Northampton","Lancashire","field","Chris Watts","DJ Millns",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1167012,6,"Derbyshire","Worcestershire","male","2019",2019-07-07,"Specsavers County Championship","Chester Road North Ground, Kidderminster","Kidderminster","Derbyshire","bat","JW Lloyds","RJ Warren",NA,NA,"Derbyshire",NA,82,NA,NA,NA,NA,NA,NA
1166949,6,"Hampshire","Kent","male","2019",2019-07-13,"Specsavers County Championship","The Rose Bowl, Southampton","Southampton","Hampshire","bat","GD Lloyd","JW Lloyds",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1166950,6,"Surrey","Nottinghamshire","male","2019",2019-07-13,"Specsavers County Championship","Trent Bridge, Nottingham","Nottingham","Surrey","bat","DJ Millns","RT Robinson",NA,NA,"Surrey",NA,167,NA,NA,NA,NA,NA,NA
1166951,6,"Essex","Warwickshire","male","2019",2019-07-13,"Specsavers County Championship","County Ground, Chelmsford","Chelmsford","Warwickshire","field","PK Baldwin","SJ O'Shaughnessy",NA,NA,"Essex",NA,187,NA,NA,NA,"true",NA,NA
1166952,6,"Yorkshire","Somerset","male","2019",2019-07-13,"Specsavers County Championship","Headingley, Leeds","Leeds","Somerset","field","M Burns","PJ Hartley",NA,NA,"Yorkshire",NA,73,NA,"1",NA,"true",NA,NA
1167013,6,"Durham","Worcestershire","male","2019",2019-07-13,"Specsavers County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Worcestershire","field","BJ Debenham","James Middlebrook",NA,NA,"Durham",NA,109,NA,NA,NA,"true",NA,NA
1167015,6,"Sussex","Lancashire","male","2019",2019-07-13,"Specsavers County Championship","Old Trafford, Manchester","Manchester","Sussex","bat","AG Wharf","Tom Lungley",NA,NA,"Lancashire",NA,51,NA,"1",NA,NA,NA,NA
1167016,6,"Northamptonshire","Derbyshire","male","2019",2019-07-14,"Specsavers County Championship","Queen's Park, Chesterfield","Chesterfield","Northamptonshire","bat","ID Blackwell","NA Mallender",NA,NA,"Northamptonshire",NA,72,NA,NA,NA,NA,NA,NA
1167017,6,"Leicestershire","Gloucestershire","male","2019",2019-07-15,"Specsavers County Championship","College Ground, Cheltenham","Cheltenham","Leicestershire","bat","NGB Cook","RJ Warren",NA,NA,"Gloucestershire",6,NA,NA,NA,NA,NA,NA,NA
1167018,6,"Gloucestershire","Worcestershire","male","2019",2019-07-21,"Specsavers County Championship","College Ground, Cheltenham","Cheltenham","Worcestershire","field","GD Lloyd","RK Illingworth",NA,NA,"Gloucestershire",NA,13,NA,NA,NA,"true",NA,NA
1166953,6,"Kent","Essex","male","2019",2019-08-18,"Specsavers County Championship","St Lawrence Ground, Canterbury","Canterbury","Essex","field","ID Blackwell","PK Baldwin",NA,NA,"Essex",3,NA,NA,NA,NA,"true",NA,NA
1166955,6,"Warwickshire","Somerset","male","2019",2019-08-18,"Specsavers County Championship","Edgbaston, Birmingham","Birmingham","Warwickshire","bat","IJ Gould","RJ Warren",NA,NA,"Somerset",5,NA,NA,NA,NA,NA,NA,NA
1166956,6,"Yorkshire","Nottinghamshire","male","2019",2019-08-18,"Specsavers County Championship","North Marine Road Ground, Scarborough","Scarborough","Nottinghamshire","field","DJ Millns","MJ Saggers",NA,NA,"Yorkshire",NA,143,NA,NA,NA,"true",NA,NA
1167019,6,"Derbyshire","Gloucestershire","male","2019",2019-08-18,"Specsavers County Championship","County Ground, Derby","Derby","Gloucestershire","field","JW Lloyds","Tom Lungley",NA,NA,"Gloucestershire",8,NA,NA,NA,NA,"true",NA,NA
1167020,6,"Durham","Leicestershire","male","2019",2019-08-18,"Specsavers County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Leicestershire","field","Chris Watts","SJ O'Shaughnessy",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1167021,6,"Glamorgan","Lancashire","male","2019",2019-08-18,"Specsavers County Championship","Colwyn Bay Cricket Club Ground","Colwyn Bay","Glamorgan","bat","GD Lloyd","James Middlebrook",NA,NA,"Lancashire",NA,150,NA,"1",NA,NA,NA,NA
1167022,6,"Worcestershire","Northamptonshire","male","2019",2019-08-18,"Specsavers County Championship","County Ground, Northampton","Northampton","Worcestershire","bat","Mark Newell","M Burns",NA,NA,"Northamptonshire",10,NA,NA,NA,NA,NA,NA,NA
1167023,6,"Middlesex","Sussex","male","2019",2019-08-18,"Specsavers County Championship","County Ground, Hove","Brighton","Sussex","field","BJ Debenham","JH Evans",NA,NA,"Sussex",7,NA,NA,NA,NA,NA,NA,NA
1166957,6,"Warwickshire","Essex","male","2019",2019-09-10,"Specsavers County Championship","Edgbaston, Birmingham","Birmingham","Essex","field","DJ Millns","NGB Cook",NA,"draw",NA,NA,NA,NA,NA,NA,"true",NA,NA
1166959,6,"Kent","Nottinghamshire","male","2019",2019-09-10,"Specsavers County Championship","Trent Bridge, Nottingham","Nottingham","Kent","bat","GD Lloyd","PJ Hartley",NA,NA,"Kent",NA,227,NA,NA,NA,NA,NA,NA
1166960,6,"Somerset","Yorkshire","male","2019",2019-09-10,"Specsavers County Championship","County Ground, Taunton","Taunton","Yorkshire","field","MJ Saggers","MA Gough",NA,NA,"Somerset",NA,298,NA,NA,NA,"true",NA,NA
1167024,6,"Gloucestershire","Sussex","male","2019",2019-09-10,"Specsavers County Championship","County Ground, Bristol","Bristol","Sussex","field","BJ Debenham","SJ O'Shaughnessy",NA,NA,"Sussex",8,NA,NA,NA,NA,"true",NA,NA
