"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"MW Dixon",4,31,57,54.3859649122807,10.3333333333333,5,0,1,0,0,14
"MW Edwards",7,58,106,54.7169811320755,14.5,6,1,3,0,0,19
"MW Goodwin",12,238,505,47.1287128712871,19.8333333333333,29,0,0,0,1,50
"MW Machan",45,1422,1973,72.0729853015712,33.8571428571429,179,12,3,3,4,192
"MW Parkinson",59,328,1020,32.156862745098,9.11111111111111,38,0,23,0,0,39
"MW Pillans",12,188,282,66.6666666666667,17.0909090909091,28,1,1,0,1,56
"Miles Hammond",115,3579,7246,49.392768423958,33.1388888888889,470,37,7,4,25,169
"Mir Hamza",14,40,168,23.8095238095238,4.44444444444444,4,1,5,0,0,10
"Mohammad Abbas",73,144,661,21.78517397882,4.23529411764706,15,1,39,0,0,32
"Mohammad Amir",6,94,128,73.4375,23.5,13,1,2,0,0,28
"Mohammad Hasnain",2,3,10,30,1.5,0,0,0,0,0,2
"Mohammad Rizwan",7,342,552,61.9565217391304,57,44,2,1,1,2,130
"Mohammed Siraj",1,21,34,61.7647058823529,Inf,2,0,1,0,0,21
"N Fernandes",8,231,475,48.6315789473684,28.875,27,2,0,1,0,103
"N McAndrew",20,543,1026,52.9239766081871,30.1666666666667,78,6,2,0,3,65
"N Potts",8,48,114,42.1052631578947,6.85714285714286,2,2,1,0,0,13
"N Wagner",39,572,972,58.8477366255144,16.3428571428571,83,9,4,0,2,72
"NA Sowter",17,207,322,64.2857142857143,12.9375,28,1,1,0,1,52
"ND Pinner",8,127,225,56.4444444444444,18.1428571428571,22,0,1,0,1,68
"NG Smith",6,212,373,56.8364611260054,42.4,25,4,1,0,3,60
"NJ Dexter",102,2822,5968,47.2855227882038,30.3440860215054,377,14,9,7,8,180
"NJ Maddinson",11,339,571,59.369527145359,33.9,38,4,1,0,2,90
"NJ O'Brien",61,1883,3241,58.0993520518359,35.5283018867925,235,8,8,1,13,133
"NJ Rimmington",24,530,898,59.0200445434298,26.5,70,4,4,0,4,92
"NJ Selman",87,2259,4834,46.7314853123707,27.5487804878049,284,3,5,6,10,150
"NL Buck",64,909,1756,51.7653758542141,19.3404255319149,137,14,17,0,3,53
"NLJ Browne",194,6595,14311,46.0834323247851,36.8435754189944,920,12,15,16,25,255
"NM Lyon",11,34,73,46.5753424657534,11.3333333333333,6,0,8,0,0,8
"NN Gilchrist",30,203,594,34.1750841750842,7.25,27,3,2,0,0,41
"NR Welch",2,5,22,22.7272727272727,2.5,0,0,0,0,0,3
"NRD Compton",88,2703,6137,44.0443213296399,33.3703703703704,329,8,7,6,10,156
"NRM Thain",4,79,174,45.4022988505747,19.75,9,1,0,0,0,24
"NRT Gubbins",171,5872,12330,47.6236820762368,36.472049689441,793,28,10,14,30,201
"NT Broom",22,530,1059,50.0472143531634,25.2380952380952,53,4,1,0,2,96
"Naseem Shah",2,26,50,52,13,3,1,0,0,0,19
"Navdeep Saini",5,8,36,22.2222222222222,2.66666666666667,1,0,2,0,0,5
"OB Cox",174,4431,7588,58.3948339483395,28.5870967741935,596,38,19,4,26,124
"OC Soames",14,161,485,33.1958762886598,11.5,21,1,0,0,1,62
"OE Robinson",97,1746,2776,62.8962536023055,22.1012658227848,243,9,18,1,7,110
"OE Westbury",4,49,150,32.6666666666667,12.25,8,0,0,0,0,22
"OG Robinson",92,3385,5003,67.6594043573856,40.7831325301205,418,36,9,8,20,171
"OH Freckingham",10,76,206,36.8932038834951,15.2,9,0,5,0,0,34
"OJ Carter",51,1648,3452,47.7404403244496,35.063829787234,202,13,4,1,13,185
"OJ Gibson",7,7,50,14,1.4,1,0,2,0,0,6
"OJ Hannon-Dalby",101,504,1759,28.6526435474702,8.68965517241379,69,4,43,0,0,40
"OJ Newby",2,0,10,0,0,0,0,1,0,0,0
"OJ Pope",64,3337,4989,66.8871517338144,59.5892857142857,434,20,8,11,9,274
"OJ Price",51,1593,3373,47.2279869552327,33.1875,217,2,3,4,9,147
"OP Rayner",88,1175,2416,48.6341059602649,15.0641025641026,168,0,10,0,2,52
"OP Stone",54,717,1631,43.9607602697731,16.6744186046512,94,6,11,0,2,90
"P Coughlin",62,1487,2495,59.5991983967936,28.0566037735849,181,9,9,1,8,100
"P Mustard",57,1522,3304,46.0653753026634,28.1851851851852,202,1,3,1,9,107
"P Sisodiya",3,4,26,15.3846153846154,1.33333333333333,1,0,0,0,0,4
"PA Jaques",14,719,1162,61.8760757314974,59.9166666666667,106,1,2,2,5,150
"PA van Meekeren",6,14,40,35,3.5,2,0,2,0,0,7
"PD Collingwood",112,3302,5902,55.9471365638767,33.6938775510204,391,26,14,7,15,177
