"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","outcome","eliminator","match_number","winner_runs","method"
1269673,6,"Perth Scorchers","Sydney Thunder","male","2021/22",2022-01-06,"Big Bash League","Carrara Oval","Carrara","Perth Scorchers","bat","GS Sandhu","GA Abood","Troy Penman","D Taylor","MW Graham-Smith","Kepler Wessels","Sydney Thunder",6,NA,NA,"36",NA,"D/L"
1269674,6,"Brisbane Heat","Melbourne Renegades","male","2021/22",2022-01-06,"Big Bash League","GMHBA Stadium, South Geelong, Victoria","Geelong","Melbourne Renegades","field","SE Marsh","BC Treloar","BNJ Oxenford","Greg Azzopardi","Geoff Davidson","Kent Hannam","Melbourne Renegades",5,NA,NA,"37",NA,NA
1269677,6,"Sydney Thunder","Melbourne Renegades","male","2021/22",2022-01-08,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Melbourne Renegades","field","DR Sams","BC Treloar","BNJ Oxenford","Greg Azzopardi","NR Johnstone","RL Parry","Sydney Thunder",NA,NA,NA,"40",129,NA
1269678,6,"Brisbane Heat","Hobart Hurricanes","male","2021/22",2022-01-08,"Big Bash League","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Hobart Hurricanes","field","BR McDermott","D Taylor","GA Abood","Steven Farrell","Troy Penman","Kepler Wessels","Hobart Hurricanes",8,NA,NA,"41",NA,NA
1269679,6,"Sydney Sixers","Perth Scorchers","male","2021/22",2022-01-09,"Big Bash League","International Sports Stadium, Coffs Harbour","Coffs Harbour","Sydney Sixers","bat","AJ Turner","SJ Nogajski","AK Wilds",NA,"PJ Gillespie","SJ Davis","Perth Scorchers",5,NA,NA,"42",NA,NA
1269680,6,"Adelaide Strikers","Melbourne Stars","male","2021/22",2022-01-10,"Big Bash League","Melbourne Cricket Ground","Melbourne","Melbourne Stars","field","JM Clarke","NR Johnstone","Troy Penman","D Brigham","SA Lightbody","Kent Hannam","Melbourne Stars",5,NA,NA,"44",NA,NA
1269681,6,"Hobart Hurricanes","Sydney Thunder","male","2021/22",2022-01-10,"Big Bash League","Melbourne Cricket Ground","Melbourne","Hobart Hurricanes","bat","AD Hales","D Taylor","GA Abood","Steven Farrell","BC Treloar","David Johnston","Sydney Thunder",9,NA,NA,"43",NA,NA
1269664,6,"Perth Scorchers","Melbourne Stars","male","2021/22",2022-01-11,"Big Bash League","GMHBA Stadium, South Geelong, Victoria","Geelong","Perth Scorchers","bat","LJ Evans","PJ Gillespie","SA Lightbody","NR Johnstone","DM Koch","SJ Davis","Perth Scorchers",NA,NA,NA,"42",47,NA
1269682,6,"Sydney Sixers","Melbourne Renegades","male","2021/22",2022-01-11,"Big Bash League","GMHBA Stadium, South Geelong, Victoria","Geelong","Sydney Sixers","bat","BJ Dwarshuis","D Taylor","MW Graham-Smith","C Grant","BNJ Oxenford","RW Stratford","Sydney Sixers",NA,NA,NA,"43",45,NA
1269683,6,"Adelaide Strikers","Brisbane Heat","male","2021/22",2022-01-12,"Big Bash League","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Adelaide Strikers","bat","Rashid Khan","PJ Gillespie","SA Lightbody","D Brigham","NR Johnstone","Kent Hannam","Adelaide Strikers",NA,NA,NA,"44",71,NA
1269684,6,"Hobart Hurricanes","Sydney Thunder","male","2021/22",2022-01-13,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Hobart Hurricanes","bat","RP Meredith","SJ Nogajski","Troy Penman","SE Dionysius","AK Wilds","SJ Davis","Hobart Hurricanes",NA,NA,NA,"45",9,NA
1269685,6,"Melbourne Renegades","Melbourne Stars","male","2021/22",2022-01-13,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Melbourne Renegades","bat","GJ Maxwell","BC Treloar","GA Abood","Steven Farrell","DR Close","SJ Davis","Melbourne Stars",6,NA,NA,"46",NA,NA
1269686,6,"Perth Scorchers","Adelaide Strikers","male","2021/22",2022-01-14,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","field","Fawad Ahmed","BNJ Oxenford","MW Graham-Smith","C Grant","D Taylor","RW Stratford","Adelaide Strikers",6,NA,NA,"47",NA,NA
1269676,6,"Adelaide Strikers","Melbourne Stars","male","2021/22",2022-01-15,"Big Bash League","Adelaide Oval","Adelaide","Melbourne Stars","field","HTRY Thornton","BNJ Oxenford","MW Graham-Smith","SE Dionysius","D Taylor","RW Stratford","Adelaide Strikers",NA,NA,NA,"48",23,NA
1269687,6,"Sydney Sixers","Sydney Thunder","male","2021/22",2022-01-15,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Thunder","field","SNJ O'Keefe","GA Abood","PJ Gillespie","SE Dionysius","BC Treloar","Kent Hannam","Sydney Sixers",NA,NA,NA,"49",60,NA
1269688,6,"Brisbane Heat","Melbourne Stars","male","2021/22",2022-01-16,"Big Bash League","Melbourne Cricket Ground","Melbourne","Brisbane Heat","bat","GJ Maxwell","SAJ Craig","AK Wilds","Steven Farrell","SA Lightbody","SJ Davis","Melbourne Stars",8,NA,NA,"50",NA,NA
1269689,6,"Sydney Sixers","Adelaide Strikers","male","2021/22",2022-01-17,"Big Bash League","Adelaide Oval","Adelaide","Sydney Sixers","bat","IA Cockbain","DR Close","PJ Gillespie","SE Dionysius","NR Johnstone","Kent Hannam","Adelaide Strikers",8,NA,NA,"51",NA,NA
1269690,6,"Brisbane Heat","Perth Scorchers","male","2021/22",2022-01-17,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Brisbane Heat","bat","MR Marsh","BC Treloar","SAJ Craig","D Brigham","AK Wilds","RW Stratford","Perth Scorchers",6,NA,NA,"52",NA,NA
1269691,6,"Hobart Hurricanes","Melbourne Renegades","male","2021/22",2022-01-18,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Hobart Hurricanes","bat","AJ Finch","SAJ Craig","AK Wilds","Steven Farrell","SA Lightbody","SJ Davis","Hobart Hurricanes",NA,NA,NA,"53",6,NA
1269692,6,"Sydney Sixers","Brisbane Heat","male","2021/22",2022-01-19,"Big Bash League","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Brisbane Heat","field","DP Hughes","D Taylor","PJ Gillespie","SE Dionysius","DR Close","Kent Hannam","Sydney Sixers",NA,NA,NA,"54",27,NA
1269693,6,"Melbourne Stars","Hobart Hurricanes","male","2021/22",2022-01-19,"Big Bash League","Melbourne Cricket Ground","Melbourne","Hobart Hurricanes","field","GJ Maxwell","DM Koch","GA Abood","D Brigham","BC Treloar","RW Stratford","Melbourne Stars",NA,NA,NA,"56",106,NA
1269694,6,"Sydney Thunder","Melbourne Renegades","male","2021/22",2022-01-19,"Big Bash League","Melbourne Cricket Ground","Melbourne","Melbourne Renegades","field","CJ Boyce","SA Lightbody","AK Wilds","C Grant","SAJ Craig","SJ Davis","Sydney Thunder",NA,NA,NA,"55",1,NA
1269671,6,"Adelaide Strikers","Hobart Hurricanes","male","2021/22",2022-01-21,"Big Bash League","Melbourne Cricket Ground","Melbourne","Adelaide Strikers","bat","MW Short","DM Koch","PJ Gillespie","BC Treloar","DR Close","SJ Davis","Adelaide Strikers",NA,NA,NA,NA,22,NA
1269695,6,"Perth Scorchers","Sydney Sixers","male","2021/22",2022-01-22,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Perth Scorchers","bat","JP Inglis","GA Abood","SAJ Craig","SA Lightbody","AK Wilds","RW Stratford","Perth Scorchers",NA,NA,NA,NA,48,NA
1269696,6,"Adelaide Strikers","Sydney Thunder","male","2021/22",2022-01-23,"Big Bash League","Melbourne Cricket Ground","Melbourne","Adelaide Strikers","bat","IA Cockbain","DM Koch","PJ Gillespie","D Taylor","BC Treloar","Kent Hannam","Adelaide Strikers",NA,NA,NA,NA,6,NA
1269697,6,"Adelaide Strikers","Sydney Sixers","male","2021/22",2022-01-26,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Sixers","field","H Kerr","DM Koch","SJ Nogajski","SAJ Craig","GA Abood","RW Stratford","Sydney Sixers",4,NA,NA,NA,NA,NA
1269698,6,"Perth Scorchers","Sydney Sixers","male","2021/22",2022-01-28,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Sydney Sixers","field","LJ Evans","PJ Gillespie","SJ Nogajski","GA Abood","DM Koch","SJ Davis","Perth Scorchers",NA,NA,NA,NA,79,NA
1324624,6,"Melbourne Stars","Sydney Thunder","male","2022/23",2022-12-13,"Big Bash League","Manuka Oval, Canberra","Canberra","Sydney Thunder","field","GS Sandhu","GA Abood","P Wilson","Dinusha Bandara","SAJ Craig","RW Stratford","Sydney Thunder",1,NA,NA,"1",NA,NA
1324625,6,"Adelaide Strikers","Sydney Sixers","male","2022/23",2022-12-14,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","bat","MW Short","BNJ Oxenford","Eloise Sheridan","Harsimran Singh","GJ Davidson","David Johnston","Adelaide Strikers",NA,NA,NA,"2",51,NA
1324626,6,"Melbourne Renegades","Brisbane Heat","male","2022/23",2022-12-15,"Big Bash League","Cazaly's Stadium, Cairns","Cairns","Brisbane Heat","field","NJ Maddinson","DM Koch","PJ Gillespie","N James","SE Dionysius","Kepler Wessels","Melbourne Renegades",NA,NA,NA,"3",22,NA
1324627,6,"Melbourne Stars","Hobart Hurricanes","male","2022/23",2022-12-16,"Big Bash League","Melbourne Cricket Ground","Melbourne","Hobart Hurricanes","field","JM Clarke","MW Graham-Smith","NR Johnstone","Greg Azzopardi","Troy Penman","Kent Hannam","Melbourne Stars",NA,NA,NA,"4",38,NA
1324628,6,"Adelaide Strikers","Sydney Thunder","male","2022/23",2022-12-16,"Big Bash League","Sydney Showground Stadium","Sydney","Adelaide Strikers","bat","HTRY Thornton","SJ Nogajski","SA Lightbody","CA Polosak","D Taylor","SR Bernard","Adelaide Strikers",NA,NA,NA,"5",124,NA
1324629,6,"Perth Scorchers","Sydney Sixers","male","2022/23",2022-12-17,"Big Bash League","Perth Stadium","Perth","Perth Scorchers","bat","JA Richardson","BNJ Oxenford","SAJ Craig","Ashlee Gibbons","PJ Gillespie","RL Parry","Perth Scorchers",NA,NA,NA,"6",38,NA
1324630,6,"Sydney Thunder","Melbourne Renegades","male","2022/23",2022-12-18,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Sydney Thunder","bat","AJ Finch","BC Treloar","SJ Nogajski","Greg Azzopardi","NR Johnstone","RW Stratford","Melbourne Renegades",4,NA,NA,"7",NA,NA
1324631,6,"Hobart Hurricanes","Perth Scorchers","male","2022/23",2022-12-19,"Big Bash League","University of Tasmania Stadium, Launceston","Launceston","Hobart Hurricanes","bat","PG Dooley","GJ Davidson","MW Graham-Smith","M Qureshi","CA Polosak","Kent Hannam","Hobart Hurricanes",NA,NA,NA,"8",8,NA
1324632,6,"Sydney Thunder","Adelaide Strikers","male","2022/23",2022-12-20,"Big Bash League","Adelaide Oval","Adelaide","Sydney Thunder","bat","MW Short","GA Abood","SAJ Craig","D Bhatt","Eloise Sheridan","Kepler Wessels","Adelaide Strikers",6,NA,NA,"9",NA,NA
1324633,6,"Brisbane Heat","Melbourne Renegades","male","2022/23",2022-12-21,"Big Bash League","GMHBA Stadium, South Geelong, Victoria","Geelong","Brisbane Heat","bat","AD Russell","D Taylor","SA Lightbody","L McCabe","PJ Gillespie","Kent Hannam","Melbourne Renegades",4,NA,NA,"10",NA,NA
1324634,6,"Sydney Sixers","Hobart Hurricanes","male","2022/23",2022-12-22,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Sixers","bat","JR Philippe","CA Polosak","MW Graham-Smith","Troy Penman","BC Treloar","RW Stratford","Sydney Sixers",NA,NA,NA,"11",6,NA
1324635,6,"Perth Scorchers","Melbourne Stars","male","2022/23",2022-12-23,"Big Bash League","Junction Oval, Melbourne","Melbourne","Perth Scorchers","bat","JP Inglis","P Wilson","SA Lightbody","L McCabe","Eloise Sheridan","RL Parry","Perth Scorchers",NA,NA,NA,"12",61,NA
1324636,6,"Brisbane Heat","Adelaide Strikers","male","2022/23",2022-12-23,"Big Bash League","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Brisbane Heat","bat","SW Billings","GJ Davidson","Sharad Patel","J Adie","BNJ Oxenford","Kepler Wessels","Brisbane Heat",NA,NA,NA,"13",6,NA
1324637,6,"Hobart Hurricanes","Melbourne Renegades","male","2022/23",2022-12-24,"Big Bash League","Bellerive Oval, Hobart","Hobart","Hobart Hurricanes","bat","RP Meredith","SJ Nogajski","SAJ Craig","M Qureshi","MW Graham-Smith","David Johnston","Hobart Hurricanes",NA,NA,NA,"14",8,NA
1324638,6,"Melbourne Stars","Sydney Sixers","male","2022/23",2022-12-26,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Sixers","field","MC Henriques","BC Treloar","GJ Davidson","D Taylor","CA Polosak","Dave Gilbert","Sydney Sixers",7,NA,NA,"15",NA,NA
1324639,6,"Adelaide Strikers","Perth Scorchers","male","2022/23",2022-12-26,"Big Bash League","Perth Stadium","Perth","Adelaide Strikers","bat","AJ Turner","GA Abood","NR Johnstone","T Steenholdt","SA Lightbody","SR Bernard","Perth Scorchers",3,NA,NA,"16",NA,NA
1324640,6,"Brisbane Heat","Sydney Thunder","male","2022/23",2022-12-27,"Big Bash League","Sydney Showground Stadium","Sydney","Brisbane Heat","bat","M Gilkes","DM Koch","MW Graham-Smith","Sharad Patel","D Taylor","David Johnston","Sydney Thunder",10,NA,NA,"17",NA,NA
1324641,6,"Sydney Sixers","Melbourne Renegades","male","2022/23",2022-12-28,"Big Bash League","Sydney Cricket Ground","Sydney","Melbourne Renegades","field","BJ Dwarshuis","P Wilson","Sharad Patel","Roberto Howard","GA Abood","Dave Gilbert","Sydney Sixers",NA,NA,NA,"18",34,NA
1324642,6,"Sydney Thunder","Brisbane Heat","male","2022/23",2022-12-29,"Big Bash League","Carrara Oval","Carrara","Brisbane Heat","field","DR Sams","BNJ Oxenford","SA Lightbody","N James","DM Koch","Kepler Wessels","Sydney Thunder",NA,NA,NA,"19",11,NA
1324643,6,"Melbourne Stars","Perth Scorchers","male","2022/23",2022-12-29,"Big Bash League","Perth Stadium","Perth","Melbourne Stars","bat","JA Richardson","BC Treloar","SJ Nogajski","Ashlee Gibbons","NR Johnstone","SR Bernard","Perth Scorchers",6,NA,NA,"20",NA,NA
1324644,6,"Melbourne Renegades","Sydney Sixers","male","2022/23",2022-12-30,"Big Bash League","GMHBA Stadium, South Geelong, Victoria","Geelong","Melbourne Renegades","bat","CJ Jordan","GA Abood","SE Dionysius","C Grant","SAJ Craig","Kent Hannam","Sydney Sixers",6,NA,NA,"21",NA,NA
1324645,6,"Sydney Thunder","Hobart Hurricanes","male","2022/23",2022-12-31,"Big Bash League","Lavington Sports Oval, Albury","Albury","Hobart Hurricanes","field","O Davies","GJ Davidson","P Wilson","Bede Sajowitz","MW Graham-Smith","RW Stratford","Sydney Thunder",NA,NA,NA,"22",62,NA
1324646,6,"Melbourne Stars","Adelaide Strikers","male","2022/23",2022-12-31,"Big Bash League","Adelaide Oval","Adelaide","Melbourne Stars","bat","MP Stoinis","BC Treloar","SA Lightbody","Harsimran Singh","CA Polosak","SD Fry","Melbourne Stars",NA,NA,NA,"23",8,NA
1324647,6,"Melbourne Renegades","Perth Scorchers","male","2022/23",2023-01-01,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Melbourne Renegades","bat","AJ Tye","BNJ Oxenford","SAJ Craig","L McCabe","Sharad Patel","RL Parry","Perth Scorchers",5,NA,NA,"24",NA,NA
1324648,6,"Brisbane Heat","Sydney Sixers","male","2022/23",2023-01-01,"Big Bash League","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Brisbane Heat","bat","J Brown","DM Koch","NR Johnstone","SE Dionysius","Troy Penman","Kepler Wessels","Brisbane Heat",NA,NA,NA,"25",15,NA
1324649,6,"Adelaide Strikers","Hobart Hurricanes","male","2022/23",2023-01-02,"Big Bash League","Bellerive Oval, Hobart","Hobart","Adelaide Strikers","bat","CP Jewell","MW Graham-Smith","SJ Nogajski","M Qureshi","P Wilson","David Johnston","Hobart Hurricanes",7,NA,NA,"26",NA,NA
1324650,6,"Melbourne Renegades","Melbourne Stars","male","2022/23",2023-01-03,"Big Bash League","Melbourne Cricket Ground","Melbourne","Melbourne Stars","field","TS Rogers","GA Abood","PJ Gillespie","Mattis van Eck","SAJ Craig","RW Stratford","Melbourne Renegades",NA,NA,NA,"27",33,NA
1324651,6,"Brisbane Heat","Sydney Sixers","male","2022/23",2023-01-04,"Big Bash League","North Sydney Oval, Sydney","Sydney","Sydney Sixers","field",NA,"SJ Nogajski","Troy Penman","Roberto Howard","SA Lightbody","Dave Gilbert",NA,NA,"no result",NA,"28",NA,NA
1324652,6,"Perth Scorchers","Sydney Thunder","male","2022/23",2023-01-04,"Big Bash League","Perth Stadium","Perth","Perth Scorchers","bat","O Davies","MW Graham-Smith","NR Johnstone","T Steenholdt","GJ Davidson","SJ Davis","Sydney Thunder",6,NA,NA,"29",NA,NA
1324653,6,"Hobart Hurricanes","Adelaide Strikers","male","2022/23",2023-01-05,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","field","MW Short","BNJ Oxenford","P Wilson","Harsimran Singh","Eloise Sheridan","SD Fry","Adelaide Strikers",7,NA,NA,"30",NA,NA
1324654,6,"Melbourne Stars","Sydney Sixers","male","2022/23",2023-01-06,"Big Bash League","Melbourne Cricket Ground","Melbourne","Sydney Sixers","field","JM Vince","MW Graham-Smith","SAJ Craig","Mattis van Eck","PJ Gillespie","Dave Gilbert","Sydney Sixers",6,NA,NA,"31",NA,NA
1324655,6,"Hobart Hurricanes","Melbourne Renegades","male","2022/23",2023-01-07,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Melbourne Renegades","field","SB Harper","GA Abood","NR Johnstone","Mattis van Eck","P Wilson","RL Parry","Melbourne Renegades",6,NA,NA,"32",NA,NA
1324656,6,"Brisbane Heat","Perth Scorchers","male","2022/23",2023-01-07,"Big Bash League","Perth Stadium","Perth","Perth Scorchers","field","CT Bancroft","BC Treloar","SA Lightbody","Ashlee Gibbons","BNJ Oxenford","David Johnston","Perth Scorchers",7,NA,NA,"33",NA,NA
1324657,6,"Sydney Thunder","Sydney Sixers","male","2022/23",2023-01-08,"Big Bash League","Sydney Showground Stadium","Sydney","Sydney Sixers","field","SA Abbott","PJ Gillespie","SAJ Craig","Bede Sajowitz","GJ Davidson","Dave Gilbert","Sydney Sixers",7,NA,NA,"34",NA,NA
1324658,6,"Melbourne Stars","Hobart Hurricanes","male","2022/23",2023-01-09,"Big Bash League","Bellerive Oval, Hobart","Hobart","Hobart Hurricanes","field","NT Ellis","BC Treloar","NR Johnstone","TJ Matibiri","MW Graham-Smith","SJ Davis","Hobart Hurricanes",2,NA,NA,"35",NA,NA
1324659,6,"Adelaide Strikers","Melbourne Renegades","male","2022/23",2023-01-10,"Big Bash League","Adelaide Oval","Adelaide","Melbourne Renegades","field","CA Lynn","CA Polosak","SAJ Craig","D Bhatt","SJ Nogajski","SD Fry","Adelaide Strikers",NA,NA,NA,"36",20,NA
1324660,6,"Brisbane Heat","Perth Scorchers","male","2022/23",2023-01-11,"Big Bash League","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Perth Scorchers","field","JP Behrendorff","Eloise Sheridan","MW Graham-Smith","J Adie","BNJ Oxenford","Kepler Wessels","Perth Scorchers",8,NA,NA,"37",NA,NA
1324661,6,"Adelaide Strikers","Melbourne Stars","male","2022/23",2023-01-12,"Big Bash League","Melbourne Cricket Ground","Melbourne","Melbourne Stars","field","LC Hatcher","D Taylor","DM Koch","D Brigham","BC Treloar","RL Parry","Melbourne Stars",9,NA,NA,"38",NA,NA
1324662,6,"Sydney Thunder","Perth Scorchers","male","2022/23",2023-01-13,"Big Bash League","Sydney Showground Stadium","Sydney","Perth Scorchers","field","AJ Tye","P Wilson","SA Lightbody","AR Hamilton","GA Abood","Dave Gilbert","Perth Scorchers",9,NA,NA,"39",NA,NA
1324663,6,"Brisbane Heat","Adelaide Strikers","male","2022/23",2023-01-14,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","field","MP Kuhnemann","PJ Gillespie","SAJ Craig","D Bhatt","BNJ Oxenford","SJ Davis","Brisbane Heat",NA,NA,NA,"40",17,NA
1324664,6,"Melbourne Renegades","Melbourne Stars","male","2022/23",2023-01-14,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Melbourne Stars","field","KW Richardson","GJ Davidson","MW Graham-Smith","C Grant","DM Koch","RL Parry","Melbourne Renegades",NA,NA,NA,"41",6,NA
1324665,6,"Sydney Thunder","Hobart Hurricanes","male","2022/23",2023-01-15,"Big Bash League","Bellerive Oval, Hobart","Hobart","Sydney Thunder","bat","NT Ellis","NR Johnstone","SJ Nogajski","M Qureshi","Sharad Patel","SD Fry","Hobart Hurricanes",5,NA,NA,"42",NA,NA
1324666,6,"Sydney Sixers","Perth Scorchers","male","2022/23",2023-01-15,"Big Bash League","Sydney Cricket Ground","Sydney","Perth Scorchers","field","SA Abbott","BC Treloar","P Wilson","AR Hamilton","Troy Penman","SR Cary","Sydney Sixers",NA,NA,NA,"43",6,NA
1324667,6,"Melbourne Stars","Brisbane Heat","male","2022/23",2023-01-16,"Big Bash League","Melbourne Cricket Ground","Melbourne","Brisbane Heat","field","MT Renshaw","DM Koch","GA Abood","C Grant","SE Dionysius","Kent Hannam","Brisbane Heat",3,NA,NA,"44",NA,NA
1324668,6,"Sydney Sixers","Adelaide Strikers","male","2022/23",2023-01-17,"Big Bash League","International Sports Stadium, Coffs Harbour","Coffs Harbour","Adelaide Strikers","field","SPD Smith","BNJ Oxenford","SA Lightbody","AR Hamilton","Sharad Patel","SR Bernard","Sydney Sixers",NA,NA,NA,"45",59,NA
1324669,6,"Hobart Hurricanes","Perth Scorchers","male","2022/23",2023-01-18,"Big Bash League","Perth Stadium","Perth","Hobart Hurricanes","bat","AM Hardie","GJ Davidson","PJ Gillespie","Ashlee Gibbons","SJ Nogajski","SD Fry","Perth Scorchers",7,NA,NA,"46",NA,NA
1324670,6,"Melbourne Renegades","Sydney Thunder","male","2022/23",2023-01-19,"Big Bash League","Manuka Oval, Canberra","Canberra","Melbourne Renegades","bat","M Gilkes","D Taylor","P Wilson","Andrew Crozier","BC Treloar","SR Bernard","Sydney Thunder",8,NA,NA,"47",NA,NA
1324671,6,"Adelaide Strikers","Perth Scorchers","male","2022/23",2023-01-20,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","bat","DA Payne","NR Johnstone","Troy Penman","D Bhatt",NA,"SD Fry","Perth Scorchers",7,NA,NA,"48",NA,NA
1324672,6,"Brisbane Heat","Hobart Hurricanes","male","2022/23",2023-01-20,"Big Bash League","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Hobart Hurricanes","field","MG Neser","BNJ Oxenford","SE Dionysius","M Mellifont","DM Koch","Kepler Wessels","Brisbane Heat",NA,NA,NA,"49",12,NA
1324673,6,"Sydney Sixers","Sydney Thunder","male","2022/23",2023-01-21,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Sixers","bat","SPD Smith","GJ Davidson","PJ Gillespie","Roberto Howard","SJ Nogajski","SR Bernard","Sydney Sixers",NA,NA,NA,"50",125,NA
1324674,6,"Brisbane Heat","Melbourne Stars","male","2022/23",2023-01-22,"Big Bash League","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Brisbane Heat","bat","SR Hain","BC Treloar","GA Abood","M Mellifont","SE Dionysius","Kepler Wessels","Brisbane Heat",NA,NA,NA,"51",4,NA
1324675,6,"Perth Scorchers","Melbourne Renegades","male","2022/23",2023-01-22,"Big Bash League","Perth Stadium","Perth","Melbourne Renegades","field","CT Bancroft","DM Koch","P Wilson","Ashlee Gibbons","NR Johnstone","Dave Gilbert","Perth Scorchers",NA,NA,NA,"52",10,NA
1324676,6,"Sydney Sixers","Hobart Hurricanes","male","2022/23",2023-01-23,"Big Bash League","Bellerive Oval, Hobart","Hobart","Hobart Hurricanes","field","SPD Smith","SJ Nogajski","SA Lightbody","TJ Matibiri","D Taylor","SJ Davis","Sydney Sixers",NA,NA,NA,"53",24,NA
1324677,6,"Adelaide Strikers","Melbourne Renegades","male","2022/23",2023-01-24,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Melbourne Renegades","field","AJ Finch","BC Treloar","PJ Gillespie","D Brigham","GJ Davidson","Kent Hannam","Melbourne Renegades",6,NA,NA,"54",NA,NA
1324678,6,"Hobart Hurricanes","Brisbane Heat","male","2022/23",2023-01-25,"Big Bash League","University of Tasmania Stadium, Launceston","Launceston","Brisbane Heat","field","NT Ellis","DM Koch","SJ Nogajski","TJ Matibiri","P Wilson","SJ Davis","Hobart Hurricanes",NA,NA,NA,"55",2,NA
1324679,6,"Melbourne Stars","Sydney Thunder","male","2022/23",2023-01-25,"Big Bash League","Melbourne Cricket Ground","Melbourne","Sydney Thunder","field","CJ Green","BNJ Oxenford","NR Johnstone","D Brigham","SA Lightbody","RW Stratford","Sydney Thunder",3,NA,NA,"56",NA,NA
1324680,6,"Brisbane Heat","Sydney Thunder","male","2022/23",2023-01-27,"Big Bash League","Sydney Showground Stadium","Sydney","Sydney Thunder","field","UT Khawaja","GA Abood","PJ Gillespie","BC Treloar","BNJ Oxenford","SJ Davis","Brisbane Heat",NA,NA,NA,NA,8,"D/L"
1324681,6,"Sydney Sixers","Perth Scorchers","male","2022/23",2023-01-28,"Big Bash League","Perth Stadium","Perth","Sydney Sixers","bat","AJ Turner","DM Koch","P Wilson","NR Johnstone","SJ Nogajski","Kent Hannam","Perth Scorchers",7,NA,NA,NA,NA,NA
1324682,6,"Melbourne Renegades","Brisbane Heat","male","2022/23",2023-01-29,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Brisbane Heat","field","XC Bartlett","BNJ Oxenford","PJ Gillespie","BC Treloar","GA Abood","David Johnston","Brisbane Heat",7,NA,NA,NA,NA,NA
1324683,6,"Sydney Sixers","Brisbane Heat","male","2022/23",2023-02-02,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Sixers","bat","MG Neser","DM Koch","SJ Nogajski","GA Abood","P Wilson","RL Parry","Brisbane Heat",4,NA,NA,NA,NA,NA
1324684,6,"Brisbane Heat","Perth Scorchers","male","2022/23",2023-02-04,"Big Bash League","Perth Stadium","Perth","Brisbane Heat","bat","AJ Turner","P Wilson","SJ Nogajski","DM Koch","GA Abood","Dave Gilbert","Perth Scorchers",5,NA,NA,NA,NA,NA
1386094,6,"Brisbane Heat","Melbourne Stars","male","2023/24",2023-12-07,"Big Bash League","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Melbourne Stars","field","C Munro","GA Abood","P Wilson",NA,"SAJ Craig","Kepler Wessels","Brisbane Heat",NA,NA,NA,"1",103,NA
1386095,6,"Sydney Sixers","Melbourne Renegades","male","2023/24",2023-12-08,"Big Bash League","Sydney Cricket Ground","Sydney","Melbourne Renegades","field","SPD Smith","BNJ Oxenford","MW Graham-Smith","CA Polosak","GJ Davidson","Kent Hannam","Sydney Sixers",NA,NA,NA,"2",8,NA
1386097,6,"Perth Scorchers","Melbourne Renegades","male","2023/24",2023-12-10,"Big Bash League","GMHBA Stadium, South Geelong, Victoria","Geelong","Melbourne Renegades","field",NA,"BC Treloar","SA Lightbody","C Grant",NA,"Kent Hannam",NA,NA,"no result",NA,"4",NA,NA
