"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"M Jansen",2024-02-02,"Paarl Royals","Sunrisers Eastern Cape",2,"4.0",0,34,2,8.5,10,"SA20","2023/24",1392678,"Boland Park, Paarl","Paarl","Sunrisers Eastern Cape","Paarl Royals","Sunrisers Eastern Cape","bat","M Jansen","Sunrisers Eastern Cape",NA,"44"
"OF Smith",2023-02-04,"Pretoria Capitals","MI Cape Town",2,"4.0",0,34,2,8.5,13,"SA20","2022/23",1343966,"SuperSport Park, Centurion","Centurion","MI Cape Town","Pretoria Capitals","Pretoria Capitals","field","RR Rossouw","Pretoria Capitals","1",NA
"C Bosch",2024-01-12,"Paarl Royals","Pretoria Capitals",1,"4.0",0,35,2,8.75,9,"SA20","2023/24",1392654,"Boland Park, Paarl","Paarl","Paarl Royals","Pretoria Capitals","Pretoria Capitals","field","AL Phehlukwayo","Paarl Royals",NA,"27"
"CJ Dala",2024-02-06,"Sunrisers Eastern Cape","Durban's Super Giants",1,"4.0",0,35,2,8.75,8,"SA20","2023/24",1392682,"Newlands, Cape Town","Cape Town","Sunrisers Eastern Cape","Durban's Super Giants","Sunrisers Eastern Cape","bat","OEG Baartman","Sunrisers Eastern Cape",NA,"51"
"D Pretorius",2023-01-17,"Paarl Royals","Durban's Super Giants",1,"4.0",0,35,2,8.75,9,"SA20","2022/23",1343950,"Boland Park, Paarl","Paarl","Paarl Royals","Durban's Super Giants","Durban's Super Giants","field","BC Fortuin","Paarl Royals",NA,"10"
"DJ Worrall",2024-01-13,"Durban's Super Giants","Sunrisers Eastern Cape",1,"4.0",0,35,2,8.75,12,"SA20","2023/24",1392656,"St George's Park, Gqeberha","Gqeberha","Durban's Super Giants","Sunrisers Eastern Cape","Durban's Super Giants","bat","JT Smuts","Durban's Super Giants",NA,"35"
"JC Archer",2023-02-06,"Joburg Super Kings","MI Cape Town",1,"4.0",0,35,2,8.75,12,"SA20","2022/23",1343969,"The Wanderers Stadium, Johannesburg","Johannesburg","Joburg Super Kings","MI Cape Town","MI Cape Town","field","JL du Plooy","Joburg Super Kings",NA,"76"
"T Shamsi",2024-01-19,"MI Cape Town","Paarl Royals",2,"4.0",0,35,2,8.75,5,"SA20","2023/24",1392662,"Newlands, Cape Town","Cape Town","Paarl Royals","MI Cape Town","MI Cape Town","field","RD Rickelton","MI Cape Town","8",NA
"GF Linde",2024-02-03,"Pretoria Capitals","MI Cape Town",2,"4.0",0,36,2,9,7,"SA20","2023/24",1392679,"Newlands, Cape Town","Cape Town","MI Cape Town","Pretoria Capitals","MI Cape Town","bat","K Rabada","Pretoria Capitals","4",NA
"JT Smuts",2024-01-13,"Sunrisers Eastern Cape","Durban's Super Giants",2,"3.0",0,36,2,12,3,"SA20","2023/24",1392656,"St George's Park, Gqeberha","Gqeberha","Durban's Super Giants","Sunrisers Eastern Cape","Durban's Super Giants","bat","JT Smuts","Durban's Super Giants",NA,"35"
"A Nortje",2023-02-04,"MI Cape Town","Pretoria Capitals",1,"4.0",0,37,2,9.25,12,"SA20","2022/23",1343966,"SuperSport Park, Centurion","Centurion","MI Cape Town","Pretoria Capitals","Pretoria Capitals","field","RR Rossouw","Pretoria Capitals","1",NA
"AU Rashid",2023-01-23,"MI Cape Town","Pretoria Capitals",2,"4.0",0,37,2,9.25,11,"SA20","2022/23",1343960,"Newlands, Cape Town","Cape Town","Pretoria Capitals","MI Cape Town","MI Cape Town","field","WG Jacks","Pretoria Capitals",NA,"52"
"B Swanepoel",2024-02-02,"Paarl Royals","Sunrisers Eastern Cape",2,"4.0",0,37,2,9.25,7,"SA20","2023/24",1392678,"Boland Park, Paarl","Paarl","Sunrisers Eastern Cape","Paarl Royals","Sunrisers Eastern Cape","bat","M Jansen","Sunrisers Eastern Cape",NA,"44"
"E Bosch",2023-02-04,"MI Cape Town","Pretoria Capitals",1,"4.0",0,37,2,9.25,8,"SA20","2022/23",1343966,"SuperSport Park, Centurion","Centurion","MI Cape Town","Pretoria Capitals","Pretoria Capitals","field","RR Rossouw","Pretoria Capitals","1",NA
"LA Dawson",2024-02-06,"Durban's Super Giants","Sunrisers Eastern Cape",2,"4.0",0,37,2,9.25,8,"SA20","2023/24",1392682,"Newlands, Cape Town","Cape Town","Sunrisers Eastern Cape","Durban's Super Giants","Sunrisers Eastern Cape","bat","OEG Baartman","Sunrisers Eastern Cape",NA,"51"
"SM Curran",2023-01-16,"Sunrisers Eastern Cape","MI Cape Town",2,"4.0",0,37,2,9.25,10,"SA20","2022/23",1343949,"St George's Park, Gqeberha","Gqeberha","MI Cape Town","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","AK Markram","Sunrisers Eastern Cape","4",NA
"D Pretorius",2023-02-02,"MI Cape Town","Durban's Super Giants",1,"4.0",0,38,2,9.5,12,"SA20","2022/23",1343963,"Kingsmead, Durban","Durban","MI Cape Town","Durban's Super Giants","Durban's Super Giants","field","Q de Kock","Durban's Super Giants","5",NA
"FD Adams",2023-01-22,"Pretoria Capitals","Paarl Royals",1,"4.0",0,38,2,9.5,6,"SA20","2022/23",1343958,"Boland Park, Paarl","Paarl","Pretoria Capitals","Paarl Royals","Pretoria Capitals","bat","DA Miller","Paarl Royals","6",NA
"GC Viljoen",2024-01-18,"Durban's Super Giants","Pretoria Capitals",2,"4.0",0,39,2,9.75,10,"SA20","2023/24",1392661,"SuperSport Park, Centurion","Centurion","Pretoria Capitals","Durban's Super Giants","Pretoria Capitals","bat","WG Jacks","Pretoria Capitals",NA,"17"
"L Ngidi",2023-02-07,"Pretoria Capitals","Paarl Royals",1,"4.0",0,39,2,9.75,9,"SA20","2022/23",1343970,"SuperSport Park, Centurion","Centurion","Pretoria Capitals","Paarl Royals","Paarl Royals","field","BKG Mendis","Pretoria Capitals",NA,"59"
"DAJ Bracewell",2024-02-03,"Durban's Super Giants","Joburg Super Kings",1,"4.0",0,40,2,10,7,"SA20","2023/24",1392680,"The Wanderers Stadium, Johannesburg","Johannesburg","Durban's Super Giants","Joburg Super Kings","Joburg Super Kings","field","F du Plessis","Joburg Super Kings","7",NA
"OEG Baartman",2023-01-14,"Pretoria Capitals","Sunrisers Eastern Cape",1,"4.0",0,42,2,10.5,8,"SA20","2022/23",1343946,"SuperSport Park, Centurion","Centurion","Pretoria Capitals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","WG Jacks","Pretoria Capitals",NA,"37"
"OEG Baartman",2023-01-12,"Pretoria Capitals","Sunrisers Eastern Cape",1,"3.0",0,45,2,15,5,"SA20","2022/23",1343943,"St George's Park, Gqeberha","Gqeberha","Pretoria Capitals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","PD Salt","Pretoria Capitals",NA,"23"
"AU Rashid",2023-01-14,"Sunrisers Eastern Cape","Pretoria Capitals",2,"4.0",0,46,2,11.5,4,"SA20","2022/23",1343946,"SuperSport Park, Centurion","Centurion","Pretoria Capitals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","WG Jacks","Pretoria Capitals",NA,"37"
"D Jansen",2023-02-04,"Pretoria Capitals","MI Cape Town",2,"4.0",0,47,2,11.75,10,"SA20","2022/23",1343966,"SuperSport Park, Centurion","Centurion","MI Cape Town","Pretoria Capitals","Pretoria Capitals","field","RR Rossouw","Pretoria Capitals","1",NA
"E Jones",2024-02-02,"Sunrisers Eastern Cape","Paarl Royals",1,"4.0",0,51,2,12.75,2,"SA20","2023/24",1392678,"Boland Park, Paarl","Paarl","Sunrisers Eastern Cape","Paarl Royals","Sunrisers Eastern Cape","bat","M Jansen","Sunrisers Eastern Cape",NA,"44"
"N Burger",2024-01-13,"MI Cape Town","Joburg Super Kings",1,"4.0",0,53,2,13.25,6,"SA20","2023/24",1392655,"The Wanderers Stadium, Johannesburg","Johannesburg","MI Cape Town","Joburg Super Kings","Joburg Super Kings","field","HE van der Dussen","MI Cape Town",NA,"98"
"WD Parnell",2024-01-18,"Durban's Super Giants","Pretoria Capitals",2,"4.0",0,54,2,13.5,10,"SA20","2023/24",1392661,"SuperSport Park, Centurion","Centurion","Pretoria Capitals","Durban's Super Giants","Pretoria Capitals","bat","WG Jacks","Pretoria Capitals",NA,"17"
"OC McCoy",2024-01-28,"Durban's Super Giants","Paarl Royals",1,"4.0",0,57,2,14.25,10,"SA20","2023/24",1392673,"Kingsmead, Durban","Durban","Durban's Super Giants","Paarl Royals","Durban's Super Giants","bat","MP Breetzke","Durban's Super Giants",NA,"125"
"M Pretorius",2023-02-05,"Durban's Super Giants","Pretoria Capitals",1,"4.0",0,62,2,15.5,5,"SA20","2022/23",1343968,"SuperSport Park, Centurion","Centurion","Durban's Super Giants","Pretoria Capitals","Pretoria Capitals","field","H Klaasen","Durban's Super Giants",NA,"151"
"AK Markram",2024-01-25,"Pretoria Capitals","Sunrisers Eastern Cape",1,"1.0",0,2,1,2,4,"SA20","2023/24",1392669,"SuperSport Park, Centurion","Centurion","Pretoria Capitals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","E Bosch","Pretoria Capitals",NA,"3"
"D Ferreira",2023-02-06,"MI Cape Town","Joburg Super Kings",2,"1.0",0,3,1,3,3,"SA20","2022/23",1343969,"The Wanderers Stadium, Johannesburg","Johannesburg","Joburg Super Kings","MI Cape Town","MI Cape Town","field","JL du Plooy","Joburg Super Kings",NA,"76"
"RR Rossouw",2023-02-08,"Paarl Royals","Pretoria Capitals",2,"1.0",0,3,1,3,5,"SA20","2022/23",1343971,"The Wanderers Stadium, Johannesburg","Johannesburg","Pretoria Capitals","Paarl Royals","Paarl Royals","field","RR Rossouw","Pretoria Capitals",NA,"29"
"WD Parnell",2023-02-04,"MI Cape Town","Pretoria Capitals",1,"2.1",0,3,1,1.38461538461538,10,"SA20","2022/23",1343966,"SuperSport Park, Centurion","Centurion","MI Cape Town","Pretoria Capitals","Pretoria Capitals","field","RR Rossouw","Pretoria Capitals","1",NA
"KMA Paul",2023-02-05,"Pretoria Capitals","Durban's Super Giants",2,"0.5",0,4,1,4.8,4,"SA20","2022/23",1343968,"SuperSport Park, Centurion","Centurion","Durban's Super Giants","Pretoria Capitals","Pretoria Capitals","field","H Klaasen","Durban's Super Giants",NA,"151"
"T Shamsi",2023-01-13,"Joburg Super Kings","Paarl Royals",1,"1.0",0,4,1,4,3,"SA20","2022/23",1343944,"Boland Park, Paarl","Paarl","Joburg Super Kings","Paarl Royals","Joburg Super Kings","bat","BC Fortuin","Paarl Royals","7",NA
"D Ferreira",2023-02-03,"Paarl Royals","Joburg Super Kings",1,"2.0",0,5,1,2.5,7,"SA20","2022/23",1343964,"The Wanderers Stadium, Johannesburg","Johannesburg","Paarl Royals","Joburg Super Kings","Joburg Super Kings","field",NA,NA,NA,NA
"M Jansen",2023-01-22,"Durban's Super Giants","Sunrisers Eastern Cape",2,"1.0",0,5,1,5,4,"SA20","2022/23",1343959,"St George's Park, Gqeberha","Gqeberha","Sunrisers Eastern Cape","Durban's Super Giants","Durban's Super Giants","field","RE van der Merwe","Sunrisers Eastern Cape",NA,"124"
"PE Kruger",2024-01-22,"Pretoria Capitals","Sunrisers Eastern Cape",1,"3.0",0,5,1,1.66666666666667,13,"SA20","2023/24",1392666,"St George's Park, Gqeberha","Gqeberha","Pretoria Capitals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","OEG Baartman","Sunrisers Eastern Cape","9",NA
"JT Smuts",2024-01-26,"Paarl Royals","Durban's Super Giants",2,"1.0",0,6,1,6,3,"SA20","2023/24",1392670,"Boland Park, Paarl","Paarl","Durban's Super Giants","Paarl Royals","Durban's Super Giants","bat","Q de Kock","Durban's Super Giants",NA,"57"
"K Rabada",2024-01-13,"Joburg Super Kings","MI Cape Town",2,"2.0",0,6,1,3,9,"SA20","2023/24",1392655,"The Wanderers Stadium, Johannesburg","Johannesburg","MI Cape Town","Joburg Super Kings","Joburg Super Kings","field","HE van der Dussen","MI Cape Town",NA,"98"
"Naveen-ul-Haq",2024-01-28,"Paarl Royals","Durban's Super Giants",2,"1.0",0,6,1,6,3,"SA20","2023/24",1392673,"Kingsmead, Durban","Durban","Durban's Super Giants","Paarl Royals","Durban's Super Giants","bat","MP Breetzke","Durban's Super Giants",NA,"125"
"WJ Lubbe",2024-01-12,"Pretoria Capitals","Paarl Royals",2,"1.0",0,6,1,6,2,"SA20","2023/24",1392654,"Boland Park, Paarl","Paarl","Paarl Royals","Pretoria Capitals","Pretoria Capitals","field","AL Phehlukwayo","Paarl Royals",NA,"27"
"LB Williams",2024-01-31,"Sunrisers Eastern Cape","Joburg Super Kings",2,"2.0",0,7,1,3.5,9,"SA20","2023/24",1392676,"The Wanderers Stadium, Johannesburg","Johannesburg","Joburg Super Kings","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","DJ Worrall","Sunrisers Eastern Cape","9",NA
"PWA Mulder",2023-02-03,"Sunrisers Eastern Cape","Durban's Super Giants",1,"1.0",0,7,1,7,2,"SA20","2022/23",1343965,"Kingsmead, Durban","Durban","Sunrisers Eastern Cape","Durban's Super Giants","Durban's Super Giants","field",NA,NA,NA,NA
"WJ Lubbe",2024-02-02,"Sunrisers Eastern Cape","Paarl Royals",1,"2.0",0,7,1,3.5,8,"SA20","2023/24",1392678,"Boland Park, Paarl","Paarl","Sunrisers Eastern Cape","Paarl Royals","Sunrisers Eastern Cape","bat","M Jansen","Sunrisers Eastern Cape",NA,"44"
"JT Smuts",2023-01-21,"Joburg Super Kings","Sunrisers Eastern Cape",2,"3.0",0,8,1,2.66666666666667,10,"SA20","2022/23",1343957,"St George's Park, Gqeberha","Gqeberha","Sunrisers Eastern Cape","Joburg Super Kings","Joburg Super Kings","field","AM Phangiso","Joburg Super Kings","5",NA
"KA Maharaj",2023-01-20,"Pretoria Capitals","Durban's Super Giants",2,"1.0",0,8,1,8,3,"SA20","2022/23",1343955,"Kingsmead, Durban","Durban","Durban's Super Giants","Pretoria Capitals","Durban's Super Giants","bat","S Muthusamy","Pretoria Capitals","8",NA
"PWA Mulder",2023-01-24,"Joburg Super Kings","Durban's Super Giants",2,"1.0",0,8,1,8,3,"SA20","2022/23",1343962,"The Wanderers Stadium, Johannesburg","Johannesburg","Durban's Super Giants","Joburg Super Kings","Joburg Super Kings","field","F du Plessis","Joburg Super Kings","8",NA
"Imran Tahir",2024-01-15,"Durban's Super Giants","Joburg Super Kings",1,"2.0",0,9,1,4.5,8,"SA20","2023/24",1392658,"Kingsmead, Durban","Durban","Durban's Super Giants","Joburg Super Kings","Durban's Super Giants","bat","H Klaasen","Durban's Super Giants",NA,"37"
"WG Jacks",2023-01-23,"MI Cape Town","Pretoria Capitals",2,"1.0",0,9,1,9,1,"SA20","2022/23",1343960,"Newlands, Cape Town","Cape Town","Pretoria Capitals","MI Cape Town","MI Cape Town","field","WG Jacks","Pretoria Capitals",NA,"52"
"AU Rashid",2023-01-20,"Durban's Super Giants","Pretoria Capitals",1,"4.0",1,10,1,2.5,15,"SA20","2022/23",1343955,"Kingsmead, Durban","Durban","Durban's Super Giants","Pretoria Capitals","Durban's Super Giants","bat","S Muthusamy","Pretoria Capitals","8",NA
"KR Mayers",2023-01-13,"MI Cape Town","Durban's Super Giants",1,"2.0",0,10,1,5,7,"SA20","2022/23",1343945,"Newlands, Cape Town","Cape Town","MI Cape Town","Durban's Super Giants","Durban's Super Giants","field","KR Mayers","Durban's Super Giants","5",NA
"P Subrayen",2023-01-15,"Paarl Royals","Durban's Super Giants",2,"2.0",0,10,1,5,3,"SA20","2022/23",1343948,"Kingsmead, Durban","Durban","Durban's Super Giants","Paarl Royals","Durban's Super Giants","bat","H Klaasen","Durban's Super Giants",NA,"27"
"R Shepherd",2023-01-13,"Paarl Royals","Joburg Super Kings",2,"1.0",0,10,1,10,2,"SA20","2022/23",1343944,"Boland Park, Paarl","Paarl","Joburg Super Kings","Paarl Royals","Joburg Super Kings","bat","BC Fortuin","Paarl Royals","7",NA
"AK Markram",2023-01-22,"Durban's Super Giants","Sunrisers Eastern Cape",2,"3.0",1,11,1,3.66666666666667,11,"SA20","2022/23",1343959,"St George's Park, Gqeberha","Gqeberha","Sunrisers Eastern Cape","Durban's Super Giants","Durban's Super Giants","field","RE van der Merwe","Sunrisers Eastern Cape",NA,"124"
"E Bosch",2024-01-25,"Sunrisers Eastern Cape","Pretoria Capitals",2,"4.0",0,11,1,2.75,16,"SA20","2023/24",1392669,"SuperSport Park, Centurion","Centurion","Pretoria Capitals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","E Bosch","Pretoria Capitals",NA,"3"
"LB Williams",2023-02-06,"MI Cape Town","Joburg Super Kings",2,"3.0",0,11,1,3.66666666666667,11,"SA20","2022/23",1343969,"The Wanderers Stadium, Johannesburg","Johannesburg","Joburg Super Kings","MI Cape Town","MI Cape Town","field","JL du Plooy","Joburg Super Kings",NA,"76"
"Imran Tahir",2024-01-17,"Paarl Royals","Joburg Super Kings",2,"4.0",0,12,1,3,15,"SA20","2023/24",1392660,"Boland Park, Paarl","Paarl","Joburg Super Kings","Paarl Royals","Joburg Super Kings","bat","JC Buttler","Paarl Royals","7",NA
"KR Mayers",2023-01-20,"Pretoria Capitals","Durban's Super Giants",2,"2.0",0,12,1,6,8,"SA20","2022/23",1343955,"Kingsmead, Durban","Durban","Durban's Super Giants","Pretoria Capitals","Durban's Super Giants","bat","S Muthusamy","Pretoria Capitals","8",NA
"L Gregory",2023-01-18,"Pretoria Capitals","Joburg Super Kings",2,"2.0",0,12,1,6,6,"SA20","2022/23",1343953,"SuperSport Park, Centurion","Centurion","Joburg Super Kings","Pretoria Capitals","Pretoria Capitals","field","JDS Neesham","Pretoria Capitals","6",NA
"AU Rashid",2023-02-11,"Sunrisers Eastern Cape","Pretoria Capitals",2,"4.0",0,13,1,3.25,13,"SA20","2022/23",1343973,"The Wanderers Stadium, Johannesburg","Johannesburg","Pretoria Capitals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","RE van der Merwe","Sunrisers Eastern Cape","4",NA
"CN Ackermann",2024-02-03,"MI Cape Town","Pretoria Capitals",1,"1.0",0,13,1,13,1,"SA20","2023/24",1392679,"Newlands, Cape Town","Cape Town","MI Cape Town","Pretoria Capitals","MI Cape Town","bat","K Rabada","Pretoria Capitals","4",NA
"JDS Neesham",2023-01-14,"Sunrisers Eastern Cape","Pretoria Capitals",2,"2.0",0,13,1,6.5,1,"SA20","2022/23",1343946,"SuperSport Park, Centurion","Centurion","Pretoria Capitals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","WG Jacks","Pretoria Capitals",NA,"37"
"KA Pollard",2024-02-01,"Pretoria Capitals","MI Cape Town",2,"2.0",0,13,1,6.5,4,"SA20","2023/24",1392677,"SuperSport Park, Centurion","Centurion","MI Cape Town","Pretoria Capitals","MI Cape Town","bat","K Verreynne","MI Cape Town",NA,"34"
"L Ngidi",2023-01-13,"Joburg Super Kings","Paarl Royals",1,"4.0",0,13,1,3.25,18,"SA20","2022/23",1343944,"Boland Park, Paarl","Paarl","Joburg Super Kings","Paarl Royals","Joburg Super Kings","bat","BC Fortuin","Paarl Royals","7",NA
"M Pretorius",2023-01-18,"Joburg Super Kings","Pretoria Capitals",1,"1.0",0,13,1,13,2,"SA20","2022/23",1343953,"SuperSport Park, Centurion","Centurion","Joburg Super Kings","Pretoria Capitals","Pretoria Capitals","field","JDS Neesham","Pretoria Capitals","6",NA
"A Nortje",2023-02-07,"Paarl Royals","Pretoria Capitals",2,"4.0",0,14,1,3.5,12,"SA20","2022/23",1343970,"SuperSport Park, Centurion","Centurion","Pretoria Capitals","Paarl Royals","Paarl Royals","field","BKG Mendis","Pretoria Capitals",NA,"59"
"JDS Neesham",2023-02-11,"Sunrisers Eastern Cape","Pretoria Capitals",2,"1.2",0,14,1,10.5,4,"SA20","2022/23",1343973,"The Wanderers Stadium, Johannesburg","Johannesburg","Pretoria Capitals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","RE van der Merwe","Sunrisers Eastern Cape","4",NA
"JDS Neesham",2024-01-12,"Paarl Royals","Pretoria Capitals",1,"2.0",0,14,1,7,5,"SA20","2023/24",1392654,"Boland Park, Paarl","Paarl","Paarl Royals","Pretoria Capitals","Pretoria Capitals","field","AL Phehlukwayo","Paarl Royals",NA,"27"
"JT Smuts",2023-01-22,"Durban's Super Giants","Sunrisers Eastern Cape",2,"2.4",0,14,1,5.25,8,"SA20","2022/23",1343959,"St George's Park, Gqeberha","Gqeberha","Sunrisers Eastern Cape","Durban's Super Giants","Durban's Super Giants","field","RE van der Merwe","Sunrisers Eastern Cape",NA,"124"
"KA Maharaj",2024-01-23,"MI Cape Town","Durban's Super Giants",2,"3.0",0,14,1,4.66666666666667,10,"SA20","2023/24",1392667,"Newlands, Cape Town","Cape Town","Durban's Super Giants","MI Cape Town","MI Cape Town","field","GF Linde","Durban's Super Giants",NA,"36"
"LA Dawson",2024-01-25,"Pretoria Capitals","Sunrisers Eastern Cape",1,"2.0",0,14,1,7,6,"SA20","2023/24",1392669,"SuperSport Park, Centurion","Centurion","Pretoria Capitals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","E Bosch","Pretoria Capitals",NA,"3"
"LS Livingstone",2024-02-03,"Pretoria Capitals","MI Cape Town",2,"3.0",0,14,1,4.66666666666667,6,"SA20","2023/24",1392679,"Newlands, Cape Town","Cape Town","MI Cape Town","Pretoria Capitals","MI Cape Town","bat","K Rabada","Pretoria Capitals","4",NA
"MM Ali",2024-01-15,"Durban's Super Giants","Joburg Super Kings",1,"2.0",0,14,1,7,6,"SA20","2023/24",1392658,"Kingsmead, Durban","Durban","Durban's Super Giants","Joburg Super Kings","Durban's Super Giants","bat","H Klaasen","Durban's Super Giants",NA,"37"
"R Shepherd",2023-01-14,"MI Cape Town","Joburg Super Kings",2,"1.2",0,14,1,10.5,3,"SA20","2022/23",1343947,"Newlands, Cape Town","Cape Town","Joburg Super Kings","MI Cape Town","MI Cape Town","field","K Rabada","MI Cape Town","7",NA
"AM Phangiso",2023-01-13,"Paarl Royals","Joburg Super Kings",2,"2.0",0,15,1,7.5,5,"SA20","2022/23",1343944,"Boland Park, Paarl","Paarl","Joburg Super Kings","Paarl Royals","Joburg Super Kings","bat","BC Fortuin","Paarl Royals","7",NA
"D Pretorius",2024-01-11,"MI Cape Town","Durban's Super Giants",1,"2.0",0,15,1,7.5,5,"SA20","2023/24",1392653,"Kingsmead, Durban","Durban","MI Cape Town","Durban's Super Giants","Durban's Super Giants","field","H Klaasen","Durban's Super Giants",NA,"11"
"GHS Garton",2023-01-13,"Paarl Royals","Joburg Super Kings",2,"2.0",0,15,1,7.5,7,"SA20","2022/23",1343944,"Boland Park, Paarl","Paarl","Joburg Super Kings","Paarl Royals","Joburg Super Kings","bat","BC Fortuin","Paarl Royals","7",NA
"LB Williams",2024-01-29,"MI Cape Town","Joburg Super Kings",1,"2.0",0,15,1,7.5,4,"SA20","2023/24",1392674,"Newlands, Cape Town","Cape Town","MI Cape Town","Joburg Super Kings","Joburg Super Kings","field","F du Plessis","Joburg Super Kings","10",NA
"RJW Topley",2024-01-28,"Paarl Royals","Durban's Super Giants",2,"2.0",0,15,1,7.5,7,"SA20","2023/24",1392673,"Kingsmead, Durban","Durban","Durban's Super Giants","Paarl Royals","Durban's Super Giants","bat","MP Breetzke","Durban's Super Giants",NA,"125"
"SSB Magala",2023-01-19,"Paarl Royals","Sunrisers Eastern Cape",1,"4.0",0,15,1,3.75,10,"SA20","2022/23",1343954,"Boland Park, Paarl","Paarl","Paarl Royals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","AK Markram","Sunrisers Eastern Cape","5",NA
"TH David",2023-02-02,"Durban's Super Giants","MI Cape Town",2,"2.0",0,15,1,7.5,1,"SA20","2022/23",1343963,"Kingsmead, Durban","Durban","MI Cape Town","Durban's Super Giants","Durban's Super Giants","field","Q de Kock","Durban's Super Giants","5",NA
"CA Ingram",2023-02-11,"Sunrisers Eastern Cape","Pretoria Capitals",2,"2.0",0,16,1,8,4,"SA20","2022/23",1343973,"The Wanderers Stadium, Johannesburg","Johannesburg","Pretoria Capitals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","RE van der Merwe","Sunrisers Eastern Cape","4",NA
"D Jansen",2023-01-10,"Paarl Royals","MI Cape Town",1,"3.0",0,16,1,5.33333333333333,8,"SA20","2022/23",1343941,"Newlands, Cape Town","Cape Town","Paarl Royals","MI Cape Town","MI Cape Town","field","D Brevis","MI Cape Town","8",NA
"GF Linde",2023-02-06,"Joburg Super Kings","MI Cape Town",1,"2.0",0,16,1,8,7,"SA20","2022/23",1343969,"The Wanderers Stadium, Johannesburg","Johannesburg","Joburg Super Kings","MI Cape Town","MI Cape Town","field","JL du Plooy","Joburg Super Kings",NA,"76"
"PWA Mulder",2024-02-08,"Joburg Super Kings","Durban's Super Giants",2,"3.0",0,16,1,5.33333333333333,11,"SA20","2023/24",1392684,"The Wanderers Stadium, Johannesburg","Johannesburg","Durban's Super Giants","Joburg Super Kings","Joburg Super Kings","field","H Klaasen","Durban's Super Giants",NA,"69"
"Rashid Khan",2023-01-21,"Paarl Royals","MI Cape Town",2,"4.0",0,16,1,4,8,"SA20","2022/23",1343956,"Boland Park, Paarl","Paarl","MI Cape Town","Paarl Royals","Paarl Royals","field","JC Buttler","MI Cape Town",NA,"13"
"AK Markram",2023-02-11,"Pretoria Capitals","Sunrisers Eastern Cape",1,"4.0",0,17,1,4.25,11,"SA20","2022/23",1343973,"The Wanderers Stadium, Johannesburg","Johannesburg","Pretoria Capitals","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","RE van der Merwe","Sunrisers Eastern Cape","4",NA
"BE Hendricks",2024-01-13,"Joburg Super Kings","MI Cape Town",2,"2.0",0,17,1,8.5,5,"SA20","2023/24",1392655,"The Wanderers Stadium, Johannesburg","Johannesburg","MI Cape Town","Joburg Super Kings","Joburg Super Kings","field","HE van der Dussen","MI Cape Town",NA,"98"
"Rashid Khan",2023-02-04,"Pretoria Capitals","MI Cape Town",2,"4.0",0,17,1,4.25,12,"SA20","2022/23",1343966,"SuperSport Park, Centurion","Centurion","MI Cape Town","Pretoria Capitals","Pretoria Capitals","field","RR Rossouw","Pretoria Capitals","1",NA
"AL Phehlukwayo",2024-01-24,"Joburg Super Kings","Paarl Royals",1,"3.0",0,18,1,6,7,"SA20","2023/24",1392668,"The Wanderers Stadium, Johannesburg","Johannesburg","Joburg Super Kings","Paarl Royals","Paarl Royals","field","RR Hendricks","Paarl Royals","5",NA
"D Brevis",2023-02-06,"Joburg Super Kings","MI Cape Town",1,"2.0",0,18,1,9,5,"SA20","2022/23",1343969,"The Wanderers Stadium, Johannesburg","Johannesburg","Joburg Super Kings","MI Cape Town","MI Cape Town","field","JL du Plooy","Joburg Super Kings",NA,"76"
"JC Archer",2023-01-18,"Sunrisers Eastern Cape","MI Cape Town",2,"4.0",0,18,1,4.5,11,"SA20","2022/23",1343952,"Newlands, Cape Town","Cape Town","MI Cape Town","Sunrisers Eastern Cape","Sunrisers Eastern Cape","field","M Jansen","Sunrisers Eastern Cape","2",NA
"JDS Neesham",2024-01-14,"Paarl Royals","Pretoria Capitals",1,"2.0",0,18,1,9,6,"SA20","2023/24",1392657,"SuperSport Park, Centurion","Centurion","Paarl Royals","Pretoria Capitals","Pretoria Capitals","field","L Ngidi","Paarl Royals",NA,"10"
"JT Smuts",2024-01-15,"Joburg Super Kings","Durban's Super Giants",2,"4.0",0,18,1,4.5,9,"SA20","2023/24",1392658,"Kingsmead, Durban","Durban","Durban's Super Giants","Joburg Super Kings","Durban's Super Giants","bat","H Klaasen","Durban's Super Giants",NA,"37"
