"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"JM Vince",2021,"The Hundred Men's Competition","Southern Brave",9,229,177,129.378531073446,28.625,26,6,1,0,2,60
"JM Vince",2022,"The Hundred Men's Competition","Southern Brave",7,136,88,154.545454545455,22.6666666666667,13,5,1,0,1,71
"JM Vince",2023,"The Hundred Men's Competition","Southern Brave",8,191,136,140.441176470588,27.2857142857143,17,7,1,0,1,56
"JP Inglis",2021,"The Hundred Men's Competition","London Spirit",7,173,127,136.220472440945,24.7142857142857,18,5,0,0,2,72
"JP Inglis",2022,"The Hundred Men's Competition","London Spirit",1,3,8,37.5,3,0,0,0,0,0,3
"JT Ball",2022,"The Hundred Men's Competition","Welsh Fire",1,1,6,16.6666666666667,Inf,0,0,1,0,0,1
"KA Pollard",2022,"The Hundred Men's Competition","London Spirit",5,113,68,166.176470588235,113,6,7,4,0,0,34
"KW Richardson",2022,"The Hundred Men's Competition","Birmingham Phoenix",3,13,10,130,6.5,2,0,1,0,0,9
"KW Richardson",2023,"The Hundred Men's Competition","Birmingham Phoenix",3,10,11,90.9090909090909,10,0,1,2,0,0,8
"L Gregory",2021,"The Hundred Men's Competition","Trent Rockets",7,107,83,128.915662650602,21.4,10,4,2,0,0,28
"L Gregory",2022,"The Hundred Men's Competition","Trent Rockets",8,100,59,169.491525423729,100,6,5,7,0,0,35
"L Gregory",2023,"The Hundred Men's Competition","Trent Rockets",5,72,47,153.191489361702,36,5,1,3,0,0,35
"L Wood",2021,"The Hundred Men's Competition","Trent Rockets",1,4,4,100,4,0,0,0,0,0,4
"L Wood",2022,"The Hundred Men's Competition","Trent Rockets",1,1,2,50,Inf,0,0,1,0,0,1
"L Wood",2023,"The Hundred Men's Competition","Trent Rockets",3,14,12,116.666666666667,Inf,1,0,3,0,0,10
"LA Dawson",2021,"The Hundred Men's Competition","Southern Brave",2,6,8,75,6,0,0,1,0,0,5
"LA Dawson",2022,"The Hundred Men's Competition","London Spirit",8,36,29,124.137931034483,18,3,1,6,0,0,7
"LA Dawson",2023,"The Hundred Men's Competition","London Spirit",4,30,23,130.434782608696,7.5,2,1,0,0,0,24
"LH Ferguson",2021,"The Hundred Men's Competition","Manchester Originals",3,27,20,135,13.5,0,3,1,0,0,13
"LJ Evans",2021,"The Hundred Men's Competition","Oval Invincibles",7,123,81,151.851851851852,41,6,7,4,0,1,67
"LJ Evans",2022,"The Hundred Men's Competition","Manchester Originals",9,172,93,184.94623655914,24.5714285714286,18,7,2,0,1,72
"LJ Evans",2023,"The Hundred Men's Competition","Manchester Originals",10,114,86,132.558139534884,12.6666666666667,8,7,1,0,0,41
"LJ Fletcher",2021,"The Hundred Men's Competition","Welsh Fire",2,6,5,120,6,1,0,1,0,0,4
"LM Reece",2021,"The Hundred Men's Competition","London Spirit",2,24,25,96,12,1,2,0,0,0,24
"LS Livingstone",2021,"The Hundred Men's Competition","Birmingham Phoenix",9,348,195,178.461538461538,58,22,27,3,0,3,92
"LS Livingstone",2022,"The Hundred Men's Competition","Birmingham Phoenix",6,173,119,145.378151260504,34.6,6,14,1,0,1,51
"LS Livingstone",2023,"The Hundred Men's Competition","Birmingham Phoenix",6,100,96,104.166666666667,16.6666666666667,4,5,0,0,0,28
"LWP Wells",2023,"The Hundred Men's Competition","Welsh Fire",7,109,67,162.686567164179,18.1666666666667,12,5,1,0,1,57
