"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","match_referee","winner","winner_runs","winner_innings","outcome","winner_wickets","tv_umpire","toss_uncontested","match_number"
1347158,6,"Durham","Glamorgan","male","2023",2023-04-20,"County Championship","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field",NA,"NA Mallender","Tom Lungley",NA,"JJ Swift",NA,NA,NA,"draw",NA,NA,NA,NA
1347159,6,"Sussex","Yorkshire","male","2023",2023-04-20,"County Championship","County Ground, Hove","Brighton","Sussex","bat",NA,"N Pratt","Rob White",NA,"SJ Davis",NA,NA,NA,"draw",NA,NA,NA,NA
1347216,6,"Nottinghamshire","Middlesex","male","2023",2023-04-20,"County Championship","Lord's, London","London","Middlesex","field",NA,"AG Wharf","MJ Saggers",NA,"DA Cosker","Middlesex",NA,NA,NA,4,NA,NA,NA
1347217,6,"Somerset","Lancashire","male","2023",2023-04-20,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Lancashire","field",NA,"RK Illingworth","RJ Warren",NA,"PM Such",NA,NA,NA,"draw",NA,NA,NA,NA
1347218,6,"Hampshire","Northamptonshire","male","2023",2023-04-20,"County Championship","County Ground, Northampton","Northampton","Northamptonshire","field",NA,"James Middlebrook","M Burns",NA,"WR Smith","Hampshire",270,"1",NA,NA,NA,NA,NA
1347219,6,"Essex","Kent","male","2023",2023-04-20,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Essex","bat",NA,"DJ Millns","NJ Llong",NA,"SG Hinks",NA,NA,NA,"draw",NA,NA,NA,NA
1347160,6,"Durham","Derbyshire","male","2023",2023-04-27,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","bat",NA,"BJ Debenham","GD Lloyd",NA,"DE Malcolm","Durham",7,"1",NA,NA,NA,NA,NA
1347161,6,"Sussex","Gloucestershire","male","2023",2023-04-27,"County Championship","County Ground, Bristol","Bristol","Gloucestershire","field",NA,"BV Taylor","Mark Newell",NA,"Phil Whitticase",NA,NA,NA,"draw",NA,NA,NA,NA
1347162,6,"Leicestershire","Glamorgan","male","2023",2023-04-27,"County Championship","Grace Road, Leicester","Leicester","Glamorgan","field",NA,"Chris Watts","NL Bainton",NA,"AM Smith (2)",NA,NA,NA,"draw",NA,NA,NA,NA
1347220,6,"Kent","Middlesex","male","2023",2023-04-27,"County Championship","Lord's, London","London","Middlesex","field",NA,"RJ Bailey","SJ O'Shaughnessy",NA,"Wayne Noon","Middlesex",NA,NA,NA,9,NA,NA,NA
1347221,6,"Warwickshire","Surrey","male","2023",2023-04-27,"County Championship","Edgbaston, Birmingham","Birmingham","Surrey","field",NA,"NJ Llong","PJ Hartley",NA,"JJ Whitaker","Surrey",NA,NA,NA,9,NA,NA,NA
1347163,6,"Worcestershire","Sussex","male","2023",2023-05-04,"County Championship","County Ground, New Road, Worcester","Worcester","Sussex","field",NA,"Chris Watts","PJ Hartley",NA,"Wayne Noon",NA,NA,NA,"draw",NA,NA,NA,NA
1347164,6,"Leicestershire","Derbyshire","male","2023",2023-05-04,"County Championship","County Ground, Derby","Derby","Derbyshire","field",NA,"BV Taylor","PR Pollard",NA,"PM Such",NA,NA,NA,"draw",NA,NA,NA,NA
1347165,6,"Glamorgan","Yorkshire","male","2023",2023-05-04,"County Championship","Headingley, Leeds","Leeds","Yorkshire","field",NA,"Hassan Adnan","ID Blackwell",NA,"AM Smith (2)",NA,NA,NA,"draw",NA,NA,NA,NA
1347222,6,"Hampshire","Warwickshire","male","2023",2023-05-04,"County Championship","The Rose Bowl, Southampton","Southampton","Hampshire","bat",NA,"AG Wharf","RJ Warren",NA,"Phil Whitticase","Warwickshire",84,"1",NA,NA,NA,NA,NA
1347223,6,"Lancashire","Nottinghamshire","male","2023",2023-05-04,"County Championship","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","field",NA,"MJ Saggers","RJ Bailey",NA,"SG Hinks",NA,NA,NA,"draw",NA,NA,NA,NA
1347224,6,"Northamptonshire","Somerset","male","2023",2023-05-04,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Somerset","field",NA,"DJ Millns","NA Mallender",NA,"SJ Davis",NA,NA,NA,"draw",NA,NA,NA,NA
1347225,6,"Essex","Surrey","male","2023",2023-05-04,"County Championship","County Ground, Chelmsford","Chelmsford","Essex","bat",NA,"James Middlebrook","M Burns",NA,"DA Cosker",NA,NA,NA,"draw",NA,NA,NA,NA
1347166,6,"Yorkshire","Durham","male","2023",2023-05-11,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Yorkshire","bat",NA,"BJ Debenham","PK Baldwin",NA,"Phil Whitticase","Durham",NA,NA,NA,1,NA,NA,NA
1347167,6,"Derbyshire","Gloucestershire","male","2023",2023-05-11,"County Championship","County Ground, Derby","Derby","Gloucestershire","field",NA,"JD Shantry","NL Bainton",NA,"SJ Davis",NA,NA,NA,"draw",NA,NA,NA,NA
1347168,6,"Worcestershire","Glamorgan","male","2023",2023-05-11,"County Championship","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field",NA,"RJ Bailey","Surendiran Shanmugam",NA,"DA Cosker","Glamorgan",NA,NA,NA,10,NA,NA,NA
1347169,6,"Sussex","Leicestershire","male","2023",2023-05-11,"County Championship","Grace Road, Leicester","Leicester","Leicestershire","field",NA,"Hassan Adnan","James Middlebrook",NA,"AJ Swann",NA,NA,NA,"draw",NA,NA,NA,NA
1347226,6,"Essex","Warwickshire","male","2023",2023-05-11,"County Championship","Edgbaston, Birmingham","Birmingham","Warwickshire","field",NA,"DJ Millns","Rob White",NA,"JJ Whitaker","Warwickshire",NA,NA,NA,4,NA,NA,NA
1347227,6,"Somerset","Lancashire","male","2023",2023-05-11,"County Championship","Old Trafford, Manchester","Manchester","Lancashire","field",NA,"NJ Llong","Tom Lungley",NA,"PM Such",NA,NA,NA,"draw",NA,NA,NA,NA
1347228,6,"Middlesex","Surrey","male","2023",2023-05-11,"County Championship","Kennington Oval, London","London","Surrey","field","JL Smith","GD Lloyd","RJ Warren",NA,"WR Smith","Surrey",NA,NA,NA,9,"ID Blackwell",NA,NA
1347229,6,"Northamptonshire","Nottinghamshire","male","2023",2023-05-11,"County Championship","County Ground, Northampton","Northampton","Nottinghamshire","field",NA,"N Pratt","RK Illingworth",NA,"Wayne Noon","Nottinghamshire",25,"1",NA,NA,NA,NA,NA
1347230,6,"Kent","Hampshire","male","2023",2023-05-11,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Hampshire","field",NA,"MJ Saggers","PR Pollard",NA,"AM Smith (2)",NA,NA,NA,"draw",NA,NA,NA,NA
1347170,6,"Leicestershire","Worcestershire","male","2023",2023-05-18,"County Championship","County Ground, New Road, Worcester","Worcester","Worcestershire","field",NA,"JD Shantry","N Pratt",NA,"JJ Whitaker","Worcestershire",NA,NA,NA,3,NA,NA,NA
1347171,6,"Glamorgan","Sussex","male","2023",2023-05-18,"County Championship","County Ground, Hove","Brighton","Sussex","field",NA,"MJ Saggers","Rob White",NA,"DE Malcolm",NA,NA,NA,"draw",NA,NA,NA,NA
1347172,6,"Durham","Gloucestershire","male","2023",2023-05-18,"County Championship","County Ground, Bristol","Bristol","Durham","bat",NA,"Mark Newell","Surendiran Shanmugam",NA,"DA Cosker","Durham",125,NA,NA,NA,NA,NA,NA
1347231,6,"Hampshire","Northamptonshire","male","2023",2023-05-18,"County Championship","The Rose Bowl, Southampton","Southampton","Hampshire","bat",NA,"James Middlebrook","PJ Hartley",NA,"Phil Whitticase","Hampshire",135,"1",NA,NA,NA,NA,NA
1347232,6,"Kent","Surrey","male","2023",2023-05-18,"County Championship","Kennington Oval, London","London","Surrey","field",NA,"NJ Llong","RJ Bailey",NA,"SG Hinks","Surrey",NA,NA,NA,10,NA,NA,NA
1347233,6,"Somerset","Middlesex","male","2023",2023-05-18,"County Championship","Lord's, London","London","Middlesex","field",NA,"ID Blackwell","PR Pollard",NA,"PM Such","Somerset",13,"1",NA,NA,NA,NA,NA
1347234,6,"Essex","Nottinghamshire","male","2023",2023-05-18,"County Championship","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","field",NA,"SJ O'Shaughnessy","Tom Lungley",NA,"WR Smith",NA,NA,NA,"draw",NA,NA,NA,NA
1347173,6,"Glamorgan","Durham","male","2023",2023-06-11,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Glamorgan","bat",NA,"N Pratt","PR Pollard",NA,"JJ Whitaker",NA,NA,NA,"draw",NA,NA,NA,NA
1347174,6,"Gloucestershire","Leicestershire","male","2023",2023-06-11,"County Championship","County Ground, Bristol","Bristol","Gloucestershire","bat",NA,"GD Lloyd","PK Baldwin",NA,"JJ Swift","Leicestershire",NA,NA,NA,5,NA,NA,NA
1347175,6,"Derbyshire","Yorkshire","male","2023",2023-06-11,"County Championship","Queen's Park, Chesterfield","Chesterfield","Yorkshire","field",NA,"Chris Watts","Tom Lungley",NA,"Phil Whitticase","Yorkshire",NA,NA,NA,3,NA,NA,NA
1347176,6,"Sussex","Worcestershire","male","2023",2023-06-11,"County Championship","County Ground, Hove","Brighton","Worcestershire","field",NA,"BJ Debenham","Mark Newell",NA,"AJ Swann",NA,NA,NA,"draw",NA,NA,NA,NA
1347235,6,"Hampshire","Lancashire","male","2023",2023-06-11,"County Championship","Trafalgar Road Ground, Southport","Southport","Lancashire","field",NA,"NA Mallender","RJ Bailey",NA,"AM Smith (2)","Lancashire",NA,NA,NA,6,NA,NA,NA
1347236,6,"Essex","Somerset","male","2023",2023-06-11,"County Championship","County Ground, Chelmsford","Chelmsford","Essex","bat",NA,"DJ Millns","NJ Llong",NA,"Wayne Noon","Essex",196,NA,NA,NA,NA,NA,NA
1347237,6,"Warwickshire","Nottinghamshire","male","2023",2023-06-11,"County Championship","Trent Bridge, Nottingham","Nottingham","Warwickshire","bat",NA,"PJ Hartley","SJ O'Shaughnessy",NA,"SG Hinks",NA,NA,NA,"draw",NA,NA,NA,NA
1347238,6,"Kent","Surrey","male","2023",2023-06-11,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Kent","bat",NA,"James Middlebrook","RJ Warren",NA,"PM Such","Surrey",NA,NA,NA,5,NA,NA,NA
1347177,6,"Glamorgan","Sussex","male","2023",2023-06-25,"County Championship","Sophia Gardens, Cardiff","Cardiff","Glamorgan","bat",NA,"Hassan Adnan","NL Bainton",NA,"JJ Swift",NA,NA,NA,"draw",NA,NA,NA,NA
1347178,6,"Yorkshire","Gloucestershire","male","2023",2023-06-25,"County Championship","Headingley, Leeds","Leeds","Yorkshire","bat",NA,"NA Mallender","PJ Hartley",NA,"WR Smith",NA,NA,NA,"draw",NA,NA,NA,NA
1347179,6,"Worcestershire","Derbyshire","male","2023",2023-06-25,"County Championship","County Ground, New Road, Worcester","Worcester","Worcestershire","bat",NA,"RK Illingworth","Surendiran Shanmugam",NA,"SJ Davis",NA,NA,NA,"draw",NA,NA,NA,NA
1347180,6,"Durham","Leicestershire","male","2023",2023-06-25,"County Championship","Grace Road, Leicester","Leicester","Durham","bat",NA,"Chris Watts","JD Shantry",NA,"Wayne Noon",NA,NA,NA,"draw",NA,NA,NA,NA
1347239,6,"Hampshire","Middlesex","male","2023",2023-06-25,"County Championship","The Rose Bowl, Southampton","Southampton","Hampshire","bat",NA,"ID Blackwell","NJ Llong",NA,"AM Smith (2)","Hampshire",61,"1",NA,NA,NA,NA,NA
1347240,6,"Northamptonshire","Kent","male","2023",2023-06-25,"County Championship","County Ground, Northampton","Northampton","Northamptonshire","bat",NA,"GD Lloyd","RJ Bailey",NA,"JJ Whitaker","Kent",15,"1",NA,NA,NA,NA,NA
1347241,6,"Lancashire","Surrey","male","2023",2023-06-25,"County Championship","Kennington Oval, London","London","Surrey","field",NA,"MA Gough","M Burns",NA,"Phil Whitticase","Lancashire",123,NA,NA,NA,NA,NA,NA
1347242,6,"Essex","Warwickshire","male","2023",2023-06-25,"County Championship","County Ground, Chelmsford","Chelmsford","Essex","bat",NA,"RA Kettleborough","Tom Lungley",NA,"PM Such","Essex",NA,NA,NA,9,NA,NA,NA
1347243,6,"Somerset","Nottinghamshire","male","2023",2023-06-25,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Somerset","bat",NA,"PR Pollard","Rob White",NA,"DA Cosker","Somerset",399,NA,NA,NA,NA,NA,NA
1347181,6,"Glamorgan","Leicestershire","male","2023",2023-07-10,"County Championship","Sophia Gardens, Cardiff","Cardiff","Leicestershire","field",NA,"JD Shantry","PK Baldwin",NA,"JJ Whitaker",NA,NA,NA,"draw",NA,NA,NA,NA
1347182,6,"Sussex","Derbyshire","male","2023",2023-07-10,"County Championship","County Ground, Hove","Brighton","Derbyshire","field",NA,"Hassan Adnan","Surendiran Shanmugam",NA,"AM Smith (2)",NA,NA,NA,"draw",NA,NA,NA,NA
1347183,6,"Yorkshire","Worcestershire","male","2023",2023-07-10,"County Championship","County Ground, New Road, Worcester","Worcester","Worcestershire","field",NA,"Chris Watts","DJ Millns",NA,"DA Cosker",NA,NA,NA,"draw",NA,NA,NA,NA
1347184,6,"Gloucestershire","Durham","male","2023",2023-07-10,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Gloucestershire","bat",NA,"GD Lloyd","NA Mallender",NA,"AJ Swann","Durham",NA,NA,NA,9,NA,NA,NA
1347244,6,"Surrey","Nottinghamshire","male","2023",2023-07-10,"County Championship","Kennington Oval, London","London","Nottinghamshire","field",NA,"NJ Llong","RJ Bailey",NA,"PM Such",NA,NA,NA,"draw",NA,NA,NA,NA
1347245,6,"Northamptonshire","Middlesex","male","2023",2023-07-10,"County Championship","Merchant Taylors' School Ground, Northwood","Northwood","Northamptonshire","bat",NA,"PR Pollard","Tom Lungley",NA,"SG Hinks",NA,NA,NA,"draw",NA,NA,NA,NA
1347246,6,"Kent","Warwickshire","male","2023",2023-07-10,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Kent","bat",NA,"ID Blackwell","Mark Newell",NA,"Phil Whitticase","Warwickshire",46,"1",NA,NA,NA,NA,NA
1347247,6,"Somerset","Hampshire","male","2023",2023-07-10,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Somerset","bat",NA,"James Middlebrook","RJ Warren","BJ Peverall","SJ Davis",NA,NA,NA,"draw",NA,NA,NA,NA
1347248,6,"Essex","Lancashire","male","2023",2023-07-10,"County Championship","Stanley Park, Blackpool","Blackpool","Essex","bat",NA,"PJ Hartley","SJ O'Shaughnessy",NA,"WR Smith","Essex",46,NA,NA,NA,NA,NA,NA
1347185,6,"Sussex","Yorkshire","male","2023",2023-07-19,"County Championship","Headingley, Leeds","Leeds","Sussex","bat",NA,"James Middlebrook","PK Baldwin",NA,"WR Smith",NA,NA,NA,"draw",NA,NA,NA,NA
1347186,6,"Derbyshire","Durham","male","2023",2023-07-19,"County Championship","County Ground, Derby","Derby","Durham","field",NA,"JD Shantry","Mark Newell",NA,"SG Hinks",NA,NA,NA,"draw",NA,NA,NA,NA
1347187,6,"Worcestershire","Leicestershire","male","2023",2023-07-19,"County Championship","Oakham School Ground","Oakham","Leicestershire","field",NA,"Hassan Adnan","NL Bainton",NA,"JJ Swift","Worcestershire",100,NA,NA,NA,NA,NA,NA
1347249,6,"Lancashire","Warwickshire","male","2023",2023-07-19,"County Championship","Edgbaston, Birmingham","Birmingham","Warwickshire","field",NA,"BJ Debenham","Tom Lungley",NA,"DA Cosker",NA,NA,NA,"draw",NA,NA,NA,NA
1347250,6,"Hampshire","Nottinghamshire","male","2023",2023-07-19,"County Championship","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","field",NA,"PR Pollard","RJ Warren",NA,"JJ Whitaker","Hampshire",116,NA,NA,NA,NA,NA,NA
1347251,6,"Surrey","Middlesex","male","2023",2023-07-19,"County Championship","Lord's, London","London","Middlesex","field",NA,"Rob White","SJ O'Shaughnessy",NA,"AM Smith (2)","Surrey",NA,NA,NA,8,NA,NA,NA
1347252,6,"Kent","Essex","male","2023",2023-07-19,"County Championship","County Ground, Chelmsford","Chelmsford","Kent","bat",NA,"GD Lloyd","RJ Bailey",NA,"SJ Davis","Essex",NA,NA,NA,7,NA,NA,NA
1347253,6,"Somerset","Northamptonshire","male","2023",2023-07-19,"County Championship","County Ground, Northampton","Northampton","Northamptonshire","field",NA,"ID Blackwell","NJ Llong",NA,"DE Malcolm","Somerset",NA,NA,NA,9,NA,NA,NA
1347188,6,"Glamorgan","Gloucestershire","male","2023",2023-07-20,"County Championship","College Ground, Cheltenham","Cheltenham","Glamorgan","bat",NA,"Chris Watts","N Pratt",NA,"Wayne Noon",NA,NA,NA,"draw",NA,NA,NA,NA
1347189,6,"Glamorgan","Derbyshire","male","2023",2023-07-25,"County Championship","County Ground, Derby","Derby","Derbyshire","field",NA,"NL Bainton","PK Baldwin",NA,"JJ Swift",NA,NA,NA,"draw",NA,NA,NA,NA
1347190,6,"Yorkshire","Durham","male","2023",2023-07-25,"County Championship","North Marine Road Ground, Scarborough","Scarborough","Durham","field",NA,"SJ O'Shaughnessy","Surendiran Shanmugam",NA,"JJ Whitaker",NA,NA,NA,"draw",NA,NA,NA,NA
1347254,6,"Hampshire","Essex","male","2023",2023-07-25,"County Championship","The Rose Bowl, Southampton","Southampton","Essex","field",NA,"M Burns","Rob White",NA,"Wayne Noon","Essex",NA,NA,NA,6,NA,NA,NA
1347255,6,"Warwickshire","Middlesex","male","2023",2023-07-25,"County Championship","Edgbaston, Birmingham","Birmingham","Middlesex","field",NA,"Hassan Adnan","RJ Bailey",NA,"WR Smith","Middlesex",NA,NA,NA,8,NA,NA,NA
1347256,6,"Northamptonshire","Lancashire","male","2023",2023-07-25,"County Championship","Old Trafford, Manchester","Manchester","Northamptonshire","bat",NA,"GD Lloyd","James Middlebrook",NA,"PM Such",NA,NA,NA,"draw",NA,NA,NA,NA
1347257,6,"Nottinghamshire","Kent","male","2023",2023-07-25,"County Championship","Trent Bridge, Nottingham","Nottingham","Kent","field",NA,"NA Mallender","PJ Hartley",NA,"SJ Davis","Nottinghamshire",321,NA,NA,NA,NA,NA,NA
1347258,6,"Somerset","Surrey","male","2023",2023-07-25,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Somerset","bat",NA,"Mark Newell","RJ Warren",NA,"AM Smith (2)","Surrey",NA,NA,NA,10,NA,NA,NA
1347191,6,"Worcestershire","Gloucestershire","male","2023",2023-07-26,"County Championship","College Ground, Cheltenham","Cheltenham","Gloucestershire","field",NA,"JD Shantry","MJ Saggers",NA,"SG Hinks","Worcestershire",110,NA,NA,NA,NA,NA,NA
1347192,6,"Sussex","Durham","male","2023",2023-09-03,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Sussex","bat",NA,"JD Shantry","MA Gough",NA,"WR Smith","Durham",NA,NA,NA,7,NA,NA,NA
1347193,6,"Worcestershire","Glamorgan","male","2023",2023-09-03,"County Championship","County Ground, New Road, Worcester","Worcester","Glamorgan","field",NA,"NL Bainton","Surendiran Shanmugam",NA,"JJ Whitaker","Worcestershire",80,NA,NA,NA,NA,NA,NA
1347194,6,"Yorkshire","Derbyshire","male","2023",2023-09-03,"County Championship","North Marine Road Ground, Scarborough","Scarborough","Derbyshire","field",NA,"AC Harris","N Pratt",NA,"Phil Whitticase","Yorkshire",277,NA,NA,NA,NA,NA,NA
1347195,6,"Gloucestershire","Leicestershire","male","2023",2023-09-03,"County Championship","Grace Road, Leicester","Leicester","Leicestershire","field",NA,"Naeem Ashraf","PJ Hartley",NA,"IL Herbert","Leicestershire",NA,NA,NA,8,NA,NA,NA
1347259,6,"Hampshire","Somerset","male","2023",2023-09-03,"County Championship","The Rose Bowl, Southampton","Southampton","Hampshire","bat",NA,"BJ Debenham","RJ Bailey",NA,"DA Cosker","Hampshire",185,NA,NA,NA,NA,NA,NA
1347260,6,"Surrey","Warwickshire","male","2023",2023-09-03,"County Championship","Kennington Oval, London","London","Warwickshire","field",NA,"GD Lloyd","SJ O'Shaughnessy",NA,"PM Such","Surrey",97,"1",NA,NA,NA,NA,NA
1347261,6,"Northamptonshire","Lancashire","male","2023",2023-09-03,"County Championship","County Ground, Northampton","Northampton","Lancashire","field",NA,"Hassan Adnan","Mark Newell",NA,"SG Hinks","Lancashire",26,"1",NA,NA,NA,NA,NA
1347262,6,"Essex","Middlesex","male","2023",2023-09-04,"County Championship","County Ground, Chelmsford","Chelmsford","Essex","bat",NA,"ID Blackwell","RJ Warren",NA,"JJ Swift","Essex",297,NA,NA,NA,NA,NA,NA
1347196,6,"Yorkshire","Glamorgan","male","2023",2023-09-10,"County Championship","Sophia Gardens, Cardiff","Cardiff","Yorkshire","bat",NA,"Mark Newell","PJ Hartley",NA,"DA Cosker",NA,NA,NA,"draw",NA,NA,NA,NA
1347197,6,"Sussex","Leicestershire","male","2023",2023-09-10,"County Championship","County Ground, Hove","Brighton","Leicestershire","field",NA,"BJ Debenham","PK Baldwin",NA,"Wayne Noon","Sussex",15,NA,NA,NA,NA,NA,NA
1347198,6,"Gloucestershire","Derbyshire","male","2023",2023-09-10,"County Championship","County Ground, Bristol","Bristol","Gloucestershire","bat",NA,"JD Shantry","Tom Lungley",NA,"AM Smith (2)",NA,NA,NA,"draw",NA,NA,NA,NA
1347263,6,"Kent","Nottinghamshire","male","2023",2023-09-10,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Kent","bat",NA,"M Burns","PR Pollard",NA,"JJ Swift",NA,NA,NA,"draw",NA,NA,NA,NA
1347264,6,"Northamptonshire","Warwickshire","male","2023",2023-09-10,"County Championship","Edgbaston, Birmingham","Birmingham","Warwickshire","field",NA,"N Pratt","RJ Bailey",NA,"SG Hinks","Warwickshire",NA,NA,NA,2,NA,NA,NA
1347265,6,"Middlesex","Lancashire","male","2023",2023-09-10,"County Championship","Old Trafford, Manchester","Manchester","Middlesex","bat",NA,"DJ Millns","NA Mallender",NA,"JJ Whitaker",NA,NA,NA,"draw",NA,NA,NA,NA
1347199,6,"Sussex","Derbyshire","male","2023",2023-09-19,"County Championship","County Ground, Derby","Derby","Derbyshire","field",NA,"NA Mallender","PK Baldwin",NA,"IL Herbert",NA,NA,NA,"draw",NA,NA,NA,NA
1347200,6,"Worcestershire","Durham","male","2023",2023-09-19,"County Championship","County Ground, New Road, Worcester","Worcester","Durham","field",NA,"BJ Debenham","James Middlebrook",NA,"WR Smith",NA,NA,NA,"draw",NA,NA,NA,NA
1347201,6,"Yorkshire","Leicestershire","male","2023",2023-09-19,"County Championship","Grace Road, Leicester","Leicester","Leicestershire","field",NA,"NL Bainton","N Pratt",NA,"DE Malcolm",NA,NA,NA,"draw",NA,NA,NA,NA
1347266,6,"Northamptonshire","Surrey","male","2023",2023-09-19,"County Championship","Kennington Oval, London","London","Surrey","field",NA,"PR Pollard","Rob White",NA,"Wayne Noon",NA,NA,NA,"draw",NA,NA,NA,NA
1347267,6,"Middlesex","Warwickshire","male","2023",2023-09-19,"County Championship","Lord's, London","London","Warwickshire","field",NA,"GD Lloyd","RJ Warren",NA,"DA Cosker","Warwickshire",NA,NA,NA,8,NA,NA,NA
1347268,6,"Lancashire","Nottinghamshire","male","2023",2023-09-19,"County Championship","Old Trafford, Manchester","Manchester","Nottinghamshire","field",NA,"Hassan Adnan","ID Blackwell",NA,"JJ Whitaker",NA,NA,NA,"draw",NA,NA,NA,NA
1347269,6,"Essex","Hampshire","male","2023",2023-09-19,"County Championship","County Ground, Chelmsford","Chelmsford","Essex","bat",NA,"NJ Llong","SJ O'Shaughnessy",NA,"SG Hinks","Hampshire",NA,NA,NA,3,NA,NA,NA
1347270,6,"Somerset","Kent","male","2023",2023-09-19,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Kent","field",NA,"MJ Saggers","Tom Lungley",NA,"Phil Whitticase",NA,NA,NA,"draw",NA,NA,NA,NA
1347202,6,"Durham","Leicestershire","male","2023",2023-09-26,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Leicestershire","field",NA,"RJ Bailey","Tom Lungley",NA,"Phil Whitticase","Durham",141,"1",NA,NA,NA,NA,NA
1347203,6,"Derbyshire","Glamorgan","male","2023",2023-09-26,"County Championship","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field",NA,"GD Lloyd","S Redfern",NA,"AM Smith (2)",NA,NA,NA,"draw",NA,NA,NA,NA
1347204,6,"Sussex","Gloucestershire","male","2023",2023-09-26,"County Championship","County Ground, Hove","Brighton","Gloucestershire","field",NA,"JD Shantry","NL Bainton",NA,"SG Hinks","Sussex",339,NA,NA,NA,NA,NA,NA
1347205,6,"Worcestershire","Yorkshire","male","2023",2023-09-26,"County Championship","Headingley, Leeds","Leeds","Yorkshire","field",NA,"SJ O'Shaughnessy","Surendiran Shanmugam",NA,"JJ Whitaker","Yorkshire",NA,NA,NA,6,NA,NA,NA
1347271,6,"Somerset","Warwickshire","male","2023",2023-09-26,"County Championship","Edgbaston, Birmingham","Birmingham","Somerset","bat",NA,"ID Blackwell","PR Pollard",NA,"JJ Swift",NA,NA,NA,"draw",NA,NA,NA,NA
1347272,6,"Middlesex","Nottinghamshire","male","2023",2023-09-26,"County Championship","Trent Bridge, Nottingham","Nottingham","Middlesex","bat",NA,"BJ Debenham","NA Mallender",NA,"PM Such","Nottinghamshire",NA,NA,NA,2,NA,NA,NA
1347273,6,"Hampshire","Surrey","male","2023",2023-09-26,"County Championship","The Rose Bowl, Southampton","Southampton","Surrey","field",NA,"MJ Saggers","PJ Hartley",NA,"WR Smith","Hampshire",52,NA,NA,NA,NA,NA,NA
1347274,6,"Lancashire","Kent","male","2023",2023-09-26,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Lancashire","bat",NA,"James Middlebrook","Rob White",NA,"Wayne Noon",NA,NA,NA,"draw",NA,NA,NA,NA
1347275,6,"Northamptonshire","Essex","male","2023",2023-09-26,"County Championship","County Ground, Northampton","Northampton","Essex","field",NA,"Mark Newell","RJ Warren",NA,"DA Cosker","Northamptonshire",39,"1",NA,NA,NA,NA,NA
1391770,6,"South Australia","Tasmania","male","2023/24",2023-10-03,"Sheffield Shield","Karen Rolton Oval, Adelaide","Adelaide","South Australia","bat","CA Wakim","GJ Davidson","SJ Nogajski",NA,"SD Fry","Tasmania",NA,NA,NA,7,NA,NA,"1"
1391771,6,"Queensland","New South Wales","male","2023/24",2023-10-04,"Sheffield Shield","Cricket Central, Sydney","Sydney","New South Wales","field","J Edwards","NR Johnstone","SA Lightbody",NA,"Dave Gilbert",NA,NA,NA,"draw",NA,NA,NA,"2"
1391772,6,"Victoria","Western Australia","male","2023/24",2023-10-04,"Sheffield Shield","Western Australia Cricket Association Ground, Perth","Perth","Western Australia","field","CT Bancroft","GA Abood","SAJ Craig",NA,"RL Parry","Western Australia",53,"1",NA,NA,NA,NA,"3"
1391773,6,"Victoria","Queensland","male","2023/24",2023-10-14,"Sheffield Shield","Great Barrier Reef Arena, Mackay","Mackay","Queensland","field","MT Renshaw","DM Koch","Sharad Patel",NA,"Kepler Wessels","Queensland",104,"1",NA,NA,NA,NA,"4"
1391774,6,"South Australia","New South Wales","male","2023/24",2023-10-15,"Sheffield Shield","Adelaide Oval","Adelaide","New South Wales","field","NA McSweeney","MW Graham-Smith","Troy Penman",NA,"SD Fry","South Australia",186,NA,NA,NA,NA,NA,"5"
1391775,6,"Tasmania","Western Australia","male","2023/24",2023-10-15,"Sheffield Shield","Western Australia Cricket Association Ground, Perth","Perth","Tasmania","bat","SM Whiteman","SJ Nogajski","SE Dionysius",NA,"RW Stratford",NA,NA,NA,"draw",NA,NA,NA,"6"
