"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"R Frylinck","2017/18","Ram Slam T20 Challenge","Dolphins",5,76,59,128.813559322034,25.3333333333333,5,3,2,0,0,27
"R Frylinck","2018/19","CSA T20 Challenge","Dolphins",5,99,58,170.689655172414,33,8,4,2,0,0,47
"R Frylinck","2020/21","CSA T20 Challenge","Dolphins",4,84,64,131.25,28,2,4,1,0,0,30
"R Haasbroek","2021/22","CSA T20 Challenge","Lions",4,28,28,100,7,2,1,0,0,0,10
"R McLaren","2011/12","MiWAY T20 Challenge","Knights",5,60,61,98.3606557377049,20,3,1,2,0,0,21
"R McLaren","2012/13","Ram Slam T20 Challenge","Knights",4,71,56,126.785714285714,23.6666666666667,5,1,1,0,1,51
"R McLaren","2013/14","Ram Slam T20 Challenge","Knights",4,20,31,64.5161290322581,6.66666666666667,1,0,1,0,0,13
"R McLaren","2014/15","Ram Slam T20 Challenge","Dolphins",1,2,12,16.6666666666667,Inf,0,0,1,0,0,2
"R McLaren","2015/16","Ram Slam T20 Challenge","Dolphins",2,27,20,135,27,4,0,1,0,0,26
"R McLaren","2015/16","Ram Slam T20 Challenge","Knights",2,35,28,125,17.5,2,2,0,0,0,19
"R McLaren","2017/18","Ram Slam T20 Challenge","Knights",6,161,108,149.074074074074,40.25,16,4,2,0,0,48
"R McLaren","2018/19","CSA T20 Challenge","Knights",4,37,39,94.8717948717949,12.3333333333333,4,0,1,0,0,17
"R Meyer","2022/23","CSA T20 Challenge","North West",2,1,2,50,1,0,0,1,0,0,1
"R Moonsamy","2017/18","Ram Slam T20 Challenge","Titans",2,22,33,66.6666666666667,11,2,0,0,0,0,15
"R Moonsamy","2023/24","CSA T20 Challenge","Titans",1,35,31,112.903225806452,35,2,1,0,0,0,35
"R de Swardt","2020/21","CSA T20 Challenge","Dolphins",3,27,37,72.972972972973,9,1,1,0,0,0,14
"R de Swardt","2021/22","CSA T20 Challenge","Dolphins",3,46,50,92,23,3,1,1,0,0,22
"R van Tonder","2018/19","CSA T20 Challenge","Knights",3,97,89,108.988764044944,32.3333333333333,9,2,0,0,0,35
"R van Tonder","2020/21","CSA T20 Challenge","Knights",3,129,101,127.722772277228,64.5,9,4,1,0,1,81
"R van Tonder","2021/22","CSA T20 Challenge","Knights",5,98,106,92.4528301886792,19.6,7,2,0,0,0,38
"R van Tonder","2022/23","CSA T20 Challenge","Knights",8,149,138,107.971014492754,21.2857142857143,14,4,1,0,0,45
"R van Tonder","2023/24","CSA T20 Challenge","North West",1,48,33,145.454545454545,48,1,4,0,0,0,48
"RA Herman","2018/19","CSA T20 Challenge","Titans",4,18,22,81.8181818181818,6,2,0,1,0,0,7
"RA Herman","2023/24","CSA T20 Challenge","North West",1,3,4,75,3,0,0,0,0,0,3
"RCC Canning","2011/12","MiWAY T20 Challenge","Impi",8,164,122,134.426229508197,27.3333333333333,13,5,2,0,0,36
"RD Rickelton","2017/18","Ram Slam T20 Challenge","Lions",2,59,30,196.666666666667,29.5,5,4,0,0,0,41
"RD Rickelton","2018/19","CSA T20 Challenge","Lions",9,297,213,139.43661971831,33,30,9,0,0,3,74
"RD Rickelton","2020/21","CSA T20 Challenge","Lions",6,44,68,64.7058823529412,7.33333333333333,5,0,0,0,0,23
"RD Rickelton","2022/23","CSA T20 Challenge","Lions",5,76,58,131.034482758621,15.2,5,4,0,0,0,29
"RD Rickelton","2023/24","CSA T20 Challenge","Lions",1,75,39,192.307692307692,75,6,5,0,0,1,75
"RE Levi","2011/12","MiWAY T20 Challenge","Cape Cobras",5,115,79,145.569620253165,23,10,7,0,0,1,61
"RE Levi","2012/13","Ram Slam T20 Challenge","Cape Cobras",9,230,186,123.655913978495,28.75,30,5,1,0,1,80
"RE Levi","2013/14","Ram Slam T20 Challenge","Cape Cobras",8,177,129,137.209302325581,22.125,16,12,0,1,0,113
"RE Levi","2014/15","Ram Slam T20 Challenge","Cape Cobras",9,387,273,141.758241758242,43,37,20,0,0,4,81
"RE Levi","2015/16","Ram Slam T20 Challenge","Cape Cobras",7,261,150,174,37.2857142857143,27,15,0,0,3,85
"RE Levi","2016/17","CSA T20 Challenge","Cape Cobras",6,197,115,171.304347826087,32.8333333333333,26,8,0,0,2,58
"RE Levi","2017/18","Ram Slam T20 Challenge","Cape Cobras",5,49,50,98,9.8,7,1,0,0,0,31
"RE Levi","2021/22","CSA T20 Challenge","Western Province",6,138,87,158.620689655172,23,17,7,0,0,1,67
"RE van der Merwe","2011/12","MiWAY T20 Challenge","Titans",7,110,92,119.565217391304,18.3333333333333,11,3,1,0,0,30
"RE van der Merwe","2012/13","Ram Slam T20 Challenge","Titans",9,166,162,102.469135802469,23.7142857142857,17,3,2,0,1,66
"RE van der Merwe","2013/14","Ram Slam T20 Challenge","Titans",6,48,54,88.8888888888889,12,6,0,2,0,0,18
"RE van der Merwe","2014/15","Ram Slam T20 Challenge","Titans",4,22,13,169.230769230769,11,2,1,2,0,0,10
"RJ Engelbrecht","2014/15","Ram Slam T20 Challenge","Dolphins",2,3,5,60,Inf,0,0,2,0,0,3
"RJ Engelbrecht","2015/16","Ram Slam T20 Challenge","Dolphins",1,7,8,87.5,Inf,0,1,1,0,0,7
"RJ Engelbrecht","2016/17","CSA T20 Challenge","Dolphins",1,4,3,133.333333333333,Inf,1,0,1,0,0,4
