"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"L Scott","2021/22","Sheffield Shield","South Australia",6,125,288,43.4027777777778,25,10,1,1,0,0,42
"L Scott","2022/23","Sheffield Shield","South Australia",6,80,156,51.2820512820513,13.3333333333333,9,1,0,0,0,40
"L Scott","2023/24","Sheffield Shield","South Australia",4,110,259,42.4710424710425,27.5,15,1,0,0,1,50
"LC Hatcher","2019/20","Marsh Sheffield Shield","New South Wales",3,27,77,35.0649350649351,9,5,0,0,0,0,27
"LC Hatcher","2020/21","Sheffield Shield","New South Wales",1,1,2,50,Inf,0,0,1,0,0,1
"LC Hatcher","2021/22","Sheffield Shield","New South Wales",2,24,48,50,12,4,0,0,0,0,24
"LC Hatcher","2022/23","Sheffield Shield","New South Wales",4,8,26,30.7692307692308,2.66666666666667,0,0,1,0,0,4
"LC Hatcher","2023/24","Sheffield Shield","New South Wales",4,7,31,22.5806451612903,7,1,0,3,0,0,5
"LD Hearne","2020/21","Sheffield Shield","New South Wales",2,54,106,50.9433962264151,27,9,0,0,0,1,50
"LD Hearne","2021/22","Sheffield Shield","New South Wales",6,143,296,48.3108108108108,23.8333333333333,17,0,0,0,1,65
"LD Pfeffer","2017/18","Sheffield Shield","Queensland",2,32,62,51.6129032258064,16,6,0,0,0,0,17
"LD Pfeffer","2019/20","Marsh Sheffield Shield","Queensland",2,78,194,40.2061855670103,39,13,0,0,0,1,50
"LJ Robins","2018/19","Sheffield Shield","South Australia",4,21,33,63.6363636363636,10.5,3,1,2,0,0,12
"LJ Robins","2019/20","Marsh Sheffield Shield","South Australia",2,1,20,5,0.5,0,0,0,0,0,1
"LR Morris","2020/21","Sheffield Shield","Western Australia",3,5,27,18.5185185185185,5,0,0,2,0,0,4
"LR Morris","2021/22","Sheffield Shield","Western Australia",5,23,56,41.0714285714286,7.66666666666667,4,0,2,0,0,14
"LR Morris","2022/23","Sheffield Shield","Western Australia",5,2,45,4.44444444444444,0.666666666666667,0,0,2,0,0,1
"LR Morris","2023/24","Sheffield Shield","Western Australia",3,0,9,0,0,0,0,1,0,0,0
"LW Feldman","2017/18","Sheffield Shield","Queensland",4,26,57,45.6140350877193,26,2,1,3,0,0,11
"LW Feldman","2018/19","Sheffield Shield","Queensland",8,57,107,53.2710280373832,9.5,5,2,2,0,0,13
"M Bryant","2019/20","Marsh Sheffield Shield","Queensland",2,5,18,27.7777777777778,2.5,1,0,0,0,0,5
"M Bryant","2022/23","Sheffield Shield","Queensland",8,291,430,67.6744186046512,36.375,46,0,0,0,1,84
"M Bryant","2023/24","Sheffield Shield","Queensland",4,54,95,56.8421052631579,13.5,9,0,0,0,0,33
"M Gilkes","2019/20","Marsh Sheffield Shield","New South Wales",5,135,300,45,27,14,5,0,0,1,83
"M Gilkes","2020/21","Sheffield Shield","New South Wales",4,175,378,46.2962962962963,43.75,21,0,0,0,2,66
"M Gilkes","2021/22","Sheffield Shield","New South Wales",10,271,569,47.6274165202109,27.1,31,1,0,0,2,64
"M Gilkes","2022/23","Sheffield Shield","New South Wales",14,329,720,45.6944444444444,23.5,40,3,0,0,3,94
"M Gilkes","2023/24","Sheffield Shield","New South Wales",17,350,803,43.5865504358655,20.5882352941176,32,0,0,0,4,57
"M Kelly","2017/18","Sheffield Shield","Western Australia",1,1,3,33.3333333333333,1,0,0,0,0,0,1
"M Kelly","2018/19","Sheffield Shield","Western Australia",6,69,158,43.6708860759494,13.8,7,0,1,0,0,25
"M Kelly","2019/20","Marsh Sheffield Shield","Western Australia",9,154,453,33.9955849889625,19.25,23,0,1,0,0,46
"M Kelly","2020/21","Sheffield Shield","Western Australia",4,115,188,61.1702127659574,28.75,11,8,0,0,1,89
"M Kelly","2021/22","Sheffield Shield","Western Australia",6,79,195,40.5128205128205,19.75,9,1,2,0,0,41
"M Kelly","2022/23","Sheffield Shield","Western Australia",9,99,228,43.4210526315789,14.1428571428571,12,1,2,0,0,47
"M Kelly","2023/24","Sheffield Shield","Western Australia",2,14,35,40,14,2,0,1,0,0,14
"M Labuschagne","2017/18","Sheffield Shield","Queensland",8,228,506,45.0592885375494,32.5714285714286,25,0,1,0,2,88
"M Labuschagne","2018/19","Sheffield Shield","Queensland",7,170,310,54.8387096774194,24.2857142857143,16,0,0,0,1,59
"M Labuschagne","2019/20","Marsh Sheffield Shield","Queensland",8,286,590,48.4745762711864,40.8571428571429,38,0,1,0,3,72
"M Labuschagne","2020/21","Sheffield Shield","Queensland",10,821,1408,58.3096590909091,82.1,91,2,0,4,2,192
"M Labuschagne","2021/22","Sheffield Shield","Queensland",9,311,689,45.1378809869376,38.875,31,0,1,1,0,110
"M Labuschagne","2022/23","Sheffield Shield","Queensland",5,158,370,42.7027027027027,31.6,22,1,0,1,0,127
"M Labuschagne","2023/24","Sheffield Shield","Queensland",4,107,289,37.0242214532872,26.75,13,1,0,0,0,45
"M Perry","2020/21","Sheffield Shield","Victoria",3,50,121,41.3223140495868,16.6666666666667,7,0,0,0,0,35
"M Perry","2021/22","Sheffield Shield","Victoria",10,136,320,42.5,17,20,0,2,0,1,74
"M Perry","2022/23","Sheffield Shield","Victoria",14,311,761,40.8672798948752,28.2727272727273,38,1,3,0,1,75
"M Perry","2023/24","Sheffield Shield","Victoria",17,276,779,35.4300385109114,18.4,32,1,2,0,0,43
"M Wright","2019/20","Marsh Sheffield Shield","Tasmania",2,28,122,22.9508196721311,14,3,0,0,0,0,20
"M Wright","2020/21","Sheffield Shield","Tasmania",4,68,232,29.3103448275862,17,7,0,0,0,0,33
"M Wright","2021/22","Sheffield Shield","Tasmania",4,182,423,43.0260047281324,91,18,1,2,0,2,78
"M Wright","2022/23","Sheffield Shield","Tasmania",4,131,294,44.5578231292517,32.75,16,3,0,0,1,59
"MA Starc","2017/18","Sheffield Shield","New South Wales",1,23,51,45.0980392156863,23,1,0,0,0,0,23
"MA Starc","2019/20","Marsh Sheffield Shield","New South Wales",2,8,24,33.3333333333333,4,0,0,0,0,0,6
