"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","winner","winner_wickets","winner_runs","method","tv_umpire","outcome","reserve_umpire","match_referee"
1127540,6,"Yorkshire","Lancashire","male","2018",2018-08-09,"Vitality Blast","Headingley","Leeds","Yorkshire","bat","KR Brown","JH Evans","SJ O'Shaughnessy","Lancashire",6,NA,NA,"M Burns",NA,NA,NA
1127541,6,"Sussex","Surrey","male","2018",2018-08-09,"Vitality Blast","Kennington Oval","London","Surrey","field",NA,"PR Pollard","RT Robinson",NA,NA,NA,NA,NA,"no result",NA,NA
1127542,6,"Worcestershire","Derbyshire","male","2018",2018-08-09,"Vitality Blast","County Ground, New Road","Worcester","Worcestershire","bat","JM Clarke","NGB Cook","PK Baldwin","Worcestershire",NA,16,NA,NA,NA,NA,NA
1127543,6,"Gloucestershire","Middlesex","male","2018",2018-08-09,"Vitality Blast","County Ground","Bristol","Middlesex","field","IA Cockbain","MA Gough","NA Mallender","Gloucestershire",NA,70,NA,NA,NA,NA,NA
1127545,6,"Lancashire","Birmingham Bears","male","2018",2018-08-10,"Vitality Blast","Old Trafford","Manchester","Lancashire","bat","MW Parkinson","BJ Debenham","DJ Millns","Lancashire",NA,37,NA,NA,NA,NA,NA
1127546,6,"Durham","Northamptonshire","male","2018",2018-08-10,"Vitality Blast","County Ground","Northampton","Northamptonshire","field","C Rushworth","JW Lloyds","ID Blackwell","Durham",NA,12,NA,NA,NA,NA,NA
1127547,6,"Hampshire","Glamorgan","male","2018",2018-08-10,"Vitality Blast","Sophia Gardens","Cardiff","Glamorgan","field","CA Ingram","IJ Gould","MJ Saggers","Glamorgan",8,NA,NA,"NA Mallender",NA,NA,NA
1127549,6,"Surrey","Somerset","male","2018",2018-08-10,"Vitality Blast","The Cooper Associates County Ground","Taunton","Somerset","field","PD Trego","BV Taylor","MA Gough","Somerset",4,NA,NA,NA,NA,NA,NA
1127550,6,"Leicestershire","Worcestershire","male","2018",2018-08-10,"Vitality Blast","Grace Road","Leicester","Worcestershire","field","GT Griffiths","RJ Warren","RJ Bailey","Leicestershire",NA,5,NA,NA,NA,NA,NA
1127551,6,"Nottinghamshire","Yorkshire","male","2018",2018-08-10,"Vitality Blast","Trent Bridge","Nottingham","Nottinghamshire","bat","TJ Moores","NGB Cook","PK Baldwin","Nottinghamshire",NA,63,NA,NA,NA,NA,NA
1127552,6,"Leicestershire","Derbyshire","male","2018",2018-08-11,"Vitality Blast","County Ground","Derby","Derbyshire","field",NA,"M Burns","JW Lloyds",NA,NA,NA,NA,"PJ Hartley","no result",NA,NA
1127553,6,"Essex","Hampshire","male","2018",2018-08-12,"Vitality Blast","The Rose Bowl","Southampton","Hampshire","field",NA,"GD Lloyd","MA Gough",NA,NA,NA,NA,NA,"no result",NA,NA
1127554,6,"Middlesex","Kent","male","2018",2018-08-12,"Vitality Blast","The Kent County Cricket Ground","Beckenham","Kent","field","AJ Blake","PR Pollard","RT Robinson","Kent",3,NA,NA,NA,NA,NA,NA
1127555,6,"Lancashire","Durham","male","2018",2018-08-12,"Vitality Blast","Riverside Ground","Chester-le-Street","Durham","field","AL Davies","DJ Millns","PK Baldwin","Lancashire",NA,65,NA,NA,NA,NA,NA
1127556,6,"Worcestershire","Nottinghamshire","male","2018",2018-08-12,"Vitality Blast","County Ground, New Road","Worcester","Nottinghamshire","field","MH Wessels","BJ Debenham","IJ Gould","Nottinghamshire",5,NA,NA,NA,NA,NA,NA
1127557,6,"Gloucestershire","Surrey","male","2018",2018-08-12,"Vitality Blast","County Ground","Bristol","Surrey","field","K Noema-Barnett","NA Mallender","ID Blackwell","Gloucestershire",NA,5,NA,NA,NA,NA,NA
1127558,6,"Somerset","Glamorgan","male","2018",2018-08-12,"Vitality Blast","The Cooper Associates County Ground","Taunton","Glamorgan","field","CJ Anderson","MJ Saggers","JH Evans","Somerset",NA,29,NA,NA,NA,NA,NA
1127559,6,"Sussex","Glamorgan","male","2018",2018-08-14,"Vitality Blast","County Ground","Hove","Glamorgan","field","LJ Evans","MA Gough","RJ Bailey","Sussex",NA,98,NA,"RT Robinson",NA,NA,NA
1127560,6,"Lancashire","Birmingham Bears","male","2018",2018-08-15,"Vitality Blast","Edgbaston","Birmingham","Lancashire","bat","OJ Hannon-Dalby","GD Lloyd","IJ Gould","Birmingham Bears",7,NA,NA,"NGB Cook",NA,NA,NA
1127561,6,"Hampshire","Surrey","male","2018",2018-08-15,"Vitality Blast","Kennington Oval","London","Hampshire","bat","AJ Finch","MJ Saggers","ID Blackwell","Surrey",7,NA,NA,NA,NA,NA,NA
1127562,6,"Kent","Somerset","male","2018",2018-08-16,"Vitality Blast","St Lawrence Ground","Canterbury","Somerset","field","SW Billings","BV Taylor","MA Gough","Kent",NA,5,NA,"JW Lloyds",NA,NA,NA
1127563,6,"Middlesex","Essex","male","2018",2018-08-16,"Vitality Blast","Lord's","London","Essex","field","DW Lawrence","RT Robinson","BJ Debenham","Essex",6,NA,NA,NA,NA,NA,NA
1127564,6,"Northamptonshire","Yorkshire","male","2018",2018-08-16,"Vitality Blast","County Ground","Northampton","Northamptonshire","bat","DJ Willey","M Burns","RJ Bailey","Yorkshire",7,NA,NA,NA,NA,NA,NA
1127565,6,"Gloucestershire","Sussex","male","2018",2018-08-16,"Vitality Blast","County Ground","Bristol","Gloucestershire","bat","PD Salt","DJ Millns","PK Baldwin","Sussex",4,NA,NA,NA,NA,NA,NA
1127566,6,"Gloucestershire","Hampshire","male","2018",2018-08-17,"Vitality Blast","The Rose Bowl","Southampton","Hampshire","field","CP Wood","BJ Debenham","IJ Gould","Hampshire",6,NA,NA,NA,NA,NA,NA
1127567,6,"Essex","Kent","male","2018",2018-08-17,"Vitality Blast","County Ground","Chelmsford","Kent","field","DJ Bell-Drummond","JH Evans","ID Blackwell","Kent",5,NA,NA,NA,NA,NA,NA
1127568,6,"Worcestershire","Birmingham Bears","male","2018",2018-08-17,"Vitality Blast","Edgbaston","Birmingham","Birmingham Bears","field","MM Ali","AG Wharf","RJ Warren","Worcestershire",NA,15,NA,NA,NA,NA,NA
1127569,6,"Yorkshire","Nottinghamshire","male","2018",2018-08-17,"Vitality Blast","Headingley","Leeds","Yorkshire","bat","AD Hales","NL Bainton","M Burns","Nottinghamshire",8,NA,NA,"GD Lloyd",NA,NA,NA
1127571,6,"Glamorgan","Surrey","male","2018",2018-08-17,"Vitality Blast","Sophia Gardens","Cardiff","Glamorgan","bat","AJ Finch","DJ Millns","PK Baldwin","Surrey",NA,24,"D/L",NA,NA,NA,NA
1127572,6,"Sussex","Middlesex","male","2018",2018-08-17,"Vitality Blast","County Ground","Hove","Middlesex","field","PD Salt","MA Gough","NGB Cook","Sussex",NA,31,NA,NA,NA,NA,NA
1127573,6,"Leicestershire","Northamptonshire","male","2018",2018-08-17,"Vitality Blast","Grace Road","Leicester","Northamptonshire","field","HE Dearden","RT Robinson","MJ Saggers","Northamptonshire",4,NA,NA,NA,NA,NA,NA
1127574,6,"Kent","Lancashire","male","2018",2018-08-23,"Vitality Blast","St Lawrence Ground","Canterbury","Kent","bat","MW Parkinson","M Burns","AG Wharf","Lancashire",6,NA,NA,"RJ Bailey",NA,"Mark Newell",NA
1127575,6,"Durham","Sussex","male","2018",2018-08-24,"Vitality Blast","Riverside Ground","Chester-le-Street","Durham","bat","LJ Evans","MJ Saggers","DJ Millns","Sussex",5,NA,NA,"MA Gough",NA,"Tom Lungley",NA
1127576,6,"Gloucestershire","Worcestershire","male","2018",2018-08-25,"Vitality Blast","County Ground, New Road","Worcester","Worcestershire","field","CJ Ferguson","GD Lloyd","NGB Cook","Worcestershire",5,NA,NA,"PJ Hartley",NA,"IN Ramage",NA
1127577,6,"Somerset","Nottinghamshire","male","2018",2018-08-26,"Vitality Blast","The Cooper Associates County Ground","Taunton","Nottinghamshire","field","L Gregory","NA Mallender","SJ O'Shaughnessy","Somerset",NA,19,NA,NA,NA,NA,NA
1127578,6,"Sussex","Somerset","male","2018",2018-09-15,"Vitality Blast","Edgbaston","Birmingham","Sussex","bat","LJ Wright","M Burns","AG Wharf","Sussex",NA,35,NA,"MJ Saggers",NA,"DJ Millns",NA
1127579,6,"Worcestershire","Lancashire","male","2018",2018-09-15,"Vitality Blast","Edgbaston","Birmingham","Lancashire","field","OB Cox","MJ Saggers","DJ Millns","Worcestershire",NA,20,NA,"M Burns",NA,"AG Wharf",NA
1127580,6,"Sussex","Worcestershire","male","2018",2018-09-15,"Vitality Blast","Edgbaston","Birmingham","Sussex","bat","OB Cox","MJ Saggers","AG Wharf","Worcestershire",5,NA,NA,"DJ Millns",NA,"M Burns",NA
1167127,6,"Middlesex","Essex","male","2019",2019-07-18,"Vitality Blast","Lord's","London","Middlesex","field","AB de Villiers","GD Lloyd","RJ Bailey","Middlesex",7,NA,NA,NA,NA,NA,NA
1167128,6,"Nottinghamshire","Worcestershire","male","2019",2019-07-18,"Vitality Blast","Trent Bridge","Nottingham","Worcestershire","bat","EG Barnard","M Burns","NJ Llong","Worcestershire",NA,28,NA,"RT Robinson",NA,NA,NA
1167129,6,"Glamorgan","Somerset","male","2019",2019-07-18,"Vitality Blast","Sophia Gardens","Cardiff","Somerset","field","T Banton","James Middlebrook","RK Illingworth","Somerset",8,NA,NA,NA,NA,NA,NA
1167130,6,"Durham","Northamptonshire","male","2019",2019-07-19,"Vitality Blast","Riverside Ground","Chester-le-Street","Northamptonshire","field","DJM Short","PR Pollard","SJ O'Shaughnessy","Durham",NA,7,NA,NA,NA,NA,NA
1167131,6,"Essex","Surrey","male","2019",2019-07-19,"Vitality Blast","County Ground","Chelmsford","Surrey","field","CS Delport","JH Evans","JW Lloyds","Essex",NA,52,NA,NA,NA,NA,NA
1167133,6,"Gloucestershire","Glamorgan","male","2019",2019-07-19,"Vitality Blast","College Ground","Cheltenham","Gloucestershire","field",NA,"NGB Cook","RJ Warren",NA,NA,NA,NA,NA,"no result",NA,NA
1167137,6,"Kent","Somerset","male","2019",2019-07-20,"Vitality Blast","St Lawrence Ground","Canterbury","Kent","bat","Imran Qayyum","JW Lloyds","RJ Bailey","Kent",NA,41,NA,"NL Bainton",NA,NA,NA
1167138,6,"Derbyshire","Yorkshire","male","2019",2019-07-20,"Vitality Blast","Queen's Park","Chesterfield","Yorkshire","bat","BA Godleman","Tom Lungley","NJ Llong","Derbyshire",5,NA,NA,NA,NA,NA,NA
1167139,6,"Lancashire","Durham","male","2019",2019-07-21,"Vitality Blast","Old Trafford","Manchester","Lancashire","bat","GJ Maxwell","BV Taylor","M Burns","Lancashire",NA,72,NA,NA,NA,NA,NA
1167140,6,"Birmingham Bears","Leicestershire","male","2019",2019-07-21,"Vitality Blast","Edgbaston","Birmingham","Birmingham Bears","field","FH Edwards","NA Mallender","ID Blackwell","Birmingham Bears",7,NA,NA,NA,NA,NA,NA
1167141,6,"Hampshire","Kent","male","2019",2019-07-21,"Vitality Blast","The Rose Bowl","Southampton","Hampshire","bat","AJ Blake","JH Evans","NGB Cook","Kent",2,NA,NA,NA,NA,NA,NA
1167143,6,"Leicestershire","Yorkshire","male","2019",2019-07-23,"Vitality Blast","Grace Road","Leicester","Leicestershire","field","T Kohler-Cadmore","BV Taylor","AG Wharf","Yorkshire",NA,54,NA,NA,NA,NA,NA
1167144,6,"Surrey","Middlesex","male","2019",2019-07-23,"Vitality Blast","Kennington Oval","London","Middlesex","bat","DJ Malan","RT Robinson","NJ Llong","Middlesex",NA,37,NA,"JH Evans",NA,NA,NA
1167142,6,"Birmingham Bears","Derbyshire","male","2019",2019-07-24,"Vitality Blast","Edgbaston","Birmingham","Derbyshire","field","SR Hain","M Burns","PK Baldwin","Birmingham Bears",NA,49,NA,NA,NA,NA,NA
1167145,6,"Sussex","Hampshire","male","2019",2019-07-24,"Vitality Blast","County Ground, Hove","Brighton","Hampshire","field","RJW Topley","RT Robinson","SJ O'Shaughnessy","Sussex",NA,14,NA,"NJ Llong",NA,NA,NA
1167146,6,"Nottinghamshire","Northamptonshire","male","2019",2019-07-24,"Vitality Blast","Trent Bridge","Nottingham","Northamptonshire","bat","DT Christian","PJ Hartley","RJ Warren","Nottinghamshire",7,NA,NA,NA,NA,NA,NA
1167147,6,"Yorkshire","Lancashire","male","2019",2019-07-25,"Vitality Blast","Headingley","Leeds","Lancashire","bat","S Mahmood","NA Mallender","JH Evans","Lancashire",NA,9,NA,"JW Lloyds",NA,NA,NA
1167148,6,"Gloucestershire","Middlesex","male","2019",2019-07-25,"Vitality Blast","College Ground","Cheltenham","Middlesex","bat","Miles Hammond","GD Lloyd","BV Taylor","Gloucestershire",2,NA,NA,NA,NA,NA,NA
1167149,6,"Surrey","Glamorgan","male","2019",2019-07-25,"Vitality Blast","Kennington Oval","London","Glamorgan","field","TK Curran","BJ Debenham","AG Wharf","Surrey",NA,97,NA,NA,NA,NA,NA
1167150,6,"Northamptonshire","Birmingham Bears","male","2019",2019-07-26,"Vitality Blast","County Ground","Northampton","Birmingham Bears","field","RI Keogh","RK Illingworth","ID Blackwell","Northamptonshire",NA,21,"D/L",NA,NA,NA,NA
1167151,6,"Somerset","Hampshire","male","2019",2019-07-26,"Vitality Blast","The Cooper Associates County Ground","Taunton","Hampshire","field","JK Fuller","GD Lloyd","BV Taylor","Hampshire",4,NA,NA,NA,NA,NA,NA
1167152,6,"Leicestershire","Durham","male","2019",2019-07-26,"Vitality Blast","Grace Road","Leicester","Leicestershire","bat","DJM Short","JH Evans","PK Baldwin","Durham",9,NA,NA,NA,NA,NA,NA
1167153,6,"Lancashire","Worcestershire","male","2019",2019-07-26,"Vitality Blast","Old Trafford","Manchester","Worcestershire","bat","LS Livingstone","JW Lloyds","Rob White","Lancashire",NA,21,"D/L",NA,NA,NA,NA
1167154,6,"Kent","Essex","male","2019",2019-07-26,"Vitality Blast","St Lawrence Ground","Canterbury","Kent","bat","HG Kuhn","RT Robinson","BJ Debenham","Kent",NA,22,NA,NA,NA,NA,NA
1167155,6,"Derbyshire","Nottinghamshire","male","2019",2019-07-26,"Vitality Blast","County Ground","Derby","Derbyshire","field","HF Gurney","NA Mallender","Chris Watts","Nottinghamshire",NA,27,NA,NA,NA,NA,NA
1167156,6,"Sussex","Surrey","male","2019",2019-07-26,"Vitality Blast","County Ground, Hove","Brighton","Surrey","field","LJ Wright","PR Pollard","NL Bainton",NA,NA,NA,NA,NA,"tie",NA,NA
1167157,6,"Glamorgan","Middlesex","male","2019",2019-07-26,"Vitality Blast","Sophia Gardens","Cardiff","Middlesex","field","TS Roland-Jones","Mark Newell","DJ Millns","Middlesex",8,NA,NA,NA,NA,NA,NA
1167159,6,"Nottinghamshire","Leicestershire","male","2019",2019-07-27,"Vitality Blast","Trent Bridge","Nottingham","Nottinghamshire","field","AM Lilley","JW Lloyds","ID Blackwell","Leicestershire",NA,21,NA,NA,NA,NA,NA
1167160,6,"Worcestershire","Durham","male","2019",2019-07-28,"Vitality Blast","County Ground, New Road","Worcester","Worcestershire","field","MJ Guptill","PR Pollard","JH Evans","Worcestershire",9,NA,NA,NA,NA,NA,NA
1167161,6,"Somerset","Sussex","male","2019",2019-07-28,"Vitality Blast","The Cooper Associates County Ground","Taunton","Somerset","field","AT Carey","RK Illingworth","MJ Saggers","Sussex",NA,13,NA,NA,NA,NA,NA
1167164,6,"Surrey","Kent","male","2019",2019-07-30,"Vitality Blast","Kennington Oval","London","Kent","field","Mohammad Nabi","NA Mallender","RJ Warren","Kent",9,NA,"D/L","JW Lloyds",NA,NA,NA
1167165,6,"Worcestershire","Derbyshire","male","2019",2019-07-31,"Vitality Blast","County Ground, New Road","Worcester","Worcestershire","field","WD Parnell","RK Illingworth","Chris Watts","Worcestershire",2,NA,NA,NA,NA,NA,NA
1167166,6,"Durham","Leicestershire","male","2019",2019-07-31,"Vitality Blast","Riverside Ground","Chester-le-Street","Durham","field","DJM Short","NGB Cook","RJ Bailey","Durham",8,NA,NA,NA,NA,NA,NA
1167167,6,"Essex","Hampshire","male","2019",2019-08-01,"Vitality Blast","County Ground","Chelmsford","Hampshire","field","JM Vince","JW Lloyds","RJ Warren","Hampshire",7,NA,NA,NA,NA,NA,NA
1167168,6,"Middlesex","Kent","male","2019",2019-08-01,"Vitality Blast","Lord's","London","Middlesex","field","AJ Blake","IJ Gould","DJ Millns","Kent",NA,28,NA,NA,NA,NA,NA
1167169,6,"Glamorgan","Gloucestershire","male","2019",2019-08-01,"Vitality Blast","Sophia Gardens","Cardiff","Gloucestershire","field","AJ Tye","NA Mallender","JH Evans",NA,NA,NA,NA,"PK Baldwin","tie",NA,NA
1167170,6,"Yorkshire","Worcestershire","male","2019",2019-08-02,"Vitality Blast","Headingley","Leeds","Yorkshire","bat","MH Wessels","James Middlebrook","NGB Cook","Worcestershire",5,NA,NA,NA,NA,NA,NA
1167171,6,"Sussex","Kent","male","2019",2019-08-02,"Vitality Blast","County Ground, Hove","Brighton","Sussex","field","LJ Evans","SJ O'Shaughnessy","RJ Warren","Sussex",9,NA,NA,NA,NA,NA,NA
1167172,6,"Somerset","Surrey","male","2019",2019-08-02,"Vitality Blast","The Cooper Associates County Ground","Taunton","Somerset","field","EJ Byrom","Mark Newell","MJ Saggers","Somerset",8,NA,NA,NA,NA,NA,NA
1167173,6,"Northamptonshire","Derbyshire","male","2019",2019-08-02,"Vitality Blast","County Ground","Northampton","Northamptonshire","bat","WL Madsen","NL Bainton","JW Lloyds","Derbyshire",6,NA,NA,"IJ Gould",NA,NA,NA
1167174,6,"Gloucestershire","Essex","male","2019",2019-08-02,"Vitality Blast","County Ground","Bristol","Essex","bat","T Westley","RK Illingworth","PK Baldwin","Essex",NA,25,NA,NA,NA,NA,NA
1167175,6,"Durham","Lancashire","male","2019",2019-08-02,"Vitality Blast","Riverside Ground","Chester-le-Street","Durham","bat","LS Livingstone","Tom Lungley","RJ Bailey","Lancashire",5,NA,NA,NA,NA,NA,NA
1167176,6,"Hampshire","Glamorgan","male","2019",2019-08-02,"Vitality Blast","The Rose Bowl","Southampton","Hampshire","bat","LA Dawson","BJ Debenham","M Burns","Hampshire",NA,41,NA,NA,NA,NA,NA
1167177,6,"Nottinghamshire","Birmingham Bears","male","2019",2019-08-02,"Vitality Blast","Trent Bridge","Nottingham","Nottinghamshire","bat","M Carter","PR Pollard","AG Wharf","Nottinghamshire",NA,71,NA,NA,NA,NA,NA
1167178,6,"Lancashire","Nottinghamshire","male","2019",2019-08-03,"Vitality Blast","Old Trafford","Manchester","Lancashire","bat","GJ Maxwell","NA Mallender","NGB Cook","Lancashire",NA,3,NA,"JH Evans",NA,NA,NA
1167179,6,"Kent","Hampshire","male","2019",2019-08-04,"Vitality Blast","The Kent County Cricket Ground","Beckenham","Kent","field","AF Milne","NL Bainton","PK Baldwin","Kent",4,NA,NA,NA,NA,NA,NA
1167180,6,"Middlesex","Somerset","male","2019",2019-08-04,"Vitality Blast","Old Deer Park","Richmond","Somerset","field","AB de Villiers","RK Illingworth","AG Wharf","Middlesex",NA,35,NA,NA,NA,NA,NA
1167181,6,"Gloucestershire","Sussex","male","2019",2019-08-04,"Vitality Blast","County Ground","Bristol","Sussex","field","DMW Rawlins","IJ Gould","M Burns","Sussex",3,NA,NA,NA,NA,NA,NA
1167182,6,"Yorkshire","Birmingham Bears","male","2019",2019-08-04,"Vitality Blast","Headingley","Leeds","Yorkshire","field","T Kohler-Cadmore","PR Pollard","RJ Bailey",NA,NA,NA,NA,NA,"tie",NA,NA
1167183,6,"Worcestershire","Leicestershire","male","2019",2019-08-04,"Vitality Blast","County Ground, New Road","Worcester","Worcestershire","field","CN Ackermann","GD Lloyd","SJ O'Shaughnessy","Leicestershire",NA,33,NA,NA,NA,NA,NA
1167184,6,"Sussex","Glamorgan","male","2019",2019-08-06,"Vitality Blast","County Ground, Hove","Brighton","Glamorgan","bat","PD Salt","IJ Gould","RJ Bailey","Sussex",9,NA,NA,NA,NA,NA,NA
1167185,6,"Gloucestershire","Kent","male","2019",2019-08-07,"Vitality Blast","County Ground","Bristol","Gloucestershire","field","BAC Howell","RT Robinson","AG Wharf","Gloucestershire",5,NA,NA,NA,NA,NA,NA
1167186,6,"Essex","Somerset","male","2019",2019-08-07,"Vitality Blast","County Ground","Chelmsford","Somerset","bat","RE van der Merwe","GD Lloyd","NL Bainton","Somerset",NA,114,NA,NA,NA,NA,NA
1167187,6,"Northamptonshire","Durham","male","2019",2019-08-07,"Vitality Blast","County Ground","Northampton","Durham","field","AG Wakely","BJ Debenham","RK Illingworth","Northamptonshire",NA,21,NA,NA,NA,NA,NA
1167188,6,"Leicestershire","Birmingham Bears","male","2019",2019-08-07,"Vitality Blast","Grace Road","Leicester","Leicestershire","bat","CN Ackermann","M Burns","DJ Millns","Leicestershire",NA,55,NA,"JW Lloyds",NA,NA,NA
1167189,6,"Middlesex","Surrey","male","2019",2019-08-08,"Vitality Blast","Lord's","London","Surrey","field","ST Finn","PJ Hartley","JH Evans","Middlesex",NA,64,NA,"NL Bainton",NA,NA,NA
1167191,6,"Derbyshire","Durham","male","2019",2019-08-09,"Vitality Blast","County Ground","Derby","Durham","bat","L Trevaskis","PR Pollard","M Burns","Durham",NA,7,NA,NA,NA,NA,NA
1167192,6,"Glamorgan","Essex","male","2019",2019-08-09,"Vitality Blast","Sophia Gardens","Cardiff","Glamorgan","field",NA,"James Middlebrook","AG Wharf",NA,NA,NA,NA,NA,"no result",NA,NA
1167193,6,"Hampshire","Somerset","male","2019",2019-08-09,"Vitality Blast","The Rose Bowl","Southampton","Hampshire","field","Babar Azam","PJ Hartley","PK Baldwin","Somerset",NA,63,"D/L",NA,NA,NA,NA
1167194,6,"Surrey","Gloucestershire","male","2019",2019-08-09,"Vitality Blast","Kennington Oval","London","Gloucestershire","bat","DA Payne","BV Taylor","SJ O'Shaughnessy","Gloucestershire",NA,9,"D/L",NA,NA,NA,NA
1167195,6,"Sussex","Middlesex","male","2019",2019-08-09,"Vitality Blast","County Ground, Hove","Brighton","Sussex","field","OE Robinson","Chris Watts","NGB Cook","Sussex",4,NA,NA,NA,NA,NA,NA
1167196,6,"Birmingham Bears","Nottinghamshire","male","2019",2019-08-09,"Vitality Blast","Edgbaston","Birmingham","Nottinghamshire","field","JM Clarke","GD Lloyd","BJ Debenham","Nottinghamshire",NA,28,"D/L",NA,NA,NA,NA
1167197,6,"Leicestershire","Northamptonshire","male","2019",2019-08-09,"Vitality Blast","Grace Road","Leicester","Leicestershire","bat",NA,"RJ Warren","RJ Bailey",NA,NA,NA,NA,NA,"no result",NA,NA
1167198,6,"Somerset","Kent","male","2019",2019-08-10,"Vitality Blast","The Cooper Associates County Ground","Taunton","Somerset","bat","T Banton","NL Bainton","AG Wharf","Somerset",NA,55,NA,"JH Evans",NA,NA,NA
1167201,6,"Birmingham Bears","Lancashire","male","2019",2019-08-11,"Vitality Blast","Edgbaston","Birmingham","Birmingham Bears","bat","AJ Hose","M Burns","RJ Warren","Birmingham Bears",NA,15,NA,NA,NA,NA,NA
1167202,6,"Middlesex","Gloucestershire","male","2019",2019-08-11,"Vitality Blast","Radlett Cricket Club","Radlett","Gloucestershire","bat","DJ Malan","NA Mallender","DJ Millns","Middlesex",NA,9,"D/L",NA,NA,NA,NA
1167203,6,"Glamorgan","Surrey","male","2019",2019-08-11,"Vitality Blast","Sophia Gardens","Cardiff","Surrey","field","MD Stoneman","NGB Cook","PK Baldwin","Surrey",7,NA,NA,NA,NA,NA,NA
1167204,6,"Yorkshire","Derbyshire","male","2019",2019-08-11,"Vitality Blast","Headingley","Leeds","Yorkshire","field","WL Madsen","BJ Debenham","IJ Gould","Derbyshire",NA,55,NA,NA,NA,NA,NA
1167205,6,"Gloucestershire","Hampshire","male","2019",2019-08-13,"Vitality Blast","County Ground","Bristol","Hampshire","bat","James Bracey","M Burns","DJ Millns","Gloucestershire",7,NA,NA,"MJ Saggers",NA,NA,NA
1167206,6,"Derbyshire","Worcestershire","male","2019",2019-08-13,"Vitality Blast","County Ground","Derby","Derbyshire","bat","BA Godleman","SJ O'Shaughnessy","ID Blackwell","Derbyshire",NA,20,NA,NA,NA,NA,NA
1167209,6,"Northamptonshire","Lancashire","male","2019",2019-08-14,"Vitality Blast","County Ground","Northampton","Lancashire","field","AL Davies","PJ Hartley","NGB Cook","Lancashire",8,NA,NA,NA,NA,NA,NA
1167210,6,"Durham","Worcestershire","male","2019",2019-08-15,"Vitality Blast","Riverside Ground","Chester-le-Street","Durham","field","PR Brown","DJ Millns","PK Baldwin","Worcestershire",NA,3,NA,NA,NA,NA,NA
1167211,6,"Surrey","Sussex","male","2019",2019-08-15,"Vitality Blast","Kennington Oval","London","Sussex","field","OJ Pope","ID Blackwell","RJ Bailey","Surrey",NA,26,NA,NA,NA,NA,NA
1167212,6,"Derbyshire","Leicestershire","male","2019",2019-08-15,"Vitality Blast","County Ground","Derby","Leicestershire","bat","CN Ackermann","NA Mallender","MJ Saggers","Leicestershire",NA,55,NA,"M Burns",NA,NA,NA
1167221,6,"Sussex","Essex","male","2019",2019-08-22,"Vitality Blast","County Ground, Hove","Brighton","Sussex","field","DW Lawrence","AG Wharf","RJ Bailey","Essex",NA,9,NA,"JH Evans",NA,NA,NA
1167222,6,"Middlesex","Hampshire","male","2019",2019-08-22,"Vitality Blast","Lord's","London","Hampshire","field","JM Vince","NA Mallender","NL Bainton","Hampshire",7,NA,NA,NA,NA,NA,NA
1167223,6,"Kent","Surrey","male","2019",2019-08-23,"Vitality Blast","St Lawrence Ground","Canterbury","Surrey","bat","WG Jacks","PR Pollard","NJ Llong","Surrey",NA,1,NA,NA,NA,NA,NA
1167224,6,"Durham","Yorkshire","male","2019",2019-08-23,"Vitality Blast","Riverside Ground","Chester-le-Street","Durham","field","JW Shutt","MJ Saggers","RJ Warren","Yorkshire",NA,14,NA,NA,NA,NA,NA
1167225,6,"Birmingham Bears","Worcestershire","male","2019",2019-08-23,"Vitality Blast","Edgbaston","Birmingham","Birmingham Bears","bat","MM Ali","NL Bainton","JW Lloyds","Worcestershire",9,NA,NA,"NGB Cook",NA,NA,NA
1167226,6,"Derbyshire","Northamptonshire","male","2019",2019-08-23,"Vitality Blast","County Ground","Derby","Northamptonshire","bat","WL Madsen","DJ Millns","SJ O'Shaughnessy","Derbyshire",9,NA,NA,NA,NA,NA,NA
1167227,6,"Leicestershire","Nottinghamshire","male","2019",2019-08-23,"Vitality Blast","Grace Road","Leicester","Leicestershire","bat","AD Hales","GD Lloyd","PK Baldwin","Nottinghamshire",7,NA,NA,NA,NA,NA,NA
1167228,6,"Gloucestershire","Somerset","male","2019",2019-08-23,"Vitality Blast","County Ground","Bristol","Somerset","field","TMJ Smith","PJ Hartley","ID Blackwell","Gloucestershire",NA,25,NA,NA,NA,NA,NA
1167229,6,"Somerset","Glamorgan","male","2019",2019-08-24,"Vitality Blast","The Cooper Associates County Ground","Taunton","Glamorgan","field","Babar Azam","NA Mallender","DJ Millns","Somerset",NA,25,NA,"M Burns",NA,NA,NA
1167230,6,"Middlesex","Sussex","male","2019",2019-08-24,"Vitality Blast","Uxbridge Cricket Club Ground","Uxbridge","Middlesex","bat","LJ Evans","NJ Llong","AG Wharf","Sussex",8,NA,NA,NA,NA,NA,NA
1167231,6,"Leicestershire","Derbyshire","male","2019",2019-08-25,"Vitality Blast","Grace Road","Leicester","Leicestershire","bat","BA Godleman","NGB Cook","RJ Bailey","Derbyshire",9,NA,NA,NA,NA,NA,NA
1167232,6,"Hampshire","Essex","male","2019",2019-08-25,"Vitality Blast","The Rose Bowl","Southampton","Hampshire","field","DW Lawrence","BV Taylor","IJ Gould",NA,NA,NA,NA,NA,"tie",NA,NA
