"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"NJ O'Brien",23,389,318,122.327044025157,20.4736842105263,36,8,4,0,0,47
"NJ Rimmington",16,54,50,108,7.71428571428571,2,1,9,0,0,14
"NJ Selman",20,514,398,129.145728643216,25.7,53,13,0,0,3,78
"NL Buck",18,99,89,111.23595505618,12.375,6,6,10,0,0,26
"NLJ Browne",11,152,127,119.685039370079,16.8888888888889,14,2,2,0,0,38
"NLTC Perera",5,43,32,134.375,14.3333333333333,2,2,2,0,0,26
"NMJ Reifer",2,4,4,100,2,1,0,0,0,0,4
"NR Welch",24,508,392,129.591836734694,22.0869565217391,48,24,1,0,0,46
"NRD Compton",13,263,193,136.269430051813,21.9166666666667,34,4,1,0,2,78
"NRT Gubbins",36,515,441,116.780045351474,14.3055555555556,51,15,0,0,1,53
"NT Broom",12,232,196,118.367346938776,21.0909090909091,16,5,1,0,2,68
"NT Ellis",14,58,53,109.433962264151,11.6,4,2,9,0,0,15
"Naseem Shah",5,18,17,105.882352941176,6,1,1,2,0,0,10
"Naveen-ul-Haq",16,79,58,136.206896551724,6.58333333333333,8,4,4,0,0,25
"OA Shah",22,558,438,127.397260273973,31,43,19,4,0,3,64
"OB Cox",114,2045,1616,126.54702970297,27.2666666666667,188,48,39,0,5,61
"OC McCoy",4,6,17,35.2941176470588,2,0,0,1,0,0,2
"OE Robinson",23,92,95,96.8421052631579,7.07692307692308,6,1,10,0,0,31
"OE Westbury",1,24,16,150,24,5,0,0,0,0,24
"OG Robinson",39,849,667,127.286356821589,25.7272727272727,72,20,6,0,6,69
"OH Freckingham",1,4,4,100,Inf,0,0,1,0,0,4
"OJ Carter",10,133,98,135.714285714286,14.7777777777778,12,7,1,0,1,64
"OJ Hannon-Dalby",13,55,62,88.7096774193548,9.16666666666667,3,2,7,0,0,14
"OJ Pope",40,992,726,136.6391184573,33.0666666666667,94,14,10,0,3,62
"OJ Price",10,160,157,101.910828025478,16,17,0,0,0,0,46
"OP Rayner",16,98,109,89.9082568807339,8.90909090909091,8,1,5,0,0,18
"OP Stone",20,86,79,108.860759493671,9.55555555555556,2,5,11,0,0,22
"ORT Sale",5,20,19,105.263157894737,10,0,1,3,0,0,14
"P Coughlin",44,737,554,133.032490974729,21.0571428571429,51,22,9,0,1,53
"P Hatzoglou",6,45,31,145.161290322581,45,3,1,5,0,0,15
"P Mustard",48,1119,982,113.951120162933,23.8085106382979,127,26,1,0,5,75
"P Sisodiya",13,64,43,148.837209302326,10.6666666666667,10,1,7,0,0,23
"PA Jaques",3,33,28,117.857142857143,11,6,0,0,0,0,22
"PA van Meekeren",8,33,27,122.222222222222,6.6,2,2,3,0,0,16
"PD Collingwood",51,1118,917,121.919302071974,26.6190476190476,82,32,9,1,3,108
"PD Salt",82,2080,1374,151.382823871907,27.7333333333333,230,72,7,0,14,78
"PD Trego",73,1588,1188,133.670033670034,24.4307692307692,182,44,8,0,9,94
"PI Walter",74,1348,935,144.171122994652,23.6491228070175,104,67,17,0,6,78
"PJ Grieshaber",1,9,11,81.8181818181818,9,0,0,0,0,0,9
"PJ Horton",20,440,374,117.647058823529,24.4444444444444,41,6,2,0,3,71
"PJ Malan",11,290,217,133.640552995392,26.3636363636364,28,10,0,0,2,80
"PM Siddle",8,22,23,95.6521739130435,4.4,1,0,3,0,0,11
"PR Brown",19,60,79,75.9493670886076,10,1,0,13,0,0,10
"PR Stirling",90,2332,1522,153.219448094612,26.2022471910112,255,113,1,2,13,119
"PSP Handscomb",30,573,480,119.375,21.2222222222222,38,13,3,0,2,65
"PWA Mulder",17,431,327,131.804281345566,28.7333333333333,33,12,2,0,2,83
"Qais Ahmad",17,81,66,122.727272727273,7.36363636363636,7,3,6,0,0,24
"R Clarke",57,902,721,125.104022191401,20.9767441860465,75,33,14,0,3,70
"R Gibson",2,32,22,145.454545454545,16,2,1,0,0,0,18
"R McLaren",12,260,166,156.626506024096,43.3333333333333,25,9,6,0,1,77
"R Rampaul",9,33,33,100,8.25,3,1,5,0,0,8
"R Vasconcelos",33,845,686,123.177842565598,27.258064516129,110,11,2,0,5,78
"RA Stevenson",12,62,47,131.914893617021,10.3333333333333,7,1,6,0,0,17
"RA Whiteley",123,2281,1620,140.802469135802,23.5154639175258,144,133,26,0,5,91
"RAJ Smith",24,98,95,103.157894736842,7.53846153846154,7,5,11,0,0,22
"RC Davies",18,156,112,139.285714285714,10.4,13,7,3,0,0,27
"RD Pringle",43,441,364,121.153846153846,11.6052631578947,42,8,5,0,0,35
"RE Levi",78,2043,1418,144.076163610719,27.6081081081081,222,87,4,0,12,95
"RE van der Merwe",66,837,556,150.539568345324,23.25,66,37,30,0,1,59
"RF Higgins",95,1818,1320,137.727272727273,26.3478260869565,149,68,26,0,6,77
"RG White",2,11,11,100,11,1,0,1,0,0,11
"RH Patel",5,25,27,92.5925925925926,12.5,2,0,3,0,0,12
"RI Keogh",58,1094,923,118.526543878657,27.35,85,17,18,0,4,59
"RI Newton",5,36,44,81.8181818181818,7.2,3,0,0,0,0,12
"RI Walker",9,29,35,82.8571428571429,4.83333333333333,2,1,3,0,0,19
"RJ Burns",52,756,620,121.935483870968,17.5813953488372,77,15,9,0,2,56
"RJ Das",16,311,203,153.20197044335,22.2142857142857,43,7,2,0,2,72
"RJ Gleeson",14,41,45,91.1111111111111,8.2,5,0,9,0,0,7
"RJ Hamilton-Brown",8,165,133,124.06015037594,20.625,12,8,0,0,0,49
"RJ Montgomery",1,8,4,200,Inf,0,1,1,0,0,8
"RJ Peterson",9,98,74,132.432432432432,19.6,10,3,4,0,0,24
"RJ Sayer",3,14,16,87.5,7,0,0,1,0,0,9
"RJ Sidebottom",2,2,4,50,2,0,0,1,0,0,2
"RJW Topley",13,18,28,64.2857142857143,3.6,1,0,8,0,0,5
"RK Kleinveldt",30,279,174,160.344827586207,12.1304347826087,19,20,7,0,0,42
"RK Oliver",22,472,373,126.541554959786,22.4761904761905,57,9,1,0,2,77
"RK Patel",40,793,590,134.406779661017,20.8684210526316,69,29,2,1,1,104
"RM Pyrah",12,83,78,106.410256410256,10.375,6,3,4,0,0,16
"RM Yates",27,699,520,134.423076923077,25.8888888888889,76,24,0,0,6,71
"RML Taylor",12,59,52,113.461538461538,8.42857142857143,1,3,5,0,0,20
"RN Sidebottom",1,3,6,50,3,0,0,0,0,0,3
"RN ten Doeschate",84,1898,1436,132.172701949861,30.1269841269841,136,61,21,0,9,74
"RO Gordon",8,39,28,139.285714285714,7.8,1,3,3,0,0,18
"RP Jones",23,353,307,114.983713355049,35.3,25,5,13,0,1,61
"RR Rossouw",49,1269,787,161.245235069886,28.8409090909091,122,60,5,0,10,93
"RR Sarwan",1,37,37,100,37,3,0,0,0,0,37
"RS Bopara",122,2899,2182,132.859761686526,30.1979166666667,210,112,26,1,19,108
"RS Patel",3,7,10,70,3.5,0,0,1,0,0,5
"RWT Key",12,384,251,152.988047808765,34.9090909090909,38,12,1,0,3,89
"Rashid Khan",18,151,96,157.291666666667,10.7857142857143,13,9,4,0,0,27
"Rehan Ahmed",22,198,167,118.562874251497,12.375,17,8,6,0,0,49
"S Chanderpaul",1,0,2,0,0,0,0,0,0,0,0
"S Conners",5,7,10,70,2.33333333333333,0,0,2,0,0,2
"S Mahmood",4,10,17,58.8235294117647,5,0,0,2,0,0,6
"S Prasanna",18,163,134,121.641791044776,10.1875,11,11,2,0,0,38
"S Snater",17,78,61,127.868852459016,11.1428571428571,8,1,10,0,0,16
"S Steel",37,909,746,121.849865951743,25.25,65,30,1,0,6,72
"S van Zyl",8,170,105,161.904761904762,24.2857142857143,19,6,1,0,1,52
"SA Abbott",8,176,95,185.263157894737,35.2,8,13,3,1,0,110
"SA Northeast",116,3315,2577,128.637951105937,31.2735849056604,306,88,10,1,24,114
"SA Patterson",4,4,11,36.3636363636364,1.33333333333333,0,0,1,0,0,3
"SA Piolet",10,52,46,113.04347826087,8.66666666666667,6,1,4,0,0,25
"SA Zaib",44,898,643,139.657853810264,25.6571428571429,88,30,9,0,5,92
"SB Styris",9,168,130,129.230769230769,21,15,6,1,0,1,63
"SC Meaker",6,19,20,95,6.33333333333333,2,0,3,0,0,6
"SC Moore",6,127,101,125.742574257426,21.1666666666667,18,1,0,0,0,40
"SCJ Broad",2,11,11,100,5.5,1,0,0,0,0,11
"SD Parry",16,62,57,108.771929824561,12.4,6,0,11,0,0,15
"SD Robson",3,75,62,120.967741935484,25,8,2,0,0,1,60
"SE Marsh",17,400,341,117.302052785924,30.7692307692308,39,6,4,0,3,60
"SG Borthwick",36,356,351,101.424501424501,15.4782608695652,20,3,13,0,0,33
"SG Budinger",12,131,112,116.964285714286,11.9090909090909,14,3,1,0,0,24
"SH Choudhry",2,5,5,100,5,0,0,1,0,0,4
"SJ Cook",18,42,42,100,7,2,1,12,0,0,18
"SJ Croft",122,2843,2231,127.431645002241,31.5888888888889,204,95,32,1,15,101
"SJ Magoffin",1,9,11,81.8181818181818,9,0,0,0,0,0,9
"SJ Mullaney",96,1342,945,142.010582010582,17.4285714285714,119,59,19,0,2,79
"SJ Pearce",3,11,13,84.6153846153846,5.5,1,0,1,0,0,5
"SJ Thakor",21,208,161,129.192546583851,12.2352941176471,19,6,4,0,0,30
"SJ Walters",7,105,84,125,17.5,8,2,1,0,0,36
"SKW Wood",14,94,82,114.634146341463,11.75,4,2,6,0,0,17
"SL Elstone",19,247,196,126.020408163265,14.5294117647059,19,7,2,0,0,37
"SM Curran",64,1277,957,133.437826541275,22.4035087719298,95,60,7,0,9,72
"SM Davies",58,986,717,137.517433751743,17,118,23,0,0,6,62
"SM Ervine",43,654,509,128.487229862475,17.6756756756757,46,24,6,0,1,56
"SM Sharif",2,12,12,100,Inf,0,0,2,0,0,7
"SMSM Senanayake",1,14,9,155.555555555556,Inf,0,1,1,0,0,14
"SP Crook",58,823,629,130.842607313196,20.575,69,29,18,0,2,56
"SP Narine",23,402,249,161.44578313253,21.1578947368421,35,26,4,0,3,78
"SP Terry",1,1,3,33.3333333333333,1,0,0,0,0,0,1
"SR Dickson",32,717,553,129.656419529837,31.1739130434783,48,22,9,0,3,53
"SR Hain",97,3153,2307,136.67100130039,42.04,290,84,22,1,23,112
"SR Harmer",62,566,427,132.552693208431,13.1627906976744,42,21,19,0,0,31
"SR Patel",109,2293,1809,126.755113322277,26.6627906976744,199,63,23,0,14,90
"SS Eskinazi",75,2417,1704,141.842723004695,35.5441176470588,254,61,7,1,18,102
"ST Finn",19,36,47,76.5957446808511,6,2,0,13,0,0,6
"SW Billings",102,2085,1565,133.226837060703,25.1204819277108,168,66,19,0,10,95
"SW Currie",9,9,18,50,2.25,0,0,5,0,0,3
"SW Poynter",29,447,343,130.320699708455,29.8,29,8,14,0,1,61
"SW Tait",8,18,21,85.7142857142857,3.6,2,0,3,0,0,12
"Saeed Ajmal",3,17,8,212.5,17,1,1,2,0,0,16
"Sarfraz Ahmed",4,53,49,108.163265306122,13.25,3,3,0,0,0,42
"Shadab Khan",23,374,271,138.007380073801,18.7,26,19,3,0,2,87
"Shaheen Shah Afridi",12,85,65,130.769230769231,10.625,3,9,4,0,0,29
"Shahid Afridi",28,480,306,156.862745098039,20,42,23,4,1,0,101
"Shan Masood",25,736,543,135.543278084715,33.4545454545455,84,11,3,0,5,75
"Shoaib Malik",5,172,131,131.297709923664,43,11,8,1,0,1,50
"Sohail Tanvir",3,16,19,84.2105263157895,5.33333333333333,2,0,0,0,0,13
"T Banton",58,1661,1113,149.236298292902,29.6607142857143,184,73,2,2,10,107
"T Kohler-Cadmore",110,3120,2183,142.92258360055,31.8367346938776,283,141,12,1,24,127
"T Poynton",16,189,145,130.344827586207,21,6,9,7,0,0,37
"T Westley",90,2488,1904,130.672268907563,30.7160493827161,271,54,9,2,10,109
"T van der Gugten",29,317,210,150.952380952381,19.8125,17,19,13,0,0,48
"TA Lammonby",43,736,509,144.597249508841,21.0285714285714,62,32,8,0,1,90
"TA Wood",14,460,327,140.672782874618,38.3333333333333,52,10,2,1,2,110
"TAI Taylor",31,339,280,121.071428571429,18.8333333333333,24,8,13,0,1,50
"TAR Scriven",6,40,45,88.8888888888889,6.66666666666667,4,1,0,0,0,18
"TB Abell",74,1893,1349,140.326167531505,33.2105263157895,174,48,17,1,10,101
"TB Sole",7,91,96,94.7916666666667,22.75,10,1,3,0,0,41
"TC Bruce",8,62,65,95.3846153846154,10.3333333333333,7,1,2,0,0,21
"TC Fell",7,69,78,88.4615384615385,9.85714285714286,4,1,0,0,0,28
"TC Knight",12,176,125,140.8,25.1428571428571,6,10,5,0,0,44
"TC Smith",17,363,273,132.967032967033,22.6875,43,9,1,0,3,74
"TD Groenewald",19,103,83,124.096385542169,8.58333333333333,12,4,7,0,0,27
"TD Rouse",1,9,10,90,9,1,0,0,0,0,9
"TE Albert",18,263,223,117.937219730942,20.2307692307692,24,10,5,0,0,38
"TE Bailey",9,27,29,93.1034482758621,4.5,0,1,3,0,0,10
"TE Barber",4,2,6,33.3333333333333,0.5,0,0,0,0,0,2
"TE Lawes",5,12,20,60,6,0,0,3,0,0,6
"TE Linley",2,2,3,66.6666666666667,2,0,0,1,0,0,2
"TG Helm",33,162,158,102.53164556962,12.4615384615385,12,1,20,0,0,28
"TG Southee",11,94,59,159.322033898305,18.8,3,7,6,0,1,64
"TGR Clark",14,294,204,144.117647058824,21,43,7,0,0,0,47
"TH David",19,450,265,169.811320754717,30,31,29,4,0,2,66
"TJ Haines",4,52,44,118.181818181818,13,4,2,0,0,0,27
"TJ Lester",4,8,9,88.8888888888889,4,0,0,2,0,0,7
"TJ Moores",92,1886,1356,139.085545722714,27.3333333333333,154,86,23,0,8,80
"TJ Murtagh",1,0,1,0,0,0,0,0,0,0,0
"TJ Phillips",5,71,47,151.063829787234,71,3,5,4,0,0,33
"TJ Prest",28,579,485,119.381443298969,22.2692307692308,56,15,2,0,4,64
"TJ Price",3,19,21,90.4761904761905,6.33333333333333,1,0,0,0,0,11
"TJ Wells",45,598,473,126.427061310782,18.6875,28,31,13,0,2,64
"TK Curran",52,775,575,134.782608695652,18.452380952381,70,23,10,0,2,51
"TL Best",6,16,18,88.8888888888889,5.33333333333333,2,0,3,0,0,8
"TL Greatwood",1,6,6,100,6,0,0,0,0,0,6
"TL Seifert",4,139,83,167.469879518072,46.3333333333333,16,6,1,1,0,100
"TLW Cooper",9,240,162,148.148148148148,30,21,11,1,0,1,84
"TM Dilshan",12,291,243,119.753086419753,24.25,34,6,0,0,1,54
"TM Head",16,341,263,129.657794676806,24.3571428571429,29,16,2,0,0,40
"TMJ Smith",39,214,192,111.458333333333,15.2857142857143,15,2,25,0,0,30
"TN Cullen",1,5,9,55.5555555555556,5,0,0,0,0,0,5
"TN Walallawita",6,23,20,115,4.6,2,1,1,0,0,10
"TP Alsop",59,1285,1049,122.497616777884,24.7115384615385,124,30,7,0,7,85
"TP Lewis",8,114,108,105.555555555556,14.25,9,5,0,0,0,27
"TP Milnes",1,0,2,0,0,0,0,0,0,0,0
"TR Ambrose",23,338,315,107.301587301587,19.8823529411765,35,2,6,0,1,66
"TR Bevan",3,42,40,105,14,6,1,0,0,0,21
"TS Mills",19,94,88,106.818181818182,8.54545454545454,10,3,8,0,0,27
"TS Muyeye",20,372,268,138.805970149254,18.6,47,9,0,0,3,62
"TS Roland-Jones",30,301,241,124.896265560166,15.05,21,11,10,0,0,40
"TT Bresnan",67,934,670,139.402985074627,22.2380952380952,62,44,25,0,1,51
"TW Hartley",25,147,115,127.826086956522,11.3076923076923,9,7,12,0,0,39
"TWM Latham",25,737,550,134,30.7083333333333,67,25,1,0,5,98
"Tamim Iqbal",1,7,7,100,7,0,1,0,0,0,7
"U Arshad",23,208,180,115.555555555556,16,16,3,10,0,0,43
"UT Khawaja",10,276,212,130.188679245283,27.6,39,3,0,0,1,67
"Umar Akmal",9,267,203,131.527093596059,53.4,20,11,4,0,3,76
"Usama Mir",6,132,81,162.962962962963,44,9,9,3,0,0,39
"V Chopra",64,1938,1505,128.770764119601,32.8474576271186,163,68,5,2,14,116
"V Kelley",1,5,10,50,5,0,0,0,0,0,5
"VS Solanki",5,57,61,93.4426229508197,14.25,5,0,1,0,0,34
"W Luxton",3,11,17,64.7058823529412,3.66666666666667,1,0,0,0,0,7
"WA Agar",1,6,4,150,6,1,0,0,0,0,6
"WA White",8,42,43,97.6744186046512,8.4,3,0,3,0,0,12
"WAR Fraine",34,411,278,147.841726618705,17.8695652173913,36,17,11,0,0,44
"WAT Beer",40,266,220,120.909090909091,10.64,17,9,15,0,0,37
"WB Rankin",5,16,16,100,8,1,1,3,0,0,12
"WCF Smeed",51,1409,926,152.159827213823,28.7551020408163,131,82,2,0,10,98
"WD Bragg",1,6,6,100,6,1,0,0,0,0,6
"WD Parnell",34,449,373,120.375335120643,17.96,30,18,9,0,1,81
"WEL Buttleman",20,289,237,121.940928270042,18.0625,41,7,4,0,1,56
"WG Jacks",73,2081,1358,153.240058910162,31.0597014925373,202,102,6,0,18,96
"WJ Durston",33,932,662,140.785498489426,29.125,100,32,1,0,6,89
"WJ Weighell",27,239,174,137.35632183908,14.0588235294118,11,17,10,0,1,51
"WL Madsen",111,3400,2330,145.922746781116,36.9565217391304,352,86,19,2,25,109
"WMH Rhodes",48,643,514,125.097276264591,15.3095238095238,52,17,6,0,1,79
"WR Smith",39,434,374,116.042780748663,15.5,30,10,11,0,0,37
"WRS Gidman",7,108,81,133.333333333333,54,10,2,5,0,0,30
"WS Davis",11,20,35,57.1428571428571,4,1,0,6,0,0,7
"WT Root",39,634,567,111.816578483245,21.1333333333333,48,15,9,0,0,41
"WT Smale",4,65,47,138.297872340426,16.25,11,1,0,0,0,27
"WTS Porterfield",39,1082,856,126.401869158879,33.8125,103,28,7,0,6,81
"Wahab Riaz",14,195,138,141.304347826087,21.6666666666667,18,10,5,0,1,53
"Yasir Arafat",15,86,77,111.688311688312,7.81818181818182,9,1,4,0,0,36
"Z Crawley",39,1089,736,147.961956521739,29.4324324324324,120,33,2,1,4,108
"ZJ Chappell",19,110,91,120.879120879121,11,5,5,9,0,0,16
"ZS Ansari",24,343,247,138.866396761134,28.5833333333333,20,12,12,0,1,67
"Zafar Gohar",8,97,88,110.227272727273,13.8571428571429,7,2,1,0,0,37
"Zahir Khan",3,2,5,40,Inf,0,0,3,0,0,1
"Zain-ul-Hassan",2,14,9,155.555555555556,14,2,0,1,0,0,11
"Zaman Akhter",3,24,28,85.7142857142857,24,1,0,2,0,0,11
"Zaman Khan",1,0,1,0,0,0,0,0,0,0,0
