"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"AU Rashid",2016,"NatWest T20 Blast","Yorkshire",6,16,22,72.7272727272727,5.33333333333333,0,0,3,0,0,5
"AU Rashid",2017,"NatWest T20 Blast","Yorkshire",5,44,30,146.666666666667,44,4,1,4,0,0,26
"AU Rashid",2018,"Vitality Blast","Yorkshire",2,1,3,33.3333333333333,1,0,0,1,0,0,1
"AU Rashid",2022,"Vitality Blast","Yorkshire",1,7,3,233.333333333333,Inf,1,0,1,0,0,7
"AW Finch",2020,"Vitality Blast","Worcestershire",1,3,5,60,Inf,0,0,1,0,0,3
"AW Finch",2022,"Vitality Blast","Worcestershire",1,6,10,60,6,1,0,0,0,0,6
"AW Finch",2023,"Vitality Blast","Worcestershire",6,41,31,132.258064516129,13.6666666666667,3,3,3,0,0,30
"AW Gale",2014,"NatWest T20 Blast","Yorkshire",10,135,129,104.651162790698,13.5,13,1,0,0,1,55
"AW Gale",2015,"NatWest T20 Blast","Yorkshire",12,288,263,109.505703422053,26.1818181818182,33,3,1,0,1,68
"AW Gorvin",2023,"Vitality Blast","Glamorgan",4,41,38,107.894736842105,10.25,2,0,0,0,0,12
"AWR Barrow",2016,"NatWest T20 Blast","Somerset",1,17,19,89.4736842105263,Inf,1,0,1,0,0,17
"AZ Lees",2014,"NatWest T20 Blast","Yorkshire",10,315,245,128.571428571429,39.375,34,4,2,0,2,67
"AZ Lees",2015,"NatWest T20 Blast","Yorkshire",9,175,152,115.131578947368,19.4444444444444,14,4,0,0,1,63
"AZ Lees",2016,"NatWest T20 Blast","Yorkshire",13,294,239,123.012552301255,22.6153846153846,40,3,0,0,1,59
"AZ Lees",2017,"NatWest T20 Blast","Yorkshire",2,40,33,121.212121212121,20,4,2,0,0,0,29
"AZ Lees",2019,"Vitality Blast","Durham",7,128,119,107.563025210084,25.6,5,4,2,0,0,44
"AZ Lees",2020,"Vitality Blast","Durham",9,365,290,125.862068965517,52.1428571428571,32,6,2,0,4,77
"AZ Lees",2021,"Vitality Blast","Durham",1,0,2,0,0,0,0,0,0,0,0
"AZ Lees",2023,"Vitality Blast","Durham",13,340,262,129.770992366412,28.3333333333333,33,7,1,0,2,90
"Aaron Beard",2022,"Vitality Blast","Essex",2,5,4,125,Inf,0,0,2,0,0,4
"Aaron Beard",2023,"Vitality Blast","Essex",2,9,12,75,9,0,0,1,0,0,7
"Abdur Rehman",2015,"NatWest T20 Blast","Somerset",2,33,18,183.333333333333,33,2,3,1,0,0,30
"Adeel Malik",2015,"NatWest T20 Blast","Essex",1,0,0,NA,0,0,0,0,0,0,0
"Anuj Dal",2018,"Vitality Blast","Derbyshire",8,94,77,122.077922077922,15.6666666666667,7,2,2,0,0,35
"Anuj Dal",2019,"Vitality Blast","Derbyshire",1,0,1,0,0,0,0,0,0,0,0
"Anuj Dal",2020,"Vitality Blast","Derbyshire",7,65,53,122.641509433962,21.6666666666667,5,1,4,0,0,25
"Anuj Dal",2023,"Vitality Blast","Derbyshire",4,33,34,97.0588235294118,8.25,2,1,0,0,0,24
"Ashar Zaidi",2014,"NatWest T20 Blast","Sussex",3,35,36,97.2222222222222,17.5,1,0,1,0,0,19
"Ashar Zaidi",2016,"NatWest T20 Blast","Essex",11,363,215,168.837209302326,40.3333333333333,21,23,2,0,3,59
"Ashar Zaidi",2017,"NatWest T20 Blast","Essex",12,140,123,113.821138211382,12.7272727272727,7,8,1,0,0,35
"Ashar Zaidi",2018,"Vitality Blast","Essex",5,95,58,163.793103448276,31.6666666666667,11,3,2,0,0,24
"Azeem Rafiq",2014,"NatWest T20 Blast","Yorkshire",3,13,11,118.181818181818,Inf,1,0,3,0,0,7
"Azeem Rafiq",2016,"NatWest T20 Blast","Yorkshire",3,13,15,86.6666666666667,13,1,0,2,0,0,6
"Azeem Rafiq",2017,"NatWest T20 Blast","Yorkshire",2,4,6,66.6666666666667,4,0,0,1,0,0,3
"Azeem Rafiq",2018,"Vitality Blast","Yorkshire",5,5,9,55.5555555555556,5,0,0,4,0,0,2
"Azhar Mahmood",2014,"NatWest T20 Blast","Surrey",12,185,148,125,23.125,16,5,4,0,0,36
"Azhar Mahmood",2015,"NatWest T20 Blast","Surrey",6,104,76,136.842105263158,20.8,9,5,1,0,0,34
"Azhar Mahmood",2016,"NatWest T20 Blast","Surrey",3,45,28,160.714285714286,22.5,4,2,1,0,0,42
"Azharullah",2014,"NatWest T20 Blast","Northamptonshire",4,9,12,75,Inf,1,0,4,0,0,4
"Azharullah",2016,"NatWest T20 Blast","Northamptonshire",2,6,9,66.6666666666667,Inf,1,0,2,0,0,6
"Azharullah",2017,"NatWest T20 Blast","Northamptonshire",1,2,3,66.6666666666667,Inf,0,0,1,0,0,2
"B Muzarabani",2019,"Vitality Blast","Northamptonshire",2,9,13,69.2307692307692,9,1,0,1,0,0,9
"BA Carse",2017,"NatWest T20 Blast","Durham",2,4,4,100,4,0,0,1,0,0,3
