"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Arshad Khan","2024","Indian Premier League","Lucknow Super Giants",3,78,50,156,78,5,5,2,0,1,58
"Arshad Khan (2)","2024","Indian Premier League","Lucknow Super Giants",1,5,4,125,5,1,0,0,0,0,5
"Arshdeep Singh","2020/21","Indian Premier League","Kings XI Punjab",1,0,3,0,0,0,0,0,0,0,0
"Arshdeep Singh","2021","Indian Premier League","Punjab Kings",2,2,3,66.6666666666667,Inf,0,0,2,0,0,1
"Arshdeep Singh","2022","Indian Premier League","Punjab Kings",6,21,29,72.4137931034483,7,3,0,3,0,0,10
"Arshdeep Singh","2023","Indian Premier League","Punjab Kings",2,2,2,100,Inf,0,0,2,0,0,2
"Arshdeep Singh","2024","Indian Premier League","Punjab Kings",1,4,3,133.333333333333,4,1,0,0,0,0,4
"Ashutosh Sharma","2024","Indian Premier League","Punjab Kings",9,189,113,167.256637168142,27,10,15,2,0,1,61
"Atharva Taide","2023","Indian Premier League","Punjab Kings",7,186,129,144.186046511628,26.5714285714286,20,6,0,0,2,66
"Atharva Taide","2024","Indian Premier League","Punjab Kings",2,61,39,156.410256410256,30.5,7,2,0,0,0,46
"Avesh Khan","2019","Indian Premier League","Delhi Capitals",1,4,3,133.333333333333,Inf,1,0,1,0,0,4
"Avesh Khan","2021","Indian Premier League","Delhi Capitals",1,5,3,166.666666666667,5,1,0,0,0,0,5
"Avesh Khan","2022","Indian Premier League","Lucknow Super Giants",4,22,13,169.230769230769,22,0,3,3,0,0,12
"Avesh Khan","2023","Indian Premier League","Lucknow Super Giants",1,0,1,0,NA,0,0,1,0,0,0
"Avesh Khan","2024","Indian Premier League","Rajasthan Royals",3,10,5,200,Inf,1,0,3,0,0,7
"Azhar Mahmood","2012","Indian Premier League","Kings XI Punjab",10,186,142,130.985915492958,23.25,16,8,2,0,0,36
"Azhar Mahmood","2013","Indian Premier League","Kings XI Punjab",10,196,154,127.272727272727,19.6,22,5,0,0,2,80
"Azhar Mahmood","2015","Indian Premier League","Kolkata Knight Riders",1,6,7,85.7142857142857,6,1,0,0,0,0,6
"Azmatullah Omarzai","2024","Indian Premier League","Gujarat Titans",4,42,33,127.272727272727,10.5,2,2,0,0,0,17
"B Akhil","2007/08","Indian Premier League","Royal Challengers Bangalore",7,46,31,148.387096774194,15.3333333333333,4,3,4,0,0,27
"B Akhil","2009","Indian Premier League","Royal Challengers Bangalore",3,17,15,113.333333333333,8.5,1,1,1,0,0,9
"B Akhil","2011","Indian Premier League","Kochi Tuskers Kerala",1,13,9,144.444444444444,13,0,1,0,0,0,13
"B Chipli","2007/08","Indian Premier League","Royal Challengers Bangalore",3,20,28,71.4285714285714,6.66666666666667,3,0,0,0,0,10
"B Chipli","2011","Indian Premier League","Deccan Chargers",13,207,170,121.764705882353,25.875,21,4,5,0,1,61
"B Chipli","2012","Indian Premier League","Deccan Chargers",4,37,35,105.714285714286,12.3333333333333,3,2,1,0,0,25
"B Chipli","2013","Indian Premier League","Delhi Daredevils",1,16,18,88.8888888888889,16,1,1,0,0,0,16
"B Indrajith","2022","Indian Premier League","Kolkata Knight Riders",3,21,30,70,7,2,0,0,0,0,15
"B Kumar","2011","Indian Premier League","Pune Warriors",1,1,1,100,Inf,0,0,1,0,0,1
"B Kumar","2012","Indian Premier League","Pune Warriors",9,40,40,100,13.3333333333333,4,0,6,0,0,11
"B Kumar","2013","Indian Premier League","Pune Warriors",9,52,71,73.2394366197183,7.42857142857143,3,1,2,0,0,24
"B Kumar","2014","Indian Premier League","Sunrisers Hyderabad",2,1,4,25,1,0,0,1,0,0,1
"B Kumar","2015","Indian Premier League","Sunrisers Hyderabad",3,17,10,170,17,2,1,2,0,0,11
"B Kumar","2016","Indian Premier League","Sunrisers Hyderabad",8,43,27,159.259259259259,7.16666666666667,6,1,2,0,0,21
"B Kumar","2017","Indian Premier League","Sunrisers Hyderabad",2,4,4,100,4,0,0,1,0,0,4
"B Kumar","2018","Indian Premier League","Sunrisers Hyderabad",4,13,16,81.25,6.5,1,0,2,0,0,7
"B Kumar","2019","Indian Premier League","Sunrisers Hyderabad",5,12,19,63.1578947368421,4,1,0,2,0,0,7
"B Kumar","2020/21","Indian Premier League","Sunrisers Hyderabad",1,0,2,0,0,0,0,0,0,0,0
"B Kumar","2021","Indian Premier League","Sunrisers Hyderabad",7,34,30,113.333333333333,34,3,0,6,0,0,14
"B Kumar","2022","Indian Premier League","Sunrisers Hyderabad",6,24,26,92.3076923076923,8,3,0,3,0,0,8
"B Kumar","2023","Indian Premier League","Sunrisers Hyderabad",6,42,47,89.3617021276596,14,4,0,3,0,0,27
"B Kumar","2024","Indian Premier League","Sunrisers Hyderabad",4,23,28,82.1428571428571,7.66666666666667,3,0,1,0,0,13
"B Laughlin","2013","Indian Premier League","Chennai Super Kings",2,4,9,44.4444444444444,4,0,0,1,0,0,4
"B Laughlin","2018","Indian Premier League","Rajasthan Royals",2,1,4,25,1,0,0,1,0,0,1
"B Lee","2007/08","Indian Premier League","Kings XI Punjab",3,17,13,130.769230769231,17,2,1,2,0,0,16
"B Lee","2009","Indian Premier League","Kings XI Punjab",4,28,34,82.3529411764706,14,2,1,2,0,0,14
"B Lee","2009/10","Indian Premier League","Kings XI Punjab",3,11,9,122.222222222222,11,1,0,2,0,0,7
"B Lee","2011","Indian Premier League","Kolkata Knight Riders",4,5,9,55.5555555555556,1.66666666666667,0,0,1,0,0,2
"B Lee","2012","Indian Premier League","Kolkata Knight Riders",3,42,20,210,21,2,4,1,0,0,25
"B Lee","2013","Indian Premier League","Kolkata Knight Riders",2,21,12,175,21,1,2,1,0,0,16
"B Sai Sudharsan","2022","Indian Premier League","Gujarat Titans",5,145,114,127.19298245614,36.25,14,3,1,0,1,65
"B Sai Sudharsan","2023","Indian Premier League","Gujarat Titans",8,362,256,141.40625,51.7142857142857,33,12,1,0,3,96
"B Sai Sudharsan","2024","Indian Premier League","Gujarat Titans",12,527,373,141.286863270777,47.9090909090909,48,17,1,1,2,103
"B Stanlake","2018","Indian Premier League","Sunrisers Hyderabad",1,5,2,250,Inf,1,0,1,0,0,5
"B Sumanth","2009/10","Indian Premier League","Deccan Chargers",4,35,37,94.5945945945946,35,3,0,3,0,0,16
"BA Bhatt","2011","Indian Premier League","Kings XI Punjab",1,0,5,0,0,0,0,0,0,0,0
"BA Bhatt","2012","Indian Premier League","Kings XI Punjab",1,6,2,300,Inf,0,1,1,0,0,6
"BA Stokes","2017","Indian Premier League","Rising Pune Supergiant",11,316,221,142.986425339367,31.6,22,15,1,1,1,103
"BA Stokes","2018","Indian Premier League","Rajasthan Royals",13,196,161,121.739130434783,16.3333333333333,13,6,1,0,0,45
"BA Stokes","2019","Indian Premier League","Rajasthan Royals",9,123,99,124.242424242424,20.5,8,4,3,0,0,46
"BA Stokes","2020/21","Indian Premier League","Rajasthan Royals",8,285,200,142.5,40.7142857142857,36,7,1,1,1,107
"BA Stokes","2021","Indian Premier League","Rajasthan Royals",1,0,3,0,0,0,0,0,0,0,0
"BA Stokes","2023","Indian Premier League","Chennai Super Kings",2,15,14,107.142857142857,7.5,2,0,0,0,0,8
"BAW Mendis","2009","Indian Premier League","Kolkata Knight Riders",1,0,1,0,0,0,0,0,0,0,0
"BAW Mendis","2009/10","Indian Premier League","Kolkata Knight Riders",1,1,1,100,Inf,0,0,1,0,0,1
"BAW Mendis","2013","Indian Premier League","Pune Warriors",1,2,4,50,2,0,0,0,0,0,2
"BB McCullum","2007/08","Indian Premier League","Kolkata Knight Riders",4,188,92,204.347826086957,62.6666666666667,13,15,1,1,0,158
"BB McCullum","2009","Indian Premier League","Kolkata Knight Riders",14,286,240,119.166666666667,23.8333333333333,27,12,2,0,2,84
"BB McCullum","2009/10","Indian Premier League","Kolkata Knight Riders",5,114,110,103.636363636364,28.5,14,2,1,0,1,57
"BB McCullum","2011","Indian Premier League","Kochi Tuskers Kerala",13,357,275,129.818181818182,27.4615384615385,35,16,0,0,1,81
"BB McCullum","2012","Indian Premier League","Kolkata Knight Riders",12,289,283,102.120141342756,24.0833333333333,37,3,0,0,1,56
"BB McCullum","2013","Indian Premier League","Kolkata Knight Riders",1,6,7,85.7142857142857,6,1,0,0,0,0,6
"BB McCullum","2014","Indian Premier League","Chennai Super Kings",14,405,333,121.621621621622,31.1538461538462,32,19,1,0,3,71
"BB McCullum","2015","Indian Premier League","Chennai Super Kings",14,436,280,155.714285714286,33.5384615384615,51,23,1,1,2,100
"BB McCullum","2016","Indian Premier League","Gujarat Lions",16,354,262,135.114503816794,22.125,38,16,0,0,1,60
"BB McCullum","2017","Indian Premier League","Gujarat Lions",12,320,220,145.454545454545,29.0909090909091,29,18,1,0,2,72
"BB McCullum","2018","Indian Premier League","Royal Challengers Bangalore",6,127,88,144.318181818182,21.1666666666667,16,6,0,0,0,43
"BB Samantray","2012","Indian Premier League","Deccan Chargers",1,2,2,100,Inf,0,0,1,0,0,2
"BB Samantray","2013","Indian Premier League","Sunrisers Hyderabad",7,123,111,110.810810810811,24.6,13,2,2,0,1,55
"BB Sran","2016","Indian Premier League","Sunrisers Hyderabad",4,4,4,100,Inf,0,0,4,0,0,2
"BB Sran","2018","Indian Premier League","Kings XI Punjab",4,3,7,42.8571428571429,3,0,0,3,0,0,2
"BB Sran","2019","Indian Premier League","Mumbai Indians",1,3,3,100,Inf,0,0,1,0,0,3
"BCJ Cutting","2014","Indian Premier League","Rajasthan Royals",1,8,6,133.333333333333,8,0,1,0,0,0,8
"BCJ Cutting","2016","Indian Premier League","Sunrisers Hyderabad",4,65,34,191.176470588235,32.5,4,6,2,0,0,39
"BCJ Cutting","2017","Indian Premier League","Sunrisers Hyderabad",3,51,26,196.153846153846,25.5,5,3,1,0,0,20
"BCJ Cutting","2018","Indian Premier League","Mumbai Indians",6,96,58,165.51724137931,24,5,8,2,0,0,37
"BCJ Cutting","2019","Indian Premier League","Mumbai Indians",3,18,17,105.882352941176,9,1,1,1,0,0,13
