"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"AD Nath","2015/16","Syed Mushtaq Ali Trophy","Uttar Pradesh",7,80,57,140.350877192982,16,6,3,2,0,0,34
"AD Nath","2017/18","Syed Mushtaq Ali Trophy","Uttar Pradesh",9,249,173,143.93063583815,49.8,20,8,4,0,1,80
"AD Nath","2018/19","Syed Mushtaq Ali Trophy","Uttar Pradesh",9,180,169,106.508875739645,22.5,17,3,1,0,1,70
"AD Nath","2019/20","Syed Mushtaq Ali Trophy","Uttar Pradesh",5,99,88,112.5,33,11,2,2,0,0,30
"AD Nath","2021/22","Syed Mushtaq Ali Trophy","Uttar Pradesh",3,55,51,107.843137254902,27.5,4,1,1,0,0,36
"AD Nath","2022/23","Syed Mushtaq Ali Trophy","Uttar Pradesh",2,37,40,92.5,37,4,0,1,0,0,31
"AG Jungade","2015/16","Syed Mushtaq Ali Trophy","Vidarbha",1,6,8,75,6,0,0,0,0,0,6
"AG Paunikar","2018/19","Syed Mushtaq Ali Trophy","Railways",7,82,66,124.242424242424,20.5,8,3,3,0,0,23
"AG Rao","2020/21","Syed Mushtaq Ali Trophy","Chhattisgarh",2,17,26,65.3846153846154,8.5,1,0,0,0,0,10
"AG Sehrawat","2017/18","Syed Mushtaq Ali Trophy","Railways",2,18,32,56.25,9,1,0,0,0,0,13
"AH Hooda","2015/16","Syed Mushtaq Ali Trophy","Haryana",3,2,9,22.2222222222222,0.666666666666667,0,0,0,0,0,2
"AH Hooda","2018/19","Syed Mushtaq Ali Trophy","Haryana",2,0,1,0,NA,0,0,2,0,0,0
"AJ Kaushik","2018/19","Syed Mushtaq Ali Trophy","Nagaland",2,47,46,102.173913043478,23.5,6,1,0,0,0,31
"AK Chahal","2017/18","Syed Mushtaq Ali Trophy","Haryana",1,12,8,150,12,0,1,0,0,0,12
"AK Chahal","2018/19","Syed Mushtaq Ali Trophy","Haryana",2,16,13,123.076923076923,16,1,1,1,0,0,12
"AK Sarkar","2017/18","Syed Mushtaq Ali Trophy","Tripura",1,0,2,0,0,0,0,0,0,0,0
"AK Sarkar","2020/21","Syed Mushtaq Ali Trophy","Tripura",1,2,4,50,2,0,0,0,0,0,2
"AK Sarkar","2023/24","Syed Mushtaq Ali Trophy","Tripura",2,6,3,200,6,0,1,1,0,0,6
"AKS Bains","2015/16","Syed Mushtaq Ali Trophy","Himachal",2,25,23,108.695652173913,12.5,4,0,0,0,0,25
"AKS Bains","2017/18","Syed Mushtaq Ali Trophy","Himachal",6,83,70,118.571428571429,16.6,10,2,1,0,0,31
"AKS Bains","2018/19","Syed Mushtaq Ali Trophy","Himachal",5,195,135,144.444444444444,48.75,24,6,1,0,3,68
"AKS Bains","2019/20","Syed Mushtaq Ali Trophy","Himachal",4,27,34,79.4117647058823,6.75,3,0,0,0,0,10
"AKS Bains","2021/22","Syed Mushtaq Ali Trophy","Himachal",2,7,10,70,3.5,1,0,0,0,0,7
"AKS Bains","2022/23","Syed Mushtaq Ali Trophy","Himachal Pradesh",5,96,90,106.666666666667,24,12,1,1,0,0,33
"AL Menaria","2015/16","Syed Mushtaq Ali Trophy","Rajasthan",5,34,51,66.6666666666667,6.8,6,0,0,0,0,18
"AL Menaria","2020/21","Syed Mushtaq Ali Trophy","Rajasthan",5,158,125,126.4,31.6,15,5,0,0,2,67
"AL Menaria","2021/22","Syed Mushtaq Ali Trophy","Rajasthan",3,20,16,125,6.66666666666667,4,0,0,0,0,16
"AL Menaria","2022/23","Syed Mushtaq Ali Trophy","Rajasthan",2,20,16,125,10,2,0,0,0,0,19
"AM Joshi","2019/20","Syed Mushtaq Ali Trophy","Uttarakhand",1,17,9,188.888888888889,17,3,0,0,0,0,17
"AM Nayar","2015/16","Syed Mushtaq Ali Trophy","Mumbai",6,135,95,142.105263157895,45,11,6,3,0,0,49
"AM Rahane","2018/19","Syed Mushtaq Ali Trophy","Mumbai",5,47,42,111.904761904762,9.4,8,0,0,0,0,31
"AM Rahane","2021/22","Syed Mushtaq Ali Trophy","Mumbai",4,232,170,136.470588235294,58,23,7,0,0,3,75
"AM Rahane","2022/23","Syed Mushtaq Ali Trophy","Mumbai",5,69,59,116.949152542373,13.8,10,1,0,0,0,30
