"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","winner","winner_runs","winner_wickets","outcome","eliminator","player_of_match","umpire1","umpire2","method","match_referee","tv_umpire"
1205727,6,"Maharashtra","Railways","male","2019/20",2019-11-08,"Syed Mushtaq Ali Trophy","GSSS, Sector 26",NA,"Railways","field","Maharashtra",8,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205731,6,"Nagaland","Saurashtra","male","2019/20",2019-11-08,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Saurashtra","field","Saurashtra",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1205732,6,"Baroda","Karnataka","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","Dr. Y.S. Rajasekhara Reddy ACA VDCA Cricket Stadium",NA,"Karnataka","field","Baroda",14,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205733,6,"Goa","Bihar","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","Dr P.V.G. Raju ACA Sports Complex",NA,"Bihar","field","Goa",29,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205734,6,"Manipur","Tripura","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","Greenfield Stadium",NA,"Manipur","bat","Tripura",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1205735,6,"Tamil Nadu","Rajasthan","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","St'Xavier's KCA Cricket Ground",NA,"Rajasthan","field","Tamil Nadu",39,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205736,6,"Arunachal Pradesh","Punjab","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","Cricket Stadium, Sector-16",NA,"Punjab","field","Punjab",NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1205737,6,"Himachal","Chhattisgarh","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","GSSS, Sector 26",NA,"Chhattisgarh","field","Chhattisgarh",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205739,6,"Puducherry","Meghalaya","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Meghalaya","field","Puducherry",19,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205742,6,"Uttarakhand","Services","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","Dr. Y.S. Rajasekhara Reddy ACA VDCA Cricket Stadium",NA,"Services","field","Services",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205743,6,"Uttar Pradesh","Vidarbha","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","Greenfield Stadium",NA,"Uttar Pradesh","bat","Vidarbha",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1205745,6,"Hyderabad (India)","Railways","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","GSSS, Sector 26",NA,"Railways","field","Railways",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1205746,6,"Mizoram","Bengal","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","BKC Ground",NA,"Bengal","field","Bengal",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1205747,6,"Haryana","Mumbai","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Mumbai","field","Mumbai",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205748,6,"Saurashtra","Jharkhand","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Jharkhand","field","Jharkhand",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205749,6,"Sikkim","Nagaland","male","2019/20",2019-11-09,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Sikkim","bat","Nagaland",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205750,6,"Baroda","Uttarakhand","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","Dr P.V.G. Raju ACA Sports Complex",NA,"Uttarakhand","field","Baroda",33,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205751,6,"Services","Bihar","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","Dr. Y.S. Rajasekhara Reddy ACA VDCA Cricket Stadium",NA,"Bihar","field","Services",94,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205752,6,"Vidarbha","Manipur","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","St'Xavier's KCA Cricket Ground",NA,"Vidarbha","bat","Vidarbha",70,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205753,6,"Tamil Nadu","Uttar Pradesh","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","Greenfield Stadium",NA,"Uttar Pradesh","field","Uttar Pradesh",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1205754,6,"Chhattisgarh","Railways","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","GSSS, Sector 26",NA,"Railways","field","Chhattisgarh",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205755,6,"Himachal","Hyderabad (India)","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","Cricket Stadium, Sector-16",NA,"Hyderabad (India)","field","Himachal",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205756,6,"Bengal","Meghalaya","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Meghalaya","field","Bengal",54,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205757,6,"Puducherry","Mizoram","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","BKC Ground",NA,"Mizoram","field","Puducherry",31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205758,6,"Nagaland","Delhi","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Delhi","field","Delhi",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205759,6,"Saurashtra","Gujarat","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Gujarat","field","Saurashtra",57,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205761,6,"Kerala","Tripura","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","Greenfield Stadium",NA,"Tripura","field","Kerala",14,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205762,6,"Arunachal Pradesh","Maharashtra","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","GSSS, Sector 26",NA,"Maharashtra","field","Maharashtra",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205763,6,"Chandigarh","Punjab","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","Cricket Stadium, Sector-16",NA,"Chandigarh","bat","Punjab",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205764,6,"Madhya Pradesh","Mumbai","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Madhya Pradesh","bat","Mumbai",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1205765,6,"Assam","Haryana","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","BKC Ground",NA,"Haryana","field","Haryana",NA,3,NA,NA,NA,NA,NA,NA,NA,NA
1205767,6,"Sikkim","Odisha","male","2019/20",2019-11-11,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Sikkim","bat","Odisha",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205768,6,"Andhra","Baroda","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","Dr. Y.S. Rajasekhara Reddy ACA VDCA Cricket Stadium",NA,"Baroda","field","Baroda",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205769,6,"Karnataka","Services","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","Dr P.V.G. Raju ACA Sports Complex",NA,"Services","field","Karnataka",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205770,6,"Kerala","Manipur","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","Greenfield Stadium",NA,"Manipur","field","Kerala",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205771,6,"Tripura","Uttar Pradesh","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","St'Xavier's KCA Cricket Ground",NA,"Uttar Pradesh","field","Uttar Pradesh",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205772,6,"Arunachal Pradesh","Railways","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","Cricket Stadium, Sector-16",NA,"Arunachal Pradesh","bat","Railways",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205773,6,"Chhattisgarh","Maharashtra","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","GSSS, Sector 26",NA,"Maharashtra","field","Chhattisgarh",34,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205774,6,"Assam","Meghalaya","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Meghalaya","field","Meghalaya",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1205775,6,"Madhya Pradesh","Mizoram","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","BKC Ground",NA,"Mizoram","field","Madhya Pradesh",86,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205776,6,"Saurashtra","Delhi","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Delhi","field","Delhi",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205778,6,"Goa","Uttarakhand","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","Dr. Y.S. Rajasekhara Reddy ACA VDCA Cricket Stadium",NA,"Uttarakhand","field","Uttarakhand",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205779,6,"Vidarbha","Rajasthan","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","Greenfield Stadium",NA,"Vidarbha","bat","Vidarbha",1,NA,NA,NA,NA,NA,NA,"VJD",NA,NA
1205780,6,"Himachal","Punjab","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","Cricket Stadium, Sector-16",NA,"Himachal","bat","Punjab",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205781,6,"Chandigarh","Hyderabad (India)","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","GSSS, Sector 26",NA,"Chandigarh","bat","Hyderabad (India)",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1205782,6,"Bengal","Haryana","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","BKC Ground",NA,"Bengal","bat","Haryana",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1205783,6,"Mumbai","Puducherry","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Puducherry","field","Mumbai",27,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205784,6,"Jammu & Kashmir","Odisha","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Jammu & Kashmir","bat","Jammu & Kashmir",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205785,6,"Sikkim","Jharkhand","male","2019/20",2019-11-12,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Sikkim","bat","Jharkhand",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205786,6,"Services","Goa","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","Dr. Y.S. Rajasekhara Reddy ACA VDCA Cricket Stadium",NA,"Goa","field","Services",21,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205787,6,"Uttarakhand","Andhra","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","Dr P.V.G. Raju ACA Sports Complex",NA,"Andhra","field","Andhra",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1205788,6,"Kerala","Vidarbha","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","St'Xavier's KCA Cricket Ground",NA,"Vidarbha","field","Kerala",26,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205790,6,"Chhattisgarh","Chandigarh","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","Cricket Stadium, Sector-16",NA,"Chandigarh","field","Chandigarh",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205791,6,"Railways","Punjab","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","GSSS, Sector 26",NA,"Punjab","field","Railways",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205792,6,"Bengal","Mumbai","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Mumbai","field","Mumbai",NA,3,NA,NA,NA,NA,NA,NA,NA,NA
1205793,6,"Puducherry","Haryana","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","BKC Ground",NA,"Haryana","field","Haryana",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205795,6,"Sikkim","Gujarat","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Sikkim","bat","Gujarat",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1205796,6,"Bihar","Baroda","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","Dr. Y.S. Rajasekhara Reddy ACA VDCA Cricket Stadium",NA,"Bihar","bat","Baroda",NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1205797,6,"Manipur","Tamil Nadu","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","Greenfield Stadium",NA,"Tamil Nadu","field","Tamil Nadu",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1205798,6,"Arunachal Pradesh","Himachal","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","Cricket Stadium, Sector-16",NA,"Arunachal Pradesh","bat","Himachal",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205799,6,"Hyderabad (India)","Maharashtra","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","GSSS, Sector 26",NA,"Maharashtra","field","Maharashtra",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205800,6,"Mizoram","Assam","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","BKC Ground",NA,"Assam","field","Assam",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1205801,6,"Madhya Pradesh","Meghalaya","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Madhya Pradesh","bat","Madhya Pradesh",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205802,6,"Nagaland","Jharkhand","male","2019/20",2019-11-14,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Nagaland","bat","Jharkhand",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205804,6,"Goa","Andhra","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","Dr. Y.S. Rajasekhara Reddy ACA VDCA Cricket Stadium",NA,"Andhra","field","Andhra",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1205805,6,"Baroda","Services","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","Dr P.V.G. Raju ACA Sports Complex",NA,"Services","field","Baroda",35,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205806,6,"Kerala","Rajasthan","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","Greenfield Stadium",NA,"Rajasthan","field","Rajasthan",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205807,6,"Manipur","Uttar Pradesh","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","St'Xavier's KCA Cricket Ground",NA,"Manipur","bat","Uttar Pradesh",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205808,6,"Arunachal Pradesh","Hyderabad (India)","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","Cricket Stadium, Sector-16",NA,"Hyderabad (India)","field","Hyderabad (India)",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205809,6,"Punjab","Chhattisgarh","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","GSSS, Sector 26",NA,"Chhattisgarh","field","Punjab",19,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205810,6,"Mizoram","Haryana","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Haryana","field","Haryana",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205811,6,"Madhya Pradesh","Bengal","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","BKC Ground",NA,"Bengal","field","Bengal",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205812,6,"Delhi","Jharkhand","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Jharkhand","field","Delhi",9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205813,6,"Odisha","Gujarat","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Odisha","bat","Gujarat",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205814,6,"Bihar","Karnataka","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","Dr. Y.S. Rajasekhara Reddy ACA VDCA Cricket Stadium",NA,"Bihar","bat","Karnataka",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1205815,6,"Tripura","Tamil Nadu","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","Greenfield Stadium",NA,"Tripura","bat","Tamil Nadu",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205816,6,"Himachal","Maharashtra","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","Cricket Stadium, Sector-16",NA,"Himachal","bat","Maharashtra",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205817,6,"Railways","Chandigarh","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","GSSS, Sector 26",NA,"Chandigarh","field","Railways",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205818,6,"Mumbai","Meghalaya","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Mumbai","bat","Meghalaya",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205819,6,"Assam","Puducherry","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","BKC Ground",NA,"Puducherry","field","Puducherry",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205820,6,"Nagaland","Jammu & Kashmir","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Nagaland","bat","Jammu & Kashmir",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205821,6,"Sikkim","Saurashtra","male","2019/20",2019-11-15,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Sikkim","bat","Saurashtra",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205822,6,"Bihar","Uttarakhand","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","Dr. Y.S. Rajasekhara Reddy ACA VDCA Cricket Stadium",NA,"Uttarakhand","field","Uttarakhand",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205823,6,"Karnataka","Goa","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","Dr P.V.G. Raju ACA Sports Complex",NA,"Goa","field","Karnataka",35,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205824,6,"Kerala","Uttar Pradesh","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","Greenfield Stadium",NA,"Kerala","bat","Kerala",1,NA,NA,NA,NA,NA,NA,"VJD",NA,NA
1205825,6,"Tripura","Rajasthan","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","St'Xavier's KCA Cricket Ground",NA,"Rajasthan","field","Rajasthan",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1205826,6,"Arunachal Pradesh","Chandigarh","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","Cricket Stadium, Sector-16",NA,"Arunachal Pradesh","bat","Chandigarh",NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1205828,6,"Mumbai","Assam","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Assam","field","Mumbai",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205829,6,"Bengal","Puducherry","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","BKC Ground",NA,"Puducherry","field","Puducherry",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1205830,6,"Sikkim","Delhi","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Sikkim","bat","Delhi",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1205831,6,"Saurashtra","Jammu & Kashmir","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Saurashtra","bat","Jammu & Kashmir",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205832,6,"Andhra","Services","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","Dr. Y.S. Rajasekhara Reddy ACA VDCA Cricket Stadium",NA,"Andhra","bat","Services",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1205833,6,"Tamil Nadu","Vidarbha","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","Greenfield Stadium",NA,"Vidarbha","field","Tamil Nadu",113,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205836,6,"Meghalaya","Mizoram","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Mizoram","field","Meghalaya",25,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205837,6,"Madhya Pradesh","Haryana","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","BKC Ground",NA,"Madhya Pradesh","bat","Haryana",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1205839,6,"Odisha","Nagaland","male","2019/20",2019-11-17,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Nagaland","field","Odisha",45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205720,6,"Haryana","Meghalaya","male","2019/20",2019-11-18,"Syed Mushtaq Ali Trophy","BKC Ground",NA,"Meghalaya","field","Haryana",99,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205728,6,"Madhya Pradesh","Puducherry","male","2019/20",2019-11-18,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Puducherry","field","Madhya Pradesh",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205729,6,"Assam","Bengal","male","2019/20",2019-11-18,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Assam","bat","Bengal",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205741,6,"Jammu & Kashmir","Gujarat","male","2019/20",2019-11-18,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Gujarat","field","Gujarat",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205827,6,"Maharashtra","Punjab","male","2019/20",2019-11-18,"Syed Mushtaq Ali Trophy","Cricket Stadium, Sector-16",NA,"Punjab","field","Maharashtra",45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205835,6,"Himachal","Railways","male","2019/20",2019-11-18,"Syed Mushtaq Ali Trophy","Cricket Stadium, Sector-16",NA,"Himachal","bat","Himachal",54,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205841,6,"Delhi","Maharashtra","male","2019/20",2019-11-21,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Maharashtra","field","Delhi",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205842,6,"Tamil Nadu","Karnataka","male","2019/20",2019-11-21,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Karnataka","field","Karnataka",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1205844,6,"Baroda","Delhi","male","2019/20",2019-11-22,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Delhi","field","Baroda",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205845,6,"Rajasthan","Haryana","male","2019/20",2019-11-22,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Rajasthan","bat","Haryana",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1205846,6,"Karnataka","Jharkhand","male","2019/20",2019-11-22,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Jharkhand","field","Karnataka",13,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205847,6,"Mumbai","Tamil Nadu","male","2019/20",2019-11-22,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Tamil Nadu","field","Tamil Nadu",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205848,6,"Maharashtra","Baroda","male","2019/20",2019-11-24,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Maharashtra","bat","Maharashtra",67,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205849,6,"Haryana","Delhi","male","2019/20",2019-11-24,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Delhi","field","Haryana",30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205850,6,"Punjab","Karnataka","male","2019/20",2019-11-24,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Karnataka","field","Karnataka",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205851,6,"Jharkhand","Mumbai","male","2019/20",2019-11-24,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Mumbai","field","Mumbai",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1205852,6,"Baroda","Haryana","male","2019/20",2019-11-25,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Haryana","field","Haryana",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205853,6,"Maharashtra","Rajasthan","male","2019/20",2019-11-25,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Rajasthan","field","Rajasthan",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1205854,6,"Karnataka","Mumbai","male","2019/20",2019-11-25,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Mumbai","field","Mumbai",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1205855,6,"Punjab","Tamil Nadu","male","2019/20",2019-11-25,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Tamil Nadu","field","Tamil Nadu",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1205856,6,"Rajasthan","Delhi","male","2019/20",2019-11-27,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Rajasthan","bat","Rajasthan",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205857,6,"Maharashtra","Haryana","male","2019/20",2019-11-27,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Maharashtra","bat","Maharashtra",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205858,6,"Jharkhand","Tamil Nadu","male","2019/20",2019-11-27,"Syed Mushtaq Ali Trophy","C B Patel Ground",NA,"Jharkhand","bat","Tamil Nadu",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1205859,6,"Mumbai","Punjab","male","2019/20",2019-11-27,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Punjab","field","Mumbai",22,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205861,6,"Haryana","Karnataka","male","2019/20",2019-11-29,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Karnataka","field","Karnataka",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
