"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"CJ Jordan",2,17,11,154.545454545455,Inf,2,0,2,0,0,16
"CJ Liddle",1,0,3,0,0,0,0,0,0,0,0
"CK Coventry",9,178,128,139.0625,19.7777777777778,21,9,0,0,1,62
"CK Kapugedera",7,57,66,86.3636363636364,8.14285714285714,3,1,0,0,0,31
"CN Ackermann",2,2,7,28.5714285714286,1,0,0,0,0,0,1
"CR Brathwaite",18,311,179,173.743016759777,23.9230769230769,26,22,5,0,1,64
"CS Delport",32,642,449,142.984409799555,22.9285714285714,54,37,4,0,4,71
"D Pretorius",4,81,59,137.28813559322,40.5,4,5,2,0,0,48
"D Wiese",15,251,179,140.223463687151,20.9166666666667,17,13,3,0,0,40
"DA Miller",5,88,83,106.024096385542,29.3333333333333,8,2,2,0,0,22
"DA Warner",7,223,170,131.176470588235,37.1666666666667,19,5,1,0,3,63
"DAS Gunaratne",2,31,26,119.230769230769,15.5,1,2,0,0,0,31
"DI Stevens",15,230,184,125,19.1666666666667,19,9,3,0,0,42
"DJ Bell-Drummond",1,0,2,0,0,0,0,0,0,0,0
"DJ Bravo",27,304,258,117.829457364341,16.8888888888889,17,14,9,0,0,48
"DJ Harris",7,114,125,91.2,22.8,5,2,2,0,0,48
"DJ Malan",29,875,664,131.777108433735,35,75,34,4,1,5,100
"DJG Sammy",28,510,318,160.377358490566,23.1818181818182,35,33,6,0,2,71
"DM Bravo",1,12,11,109.090909090909,12,2,0,0,0,0,12
"DN Wellalage",2,14,7,200,14,3,0,1,0,0,10
"DP Hyatt",8,129,126,102.380952380952,21.5,13,3,2,0,0,25
"DPMD Jayawardene",2,42,41,102.439024390244,21,6,0,0,0,0,31
"DR Smith",18,434,328,132.317073170732,25.5294117647059,49,19,1,0,3,69
"Darwish Rasooli",10,180,152,118.421052631579,22.5,10,9,2,0,1,56
"Delwar Hossain",3,26,27,96.2962962962963,26,4,0,2,0,0,17
"Dhiman Ghosh",7,63,73,86.3013698630137,10.5,2,1,1,0,0,36
"Dolar Mahmud",5,24,21,114.285714285714,12,3,0,3,0,0,8
"E Chigumbura",10,207,125,165.6,51.75,11,15,6,0,0,43
"E Lewis",39,1152,774,148.837209302326,32.9142857142857,105,73,4,2,6,109
"EMDY Munaweera",26,391,378,103.439153439153,15.0384615384615,46,11,0,0,0,36
"Ebadat Hossain",6,6,7,85.7142857142857,Inf,0,0,6,0,0,3
"Elias Sunny",11,81,66,122.727272727273,13.5,9,2,5,0,0,30
"Enamul Haque",6,95,88,107.954545454545,47.5,4,6,4,0,0,42
"Enamul Haque jnr",6,12,21,57.1428571428571,2.4,0,0,1,0,0,3
"F du Plessis",11,295,220,134.090909090909,36.875,28,9,3,1,1,101
"FH Edwards",6,32,35,91.4285714285714,8,3,0,2,0,0,11
"Faheem Ashraf",5,68,47,144.68085106383,17,9,2,1,0,0,32
"Faisal Hossain",1,17,19,89.4736842105263,Inf,0,0,1,0,0,17
"Fakhar Zaman",1,2,5,40,2,0,0,0,0,0,2
"Fardeen Hasan",2,23,27,85.1851851851852,11.5,0,1,0,0,0,22
"Farhad Hossain",5,40,40,100,13.3333333333333,2,2,2,0,0,12
"Farhad Reza",41,404,328,123.170731707317,13.0322580645161,31,15,10,0,0,44
"Fawad Alam",2,10,8,125,10,1,0,1,0,0,8
"Fazalhaq Farooqi",1,0,0,NA,NA,0,0,1,0,0,0
"Fazle Mahmud",20,371,333,111.411411411411,21.8235294117647,31,15,3,0,1,50
"GB Hogg",2,7,8,87.5,7,0,0,1,0,0,7
"GC Viljoen",2,16,10,160,8,1,1,0,0,0,15
"GD Elliott",2,16,16,100,8,1,0,0,0,0,8
"GF Linde",3,43,30,143.333333333333,21.5,2,3,1,0,0,21
"GSNFG Jayasuriya",2,6,9,66.6666666666667,3,0,0,0,0,0,5
"Gulbadin Naib",4,30,47,63.8297872340426,10,1,0,1,0,0,13
"H Masakadza",5,88,66,133.333333333333,17.6,10,2,0,0,1,52
"HDRL Thirimanne",2,18,13,138.461538461538,9,2,0,0,0,0,13
"HG Kuhn",1,18,21,85.7142857142857,18,3,0,0,0,0,18
"HH Gibbs",4,55,46,119.565217391304,13.75,9,0,0,0,0,34
"HM Amla",1,8,6,133.333333333333,8,2,0,0,0,0,8
"HT Tector",6,146,129,113.178294573643,29.2,12,4,1,0,1,61
"Habibur Rahman",10,106,96,110.416666666667,17.6666666666667,7,7,4,0,0,43
"Haider Ali",1,3,6,50,3,0,0,0,0,0,3
"Hamid Hassan",2,4,8,50,2,0,0,0,0,0,2
"Hammad Azam",1,13,6,216.666666666667,13,1,1,0,0,0,13
"Haris Rauf",3,7,7,100,3.5,1,0,1,0,0,7
"Hasan Ali",8,58,38,152.631578947368,14.5,1,5,4,0,0,18
"Hasan Mahmud",13,16,23,69.5652173913043,5.33333333333333,3,0,10,0,0,8
"Hasan Murad",3,7,9,77.7777777777778,Inf,0,0,3,0,0,7
"Hasanuzzaman",9,115,97,118.556701030928,12.7777777777778,14,3,0,0,0,40
"Hazratullah",10,221,167,132.335329341317,24.5555555555556,15,16,1,0,3,78
"Hossain Ali",1,1,6,16.6666666666667,1,0,0,0,0,0,1
"I Udana",11,87,82,106.09756097561,12.4285714285714,9,3,4,0,0,32
"Ibrahim Zadran",10,238,208,114.423076923077,23.8,23,8,0,0,1,52
"Ifran Hossain",1,1,3,33.3333333333333,Inf,0,0,1,0,0,1
"Iftikhar Ahmed",11,351,223,157.399103139013,58.5,19,23,5,1,3,100
"Imad Wasim",7,63,75,84,10.5,5,1,1,0,0,40
"Imran Khan",3,9,12,75,9,1,0,2,0,0,5
"Imran Nazir",4,137,84,163.095238095238,34.25,9,11,0,0,2,75
"Imran Tahir",1,5,5,100,5,1,0,0,0,0,5
"Imran Uzzaman",9,52,68,76.4705882352941,6.5,6,2,1,0,0,15
"Imrul Kayes",101,2211,1875,117.92,24.5666666666667,196,92,11,0,11,81
"Imtiaz Hossain",1,13,11,118.181818181818,13,3,0,0,0,0,13
"Irfan Sukkur",24,357,322,110.869565217391,16.2272727272727,32,11,2,0,1,52
"J Brown",6,133,95,140,22.1666666666667,9,10,0,0,0,38
"J Charles",33,906,637,142.229199372057,31.2413793103448,69,61,4,2,4,107
"J Mubarak",4,104,89,116.85393258427,34.6666666666667,9,4,1,0,1,65
"JB Lintott",2,19,11,172.727272727273,9.5,2,1,0,0,0,11
"JC Archer",6,87,53,164.150943396226,29,9,3,3,0,0,36
"JC Buttler",13,225,204,110.294117647059,18.75,15,8,1,0,1,50
"JDP Oram",5,24,33,72.7272727272727,6,2,0,1,0,0,18
"JDS Neesham",7,291,174,167.241379310345,72.75,29,15,3,0,3,97
"JEC Franklin",15,343,274,125.182481751825,34.3,18,15,5,0,1,63
"JJ Cobb",15,170,151,112.582781456954,13.0769230769231,14,8,2,0,0,31
"JJ Roy",13,276,215,128.372093023256,23,26,11,1,0,1,92
"JL Denly",15,310,301,102.990033222591,22.1428571428571,29,10,1,0,1,53
"JL Jaggesar",1,1,1,100,Inf,0,0,1,0,0,1
"JO Holder",2,24,25,96,12,1,1,0,0,0,18
