"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Mohammad Ashraful","2012/13","Bangladesh Premier League","Dhaka Gladiators",11,271,237,114.345991561181,27.1,29,6,1,1,0,103
"Mohammad Ashraful","2018/19","Bangladesh Premier League","Chittagong Vikings",3,25,30,83.3333333333333,8.33333333333333,3,0,0,0,0,22
"Mohammad Hafeez","2015/16","Bangladesh Premier League","Dhaka Dynamites",4,35,43,81.3953488372093,8.75,6,0,0,0,0,25
"Mohammad Hafeez","2018/19","Bangladesh Premier League","Rajshahi Kings",3,51,50,102,17,7,0,0,0,0,29
"Mohammad Haris","2022/23","Bangladesh Premier League","Sylhet Strikers",4,63,47,134.042553191489,15.75,6,4,0,0,0,44
"Mohammad Imran","2022/23","Bangladesh Premier League","Dhaka Dominators",2,8,11,72.7272727272727,4,1,0,0,0,0,5
"Mohammad Imran","2023/24","Bangladesh Premier League","Fortune Barishal",2,1,1,100,Inf,0,0,2,0,0,1
"Mohammad Irfan","2017/18","Bangladesh Premier League","Khulna Titans",1,1,2,50,Inf,0,0,1,0,0,1
"Mohammad Irfan","2019/20","Bangladesh Premier League","Rajshahi Royals",2,1,4,25,1,0,0,1,0,0,1
"Mohammad Mithun","2011/12","Bangladesh Premier League","Barisal Burners",5,82,72,113.888888888889,16.4,4,3,0,0,0,38
"Mohammad Mithun","2012/13","Bangladesh Premier League","Khulna Royal Bengals",4,63,57,110.526315789474,15.75,3,4,0,0,1,60
"Mohammad Mithun","2015/16","Bangladesh Premier League","Rangpur Riders",8,130,124,104.838709677419,18.5714285714286,11,4,1,0,1,55
"Mohammad Mithun","2016/17","Bangladesh Premier League","Rangpur Riders",12,320,272,117.647058823529,45.7142857142857,18,13,5,0,2,64
"Mohammad Mithun","2017/18","Bangladesh Premier League","Rangpur Riders",13,329,280,117.5,29.9090909090909,22,10,2,0,1,50
"Mohammad Mithun","2018/19","Bangladesh Premier League","Rangpur Riders",10,192,158,121.518987341772,21.3333333333333,14,6,1,0,0,49
"Mohammad Mithun","2019/20","Bangladesh Premier League","Sylhet Thunder",12,349,282,123.758865248227,34.9,19,14,2,0,2,84
"Mohammad Mithun","2021/22","Bangladesh Premier League","Sylhet Sunrisers",7,128,110,116.363636363636,21.3333333333333,12,5,1,0,1,72
"Mohammad Mithun","2022/23","Bangladesh Premier League","Dhaka Dominators",11,233,212,109.905660377358,21.1818181818182,18,10,0,0,1,54
"Mohammad Mithun","2023/24","Bangladesh Premier League","Sylhet Strikers",10,199,162,122.83950617284,22.1111111111111,18,8,1,0,1,59
