"match_id","balls_per_over","team1","team2","gender","season","date","event","match_number","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","winner_runs","method","outcome","eliminator"
1121279,6,"Rangpur Riders","Comilla Victorians","male","2017/18",2017-12-02,"Bangladesh Premier League",35,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","field","Mahedi Hasan","Nadir Shah","REJ Martinesz","Shafiuddin Ahmed","Tanvir Ahmed","Debabrata Paul","Comilla Victorians",4,NA,NA,NA,NA
1121280,6,"Dhaka Dynamites","Rajshahi Kings","male","2017/18",2017-12-02,"Bangladesh Premier League",36,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","bat","SP Narine","Masudur Rahman","Riazuddin","Shafiuddin Ahmed","Tanvir Ahmed","Debabrata Paul","Dhaka Dynamites",NA,99,NA,NA,NA
1121281,6,"Chittagong Vikings","Sylhet Sixers","male","2017/18",2017-12-03,"Bangladesh Premier League",37,"Shere Bangla National Stadium, Mirpur","Dhaka","Sylhet Sixers","field","Nasir Hossain","Nadir Shah","Tanvir Ahmed","Moniruzzaman","REJ Martinesz","Debabrata Paul","Sylhet Sixers",10,NA,NA,NA,NA
1121282,6,"Rangpur Riders","Khulna Titans","male","2017/18",2017-12-03,"Bangladesh Premier League",38,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","field","Mohammad Mithun","Masudur Rahman","Riazuddin","Tanvir Ahmed","Moniruzzaman","Debabrata Paul","Rangpur Riders",NA,19,NA,NA,NA
1121283,6,"Khulna Titans","Comilla Victorians","male","2017/18",2017-12-05,"Bangladesh Premier League",39,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","bat","Ariful Haque","Morshed Ali Khan","Riazuddin","Imran Parvez","Tanvir Ahmed","Samiur Rahman","Khulna Titans",NA,14,NA,NA,NA
1121284,6,"Chittagong Vikings","Rajshahi Kings","male","2017/18",2017-12-05,"Bangladesh Premier League",40,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","field","LM Reece","Mahfuzur Rahman","Shafiuddin Ahmed","Imran Parvez","Tanvir Ahmed","Samiur Rahman","Chittagong Vikings",NA,45,NA,NA,NA
1121285,6,"Dhaka Dynamites","Rangpur Riders","male","2017/18",2017-12-06,"Bangladesh Premier League",41,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","bat","Shakib Al Hasan","Nadir Shah","Riazuddin","Mahfuzur Rahman","Moniruzzaman","Obaydul Haque","Dhaka Dynamites",NA,43,NA,NA,NA
1121286,6,"Comilla Victorians","Sylhet Sixers","male","2017/18",2017-12-06,"Bangladesh Premier League",42,"Shere Bangla National Stadium, Mirpur","Dhaka","Sylhet Sixers","field","Liton Das","Akteruzzaman","Moniruzzaman","Mozahiduzzaman","Morshed Ali Khan","Obaydul Haque","Comilla Victorians",NA,25,NA,NA,NA
1121287,6,"Khulna Titans","Rangpur Riders","male","2017/18",2017-12-08,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","field","CH Gayle","Anisur Rahman","Masudur Rahman","Mahfuzur Rahman","Tanvir Ahmed","Selim Shahid","Rangpur Riders",8,NA,NA,NA,NA
1121288,6,"Dhaka Dynamites","Comilla Victorians","male","2017/18",2017-12-08,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","bat","Shahid Afridi","Mahfuzur Rahman","Masudur Rahman","Tanvir Ahmed","Morshed Ali Khan","Selim Shahid","Dhaka Dynamites",NA,95,NA,NA,NA
1121289,6,"Rangpur Riders","Comilla Victorians","male","2017/18",2017-12-10,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","field","J Charles","Gazi Sohel","RR Wimalasiri","Morshed Ali Khan","Tanvir Ahmed","Raqibul Hasan (2)","Rangpur Riders",NA,36,NA,NA,NA
1121290,6,"Rangpur Riders","Dhaka Dynamites","male","2017/18",2017-12-12,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","field","CH Gayle","Mahfuzur Rahman","Riazuddin","Morshed Ali Khan","Tanvir Ahmed","Raqibul Hasan (2)","Rangpur Riders",NA,57,NA,NA,NA
1169379,6,"Rangpur Riders","Chittagong Vikings","male","2018/19",2019-01-05,"Bangladesh Premier League",1,"Shere Bangla National Stadium, Mirpur","Dhaka","Chittagong Vikings","field","R Frylinck","AG Wharf","Sharfuddoula","Mahfuzur Rahman","Masudur Rahman","Raqibul Hasan (2)","Chittagong Vikings",3,NA,NA,NA,NA
1169380,6,"Dhaka Dynamites","Rajshahi Kings","male","2018/19",2019-01-05,"Bangladesh Premier League",2,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","field","Hazratullah","Masudur Rahman","REJ Martinesz","Mahfuzur Rahman","Sharfuddoula","Raqibul Hasan (2)","Dhaka Dynamites",NA,83,NA,NA,NA
1169381,6,"Sylhet Sixers","Comilla Victorians","male","2018/19",2019-01-06,"Bangladesh Premier League",3,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","field","Shahid Afridi","Masudur Rahman","REJ Martinesz","Mahfuzur Rahman","Sharfuddoula","Raqibul Hasan (2)","Comilla Victorians",4,NA,NA,NA,NA
1169382,6,"Rangpur Riders","Khulna Titans","male","2018/19",2019-01-06,"Bangladesh Premier League",4,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","field","RR Rossouw","AG Wharf","Sharfuddoula","Mahfuzur Rahman","Masudur Rahman","Raqibul Hasan (2)","Rangpur Riders",NA,8,NA,NA,NA
1169383,6,"Dhaka Dynamites","Khulna Titans","male","2018/19",2019-01-08,"Bangladesh Premier League",5,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","field","Hazratullah","AG Wharf","Nadir Shah","Morshed Ali Khan","Gazi Sohel","Neeyamur Rashid","Dhaka Dynamites",NA,105,NA,NA,NA
1169384,6,"Comilla Victorians","Rangpur Riders","male","2018/19",2019-01-08,"Bangladesh Premier League",6,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","field","Mashrafe Mortaza","Mahfuzur Rahman","REJ Martinesz","Morshed Ali Khan","Gazi Sohel","Neeyamur Rashid","Rangpur Riders",9,NA,NA,NA,NA
1169385,6,"Sylhet Sixers","Chittagong Vikings","male","2018/19",2019-01-09,"Bangladesh Premier League",7,"Shere Bangla National Stadium, Mirpur","Dhaka","Sylhet Sixers","bat","N Pooran","Mahfuzur Rahman","REJ Martinesz","Morshed Ali Khan","Gazi Sohel","Neeyamur Rashid","Sylhet Sixers",NA,5,NA,NA,NA
1169386,6,"Khulna Titans","Rajshahi Kings","male","2018/19",2019-01-09,"Bangladesh Premier League",8,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","bat","I Udana","AG Wharf","Nadir Shah","Morshed Ali Khan","Gazi Sohel","Neeyamur Rashid","Rajshahi Kings",7,NA,NA,NA,NA
1169387,6,"Dhaka Dynamites","Rangpur Riders","male","2018/19",2019-01-11,"Bangladesh Premier League",9,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","field","Al Islam","Masudur Rahman","REJ Martinesz","Moniruzzaman","AG Wharf","Debabrata Paul","Dhaka Dynamites",NA,2,NA,NA,NA
1169388,6,"Rajshahi Kings","Comilla Victorians","male","2018/19",2019-01-11,"Bangladesh Premier League",10,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","field","Shahid Afridi","AG Wharf","Morshed Ali Khan","Moniruzzaman","Masudur Rahman","Debabrata Paul","Comilla Victorians",5,NA,NA,NA,NA
1169389,6,"Khulna Titans","Chittagong Vikings","male","2018/19",2019-01-12,"Bangladesh Premier League",11,"Shere Bangla National Stadium, Mirpur","Dhaka","Chittagong Vikings","field","R Frylinck","Morshed Ali Khan","REJ Martinesz","Moniruzzaman","AG Wharf","Debabrata Paul",NA,NA,NA,NA,"tie","Chittagong Vikings"
1169390,6,"Dhaka Dynamites","Sylhet Sixers","male","2018/19",2019-01-12,"Bangladesh Premier League",12,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","bat","Rony Talukdar","AG Wharf","Mahfuzur Rahman","Moniruzzaman","REJ Martinesz","Debabrata Paul","Dhaka Dynamites",NA,32,NA,NA,NA
1169392,6,"Comilla Victorians","Chittagong Vikings","male","2018/19",2019-01-13,"Bangladesh Premier League",14,"Shere Bangla National Stadium, Mirpur","Dhaka","Chittagong Vikings","field","Mushfiqur Rahim","AG Wharf","Nadir Shah","Tanvir Ahmed","Sharfuddoula","Debabrata Paul","Chittagong Vikings",4,NA,NA,NA,NA
1169393,6,"Khulna Titans","Rajshahi Kings","male","2018/19",2019-01-15,"Bangladesh Premier League",15,"Sylhet International Cricket Stadium","Sylhet","Khulna Titans","bat","Taijul Islam","AG Wharf","Tanvir Ahmed","Mahfuzur Rahman","Masudur Rahman","Showkatur Rahman","Khulna Titans",NA,25,NA,NA,NA
1169394,6,"Sylhet Sixers","Comilla Victorians","male","2018/19",2019-01-15,"Bangladesh Premier League",16,"Sylhet International Cricket Stadium","Sylhet","Comilla Victorians","field","Mahedi Hasan","Masudur Rahman","REJ Martinesz","Mahfuzur Rahman","Tanvir Ahmed","Showkatur Rahman","Comilla Victorians",8,NA,NA,NA,NA
1169395,6,"Rajshahi Kings","Dhaka Dynamites","male","2018/19",2019-01-16,"Bangladesh Premier League",17,"Sylhet International Cricket Stadium","Sylhet","Rajshahi Kings","bat","Arafat Sunny","AG Wharf","Mahfuzur Rahman","Tanvir Ahmed","Masudur Rahman","Showkatur Rahman","Rajshahi Kings",NA,20,NA,NA,NA
1169396,6,"Sylhet Sixers","Rangpur Riders","male","2018/19",2019-01-16,"Bangladesh Premier League",18,"Sylhet International Cricket Stadium","Sylhet","Rangpur Riders","field","Liton Das","Masudur Rahman","REJ Martinesz","Mahfuzur Rahman","Tanvir Ahmed","Showkatur Rahman","Sylhet Sixers",NA,27,NA,NA,NA
1169397,6,"Sylhet Sixers","Dhaka Dynamites","male","2018/19",2019-01-18,"Bangladesh Premier League",19,"Sylhet International Cricket Stadium","Sylhet","Sylhet Sixers","bat","Shakib Al Hasan","Masudur Rahman","REJ Martinesz","Tanvir Ahmed","Gazi Sohel","Selim Shahid","Dhaka Dynamites",6,NA,NA,NA,NA
1169398,6,"Khulna Titans","Comilla Victorians","male","2018/19",2019-01-18,"Bangladesh Premier League",20,"Sylhet International Cricket Stadium","Sylhet","Comilla Victorians","field","Tamim Iqbal","AG Wharf","Gazi Sohel","Tanvir Ahmed","Masudur Rahman","Selim Shahid","Comilla Victorians",3,NA,NA,NA,NA
1169399,6,"Sylhet Sixers","Rangpur Riders","male","2018/19",2019-01-19,"Bangladesh Premier League",21,"Sylhet International Cricket Stadium","Sylhet","Rangpur Riders","field","RR Rossouw","AG Wharf","Gazi Sohel","Tanvir Ahmed","Masudur Rahman","Selim Shahid","Rangpur Riders",4,NA,NA,NA,NA
1169400,6,"Chittagong Vikings","Khulna Titans","male","2018/19",2019-01-19,"Bangladesh Premier League",22,"Sylhet International Cricket Stadium","Sylhet","Khulna Titans","field","Mushfiqur Rahim","REJ Martinesz","Tanvir Ahmed","Gazi Sohel","Masudur Rahman","Selim Shahid","Chittagong Vikings",NA,26,NA,NA,NA
1169401,6,"Rajshahi Kings","Comilla Victorians","male","2018/19",2019-01-21,"Bangladesh Premier League",23,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","field","LJ Evans","Sharfuddoula","Shozab Raza","Akteruzzaman","REJ Martinesz","Samiur Rahman","Rajshahi Kings",NA,38,NA,NA,NA
1169402,6,"Dhaka Dynamites","Chittagong Vikings","male","2018/19",2019-01-21,"Bangladesh Premier League",24,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","bat","R Frylinck","Nadir Shah","REJ Martinesz","Akteruzzaman","Sharfuddoula","Samiur Rahman","Chittagong Vikings",3,NA,NA,NA,NA
1169403,6,"Khulna Titans","Rangpur Riders","male","2018/19",2019-01-22,"Bangladesh Premier League",25,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","field","Farhad Reza","Sharfuddoula","Shozab Raza","Mahfuzur Rahman","Gazi Sohel","Samiur Rahman","Rangpur Riders",6,NA,NA,NA,NA
1169404,6,"Comilla Victorians","Dhaka Dynamites","male","2018/19",2019-01-22,"Bangladesh Premier League",26,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","field","NLTC Perera","Mahfuzur Rahman","REJ Martinesz","Gazi Sohel","Sharfuddoula","Samiur Rahman","Comilla Victorians",NA,7,NA,NA,NA
1169405,6,"Rajshahi Kings","Chittagong Vikings","male","2018/19",2019-01-23,"Bangladesh Premier League",27,"Shere Bangla National Stadium, Mirpur","Dhaka","Chittagong Vikings","field","Mushfiqur Rahim","Nadir Shah","REJ Martinesz","Mahfuzur Rahman","Gazi Sohel","Neeyamur Rashid","Chittagong Vikings",6,NA,NA,NA,NA
1169406,6,"Khulna Titans","Sylhet Sixers","male","2018/19",2019-01-23,"Bangladesh Premier League",28,"Shere Bangla National Stadium, Mirpur","Dhaka","Sylhet Sixers","field","D Wiese","AG Wharf","Morshed Ali Khan","Mahfuzur Rahman","Gazi Sohel","Neeyamur Rashid","Khulna Titans",NA,21,NA,NA,NA
1169407,6,"Sylhet Sixers","Rajshahi Kings","male","2018/19",2019-01-25,"Bangladesh Premier League",29,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Rajshahi Kings","field","Sohail Tanvir","Morshed Ali Khan","Shozab Raza","Gazi Sohel","Sharfuddoula","Raqibul Hasan","Sylhet Sixers",NA,76,NA,NA,NA
1169408,6,"Rangpur Riders","Chittagong Vikings","male","2018/19",2019-01-25,"Bangladesh Premier League",30,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Chittagong Vikings","field","AD Hales","AG Wharf","Sharfuddoula","Morshed Ali Khan","Gazi Sohel","Raqibul Hasan (2)","Rangpur Riders",NA,72,NA,NA,NA
1169409,6,"Sylhet Sixers","Khulna Titans","male","2018/19",2019-01-26,"Bangladesh Premier League",31,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Sylhet Sixers","bat","Mohammad Nawaz","AG Wharf","Gazi Sohel","Morshed Ali Khan","Sharfuddoula","Raqibul Hasan","Sylhet Sixers",NA,58,NA,NA,NA
1169410,6,"Rajshahi Kings","Chittagong Vikings","male","2018/19",2019-01-26,"Bangladesh Premier League",32,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Chittagong Vikings","field","Mustafizur Rahman","Sharfuddoula","Shozab Raza","Morshed Ali Khan","Gazi Sohel","Raqibul Hasan (2)","Rajshahi Kings",NA,7,NA,NA,NA
1169411,6,"Comilla Victorians","Khulna Titans","male","2018/19",2019-01-28,"Bangladesh Premier League",33,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Khulna Titans","field","E Lewis","Shozab Raza","Tanvir Ahmed","Mahfuzur Rahman","Masudur Rahman","Akhtar Ahmad","Comilla Victorians",NA,80,NA,NA,NA
1169412,6,"Dhaka Dynamites","Rangpur Riders","male","2018/19",2019-01-28,"Bangladesh Premier League",34,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Dhaka Dynamites","bat","AB de Villiers","Masudur Rahman","REJ Martinesz","Mahfuzur Rahman","Tanvir Ahmed","Akhtar Ahmad","Rangpur Riders",8,NA,NA,NA,NA
1169413,6,"Chittagong Vikings","Comilla Victorians","male","2018/19",2019-01-29,"Bangladesh Premier League",35,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Chittagong Vikings","bat","Shahid Afridi","Mahfuzur Rahman","REJ Martinesz","Tanvir Ahmed","Masudur Rahman","Akhtar Ahmad","Comilla Victorians",7,NA,"D/L",NA,NA
1169414,6,"Rajshahi Kings","Rangpur Riders","male","2018/19",2019-01-29,"Bangladesh Premier League",36,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Rajshahi Kings","bat","Farhad Reza","AG Wharf","Masudur Rahman","Mahfuzur Rahman","Tanvir Ahmed","Akhtar Ahmad","Rangpur Riders",6,NA,NA,NA,NA
1169415,6,"Chittagong Vikings","Dhaka Dynamites","male","2018/19",2019-01-30,"Bangladesh Premier League",37,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Chittagong Vikings","bat","CS Delport","Mahfuzur Rahman","Shozab Raza","Tanvir Ahmed","Masudur Rahman","Akhtar Ahmad","Chittagong Vikings",NA,11,NA,NA,NA
1169416,6,"Sylhet Sixers","Rajshahi Kings","male","2018/19",2019-01-30,"Bangladesh Premier League",38,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Sylhet Sixers","bat","LJ Evans","REJ Martinesz","Tanvir Ahmed","Mahfuzur Rahman","Masudur Rahman","Akhtar Ahmad","Rajshahi Kings",5,NA,NA,NA,NA
1169417,6,"Comilla Victorians","Dhaka Dynamites","male","2018/19",2019-02-01,"Bangladesh Premier League",39,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","field","Mohammad Saifuddin","AG Wharf","Masudur Rahman","Moniruzzaman","REJ Martinesz","Neeyamur Rashid","Comilla Victorians",NA,1,NA,NA,NA
1169418,6,"Sylhet Sixers","Chittagong Vikings","male","2018/19",2019-02-01,"Bangladesh Premier League",40,"Shere Bangla National Stadium, Mirpur","Dhaka","Chittagong Vikings","field","Ebadat Hossain","Nadir Shah","Shozab Raza","Moniruzzaman","Masudur Rahman","Neeyamur Rashid","Sylhet Sixers",NA,29,NA,NA,NA
1169419,6,"Comilla Victorians","Rangpur Riders","male","2018/19",2019-02-02,"Bangladesh Premier League",41,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","bat","RS Bopara","AG Wharf","Mahfuzur Rahman","Moniruzzaman","Morshed Ali Khan","Akhtar Ahmad","Rangpur Riders",9,NA,NA,NA,NA
1169420,6,"Khulna Titans","Dhaka Dynamites","male","2018/19",2019-02-02,"Bangladesh Premier League",42,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","bat","WU Tharanga","Nadir Shah","REJ Martinesz","Moniruzzaman","Morshed Ali Khan","Akhtar Ahmad","Dhaka Dynamites",6,NA,NA,NA,NA
1169421,6,"Chittagong Vikings","Dhaka Dynamites","male","2018/19",2019-02-04,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Chittagong Vikings","bat","SP Narine","Mahfuzur Rahman","REJ Martinesz","Akteruzzaman","Sharfuddoula","Raqibul Hasan (2)","Dhaka Dynamites",6,NA,NA,NA,NA
1169422,6,"Rangpur Riders","Comilla Victorians","male","2018/19",2019-02-04,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","bat","E Lewis","AG Wharf","Sharfuddoula","Mahfuzur Rahman","Shozab Raza","Raqibul Hasan (2)","Comilla Victorians",8,NA,NA,NA,NA
1169423,6,"Rangpur Riders","Dhaka Dynamites","male","2018/19",2019-02-06,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","field","Rubel Hossain","AG Wharf","Masudur Rahman","Mahfuzur Rahman","Shozab Raza","Samiur Rahman","Dhaka Dynamites",5,NA,NA,NA,NA
1169424,6,"Comilla Victorians","Dhaka Dynamites","male","2018/19",2019-02-08,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","field","Tamim Iqbal","AG Wharf","REJ Martinesz","Mahfuzur Rahman","Sharfuddoula","Raqibul Hasan (2)","Comilla Victorians",NA,17,NA,NA,NA
1208067,6,"Sylhet Thunder","Chattogram Challengers","male","2019/20",2019-12-11,"Bangladesh Premier League",1,"Shere Bangla National Stadium, Mirpur","Dhaka","Chattogram Challengers","field","Imrul Kayes","RMPJ Rambukwella","Sharfuddoula","Tanvir Ahmed","Gazi Sohel","Raqibul Hasan (2)","Chattogram Challengers",5,NA,NA,NA,NA
1208068,6,"Cumilla Warriors","Rangpur Rangers","male","2019/20",2019-12-11,"Bangladesh Premier League",2,"Shere Bangla National Stadium, Mirpur","Dhaka","Cumilla Warriors","bat","MD Shanaka","Masudur Rahman","Tanvir Ahmed","Gazi Sohel","Sharfuddoula","Raqibul Hasan (2)","Cumilla Warriors",NA,105,NA,NA,NA
1208069,6,"Dhaka Platoon","Rajshahi Royals","male","2019/20",2019-12-12,"Bangladesh Premier League",3,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Royals","field","RS Bopara","Gazi Sohel","Sharfuddoula","Tanvir Ahmed","Masudur Rahman","Raqibul Hasan (2)","Rajshahi Royals",9,NA,NA,NA,NA
1208070,6,"Chattogram Challengers","Khulna Tigers","male","2019/20",2019-12-12,"Bangladesh Premier League",4,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Tigers","field","RR Rossouw","Masudur Rahman","RMPJ Rambukwella","Gazi Sohel","Tanvir Ahmed","Raqibul Hasan","Khulna Tigers",8,NA,NA,NA,NA
1208071,6,"Sylhet Thunder","Rajshahi Royals","male","2019/20",2019-12-13,"Bangladesh Premier League",5,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Royals","field","Alok Kapali","Mahfuzur Rahman","Sharfuddoula","Morshed Ali Khan","Masudur Rahman","Neeyamur Rashid","Rajshahi Royals",8,NA,NA,NA,NA
1208072,6,"Dhaka Platoon","Cumilla Warriors","male","2019/20",2019-12-13,"Bangladesh Premier League",6,"Shere Bangla National Stadium, Mirpur","Dhaka","Cumilla Warriors","field","NLTC Perera","Masudur Rahman","RMPJ Rambukwella","Mahfuzur Rahman","Morshed Ali Khan","Neeyamur Rashid","Dhaka Platoon",NA,20,NA,NA,NA
1208073,6,"Rangpur Rangers","Chattogram Challengers","male","2019/20",2019-12-14,"Bangladesh Premier League",7,"Shere Bangla National Stadium, Mirpur","Dhaka","Chattogram Challengers","field","Mohammad Naim","Morshed Ali Khan","Sharfuddoula","Mahfuzur Rahman","Masudur Rahman","Neeyamur Rashid","Chattogram Challengers",6,NA,NA,NA,NA
1208074,6,"Dhaka Platoon","Sylhet Thunder","male","2019/20",2019-12-14,"Bangladesh Premier League",8,"Shere Bangla National Stadium, Mirpur","Dhaka","Sylhet Thunder","field","Anamul Haque","Masudur Rahman","RMPJ Rambukwella","Mahfuzur Rahman","Morshed Ali Khan","Neeyamur Rashid","Dhaka Platoon",NA,24,NA,NA,NA
1208075,6,"Rajshahi Royals","Khulna Tigers","male","2019/20",2019-12-17,"Bangladesh Premier League",9,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Khulna Tigers","field","Mushfiqur Rahim","RMPJ Rambukwella","Sharfuddoula","Masudur Rahman","Tanvir Ahmed","Akhtar Ahmad","Khulna Tigers",5,NA,NA,NA,NA
1208076,6,"Sylhet Thunder","Chattogram Challengers","male","2019/20",2019-12-17,"Bangladesh Premier League",10,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Chattogram Challengers","field","Mehedi Hasan Rana","DJ Millns","Masudur Rahman","Tanvir Ahmed","Sharfuddoula","Akhtar Ahmad","Chattogram Challengers",4,NA,NA,NA,NA
1208077,6,"Rangpur Rangers","Cumilla Warriors","male","2019/20",2019-12-18,"Bangladesh Premier League",11,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Rangpur Rangers","bat","DJ Malan","DJ Millns","Mahfuzur Rahman","Tanvir Ahmed","Masudur Rahman","Akhtar Ahmad","Cumilla Warriors",6,NA,NA,NA,NA
1208078,6,"Chattogram Challengers","Dhaka Platoon","male","2019/20",2019-12-18,"Bangladesh Premier League",12,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Dhaka Platoon","field","Mehedi Hasan Rana","RMPJ Rambukwella","Sharfuddoula","Mahfuzur Rahman","Tanvir Ahmed","Akhtar Ahmad","Chattogram Challengers",NA,16,NA,NA,NA
1208079,6,"Rangpur Rangers","Khulna Tigers","male","2019/20",2019-12-20,"Bangladesh Premier League",13,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Khulna Tigers","field","Shafiul Islam","RMPJ Rambukwella","Tanvir Ahmed","Mahfuzur Rahman","Masudur Rahman","Debabrata Paul","Khulna Tigers",8,NA,NA,NA,NA
1208080,6,"Chattogram Challengers","Cumilla Warriors","male","2019/20",2019-12-20,"Bangladesh Premier League",14,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Cumilla Warriors","field","CAK Walton","D Milns","Masudur Rahman","Mahfuzur Rahman","Tanvir Ahmed","Debabrata Paul","Chattogram Challengers",NA,16,NA,NA,NA
1208081,6,"Sylhet Thunder","Khulna Tigers","male","2019/20",2019-12-21,"Bangladesh Premier League",15,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Khulna Tigers","field","ADS Fletcher","Mahfuzur Rahman","RMPJ Rambukwella","Gazi Sohel","Masudur Rahman","Debabrata Paul","Sylhet Thunder",NA,80,NA,NA,NA
1208082,6,"Chattogram Challengers","Rangpur Rangers","male","2019/20",2019-12-21,"Bangladesh Premier League",16,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Rangpur Rangers","field","L Gregory","DJ Millns","Masudur Rahman","Mahfuzur Rahman","Gazi Sohel","Debabrata Paul","Rangpur Rangers",6,NA,NA,NA,NA
1208083,6,"Cumilla Warriors","Dhaka Platoon","male","2019/20",2019-12-23,"Bangladesh Premier League",17,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Dhaka Platoon","field","Mahedi Hasan","Gazi Sohel","RMPJ Rambukwella","Moniruzzaman","Morshed Ali Khan","Showkatur Rahman","Dhaka Platoon",5,NA,NA,NA,NA
1208084,6,"Khulna Tigers","Rajshahi Royals","male","2019/20",2019-12-23,"Bangladesh Premier League",18,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Rajshahi Royals","field","AD Russell","DJ Millns","Morshed Ali Khan","Moniruzzaman","Gazi Sohel","Showkatur Rahman","Rajshahi Royals",7,NA,NA,NA,NA
1208085,6,"Sylhet Thunder","Dhaka Platoon","male","2019/20",2019-12-24,"Bangladesh Premier League",19,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Sylhet Thunder","bat","Mahedi Hasan","DJ Millns","Gazi Sohel","Morshed Ali Khan","Moniruzzaman","Showkat Hossain","Dhaka Platoon",8,NA,NA,NA,NA
1208086,6,"Cumilla Warriors","Rajshahi Royals","male","2019/20",2019-12-24,"Bangladesh Premier League",20,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Rajshahi Royals","field","DJ Malan","Morshed Ali Khan","RMPJ Rambukwella","Moniruzzaman","Gazi Sohel","Showkat Hossain","Rajshahi Royals",7,NA,NA,NA,NA
1208087,6,"Dhaka Platoon","Chattogram Challengers","male","2019/20",2019-12-27,"Bangladesh Premier League",21,"Shere Bangla National Stadium, Mirpur","Dhaka","Chattogram Challengers","field","Imrul Kayes","DJ Millns","Sharfuddoula","Mahfuzur Rahman","Gazi Sohel","Neeyamur Rashid","Chattogram Challengers",6,NA,NA,NA,NA
1208088,6,"Khulna Tigers","Rangpur Rangers","male","2019/20",2019-12-27,"Bangladesh Premier League",22,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Rangers","field","Shohidul Islam","Mahfuzur Rahman","RMPJ Rambukwella","Gazi Sohel","Sharfuddoula","Neeyamur Rashid","Khulna Tigers",NA,52,NA,NA,NA
