"striker","start_date","batting_team","bowling_team","innings","RunsScored","BallsFaced","Fours","Sixes","StrikeRate","NotOut","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"ML Revis",2022-08-23,"Yorkshire","Hampshire",2,41,57,5,0,71.9298245614035,FALSE,"Royal London One-Day Cup",2022,1298028,"North Marine Road Ground, Scarborough","Scarborough","Hampshire","Yorkshire","Yorkshire","field",NA,"Hampshire",NA,"72"
"ME Trescothick",2014-08-05,"Somerset","Warwickshire",1,41,58,5,1,70.6896551724138,FALSE,"Royal London One-Day Cup",2014,693327,"Edgbaston, Birmingham","Birmingham","Somerset","Warwickshire","Warwickshire","field",NA,"Somerset",NA,"117"
"SA Zaib",2021-07-25,"Northamptonshire","Glamorgan",2,41,58,4,0,70.6896551724138,FALSE,"Royal London One-Day Cup",2021,1250168,"County Ground, Northampton","Northampton","Glamorgan","Northamptonshire","Northamptonshire","field",NA,"Glamorgan",NA,"59"
"DJ Bell-Drummond",2019-05-02,"Kent","Surrey",2,41,62,5,0,66.1290322580645,FALSE,"Royal London One-Day Cup",2019,1167103,"Kennington Oval, London","London","Surrey","Kent","Surrey","bat",NA,"Kent","8",NA
"SD Robson",2016-07-31,"Middlesex","Essex",1,41,62,1,0,66.1290322580645,FALSE,"Royal London One-Day Cup",2016,947471,"Lord's, London","London","Middlesex","Essex","Essex","field",NA,"Middlesex",NA,"4"
"GL van Buuren",2019-04-30,"Gloucestershire","Glamorgan",2,41,63,5,0,65.0793650793651,FALSE,"Royal London One-Day Cup",2019,1167094,"County Ground, Bristol","Bristol","Glamorgan","Gloucestershire","Glamorgan","bat",NA,"Glamorgan",NA,"74"
"SJ Croft",2021-08-03,"Lancashire","Middlesex",2,41,63,4,0,65.0793650793651,FALSE,"Royal London One-Day Cup",2021,1250198,"Old Trafford, Manchester","Manchester","Middlesex","Lancashire","Middlesex","bat",NA,"Middlesex",NA,"6"
"AU Rashid",2016-07-27,"Yorkshire","Nottinghamshire",2,41,65,2,1,63.0769230769231,FALSE,"Royal London One-Day Cup",2016,947463,"North Marine Road Ground, Scarborough","Scarborough","Nottinghamshire","Yorkshire","Yorkshire","field",NA,"Yorkshire","2",NA
"WR Smith",2018-05-27,"Durham","Northamptonshire",1,41,67,4,0,61.1940298507463,FALSE,"Royal London One-Day Cup",2018,1127797,"County Ground, Northampton","Northampton","Durham","Northamptonshire","Northamptonshire","field",NA,"Durham",NA,"5"
"DKH Mitchell",2014-08-14,"Worcestershire","Leicestershire",1,41,70,5,0,58.5714285714286,FALSE,"Royal London One-Day Cup",2014,693397,"Grace Road, Leicester","Leicester","Worcestershire","Leicestershire","Leicestershire","field",NA,"Leicestershire",NA,"16"
"CS MacLeod",2014-08-08,"Durham","Glamorgan",1,41,71,4,0,57.7464788732394,FALSE,"Royal London One-Day Cup",2014,693347,"Sophia Gardens, Cardiff","Cardiff","Durham","Glamorgan","Durham","bat",NA,"Durham",NA,"52"
"LP Goldsworthy",2021-07-28,"Somerset","Glamorgan",1,41,73,1,0,56.1643835616438,FALSE,"Royal London One-Day Cup",2021,1250179,"The Cooper Associates County Ground, Taunton","Taunton","Somerset","Glamorgan","Glamorgan","field",NA,"Somerset",NA,"1"
"JC Hildreth",2019-04-26,"Somerset","Essex",1,40,18,2,3,222.222222222222,FALSE,"Royal London One-Day Cup",2019,1167083,"The Cooper Associates County Ground, Taunton","Taunton","Somerset","Essex","Essex","field","PD Trego","Somerset",NA,"36"
"LJ Evans",2017-04-30,"Sussex","Somerset",2,40,20,0,5,200,FALSE,"Royal London One-Day Cup",2017,1068444,"County Ground, Hove","Brighton","Somerset","Sussex","Sussex","field",NA,"Somerset",NA,"9"
"SJ Mullaney",2014-07-27,"Nottinghamshire","Sussex",1,40,20,3,3,200,FALSE,"Royal London One-Day Cup",2014,693287,"Cricket Field Road Ground, Horsham","Horsham","Nottinghamshire","Sussex","Sussex","field",NA,"Nottinghamshire",NA,"29"
"C Overton",2015-08-17,"Somerset","Surrey",2,40,22,6,1,181.818181818182,TRUE,"Royal London One-Day Cup",2015,804835,"County Ground, Taunton","Taunton","Surrey","Somerset","Somerset","field",NA,"Somerset","3",NA
"SR Dickson",2023-08-11,"Somerset","Sussex",1,40,23,3,2,173.913043478261,FALSE,"One-Day Cup",2023,1347522,"The Cooper Associates County Ground, Taunton","Taunton","Somerset","Sussex","Somerset","bat",NA,"Sussex","4",NA
"SR Patel",2016-06-15,"Nottinghamshire","Durham",1,40,25,2,1,160,FALSE,"Royal London One-Day Cup",2016,947423,"Riverside Ground, Chester-le-Street","Chester-le-Street","Nottinghamshire","Durham","Nottinghamshire","bat",NA,"Durham","2",NA
"TB Abell",2018-05-20,"Somerset","Glamorgan",1,40,25,7,0,160,FALSE,"Royal London One-Day Cup",2018,1127775,"The Cooper Associates County Ground, Taunton","Taunton","Somerset","Glamorgan","Glamorgan","field",NA,"Somerset",NA,"83"
"GG White",2017-05-10,"Northamptonshire","Yorkshire",2,40,26,2,4,153.846153846154,FALSE,"Royal London One-Day Cup",2017,1068473,"County Ground, Northampton","Northampton","Yorkshire","Northamptonshire","Northamptonshire","field",NA,"Yorkshire",NA,"164"
"J Overton",2017-06-13,"Somerset","Nottinghamshire",2,40,26,1,3,153.846153846154,FALSE,"Royal London One-Day Cup",2017,1068502,"County Ground, Taunton","Taunton","Nottinghamshire","Somerset","Somerset","field",NA,"Nottinghamshire",NA,"24"
"JM Clarke",2017-04-27,"Worcestershire","Nottinghamshire",2,40,26,6,1,153.846153846154,FALSE,"Royal London One-Day Cup",2017,1068432,"County Ground, New Road, Worcester","Worcester","Nottinghamshire","Worcestershire","Worcestershire","field",NA,"Worcestershire","5",NA
"CD Nash",2015-08-03,"Sussex","Middlesex",2,40,27,7,1,148.148148148148,FALSE,"Royal London One-Day Cup",2015,804793,"County Ground, Hove","Brighton","Middlesex","Sussex","Sussex","field","NRT Gubbins","Middlesex",NA,"3"
"JM Clarke",2019-04-28,"Nottinghamshire","Yorkshire",2,40,28,5,0,142.857142857143,FALSE,"Royal London One-Day Cup",2019,1167088,"Trent Bridge, Nottingham","Nottingham","Yorkshire","Nottinghamshire","Yorkshire","bat",NA,"Nottinghamshire","4",NA
"M de Lange",2018-05-20,"Glamorgan","Somerset",2,40,28,2,2,142.857142857143,FALSE,"Royal London One-Day Cup",2018,1127775,"The Cooper Associates County Ground, Taunton","Taunton","Somerset","Glamorgan","Glamorgan","field",NA,"Somerset",NA,"83"
"WAT Beer",2021-07-23,"Sussex","Lancashire",1,40,30,4,1,133.333333333333,FALSE,"Royal London One-Day Cup",2021,1250164,"The Cricket Field, Sedbergh School","Sedbergh","Sussex","Lancashire","Sussex","bat",NA,"Lancashire","2",NA
"DJ Bell-Drummond",2018-06-03,"Kent","Gloucestershire",2,40,32,8,0,125,FALSE,"Royal London One-Day Cup",2018,1127816,"Kent County Cricket Ground, Beckenham","Beckenham","Gloucestershire","Kent","Gloucestershire","bat",NA,"Kent","7",NA
"FK Cowdrey",2014-08-13,"Kent","Sussex",1,40,32,4,0,125,FALSE,"Royal London One-Day Cup",2014,693391,"St Lawrence Ground, Canterbury","Canterbury","Kent","Sussex","Sussex","field",NA,"Kent",NA,"59"
"GG White",2016-06-06,"Northamptonshire","Nottinghamshire",2,40,32,4,1,125,FALSE,"Royal London One-Day Cup",2016,947373,"Trent Bridge, Nottingham","Nottingham","Nottinghamshire","Northamptonshire","Nottinghamshire","bat",NA,"Nottinghamshire",NA,"20"
"HRC Came",2023-08-01,"Derbyshire","Gloucestershire",1,40,32,6,1,125,FALSE,"One-Day Cup",2023,1347492,"College Ground, Cheltenham","Cheltenham","Derbyshire","Gloucestershire","Gloucestershire","field",NA,"Gloucestershire","6",NA
