"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"AN Cook",2019,"Royal London One-Day Cup","Essex",8,204,239,85.3556485355649,25.5,30,1,0,0,1,53
"AN Cook",2021,"Royal London One-Day Cup","Essex",10,455,519,87.6685934489403,56.875,57,0,2,1,3,110
"AN Kervezee",2014,"Royal London One-Day Cup","Worcestershire",7,200,233,85.8369098712446,33.3333333333333,21,1,1,0,2,80
"AN Kervezee",2016,"Royal London One-Day Cup","Worcestershire",5,138,132,104.545454545455,46,14,3,2,0,1,77
"AN Petersen",2015,"Royal London One-Day Cup","Lancashire",6,178,256,69.53125,29.6666666666667,11,3,0,0,1,82
"AN Petersen",2016,"Royal London One-Day Cup","Lancashire",8,177,250,70.8,29.5,21,0,2,0,1,73
"AO Morgan",2017,"Royal London One-Day Cup","Glamorgan",1,3,6,50,3,0,0,0,0,0,3
"AP Agathangelou",2015,"Royal London One-Day Cup","Leicestershire",3,18,35,51.4285714285714,6,0,0,0,0,0,13
"AP Palladino",2014,"Royal London One-Day Cup","Derbyshire",4,56,46,121.739130434783,28,4,3,2,0,0,28
"AP Palladino",2016,"Royal London One-Day Cup","Derbyshire",2,16,14,114.285714285714,8,1,1,0,0,0,15
"AP Palladino",2019,"Royal London One-Day Cup","Derbyshire",1,1,1,100,Inf,0,0,1,0,0,1
"AP Rouse",2014,"Royal London One-Day Cup","Gloucestershire",2,8,9,88.8888888888889,4,1,0,0,0,0,4
"AP Rouse",2017,"Royal London One-Day Cup","Kent",5,51,62,82.258064516129,25.5,4,0,3,0,0,24
"AP Rouse",2018,"Royal London One-Day Cup","Kent",4,114,138,82.6086956521739,38,9,2,1,0,1,70
"AP Rouse",2019,"Royal London One-Day Cup","Kent",5,97,97,100,24.25,6,5,1,0,0,45
"APR Gidman",2014,"Royal London One-Day Cup","Gloucestershire",4,91,130,70,30.3333333333333,11,0,1,0,0,47
"APR Gidman",2015,"Royal London One-Day Cup","Worcestershire",1,15,33,45.4545454545455,15,0,0,0,0,0,15
"ARI Umeed",2022,"Royal London One-Day Cup","Somerset",5,104,157,66.2420382165605,20.8,11,0,0,0,1,56
"ARI Umeed",2023,"One-Day Cup","Somerset",8,613,629,97.456279809221,87.5714285714286,52,17,1,3,2,172
"ARJ Ogborne",2022,"Royal London One-Day Cup","Somerset",3,39,78,50,39,2,1,2,0,0,27
"AS Dale",2023,"One-Day Cup","Gloucestershire",2,11,22,50,5.5,0,0,0,0,0,9
"ASS Nijjar",2015,"Royal London One-Day Cup","Essex",1,21,30,70,21,2,0,0,0,0,21
"ASS Nijjar",2021,"Royal London One-Day Cup","Essex",8,115,90,127.777777777778,38.3333333333333,7,6,5,0,0,32
"ASS Nijjar",2022,"Royal London One-Day Cup","Essex",7,68,97,70.1030927835052,9.71428571428571,8,0,0,0,0,29
"ASS Nijjar",2023,"One-Day Cup","Essex",4,25,41,60.9756097560976,6.25,2,0,0,0,0,9
"AT Thomson",2019,"Royal London One-Day Cup","Warwickshire",7,239,257,92.9961089494163,47.8,17,4,2,0,2,68
"AT Thomson",2021,"Royal London One-Day Cup","Derbyshire",3,43,56,76.7857142857143,14.3333333333333,5,0,0,0,0,24
"AT Thomson",2022,"Royal London One-Day Cup","Derbyshire",3,19,16,118.75,19,0,2,2,0,0,9
"AT Thomson",2023,"One-Day Cup","Derbyshire",7,121,135,89.6296296296296,30.25,8,4,3,0,0,42
"AU Rashid",2014,"Royal London One-Day Cup","Yorkshire",7,142,154,92.2077922077922,35.5,16,2,3,0,1,71
"AU Rashid",2015,"Royal London One-Day Cup","Yorkshire",3,61,55,110.909090909091,20.3333333333333,7,0,0,0,0,41
"AU Rashid",2016,"Royal London One-Day Cup","Yorkshire",5,88,121,72.7272727272727,22,5,2,1,0,0,41
"AU Rashid",2017,"Royal London One-Day Cup","Yorkshire",3,49,45,108.888888888889,24.5,5,0,1,0,0,41
"AU Rashid",2018,"Royal London One-Day Cup","Yorkshire",4,42,24,175,14,8,0,1,0,0,24
"AU Rashid",2019,"Royal London One-Day Cup","Yorkshire",3,24,19,126.315789473684,12,3,1,1,0,0,17
"AW Finch",2021,"Royal London One-Day Cup","Worcestershire",3,25,20,125,12.5,2,1,1,0,0,23
"AW Finch",2022,"Royal London One-Day Cup","Worcestershire",4,46,34,135.294117647059,15.3333333333333,4,3,1,0,0,24
"AW Gale",2014,"Royal London One-Day Cup","Yorkshire",8,142,204,69.6078431372549,20.2857142857143,15,1,1,0,0,45
"AW Gale",2015,"Royal London One-Day Cup","Yorkshire",3,56,90,62.2222222222222,18.6666666666667,4,0,0,0,0,37
"AW Gorvin",2021,"Royal London One-Day Cup","Glamorgan",1,12,18,66.6666666666667,Inf,1,0,1,0,0,12
"AW Gorvin",2022,"Royal London One-Day Cup","Glamorgan",1,8,18,44.4444444444444,Inf,1,0,1,0,0,8
"AW Gorvin",2023,"One-Day Cup","Glamorgan",3,16,36,44.4444444444444,8,1,0,1,0,0,8
"AWR Barrow",2014,"Royal London One-Day Cup","Somerset",8,132,134,98.5074626865672,22,18,0,2,0,1,54
"AWR Barrow",2015,"Royal London One-Day Cup","Somerset",3,83,96,86.4583333333333,27.6666666666667,9,1,0,0,0,35
"AWR Barrow",2016,"Royal London One-Day Cup","Somerset",2,29,25,116,14.5,1,1,0,0,0,27
"AZ Lees",2014,"Royal London One-Day Cup","Yorkshire",9,368,467,78.8008565310492,46,46,1,1,1,3,102
"AZ Lees",2015,"Royal London One-Day Cup","Yorkshire",9,247,382,64.6596858638743,27.4444444444444,20,1,0,0,2,75
"AZ Lees",2016,"Royal London One-Day Cup","Yorkshire",9,134,213,62.9107981220657,14.8888888888889,18,0,0,0,0,32
"AZ Lees",2017,"Royal London One-Day Cup","Yorkshire",4,77,95,81.0526315789474,19.25,7,3,0,0,0,26
"AZ Lees",2019,"Royal London One-Day Cup","Durham",7,361,433,83.3718244803695,90.25,25,5,3,1,4,115
"AZ Lees",2021,"Royal London One-Day Cup","Durham",9,562,646,86.9969040247678,70.25,53,5,1,2,4,126
"AZ Lees",2022,"Royal London One-Day Cup","Durham",2,70,93,75.2688172043011,35,5,1,0,0,1,66
"AZ Lees",2023,"One-Day Cup","Durham",7,403,435,92.6436781609195,57.5714285714286,45,4,0,1,3,144
"Aaron Beard",2019,"Royal London One-Day Cup","Essex",2,24,20,120,24,3,0,1,0,0,22
"Aaron Beard",2022,"Royal London One-Day Cup","Essex",4,55,63,87.3015873015873,13.75,6,0,0,0,0,20
"Aaron Beard",2023,"One-Day Cup","Essex",7,27,33,81.8181818181818,6.75,1,1,3,0,0,12
"Anuj Dal",2019,"Royal London One-Day Cup","Derbyshire",2,54,42,128.571428571429,27,3,1,0,0,1,52
"Anuj Dal",2021,"Royal London One-Day Cup","Derbyshire",6,31,36,86.1111111111111,6.2,2,0,1,0,0,9
"Anuj Dal",2022,"Royal London One-Day Cup","Derbyshire",6,151,186,81.1827956989247,25.1666666666667,11,1,0,0,0,46
"Anuj Dal",2023,"One-Day Cup","Derbyshire",5,157,157,100,31.4,16,1,0,1,0,110
"Anwar Ali",2023,"One-Day Cup","Gloucestershire",5,82,102,80.3921568627451,16.4,3,2,0,0,1,61
"Ashar Zaidi",2014,"Royal London One-Day Cup","Sussex",1,11,17,64.7058823529412,11,2,0,0,0,0,11
"Ashar Zaidi",2016,"Royal London One-Day Cup","Essex",8,144,131,109.923664122137,24,12,4,2,0,0,41
"Ashar Zaidi",2017,"Royal London One-Day Cup","Essex",9,195,154,126.623376623377,24.375,18,6,1,0,1,72
"Ashar Zaidi",2018,"Royal London One-Day Cup","Essex",7,188,186,101.075268817204,31.3333333333333,16,5,1,0,2,82
"Azeem Rafiq",2016,"Royal London One-Day Cup","Yorkshire",5,28,36,77.7777777777778,9.33333333333333,2,0,2,0,0,17
"Azeem Rafiq",2017,"Royal London One-Day Cup","Yorkshire",5,78,61,127.868852459016,26,4,3,2,0,1,52
"Azhar Ali",2019,"Royal London One-Day Cup","Somerset",10,448,551,81.3067150635209,44.8,36,4,0,1,2,110
"Azhar Ali",2022,"Royal London One-Day Cup","Worcestershire",6,185,198,93.4343434343434,30.8333333333333,22,2,0,1,0,130
"Azhar Ali",2023,"One-Day Cup","Worcestershire",5,211,240,87.9166666666667,42.2,23,3,0,0,2,78
"Azhar Mahmood",2014,"Royal London One-Day Cup","Surrey",6,224,214,104.672897196262,37.3333333333333,24,5,0,0,2,57
"Azhar Mahmood",2015,"Royal London One-Day Cup","Surrey",1,5,12,41.6666666666667,5,0,0,0,0,0,5
"Azharullah",2014,"Royal London One-Day Cup","Northamptonshire",2,0,2,0,0,0,0,1,0,0,0
"Azharullah",2015,"Royal London One-Day Cup","Northamptonshire",4,12,36,33.3333333333333,3,1,0,0,0,0,8
