"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"TT Bresnan",40,984,1098,89.6174863387978,29.8181818181818,76,23,7,0,5,95
"TW Loten",10,156,221,70.5882352941177,19.5,9,5,2,0,0,44
"TWM Latham",10,271,351,77.2079772079772,27.1,24,2,0,0,2,86
"U Arshad",7,56,95,58.9473684210526,18.6666666666667,2,0,4,0,0,25
"UT Khawaja",6,116,129,89.922480620155,23.2,20,0,1,0,0,31
"UT Yadav",5,15,13,115.384615384615,3.75,2,0,1,0,0,7
"V Chopra",40,2026,2591,78.1937475878039,56.2777777777778,175,27,4,6,9,160
"VR Aaron",3,25,30,83.3333333333333,25,4,0,2,0,0,14
"VS Solanki",8,201,291,69.0721649484536,25.125,19,4,0,0,2,83
"W Luxton",13,300,322,93.167701863354,25,31,9,1,0,2,84
"WA Tavare",6,182,211,86.2559241706161,30.3333333333333,23,1,0,0,2,77
"WA White",6,81,90,90,16.2,8,3,1,0,0,28
"WA Young",8,345,302,114.238410596026,49.2857142857143,32,9,1,1,2,104
"WAR Fraine",23,640,612,104.575163398693,32,72,18,3,1,2,143
"WAT Beer",27,394,470,83.8297872340426,16.4166666666667,36,8,3,0,1,75
"WB Rankin",4,12,27,44.4444444444444,3,1,0,0,0,0,6
"WD Bragg",24,758,1001,75.7242757242757,32.9565217391304,76,3,1,0,6,94
"WD Parnell",12,203,189,107.407407407407,25.375,16,5,4,0,1,76
"WEL Buttleman",14,202,305,66.2295081967213,16.8333333333333,15,6,2,0,1,50
"WG Jacks",14,408,402,101.492537313433,29.1428571428571,55,9,0,1,2,121
"WJ Durston",20,749,763,98.1651376146789,39.4210526315789,78,12,1,3,1,134
"WJ Weighell",13,126,153,82.3529411764706,10.5,6,3,1,0,0,33
"WL Madsen",46,1834,1886,97.2428419936373,47.025641025641,188,26,7,6,9,138
"WMH Rhodes",43,1321,1555,84.951768488746,33.025,115,19,3,1,6,113
"WR Smith",26,917,1106,82.9113924050633,36.68,61,5,1,1,6,119
"WRS Gidman",10,260,311,83.6012861736334,37.1428571428571,29,2,3,0,1,71
"WS Davis",5,48,64,75,16,1,1,2,0,0,15
"WSA Williams",4,14,30,46.6666666666667,4.66666666666667,0,0,1,0,0,5
"WT Root",37,1195,1302,91.7818740399386,41.2068965517241,92,17,8,2,7,113
"WTS Porterfield",25,718,954,75.2620545073375,31.2173913043478,82,4,2,1,4,100
"Washington Sundar",2,30,38,78.9473684210526,30,4,0,1,0,0,30
"Y Majid",7,14,38,36.8421052631579,4.66666666666667,0,0,4,0,0,5
"Yasir Arafat",8,156,162,96.2962962962963,31.2,16,1,3,0,1,55
"Z Crawley",11,464,554,83.7545126353791,42.1818181818182,54,0,0,1,2,120
"ZB Lion-Cachet",1,34,50,68,34,5,0,0,0,0,34
"ZJ Chappell",15,198,267,74.1573033707865,24.75,21,3,7,0,1,59
"ZS Ansari",17,431,475,90.7368421052632,39.1818181818182,20,5,6,0,2,66
"Zafar Gohar",10,214,239,89.5397489539749,30.5714285714286,21,2,3,0,2,62
"Zain-ul-Hassan",4,38,55,69.0909090909091,12.6666666666667,3,1,1,0,0,26
"Zaman Akhter",1,27,25,108,Inf,2,0,1,0,0,27
