"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Mujeeb Ur Rahman","2023/24","International League T20","Gulf Giants",2,3,3,100,3,0,0,1,0,0,2
"N Dickwella","2022/23","International League T20","Dubai Capitals",1,37,22,168.181818181818,37,4,2,0,0,0,37
"N Dickwella","2023/24","International League T20","Sharjah Warriors",10,146,111,131.531531531532,14.6,17,4,0,0,0,37
"N Pooran","2022/23","International League T20","MI Emirates",10,355,249,142.570281124498,50.7142857142857,20,23,3,0,2,66
"N Pooran","2023/24","International League T20","MI Emirates",10,354,208,170.192307692308,50.5714285714286,17,31,3,0,2,57
"Najibullah Zadran","2022/23","International League T20","MI Emirates",7,66,43,153.488372093023,13.2,2,8,2,0,0,35
"Naveen-ul-Haq","2022/23","International League T20","Sharjah Warriors",3,16,16,100,16,2,0,2,0,0,7
"Nilansh Keswani","2023/24","International League T20","Sharjah Warriors",1,5,8,62.5,5,0,0,0,0,0,5
"Noor Ahmad","2022/23","International League T20","Sharjah Warriors",5,49,48,102.083333333333,24.5,3,1,3,0,0,23
"OF Smith","2023/24","International League T20","MI Emirates",2,13,17,76.4705882352941,13,0,0,1,0,0,12
"OJ Pope","2022/23","International League T20","Gulf Giants",2,18,20,90,9,2,0,0,0,0,18
"OP Stone","2023/24","International League T20","Dubai Capitals",2,6,9,66.6666666666667,3,0,0,0,0,0,5
"PBB Rajapaksa","2022/23","International League T20","Dubai Capitals",3,12,14,85.7142857142857,4,0,0,0,0,0,9
"PD Salt","2023/24","International League T20","Desert Vipers",2,56,23,243.478260869565,28,8,3,0,0,0,30
"PI Walter","2022/23","International League T20","Sharjah Warriors",3,59,48,122.916666666667,29.5,8,0,1,0,0,28
"PR Stirling","2022/23","International League T20","Abu Dhabi Knight Riders",6,168,153,109.803921568627,28,15,5,0,0,2,55
"PWH de Silva","2022/23","International League T20","Desert Vipers",5,115,79,145.569620253165,23,13,3,0,0,1,55
"PWH de Silva","2023/24","International League T20","Desert Vipers",8,133,90,147.777777777778,16.625,11,4,0,0,0,42
"R Chopra","2023/24","International League T20","Dubai Capitals",6,32,40,80,10.6666666666667,3,0,3,0,0,20
"R Powell","2022/23","International League T20","Dubai Capitals",11,350,218,160.550458715596,43.75,18,26,3,0,1,97
"R Powell","2023/24","International League T20","Dubai Capitals",8,79,82,96.3414634146341,15.8,5,1,3,0,0,40
"R Rampaul","2022/23","International League T20","Abu Dhabi Knight Riders",2,11,18,61.1111111111111,Inf,0,0,2,0,0,6
"RA Reifer","2022/23","International League T20","Abu Dhabi Knight Riders",1,3,9,33.3333333333333,3,0,0,0,0,0,3
"RE van der Merwe","2023/24","International League T20","Dubai Capitals",4,44,40,110,44,5,0,3,0,0,21
"RJ Gleeson","2022/23","International League T20","Gulf Giants",1,0,1,0,0,0,0,0,0,0,0
"RS Bopara","2022/23","International League T20","Dubai Capitals",3,15,8,187.5,15,1,1,2,0,0,12
"RS Bopara","2023/24","International League T20","Abu Dhabi Knight Riders",3,5,10,50,2.5,0,0,1,0,0,5
"RV Uthappa","2022/23","International League T20","Dubai Capitals",9,218,170,128.235294117647,24.2222222222222,22,7,0,0,1,79
"Rahmanullah Gurbaz","2022/23","International League T20","Sharjah Warriors",8,168,124,135.483870967742,21,20,6,0,0,1,56
"Rahmanullah Gurbaz","2023/24","International League T20","Dubai Capitals",8,146,94,155.31914893617,18.25,12,9,0,0,1,81
"Rehan Ahmed","2022/23","International League T20","Gulf Giants",5,48,40,120,9.6,6,2,0,0,0,28
"Rohan Mustafa","2022/23","International League T20","Desert Vipers",12,188,141,133.333333333333,15.6666666666667,29,6,0,0,0,31
