"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"JO Holder",2024-01-20,"MI Emirates","Dubai Capitals",1,"4.0",0,36,3,9,12,"International League T20","2023/24",1406890,"Dubai International Cricket Stadium","Dubai","MI Emirates","Dubai Capitals","Dubai Capitals","field","Sikandar Raza","Dubai Capitals","7",NA
"PWH de Silva",2023-02-08,"Gulf Giants","Desert Vipers",2,"4.0",0,36,3,9,13,"International League T20","2022/23",1346946,"Dubai International Cricket Stadium","Dubai","Desert Vipers","Gulf Giants","Gulf Giants","field","TK Curran","Desert Vipers",NA,"19"
"DJ Bravo",2023-02-03,"Abu Dhabi Knight Riders","MI Emirates",2,"4.0",0,37,3,9.25,6,"International League T20","2022/23",1346941,"Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","MI Emirates","Abu Dhabi Knight Riders","Abu Dhabi Knight Riders","field","KA Pollard","MI Emirates",NA,"18"
"JT Ball",2023-02-05,"MI Emirates","Dubai Capitals",1,"4.0",0,37,3,9.25,13,"International League T20","2022/23",1346944,"Dubai International Cricket Stadium","Dubai","MI Emirates","Dubai Capitals","Dubai Capitals","field","MD Shanaka","Dubai Capitals","7",NA
"CJ Jordan",2023-02-08,"Desert Vipers","Gulf Giants",1,"4.0",0,40,3,10,8,"International League T20","2022/23",1346946,"Dubai International Cricket Stadium","Dubai","Desert Vipers","Gulf Giants","Gulf Giants","field","TK Curran","Desert Vipers",NA,"19"
"SC Williams",2024-02-04,"Gulf Giants","Sharjah Warriors",1,"4.0",0,46,3,11.5,8,"International League T20","2023/24",1406910,"Dubai International Cricket Stadium","Dubai","Gulf Giants","Sharjah Warriors","Sharjah Warriors","field","Zuhaib Zubair","Gulf Giants",NA,"79"
"JL Denly",2024-02-07,"Abu Dhabi Knight Riders","Sharjah Warriors",1,"1.0",1,0,2,0,6,"International League T20","2023/24",1406913,"Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Abu Dhabi Knight Riders","Sharjah Warriors","Sharjah Warriors","field","AU Rashid","Sharjah Warriors","7",NA
"Waqar Salamkheil",2024-01-26,"Sharjah Warriors","MI Emirates",2,"1.1",0,3,2,2.57142857142857,4,"International League T20","2023/24",1406897,"Sharjah Cricket Stadium","Sharjah","MI Emirates","Sharjah Warriors","Sharjah Warriors","field","AJ Hosein","MI Emirates",NA,"106"
"Junaid Siddique",2023-01-26,"Dubai Capitals","Sharjah Warriors",1,"2.0",0,4,2,2,11,"International League T20","2022/23",1346932,"Sharjah Cricket Stadium","Sharjah","Dubai Capitals","Sharjah Warriors","Sharjah Warriors","field",NA,NA,NA,NA
"BAC Howell",2023-01-20,"Abu Dhabi Knight Riders","Desert Vipers",2,"1.1",0,6,2,5.14285714285714,4,"International League T20","2022/23",1346924,"Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Desert Vipers","Abu Dhabi Knight Riders","Abu Dhabi Knight Riders","field","AD Hales","Desert Vipers",NA,"111"
