"striker","bowler","RunsScored","BallsFaced","Outs","Dots","Fours","Sixes","Economy","StrikeRate","Average"
"SO Hetmyer","CR Woakes",2,3,0,1,0,0,4,66.6666666666667,Inf
"SO Hetmyer","DJ Bravo",8,10,1,4,0,0,4.8,80,8
"SO Hetmyer","DR Sams",2,3,0,1,0,0,4,66.6666666666667,Inf
"SO Hetmyer","Fazalhaq Farooqi",5,8,1,3,0,0,3.75,62.5,5
"SO Hetmyer","Haider Ali",1,2,0,1,0,0,3,50,Inf
"SO Hetmyer","I Udana",21,6,0,0,0,3,21,350,Inf
"SO Hetmyer","J Little",7,9,0,5,1,0,4.66666666666667,77.7777777777778,Inf
"SO Hetmyer","JA Thompson",10,4,0,0,0,1,15,250,Inf
"SO Hetmyer","JB Lintott",7,8,0,4,1,0,5.25,87.5,Inf
"SO Hetmyer","JK Fuller",8,5,0,1,1,0,9.6,160,Inf
"SO Hetmyer","Junaid Siddique",2,2,1,1,0,0,6,100,2
"SO Hetmyer","KW Richardson",7,5,0,2,1,0,8.4,140,Inf
"SO Hetmyer","L Wood",28,16,1,4,5,0,10.5,175,28
"SO Hetmyer","M Pathirana",23,14,1,5,1,2,9.85714285714286,164.285714285714,23
"SO Hetmyer","M Theekshana",2,7,1,5,0,0,1.71428571428571,28.5714285714286,2
"SO Hetmyer","Mohammad Amir",1,1,0,0,0,0,6,100,Inf
"SO Hetmyer","Muhammad Jawadullah",6,3,0,0,1,0,12,200,Inf
"SO Hetmyer","Mujeeb Ur Rahman",5,3,0,1,1,0,10,166.666666666667,Inf
"SO Hetmyer","OP Stone",0,1,1,1,0,0,0,0,0
"SO Hetmyer","PWH de Silva",51,24,1,8,0,7,12.75,212.5,51
"SO Hetmyer","R Powell",8,7,1,2,1,0,6.85714285714286,114.285714285714,8
"SO Hetmyer","Rohan Mustafa",20,12,0,3,2,1,10,166.666666666667,Inf
"SO Hetmyer","SC Kuggeleijn",6,6,1,4,1,0,6,100,6
"SO Hetmyer","SC Williams",33,9,0,1,1,4,22,366.666666666667,Inf
"SO Hetmyer","SP Narine",8,7,0,1,0,0,6.85714285714286,114.285714285714,Inf
"SO Hetmyer","SS Cottrell",10,5,1,1,2,0,12,200,10
"SO Hetmyer","Shadab Khan",1,2,0,1,0,0,3,50,Inf
"SO Hetmyer","Shiraz Ahmed",20,9,0,1,1,1,13.3333333333333,222.222222222222,Inf
"SO Hetmyer","Sikandar Raza",18,17,1,6,1,0,6.35294117647059,105.882352941176,18
"SO Hetmyer","TA Boult",4,3,0,0,0,0,8,133.333333333333,Inf
"SO Hetmyer","TK Curran",23,12,0,3,4,0,11.5,191.666666666667,Inf
"SO Hetmyer","TS Mills",11,9,0,3,1,0,7.33333333333333,122.222222222222,Inf
"SO Hetmyer","V Viyaskanth",8,4,0,1,0,1,12,200,Inf
"SO Hetmyer","Waqar Salamkheil",2,6,1,4,0,0,2,33.3333333333333,2
"SP Narine","Akif Raja",17,7,0,1,2,1,14.5714285714286,242.857142857143,Inf
"SP Narine","B Muzarabani",2,2,0,0,0,0,6,100,Inf
"SP Narine","CJ Jordan",0,3,0,3,0,0,0,0,NA
"SP Narine","D Wiese",2,2,1,1,0,0,6,100,2
"SP Narine","DJ Bravo",3,6,0,3,0,0,3,50,Inf
"SP Narine","DR Mousley",5,3,0,1,1,0,10,166.666666666667,Inf
"SP Narine","FJ Klaassen",6,6,1,3,1,0,6,100,6
"SP Narine","Fazalhaq Farooqi",1,6,1,5,0,0,1,16.6666666666667,1
"SP Narine","JL Denly",0,1,1,1,0,0,0,0,0
"SP Narine","JO Holder",1,3,1,2,0,0,2,33.3333333333333,1
"SP Narine","Muhammad Rohid",0,2,1,2,0,0,0,0,0
"SP Narine","OP Stone",1,3,0,2,0,0,2,33.3333333333333,Inf
"SP Narine","PVD Chameera",1,3,0,2,0,0,2,33.3333333333333,Inf
"SP Narine","PWH de Silva",5,9,2,7,1,0,3.33333333333333,55.5555555555556,2.5
"SP Narine","R Powell",3,2,0,0,0,0,9,150,Inf
"SP Narine","Rehan Ahmed",9,7,0,3,0,1,7.71428571428571,128.571428571429,Inf
"SP Narine","SC Kuggeleijn",0,3,1,3,0,0,0,0,0
"SP Narine","Sikandar Raza",1,4,1,3,0,0,1.5,25,1
"SP Narine","TA Boult",7,4,0,1,1,0,10.5,175,Inf
"SP Narine","TK Curran",3,7,0,4,0,0,2.57142857142857,42.8571428571429,Inf
"SP Narine","Zahoor Khan",24,8,0,1,2,2,18,300,Inf
"SR Hain","AU Rashid",6,11,1,5,0,0,3.27272727272727,54.5454545454545,6
"SR Hain","Akif Raja",18,12,0,0,1,0,9,150,Inf
"SR Hain","DJ Bravo",9,7,0,1,1,0,7.71428571428571,128.571428571429,Inf
"SR Hain","DW Lawrence",0,1,1,1,0,0,0,0,0
"SR Hain","Fazalhaq Farooqi",7,6,1,3,1,0,7,116.666666666667,7
"SR Hain","Haider Ali",5,4,0,2,1,0,7.5,125,Inf
"SR Hain","J Overton",3,4,0,1,0,0,4.5,75,Inf
"SR Hain","JO Holder",7,4,1,1,1,0,10.5,175,7
"SR Hain","Junaid Siddique",3,4,0,2,0,0,4.5,75,Inf
"SR Hain","KW Richardson",21,13,0,5,2,1,9.69230769230769,161.538461538462,Inf
"SR Hain","LS Livingstone",4,4,0,0,0,0,6,100,Inf
"SR Hain","M Theekshana",4,1,0,0,1,0,24,400,Inf
"SR Hain","Mohammad Amir",4,2,0,1,1,0,12,200,Inf
"SR Hain","Muhammad Jawadullah",0,3,0,3,0,0,0,0,NA
"SR Hain","Muhammad Rohid",8,4,0,0,1,0,12,200,Inf
"SR Hain","Mujeeb Ur Rahman",1,1,0,0,0,0,6,100,Inf
"SR Hain","OP Stone",9,5,0,2,2,0,10.8,180,Inf
"SR Hain","PVD Chameera",31,17,1,4,4,1,10.9411764705882,182.352941176471,31
"SR Hain","PWH de Silva",2,3,1,2,0,0,4,66.6666666666667,2
"SR Hain","RE van der Merwe",12,9,0,1,1,0,8,133.333333333333,Inf
"SR Hain","RJ Gleeson",1,2,0,1,0,0,3,50,Inf
"SR Hain","SC Kuggeleijn",2,3,0,1,0,0,4,66.6666666666667,Inf
"SR Hain","Sikandar Raza",8,13,1,5,0,0,3.69230769230769,61.5384615384615,8
"SR Hain","TA Boult",7,12,1,8,1,0,3.5,58.3333333333333,7
"SR Hain","TS Mills",2,5,0,3,0,0,2.4,40,Inf
"SR Hain","Waqar Salamkheil",9,6,0,0,1,0,9,150,Inf
"SR Hain","Zahir Khan",8,8,0,1,0,0,6,100,Inf
"SR Hain","Zuhaib Zubair",12,9,0,1,1,0,8,133.333333333333,Inf
"SR Patel","C Karunaratne",18,5,0,0,1,2,21.6,360,Inf
