"match_id","balls_per_over","team1","team2","gender","season","date","event","match_number","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","winner_runs","outcome","method","eliminator"
1168511,6,"Ireland","West Indies","male","2019",2019-05-11,"Ireland Tri-Nation Series","4","The Village, Malahide","Dublin","Ireland","bat","SW Ambris","RA Kettleborough","R Black","PA Reynolds","AJ Neill","BC Broad","West Indies",5,NA,NA,NA,NA
1168512,6,"Bangladesh","West Indies","male","2019",2019-05-13,"Ireland Tri-Nation Series","5","The Village, Malahide","Dublin","West Indies","bat","Mustafizur Rahman","RA Kettleborough","AJ Neill","R Black","M Hawthorne","BC Broad","Bangladesh",5,NA,NA,NA,NA
1152843,6,"England","Pakistan","male","2019",2019-05-14,"Pakistan tour of England","3","County Ground","Bristol","England","field","JM Bairstow","MA Gough","PR Reiffel","AG Wharf","CB Gaffaney","RB Richardson","England",6,NA,NA,NA,NA
1168513,6,"Ireland","Bangladesh","male","2019",2019-05-15,"Ireland Tri-Nation Series","6","Castle Avenue","Dublin","Ireland","bat","Abu Jayed","RA Kettleborough","R Black","M Hawthorne","AJ Neill","BC Broad","Bangladesh",6,NA,NA,NA,NA
1152844,6,"England","Pakistan","male","2019",2019-05-17,"Pakistan tour of England","4","Trent Bridge","Nottingham","England","field","JJ Roy","CB Gaffaney","AG Wharf","RJ Bailey","PR Reiffel","RB Richardson","England",3,NA,NA,NA,NA
1168514,6,"Bangladesh","West Indies","male","2019",2019-05-17,"Ireland Tri-Nation Series",NA,"The Village, Malahide","Dublin","Bangladesh","field","Mosaddek Hossain","RA Kettleborough","PA Reynolds","M Hawthorne","R Black","BC Broad","Bangladesh",5,NA,NA,"D/L",NA
1152845,6,"England","Pakistan","male","2019",2019-05-19,"Pakistan tour of England","5","Headingley","Leeds","England","bat","CR Woakes","MA Gough","PR Reiffel","RT Robinson","CB Gaffaney","RB Richardson","England",NA,54,NA,NA,NA
1168515,6,"Ireland","Afghanistan","male","2019",2019-05-19,"Afghanistan tour of Ireland","1","Civil Service Cricket Club, Stormont","Belfast","Afghanistan","field",NA,"AJ Neill","S George","M Hawthorne",NA,"GF Labrooy","Ireland",NA,72,NA,NA,NA
1168516,6,"Ireland","Afghanistan","male","2019",2019-05-21,"Afghanistan tour of Ireland","2","Civil Service Cricket Club, Stormont","Belfast","Ireland","field",NA,"M Hawthorne","S George","AJ Neill",NA,"GF Labrooy","Afghanistan",NA,126,NA,NA,NA
1169332,6,"Scotland","Sri Lanka","male","2019",2019-05-21,"Sri Lanka tour of England and Scotland","2","Grange Cricket Club, Raeburn Place","Edinburgh","Scotland","field","N Pradeep","DH Mclean","GO Brathwaite","DA Haggo",NA,"J Srinath","Sri Lanka",NA,35,NA,"D/L",NA
1144483,6,"England","South Africa","male","2019",2019-05-30,"World Cup","1","Kennington Oval","London","South Africa","field","BA Stokes","BNJ Oxenford","HDPK Dharmasena","JS Wilson","PR Reiffel","DC Boon","England",NA,104,NA,NA,NA
1144484,6,"Pakistan","West Indies","male","2019",2019-05-31,"World Cup","2","Trent Bridge","Nottingham","West Indies","field","O Thomas","CB Gaffaney","M Erasmus","RSA Palliyaguruge","S Ravi","JJ Crowe","West Indies",7,NA,NA,NA,NA
1144485,6,"New Zealand","Sri Lanka","male","2019",2019-06-01,"World Cup","3","Sophia Gardens","Cardiff","New Zealand","field","MJ Henry","RJ Tucker","IJ Gould","P Wilson","NJ Llong","AJ Pycroft","New Zealand",10,NA,NA,NA,NA
1144486,6,"Afghanistan","Australia","male","2019",2019-06-01,"World Cup","4","County Ground","Bristol","Afghanistan","bat","DA Warner","Aleem Dar","RK Illingworth","RA Kettleborough","MA Gough","RS Madugalle","Australia",7,NA,NA,NA,NA
1144487,6,"Bangladesh","South Africa","male","2019",2019-06-02,"World Cup","5","Kennington Oval","London","South Africa","field","Shakib Al Hasan","JS Wilson","PR Reiffel","BNJ Oxenford","HDPK Dharmasena","DC Boon","Bangladesh",NA,21,NA,NA,NA
1144488,6,"England","Pakistan","male","2019",2019-06-03,"World Cup","6","Trent Bridge","Nottingham","England","field","Mohammad Hafeez","M Erasmus","S Ravi","CB Gaffaney","RSA Palliyaguruge","JJ Crowe","Pakistan",NA,14,NA,NA,NA
1144489,6,"Afghanistan","Sri Lanka","male","2019",2019-06-04,"World Cup","7","Sophia Gardens","Cardiff","Afghanistan","field","N Pradeep","P Wilson","NJ Llong","IJ Gould","RJ Tucker","AJ Pycroft","Sri Lanka",NA,34,NA,"D/L",NA
1144490,6,"India","South Africa","male","2019",2019-06-05,"World Cup","8","The Rose Bowl","Southampton","South Africa","bat","RG Sharma","RA Kettleborough","MA Gough","Aleem Dar","RK Illingworth","RS Madugalle","India",6,NA,NA,NA,NA
1144491,6,"Bangladesh","New Zealand","male","2019",2019-06-05,"World Cup","9","Kennington Oval","London","New Zealand","field","LRPL Taylor","BNJ Oxenford","PR Reiffel","HDPK Dharmasena","JS Wilson","DC Boon","New Zealand",2,NA,NA,NA,NA
1144492,6,"Australia","West Indies","male","2019",2019-06-06,"World Cup","10","Trent Bridge","Nottingham","West Indies","field","NM Coulter-Nile","CB Gaffaney","RSA Palliyaguruge","S Ravi","M Erasmus","JJ Crowe","Australia",NA,15,NA,NA,NA
1144494,6,"England","Bangladesh","male","2019",2019-06-08,"World Cup","12","Sophia Gardens","Cardiff","Bangladesh","field","JJ Roy","JS Wilson","HDPK Dharmasena","PR Reiffel","BNJ Oxenford","DC Boon","England",NA,106,NA,NA,NA
1144495,6,"Afghanistan","New Zealand","male","2019",2019-06-08,"World Cup","13","The Cooper Associates County Ground","Taunton","New Zealand","field","JDS Neesham","MA Gough","Aleem Dar","RK Illingworth","RA Kettleborough","RS Madugalle","New Zealand",7,NA,NA,NA,NA
1144496,6,"Australia","India","male","2019",2019-06-09,"World Cup","14","Kennington Oval","London","India","bat","S Dhawan","IJ Gould","CB Gaffaney","RSA Palliyaguruge","NJ Llong","AJ Pycroft","India",NA,36,NA,NA,NA
1144497,6,"South Africa","West Indies","male","2019",2019-06-10,"World Cup","15","The Rose Bowl","Southampton","West Indies","field",NA,"P Wilson","RJ Tucker","HDPK Dharmasena","S Ravi","DC Boon",NA,NA,NA,"no result",NA,NA
1144499,6,"Australia","Pakistan","male","2019",2019-06-12,"World Cup","17","The Cooper Associates County Ground","Taunton","Pakistan","field","DA Warner","NJ Llong","RSA Palliyaguruge","CB Gaffaney","IJ Gould","AJ Pycroft","Australia",NA,41,NA,NA,NA
1144501,6,"England","West Indies","male","2019",2019-06-14,"World Cup","19","The Rose Bowl","Southampton","England","field","JE Root","HDPK Dharmasena","S Ravi","P Wilson","RJ Tucker","DC Boon","England",8,NA,NA,NA,NA
1144502,6,"Australia","Sri Lanka","male","2019",2019-06-15,"World Cup","20","Kennington Oval","London","Sri Lanka","field","AJ Finch","Aleem Dar","RK Illingworth","RA Kettleborough","MA Gough","JJ Crowe","Australia",NA,87,NA,NA,NA
1144503,6,"Afghanistan","South Africa","male","2019",2019-06-15,"World Cup","21","Sophia Gardens","Cardiff","South Africa","field","Imran Tahir","CB Gaffaney","RSA Palliyaguruge","NJ Llong","IJ Gould","AJ Pycroft","South Africa",9,NA,NA,"D/L",NA
1144504,6,"India","Pakistan","male","2019",2019-06-16,"World Cup","22","Old Trafford","Manchester","Pakistan","field","RG Sharma","BNJ Oxenford","M Erasmus","PR Reiffel","JS Wilson","RS Madugalle","India",NA,89,NA,"D/L",NA
1144505,6,"Bangladesh","West Indies","male","2019",2019-06-17,"World Cup","23","The Cooper Associates County Ground","Taunton","Bangladesh","field","Shakib Al Hasan","RJ Tucker","S Ravi","HDPK Dharmasena","P Wilson","DC Boon","Bangladesh",7,NA,NA,NA,NA
1144506,6,"England","Afghanistan","male","2019",2019-06-18,"World Cup","24","Old Trafford","Manchester","England","bat","EJG Morgan","JS Wilson","PR Reiffel","BNJ Oxenford","M Erasmus","RS Madugalle","England",NA,150,NA,NA,NA
1144507,6,"New Zealand","South Africa","male","2019",2019-06-19,"World Cup","25","Edgbaston","Birmingham","New Zealand","field","KS Williamson","IJ Gould","NJ Llong","RSA Palliyaguruge","RJ Tucker","RB Richardson","New Zealand",4,NA,NA,NA,NA
1188377,6,"Netherlands","Zimbabwe","male","2019",2019-06-19,"Zimbabwe tour of Netherlands and Ireland","1","Sportpark Het Schootsveld","Deventer","Zimbabwe","bat",NA,"AT Holdstock","HKG Jansen","WPM van Liemt",NA,"GF Labrooy","Netherlands",7,NA,NA,"D/L",NA
1144508,6,"Australia","Bangladesh","male","2019",2019-06-20,"World Cup","26","Trent Bridge","Nottingham","Australia","bat","DA Warner","RA Kettleborough","MA Gough","Aleem Dar","RK Illingworth","JJ Crowe","Australia",NA,48,NA,NA,NA
1144509,6,"England","Sri Lanka","male","2019",2019-06-21,"World Cup","27","Headingley","Leeds","Sri Lanka","bat","SL Malinga","P Wilson","M Erasmus","PR Reiffel","BNJ Oxenford","RB Richardson","Sri Lanka",NA,20,NA,NA,NA
1188378,6,"Netherlands","Zimbabwe","male","2019",2019-06-21,"Zimbabwe tour of Netherlands and Ireland","2","Sportpark Het Schootsveld","Deventer","Zimbabwe","bat",NA,"AT Holdstock","WPM van Liemt","HKG Jansen",NA,"GF Labrooy","Netherlands",3,NA,NA,NA,NA
1144510,6,"Afghanistan","India","male","2019",2019-06-22,"World Cup","28","The Rose Bowl","Southampton","India","bat","JJ Bumrah","Aleem Dar","RK Illingworth","MA Gough","RA Kettleborough","BC Broad","India",NA,11,NA,NA,NA
