"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"AC Voges",27,798,934,85.4389721627409,44.3333333333333,57,7,9,1,3,112
"AD Hales",66,2367,2471,95.791177660866,37.5714285714286,273,47,3,6,13,171
"AD Mascarenhas",13,245,257,95.3307392996109,22.2727272727273,12,13,2,0,1,52
"AD Mathews",190,5792,6951,83.3261401237232,40.5034965034965,462,86,47,3,39,139
"AD Poynter",6,65,129,50.3875968992248,10.8333333333333,3,2,0,0,0,21
"AD Russell",47,1034,794,130.226700251889,27.2105263157895,94,57,9,0,4,92
"ADJ Pitcher",1,8,12,66.6666666666667,8,0,1,0,0,0,8
"ADR Campbell",1,7,25,28,7,0,0,0,0,0,7
"ADS Fletcher",23,305,488,62.5,13.2608695652174,36,6,0,0,2,54
"AF Buurman",2,26,32,81.25,13,4,0,0,0,0,26
"AF Giles",20,286,378,75.6613756613757,22,21,4,7,0,0,41
"AF Milne",22,180,205,87.8048780487805,12.8571428571429,11,4,8,0,0,36
"AF Sattaur",3,20,60,33.3333333333333,6.66666666666667,0,1,0,0,0,13
"AG Cremer",64,672,1127,59.6273291925466,14,41,5,16,0,1,58
"AG Prince",33,761,1115,68.2511210762332,30.44,50,4,8,0,2,78
"AG Puttick",1,0,5,0,0,0,0,0,0,0,0
"AG Wharf",5,19,28,67.8571428571429,9.5,0,1,3,0,0,9
"AGR Loudon",1,0,0,NA,0,0,0,0,0,0,0
"AJ Bichel",14,258,287,89.8954703832753,32.25,17,8,6,0,1,64
"AJ Burger",6,199,198,100.505050505051,33.1666666666667,25,3,0,0,1,85
"AJ Finch",141,5258,6048,86.9378306878307,38.1014492753623,519,122,3,16,30,153
"AJ Hall",30,387,451,85.8093126385809,18.4285714285714,30,6,9,0,2,56
"AJ Hosein",28,266,364,73.0769230769231,14,14,10,9,0,1,60
"AJ Ireland",7,12,64,18.75,2,1,0,1,0,0,6
"AJ McKay",10,12,47,25.531914893617,4,0,0,7,0,0,4
"AJ Redmond",6,152,259,58.6872586872587,25.3333333333333,19,0,0,0,1,52
"AJ Stewart",10,287,407,70.5159705159705,28.7,22,1,0,0,3,60
"AJ Strauss",112,3729,4606,80.9596178897091,34.8504672897196,400,25,5,5,24,158
"AJ Turner",7,192,160,120,32,10,10,1,0,1,84
"AJ Tye",7,57,48,118.75,14.25,5,2,3,0,0,19
"AK Markram",65,2121,2158,98.2854494902688,36.5689655172414,217,50,7,3,10,175
"AK Perera",4,52,83,62.6506024096386,13,3,0,0,0,0,31
"AK Sah",8,241,222,108.558558558559,40.1666666666667,28,10,2,1,2,112
"AL Kandappah",2,97,156,62.1794871794872,97,4,3,1,0,1,69
"AL Phehlukwayo",51,853,973,87.6670092497431,25.8484848484848,73,36,18,0,2,69
"AM Bacher",5,102,175,58.2857142857143,20.4,12,0,0,0,1,56
"AM Blignaut",20,284,256,110.9375,14.9473684210526,33,5,1,0,3,58
"AM Ellis",12,154,184,83.695652173913,14,10,2,1,0,0,33
"AM Fernando",2,1,6,16.6666666666667,1,0,0,1,0,0,1
"AM Ghazanfar",1,5,8,62.5,5,0,0,0,0,0,5
"AM Guruge",3,14,26,53.8461538461538,Inf,1,0,3,0,0,10
"AM Hardie",3,31,46,67.3913043478261,10.3333333333333,3,0,0,0,0,26
"AM McCarthy",2,15,41,36.5853658536585,7.5,1,0,0,0,0,12
"AM Nayar",1,0,7,0,NA,0,0,1,0,0,0
"AM Phangiso",13,81,162,50,7.36363636363636,5,0,2,0,0,20
"AM Rahane",87,2962,3767,78.6302097159543,35.2619047619048,294,33,3,3,24,111
"AM Samad",10,226,369,61.2466124661247,25.1111111111111,23,1,1,0,0,44
"AM Tribe",4,233,309,75.4045307443366,77.6666666666667,16,6,1,1,1,115
"AN Cook",91,3204,4147,77.2606703641186,36.8275862068966,363,10,4,5,19,137
"AN Kervezee",10,193,264,73.1060606060606,21.4444444444444,26,2,1,0,1,83
"AN Petersen",18,498,601,82.8618968386023,29.2941176470588,53,3,1,0,4,80
"AO Suji",6,42,92,45.6521739130435,8.4,4,0,1,0,0,15
