"match_id","balls_per_over","team1","team2","gender","season","date","event","match_number","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","winner_runs","method","outcome","eliminator"
1085974,6,"India","Australia","female","2017",2017-07-20,"ICC Women's World Cup",NA,"County Ground","Derby","India","bat","H Kaur","Ahsan Raza","S George","L Rusere","AT Holdstock","DT Jukes","India",NA,36,NA,NA,NA
1085975,6,"England","India","female","2017",2017-07-23,"ICC Women's World Cup",NA,"Lord's","London","England","bat","A Shrubsole","S George","GO Brathwaite","Ahsan Raza","P Wilson","SR Bernard","England",NA,9,NA,NA,NA
1086063,6,"England","Australia","female","2017/18",2017-10-22,"ICC Women's Championship",NA,"Allan Border Field","Brisbane","Australia","field","AJ Blackwell","GJ Davidson","SAJ Craig","DM Koch","CA Polosak","RW Stratford","Australia",2,NA,NA,NA,NA
1086064,6,"Australia","England","female","2017/18",2017-10-26,"ICC Women's Championship",NA,"International Sports Stadium","Coffs Harbour","England","field","RL Haynes","CA Polosak","SAJ Craig","DJ Shepard","GJ Davidson","RW Stratford","Australia",NA,75,"D/L",NA,NA
1122904,6,"New Zealand","Pakistan","female","2017/18",2017-10-31,"ICC Women's Championship",NA,"Sharjah Cricket Stadium",NA,"New Zealand","bat","SFM Devine","Asif Yaqoob","Rashid Riaz","Khalid Mahmood",NA,NA,"New Zealand",NA,8,NA,NA,NA
1122905,6,"Pakistan","New Zealand","female","2017/18",2017-11-02,"ICC Women's Championship",NA,"Sharjah Cricket Stadium",NA,"Pakistan","bat","SFM Devine","Khalid Mahmood","Rashid Riaz","Asif Yaqoob",NA,NA,"New Zealand",7,NA,NA,NA,NA
1122906,6,"New Zealand","Pakistan","female","2017/18",2017-11-05,"ICC Women's Championship",NA,"Sharjah Cricket Stadium",NA,"New Zealand","bat","Sana Mir","Asif Yaqoob","Khalid Mahmood","Rashid Riaz",NA,NA,"Pakistan",5,NA,NA,NA,NA
1123204,6,"India","South Africa","female","2017/18",2018-02-07,"ICC Women's Championship",NA,"Diamond Oval","Kimberley","South Africa","field","S Mandhana","Stephen Harris","LB Gcuma","Siphelele Gasa",NA,"S Wadvalla","India",NA,178,NA,NA,NA
1123205,6,"India","South Africa","female","2017/18",2018-02-10,"ICC Women's Championship",NA,"Senwes Park","Potchefstroom","India","bat","M du Preez","Siphelele Gasa","LB Gcuma","Stephen Harris",NA,"GH Pienaar","South Africa",7,NA,NA,NA,NA
1138191,6,"New Zealand","West Indies","female","2017/18",2018-03-04,"ICC Women's Championship",NA,"Bert Sutcliffe Oval","Lincoln","West Indies","field","SFM Devine","DJ Walker","A Mehrotra",NA,NA,"GAV Baxter","New Zealand",NA,1,NA,NA,NA
1138192,6,"West Indies","New Zealand","female","2017/18",2018-03-08,"ICC Women's Championship",NA,"Bert Sutcliffe Oval","Lincoln","New Zealand","field","SW Bates","DJ Walker","A Mehrotra",NA,NA,"GAV Baxter","New Zealand",8,NA,NA,NA,NA
1138193,6,"New Zealand","West Indies","female","2017/18",2018-03-11,"ICC Women's Championship",NA,"Hagley Oval","Christchurch","West Indies","field","SFM Devine","SB Haig","AL Gillies",NA,"WR Knights","GAV Baxter","New Zealand",NA,205,NA,NA,NA
1131232,6,"India","Australia","female","2017/18",2018-03-12,"ICC Women's Championship",NA,"Reliance Stadium","Vadodara","India","bat","NE Bolton","N Pandit","J Madanagopal","AY Dandekar","A Nand Kishore","M Nayyar","Australia",8,NA,NA,NA,NA
1131233,6,"Australia","India","female","2017/18",2018-03-15,"ICC Women's Championship",NA,"Reliance Stadium","Vadodara","India","field","NE Bolton","AY Dandekar","A Nand Kishore","N Pandit","J Madanagopal","M Nayyar","Australia",NA,60,NA,NA,NA
1138200,6,"Pakistan","Sri Lanka","female","2017/18",2018-03-22,"ICC Women's Championship",NA,"Rangiri Dambulla International Stadium",NA,"Pakistan","bat","Bismah Maroof","ID Gunawardene","PN Udawatta","Kapila Kottahachchi","LE Hannibal","WC Labrooy","Pakistan",NA,94,NA,NA,NA
1138201,6,"Pakistan","Sri Lanka","female","2017/18",2018-03-24,"ICC Women's Championship",NA,"Rangiri Dambulla International Stadium",NA,"Pakistan","bat","Sana Mir","RD Kottahachchi","LE Hannibal","EJAPAM Jayasooriya","RA Kottahachchi","WC Labrooy","Pakistan",NA,108,NA,NA,NA
1131777,6,"India","England","female","2017/18",2018-04-09,"England Women tour of India","2","Vidarbha Cricket Association Stadium, Jamtha","Nagpur","India","bat","S Ecclestone","S Shankar","NA Patwardhan","Tapan Sharma","PG Pathak","M Nayyar","England",8,NA,NA,NA,NA
1131778,6,"England","India","female","2017/18",2018-04-12,"England Women tour of India","3","Vidarbha Cricket Association Stadium, Jamtha","Nagpur","England","bat","DB Sharma","Tapan Sharma","PG Pathak","NA Patwardhan","S Shankar","M Nayyar","India",8,NA,NA,NA,NA
1144435,6,"South Africa","Bangladesh","female","2018",2018-05-04,"Bangladesh Women tour of South Africa","1","Senwes Park","Potchefstroom","South Africa","bat","CL Tryon","BP Jele","S George","AT Holdstock",NA,"GH Pienaar","South Africa",NA,106,NA,NA,NA
1144436,6,"Bangladesh","South Africa","female","2018",2018-05-06,"Bangladesh Women tour of South Africa","2","Senwes Park","Potchefstroom","Bangladesh","bat","A Khaka","BP Jele","AT Holdstock","S George",NA,"GH Pienaar","South Africa",9,NA,NA,NA,NA
1144437,6,"Bangladesh","South Africa","female","2018",2018-05-09,"Bangladesh Women tour of South Africa","3","Diamond Oval","Kimberley","South Africa","field","L Lee","AT Holdstock","S George","BP Jele",NA,"GH Pienaar","South Africa",9,NA,NA,NA,NA
1144438,6,"South Africa","Bangladesh","female","2018",2018-05-11,"Bangladesh Women tour of South Africa","4","Diamond Oval","Kimberley","South Africa","bat","CL Tryon","BP Jele","S George","AT Holdstock",NA,"GH Pienaar","South Africa",NA,154,NA,NA,NA
1144439,6,"Bangladesh","South Africa","female","2018",2018-05-14,"Bangladesh Women tour of South Africa","5","Mangaung Oval","Bloemfontein","South Africa","field","L Wolvaardt","AT Holdstock","S George","BP Jele",NA,"GH Pienaar","South Africa",6,NA,NA,NA,NA
1126717,6,"England","South Africa","female","2018",2018-06-09,"ICC Women's Championship",NA,"County Ground, New Road","Worcester","England","bat",NA,"RT Robinson","M Burns","Chris Watts","MA Gough","Wayne Noon","South Africa",7,NA,NA,NA,NA
1145892,6,"New Zealand","Ireland","female","2018",2018-06-10,"New Zealand Women tour of Ireland and England","2","The Vineyard","Dublin","New Zealand","bat",NA,"Michael Foster","R Black","Aidan Seaver",NA,"K Gallagher","New Zealand",NA,306,NA,NA,NA
1126718,6,"England","South Africa","female","2018",2018-06-12,"ICC Women's Championship",NA,"County Ground","Hove","South Africa","field","SJ Taylor","MA Gough","DJ Millns","Mark Newell","M Burns","Wayne Noon","England",NA,69,NA,NA,NA
1126719,6,"South Africa","England","female","2018",2018-06-15,"ICC Women's Championship",NA,"St Lawrence Ground","Canterbury","South Africa","bat","TT Beaumont","JW Lloyds","SJ O'Shaughnessy","BV Taylor","NL Bainton","Wayne Noon","England",7,NA,NA,NA,NA
1126727,6,"England","New Zealand","female","2018",2018-07-07,"ICC Women's Championship",NA,"Headingley","Leeds","England","bat",NA,"M Burns","DJ Millns",NA,NA,NA,"England",NA,142,NA,NA,NA
1126728,6,"England","New Zealand","female","2018",2018-07-10,"ICC Women's Championship",NA,"County Ground","Derby","England","bat","TT Beaumont","MJ Saggers","SJ O'Shaughnessy","Rob White",NA,"Wayne Noon","England",NA,123,NA,NA,NA
1126729,6,"England","New Zealand","female","2018",2018-07-13,"ICC Women's Championship",NA,"Grace Road","Leicester","England","bat","SFM Devine","RT Robinson","DJ Millns","Hassan Adnan","MJ Saggers","Wayne Noon","New Zealand",4,NA,NA,NA,NA
1157706,6,"Sri Lanka","India","female","2018",2018-09-11,"ICC Women's Championship",NA,"Galle International Stadium",NA,"Sri Lanka","bat",NA,"REJ Martinesz","ID Gunawardene","WN de Silva","RD Kottahachchi","GF Labrooy","India",9,NA,NA,NA,NA
1157707,6,"India","Sri Lanka","female","2018",2018-09-13,"ICC Women's Championship",NA,"Galle International Stadium",NA,"India","bat",NA,"RR Wimalasiri","RMPJ Rambukwella","RD Kottahachchi","WN de Silva","GF Labrooy","India",NA,7,NA,NA,NA
1156212,6,"South Africa","West Indies","female","2018",2018-09-16,"ICC Women's Championship",NA,"Kensington Oval, Bridgetown","Barbados","West Indies","field","S Luus","Jonathan Blades","JM Williams","Ryan Willoughby",NA,"Reon King","South Africa",NA,40,NA,NA,NA
1157708,6,"India","Sri Lanka","female","2018",2018-09-16,"ICC Women's Championship",NA,"Chilaw Marians Cricket Club Ground","FTZ Sports Complex","Sri Lanka","field",NA,"JWHD Boteju","LE Hannibal","AG Dissanayake","RA Kottahachchi","GF Labrooy","Sri Lanka",3,NA,NA,NA,NA
1156214,6,"West Indies","South Africa","female","2018",2018-09-22,"ICC Women's Championship",NA,"Kensington Oval, Bridgetown","Barbados","West Indies","bat","HK Matthews","LS Reifer","JM Williams","Jonathan Blades",NA,"Reon King","West Indies",NA,115,NA,NA,NA
1161228,6,"Pakistan","Australia","female","2018/19",2018-10-18,"ICC Women's Championship",NA,"Kinrara Academy Oval","Kuala Lumpur","Pakistan","bat","ML Schutt","Zameer Haider","Faisal Afridi","B Ramani","V Kalidas","Mohammed Anees","Australia",5,NA,"D/L",NA,NA
1161229,6,"Australia","Pakistan","female","2018/19",2018-10-20,"ICC Women's Championship",NA,"Kinrara Academy Oval","Kuala Lumpur","Australia","bat","MM Lanning","Zameer Haider","Faisal Afridi","B Ramani","V Kalidas","Mohammed Anees","Australia",NA,150,NA,NA,NA
1161230,6,"Australia","Pakistan","female","2018/19",2018-10-22,"ICC Women's Championship",NA,"Kinrara Academy Oval","Kuala Lumpur","Australia","bat","A Gardner","Zameer Haider","Faisal Afridi","B Ramani","V Kalidas","Mohammed Anees","Australia",NA,89,NA,NA,NA
1153855,6,"New Zealand","India","female","2018/19",2019-01-24,"India in New Zealand ODI Series","1","McLean Park","Napier","India","field","S Mandhana","BF Bowden","AL Gillies","Glen Walklin","Kim Cotton","RA Dykes","India",9,NA,NA,NA,NA
1153856,6,"New Zealand","India","female","2018/19",2019-01-29,"India in New Zealand ODI Series","2","Bay Oval","Mount Maunganui","India","field","S Mandhana","BF Bowden","Kim Cotton","AL Gillies","A Mehrotra","RA Dykes","India",8,NA,NA,NA,NA
1153857,6,"New Zealand","India","female","2018/19",2019-02-01,"India in New Zealand ODI Series","3","Seddon Park","Hamilton","New Zealand","field","AM Peterson","Kim Cotton","A Mehrotra","JM Dempsey","AL Gillies","RA Dykes","New Zealand",8,NA,NA,NA,NA
1172210,6,"Pakistan","West Indies","female","2018/19",2019-02-07,"Pakistan vs West Indies ODI Series","1","Dubai International Cricket Stadium","Dubai","West Indies","bat","DJS Dottin","Rashid Riaz","Asif Yaqoob",NA,NA,"Muhammad Javed","West Indies",NA,146,NA,NA,NA
1172211,6,"Pakistan","West Indies","female","2018/19",2019-02-09,"Pakistan vs West Indies ODI Series","2","ICC Academy","Dubai","Pakistan","bat","Sidra Ameen","Asif Yaqoob","Rashid Riaz",NA,NA,"Muhammad Javed","Pakistan",NA,34,NA,NA,NA
1168164,6,"South Africa","Sri Lanka","female","2018/19",2019-02-11,"Sri Lanka in South Africa ODI Series","1","Senwes Park","Potchefstroom","Sri Lanka","field","D van Niekerk","Stephen Harris","BM White","LB Gcuma",NA,"GH Pienaar","South Africa",NA,7,NA,NA,NA
1168165,6,"South Africa","Sri Lanka","female","2018/19",2019-02-14,"Sri Lanka in South Africa ODI Series","2","Senwes Park","Potchefstroom","Sri Lanka","field","M Kapp","LB Gcuma","BM White","Stephen Harris",NA,"GH Pienaar","South Africa",NA,30,"D/L",NA,NA
1168166,6,"South Africa","Sri Lanka","female","2018/19",2019-02-17,"Sri Lanka in South Africa ODI Series","3","Senwes Park","Potchefstroom","Sri Lanka","bat","M du Preez","LB Gcuma","Stephen Harris","Lauren Agenbag","BM White","GH Pienaar","South Africa",6,NA,NA,NA,NA
1144982,6,"Australia","New Zealand","female","2018/19",2019-02-22,"Rose Bowl","1","W.A.C.A. Ground","Perth","New Zealand","field","JL Jonassen","PJ Gillespie","CA Polosak",NA,"SAJ Craig","RW Stratford","Australia",NA,5,NA,NA,NA
1172160,6,"India","England","female","2018/19",2019-02-22,"England Women tour of India","1","Wankhede Stadium","Mumbai","England","field","E Bisht","KN Ananthapadmanabhan","P Jayapal",NA,NA,"M Nayyar","India",NA,66,NA,NA,NA
1144983,6,"Australia","New Zealand","female","2018/19",2019-02-24,"Rose Bowl","2","Karen Rolton Oval","Adelaide","New Zealand","field","EA Perry","PJ Gillespie","SAJ Craig","BC Treloar","CA Polosak","RW Stratford","Australia",NA,95,NA,NA,NA
1172161,6,"India","England","female","2018/19",2019-02-25,"England Women tour of India","2","Wankhede Stadium","Mumbai","England","bat","J Goswami","KN Ananthapadmanabhan","P Jayapal",NA,"R Pandit","M Nayyar","India",7,NA,NA,NA,NA
1172162,6,"India","England","female","2018/19",2019-02-28,"England Women tour of India","3","Wankhede Stadium","Mumbai","India","bat","KH Brunt","KN Ananthapadmanabhan","P Jayapal",NA,"R Pandit","M Nayyar","England",2,NA,NA,NA,NA
1144984,6,"Australia","New Zealand","female","2018/19",2019-03-03,"Rose Bowl","3","Junction Oval","Melbourne","New Zealand","bat","A Gardner","CA Polosak","SAJ Craig","DJ Shepard","PJ Gillespie","RW Stratford","Australia",7,NA,NA,NA,NA
1176432,6,"Sri Lanka","England","female","2018/19",2019-03-16,"England Women in Sri Lanka ODI Series","1","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Hambantota","Sri Lanka","field",NA,"ID Gunawardene","LE Hannibal","RMPJ Rambukwella",NA,"GF Labrooy","England",NA,154,"D/L",NA,NA
1176433,6,"Sri Lanka","England","female","2018/19",2019-03-18,"England Women in Sri Lanka ODI Series","2","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Hambantota","Sri Lanka","bat",NA,"LE Hannibal","RMPJ Rambukwella","ID Gunawardene",NA,"GF Labrooy","England",6,NA,NA,NA,NA
1176434,6,"Sri Lanka","England","female","2018/19",2019-03-21,"England Women in Sri Lanka ODI Series","3","FTZ Sports Complex (BOI)","Katunayake","Sri Lanka","bat",NA,"PN Udawatta","RMPJ Rambukwella","RA Kottahachchi",NA,"GF Labrooy","England",8,NA,NA,NA,NA
1177015,6,"South Africa","Pakistan","female","2019",2019-05-06,"Pakistan Women tour of South Africa","1","Senwes Park","Potchefstroom","Pakistan","field","Sana Mir","A Paleker","BP Jele","A Jacobs",NA,"S Wadvalla","Pakistan",8,NA,NA,NA,NA
1177016,6,"South Africa","Pakistan","female","2019",2019-05-09,"Pakistan Women tour of South Africa","2","Senwes Park","Potchefstroom","South Africa","field","M Klaas","A Jacobs","BP Jele","A Paleker",NA,"S Wadvalla","South Africa",8,NA,NA,NA,NA
1177017,6,"South Africa","Pakistan","female","2019",2019-05-12,"Pakistan Women tour of South Africa","3","Willowmoore Park","Benoni","Pakistan","field","Aliya Riaz","A Jacobs","A Paleker","BP Jele",NA,"S Wadvalla",NA,NA,NA,NA,"tie",NA
1168016,6,"England","West Indies","female","2019",2019-06-06,"ICC Women's Championship",NA,"Grace Road","Leicester","England","bat","AE Jones","GD Lloyd","AG Wharf","S Redfern","DJ Millns","Phil Whitticase","England",NA,208,NA,NA,NA
1168017,6,"England","West Indies","female","2019",2019-06-09,"ICC Women's Championship",NA,"County Ground, New Road","Worcester","England","bat","A Shrubsole","S Redfern","DJ Millns","GD Lloyd","AG Wharf","Phil Whitticase","England",NA,121,"D/L",NA,NA
1168018,6,"England","West Indies","female","2019",2019-06-13,"ICC Women's Championship",NA,"County Ground","Chelmsford","West Indies","field","AE Jones","DJ Millns","S Redfern","James Middlebrook","GD Lloyd",NA,"England",NA,135,"D/L",NA,NA
1168022,6,"England","Australia","female","2019",2019-07-02,"Australia Women tour of England","1","Grace Road","Leicester","Australia","field","EA Perry","RT Robinson","MJ Saggers","S Redfern","GD Lloyd","Wayne Noon","Australia",2,NA,NA,NA,NA
1168023,6,"England","Australia","female","2019",2019-07-04,"Australia Women tour of England","2","Grace Road","Leicester","England","bat","DM Kimmince","GD Lloyd","RT Robinson","MJ Saggers","S Redfern","Wayne Noon","Australia",4,NA,NA,NA,NA
1168024,6,"England","Australia","female","2019",2019-07-07,"Australia Women tour of England",NA,"St Lawrence Ground","Canterbury","England","field","EA Perry","GD Lloyd","MJ Saggers","RT Robinson","S Redfern","Wayne Noon","Australia",NA,194,NA,NA,NA
1198472,6,"Australia","West Indies","female","2019",2019-09-05,"Australia Women tour of West Indies","1","Coolidge Cricket Ground, Antigua","Coolidge","West Indies","field","AJ Healy","Jonathan Blades","PA Gustard","Christopher Taylor",NA,"Reon King","Australia",NA,178,NA,NA,NA
1198474,6,"West Indies","Australia","female","2019",2019-09-11,"ICC Women's Championship",NA,"Sir Vivian Richards Stadium, Antigua","North Sound","West Indies","bat","AJ Healy","Christopher Taylor","Jonathan Blades","PA Gustard",NA,"Reon King","Australia",8,NA,NA,NA,NA
1183513,6,"Australia","Sri Lanka","female","2019/20",2019-10-05,"ICC Women's Championship",NA,"Allan Border Field","Brisbane","Australia","bat","MM Lanning","PJ Gillespie","SAJ Craig","MW Graham-Smith","CA Polosak","RW Stratford","Australia",NA,157,NA,NA,NA
1183514,6,"Australia","Sri Lanka","female","2019/20",2019-10-07,"ICC Women's Championship",NA,"Allan Border Field","Brisbane","Australia","bat","RL Haynes","PJ Gillespie","CA Polosak","MW Graham-Smith","SAJ Craig","RW Stratford","Australia",NA,110,NA,NA,NA
1183515,6,"Australia","Sri Lanka","female","2019/20",2019-10-09,"ICC Women's Championship",NA,"Allan Border Field","Brisbane","Sri Lanka","bat","AJ Healy","CA Polosak","SAJ Craig","MW Graham-Smith","PJ Gillespie","RW Stratford","Australia",9,NA,NA,NA,NA
1200180,6,"India","South Africa","female","2019/20",2019-10-09,"South Africa Women tour of India","1","Reliance Stadium","Vadodara","South Africa","bat","PS Punia","HAS Khalid","GR Sadashiv Iyer",NA,"KN Ananthapadmanabhan","M Nayyar","India",8,NA,NA,NA,NA
1200181,6,"India","South Africa","female","2019/20",2019-10-11,"South Africa Women tour of India","2","Reliance Stadium","Vadodara","India","field","PG Raut","HAS Khalid","GR Sadashiv Iyer",NA,"KN Ananthapadmanabhan","M Nayyar","India",5,NA,NA,NA,NA
1200182,6,"India","South Africa","female","2019/20",2019-10-14,"South Africa Women tour of India","3","Reliance Stadium","Vadodara","India","bat","E Bisht","HAS Khalid","GR Sadashiv Iyer",NA,"KN Ananthapadmanabhan","M Nayyar","India",NA,6,NA,NA,NA
1202249,6,"West Indies","India","female","2019/20",2019-11-01,"India Women in West Indies","1","Sir Vivian Richards Stadium, North Sound",NA,"West Indies","bat","SR Taylor","JM Williams","PA Gustard",NA,NA,NA,"West Indies",NA,1,NA,NA,NA
1202250,6,"West Indies","India","female","2019/20",2019-11-03,"India Women tour of West Indies","2","Sir Vivian Richards Stadium, Antigua","North Sound","India","bat","PG Raut","PA Gustard","Zahid Bassarath","JM Williams",NA,"Denavon Hayles","India",NA,53,NA,NA,NA
1202251,6,"West Indies","India","female","2019/20",2019-11-06,"India Women tour of West Indies","3","Sir Vivian Richards Stadium, Antigua","North Sound","West Indies","bat","S Mandhana","JM Williams","Zahid Bassarath","PA Gustard",NA,"Denavon Hayles","India",6,NA,NA,NA,NA
1208344,6,"England","Pakistan","female","2019/20",2019-12-09,"England Women ODI tour of Malaysia","1","Kinrara Academy Oval","Kuala Lumpur","England","bat","DN Wyatt","Asif Yaqoob","Rashid Riaz","Zaidan Taha","V Kalidas","Muhammad Javed","England",NA,75,NA,NA,NA
1208345,6,"England","Pakistan","female","2019/20",2019-12-12,"England Women ODI tour of Malaysia","2","Kinrara Academy Oval","Kuala Lumpur","England","bat","HC Knight","Asif Yaqoob","Rashid Riaz","Zaidan Taha","V Kalidas","Muhammad Javed","England",NA,127,NA,NA,NA
1208346,6,"England","Pakistan","female","2019/20",2019-12-14,"England Women ODI tour of Malaysia","3","Kinrara Academy Oval","Kuala Lumpur","England","field",NA,"Asif Yaqoob","Rashid Riaz","Zaidan Taha","V Kalidas","Muhammad Javed",NA,NA,NA,NA,"no result",NA
1187714,6,"New Zealand","South Africa","female","2019/20",2020-01-25,"South Africa Women in New Zealand ODI Series","1","Eden Park Outer Oval","Auckland","South Africa","field","L Lee","BF Bowden","Kim Cotton","A Mehrotra",NA,"RA Dykes","South Africa",7,NA,NA,NA,NA
1187715,6,"New Zealand","South Africa","female","2019/20",2020-01-27,"South Africa Women in New Zealand ODI Series","2","Eden Park Outer Oval","Auckland","New Zealand","bat","M Kapp","BF Bowden","A Mehrotra","Damian Morrow","Kim Cotton","RA Dykes","South Africa",8,NA,NA,NA,NA
1187716,6,"New Zealand","South Africa","female","2019/20",2020-01-30,"South Africa Women in New Zealand ODI Series","2","Seddon Park","Hamilton","South Africa","field","S Luus","JM Dempsey","Kim Cotton","Lui Els","Damian Morrow","RA Dykes","South Africa",6,NA,NA,NA,NA
1223944,6,"New Zealand","Australia","female","2020/21",2020-10-03,"New Zealand Women tour of Australia","1","Allan Border Field","Brisbane","Australia","field","G Wareham","BNJ Oxenford","MW Graham-Smith","D Taylor","DM Koch","RW Stratford","Australia",7,NA,NA,NA,NA
1223945,6,"New Zealand","Australia","female","2020/21",2020-10-05,"New Zealand Women tour of Australia","2","Allan Border Field","Brisbane","Australia","field","MM Lanning","MW Graham-Smith","DM Koch","D Taylor","BNJ Oxenford","RW Stratford","Australia",4,NA,NA,NA,NA
1223946,6,"Australia","New Zealand","female","2020/21",2020-10-07,"New Zealand Women tour of Australia","3","Allan Border Field","Brisbane","New Zealand","field","RL Haynes","BNJ Oxenford","DM Koch","D Taylor","MW Graham-Smith","RW Stratford","Australia",NA,232,NA,NA,NA
1244843,6,"South Africa","Pakistan","female","2020/21",2021-01-20,"Pakistan Women tour of South Africa","1","Kingsmead","Durban","Pakistan","field",NA,"Lauren Agenbag","Stephen Harris","LB Gcuma","BM White","SA Fritz","South Africa",NA,3,NA,NA,NA
1244844,6,"South Africa","Pakistan","female","2020/21",2021-01-23,"Pakistan Women tour of South Africa","2","Kingsmead","Durban","Pakistan","field",NA,"BM White","Lauren Agenbag","Stephen Harris","LB Gcuma","SA Fritz","South Africa",NA,13,NA,NA,NA
1244845,6,"South Africa","Pakistan","female","2020/21",2021-01-26,"Pakistan Women tour of South Africa","3","Kingsmead","Durban","Pakistan","field","S Ismail","Lauren Agenbag","LB Gcuma","BM White","Stephen Harris","SA Fritz","South Africa",NA,32,NA,NA,NA
1249232,6,"New Zealand","England","female","2020/21",2021-02-23,"England Women tour of New Zealand","1","Hagley Oval","Christchurch","New Zealand","bat",NA,"BF Bowden","Kim Cotton","KS Jagannathan","A Mehrotra","RE Hayward","England",8,NA,NA,NA,NA
1249233,6,"New Zealand","England","female","2020/21",2021-02-26,"England Women tour of New Zealand","2","University Oval","Dunedin","New Zealand","bat",NA,"BF Bowden","Kim Cotton","KS Jagannathan","A Mehrotra","RE Hayward","England",7,NA,NA,NA,NA
1249234,6,"England","New Zealand","female","2020/21",2021-02-28,"England Women tour of New Zealand","3","University Oval","Dunedin","England","bat",NA,"A Mehrotra","BF Bowden","KS Jagannathan","Kim Cotton","RE Hayward","New Zealand",7,NA,NA,NA,NA
1253267,6,"India","South Africa","female","2020/21",2021-03-07,"South Africa Women tour of India","1","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium","Lucknow","South Africa","field","S Ismail","CK Nandan","UV Gandhe","BK Ravi","K Srinivasan","GS Lakshmi","South Africa",8,NA,NA,NA,NA
1253268,6,"South Africa","India","female","2020/21",2021-03-09,"South Africa Women tour of India","2","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium","Lucknow","India","field","J Goswami","BK Ravi","K Srinivasan","UV Gandhe","CK Nandan","GS Lakshmi","India",9,NA,NA,NA,NA
1253269,6,"India","South Africa","female","2020/21",2021-03-12,"India Women v South Africa Women","3","Bharat Ratna Shri Atal Bihari Vajpai Ekana Cricket Stadium","Lucknow","South Africa","field","L Lee","BK Ravi","CK Nandan","K Srinivasan","UV Gandhe","GS Lakshmi","South Africa",NA,6,"D/L",NA,NA
1253270,6,"India","South Africa","female","2020/21",2021-03-14,"India Women v South Africa Women","4","Bharat Ratna Shri Atal Bihari Vajpai Ekana Cricket Stadium","Lucknow","South Africa","field","M du Preez","K Srinivasan","UV Gandhe","CK Nandan","BK Ravi","GS Lakshmi","South Africa",7,NA,NA,NA,NA
1253271,6,"India","South Africa","female","2020/21",2021-03-17,"South Africa Women tour of India","5","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium","Lucknow","South Africa","field","A Bosch","BK Ravi","CK Nandan","UV Gandhe","K Srinivasan","GS Lakshmi","South Africa",5,NA,NA,NA,NA
1249241,6,"New Zealand","Australia","female","2020/21",2021-04-04,"Australia Women tour of New Zealand","1","Bay Oval","Mount Maunganui","Australia","field","ML Schutt","CM Brown","Kim Cotton","KS Jagannathan","ED Sanders","GAV Baxter","Australia",6,NA,NA,NA,NA
1249242,6,"Australia","New Zealand","female","2020/21",2021-04-07,"Australia Women tour of New Zealand","2","Bay Oval, Mount Maunganui","Mount Maunganui","New Zealand","field","RL Haynes","ED Sanders","Kim Cotton","KS Jagannathan","CM Brown","GAV Baxter","Australia",NA,71,NA,NA,NA
1249243,6,"Australia","New Zealand","female","2020/21",2021-04-10,"Australia Women tour of New Zealand","3","Bay Oval, Mount Maunganui","Mount Maunganui","New Zealand","field","AJ Healy","CM Brown","ED Sanders","KS Jagannathan","Kim Cotton","GAV Baxter","Australia",NA,21,NA,NA,NA
1260094,6,"India","England","female","2021",2021-06-27,"India Women tour of England","1","County Ground, Bristol","Bristol","England","field","TT Beaumont","GD Lloyd","S Redfern","RJ Warren","NJ Llong","Wayne Noon","England",8,NA,NA,NA,NA
1260095,6,"India","England","female","2021",2021-06-30,"India Women tour of England","2","The Cooper Associates County Ground, Taunton","Taunton","England","field","KL Cross","NJ Llong","RJ Warren","A Harris","GD Lloyd","Wayne Noon","England",5,NA,NA,NA,NA
1260096,6,"England","India","female","2021",2021-07-03,"India Women tour of England","3","County Ground, New Road, Worcester","Worcester","India","field","M Raj","NJ Llong","RJ Warren","A Harris","GD Lloyd","Wayne Noon","India",4,NA,NA,NA,NA
1267325,6,"Pakistan","West Indies","female","2021",2021-07-07,"Pakistan Women tour of West Indies","1","Coolidge Cricket Ground, Antigua","Coolidge","West Indies","field","SR Taylor","CO Wright","Verdayne Smith","Christopher Taylor",NA,"Reon King","West Indies",5,NA,NA,NA,NA
1267326,6,"Pakistan","West Indies","female","2021",2021-07-09,"Pakistan Women tour of West Indies","2","Coolidge Cricket Ground, Antigua","Coolidge","Pakistan","bat","HK Matthews","Christopher Taylor","Danesh Ramdhanie","Jonathan Blades",NA,"Reon King","West Indies",8,NA,NA,NA,NA
1267327,6,"Pakistan","West Indies","female","2021",2021-07-12,"Pakistan Women tour of West Indies","3","Sir Vivian Richards Stadium, North Sound, Antigua","North Sound","West Indies","field","HK Matthews","Christopher Taylor","Jonathan Blades","Verdayne Smith",NA,"Reon King","West Indies",8,NA,NA,NA,NA
1267328,6,"West Indies","Pakistan","female","2021",2021-07-15,"Pakistan Women tour of West Indies","4","Sir Vivian Richards Stadium, North Sound, Antigua","North Sound","Pakistan","field","Fatima Sana","Danesh Ramdhanie","Verdayne Smith","CO Wright",NA,"Reon King","Pakistan",4,NA,NA,NA,NA
