"striker","start_date","batting_team","bowling_team","innings","RunsScored","BallsFaced","Fours","Sixes","StrikeRate","NotOut","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"N Dickwella",2022-12-08,"Colombo Stars","Dambulla Aura",1,62,41,8,2,151.219512195122,FALSE,"Lanka Premier League","2022/23",1324523,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Colombo Stars","Dambulla Aura","Colombo Stars","bat","N Dickwella","Colombo Stars",NA,"9"
"C Wickramasinghe",2024-07-01,"Dambulla Sixers","Kandy Falcons",1,62,42,4,3,147.619047619048,TRUE,"Lanka Premier League","2024",1428459,"Pallekele International Cricket Stadium","Kandy","Dambulla Sixers","Kandy Falcons","Kandy Falcons","field","MD Shanaka","Kandy Falcons","6",NA
"K Lewis",2021-12-14,"Kandy Warriors","Colombo Stars",1,62,44,2,6,140.909090909091,FALSE,"Lanka Premier League","2021/22",1291209,"R Premadasa Stadium, Colombo","Colombo","Kandy Warriors","Colombo Stars","Colombo Stars","field","S Prasanna","Colombo Stars","5",NA
"S Samarawickrama",2022-12-07,"Jaffna Kings","Dambulla Aura",2,62,44,7,1,140.909090909091,TRUE,"Lanka Premier League","2022/23",1324521,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Dambulla Aura","Jaffna Kings","Dambulla Aura","bat","S Samarawickrama","Jaffna Kings","9",NA
"R Powell",2021-12-08,"Kandy Warriors","Jaffna Kings",2,61,19,2,7,321.052631578947,FALSE,"Lanka Premier League","2021/22",1291201,"R Premadasa Stadium, Colombo","Colombo","Jaffna Kings","Kandy Warriors","Kandy Warriors","field","RAS Lakmal","Jaffna Kings",NA,"14"
"DM de Silva",2020-12-01,"Jaffna Stallions","Kandy Tuskers",1,61,38,5,3,160.526315789474,FALSE,"Lanka Premier League","2020/21",1238759,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Stallions","Kandy Tuskers","Jaffna Stallions","bat","NLTC Perera","Jaffna Stallions",NA,"54"
"DM de Silva",2023-08-04,"Dambulla Aura","B-Love Kandy",1,61,39,5,3,156.410256410256,FALSE,"Lanka Premier League","2023",1382883,"Pallekele International Cricket Stadium","Kandy","Dambulla Aura","B-Love Kandy","Dambulla Aura","bat","Mujeeb Ur Rahman","B-Love Kandy","7",NA
"N Dickwella",2020-12-05,"Dambulla Viiking","Galle Gladiators",1,60,37,5,3,162.162162162162,FALSE,"Lanka Premier League","2020/21",1238763,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Dambulla Viiking","Galle Gladiators","Dambulla Viiking","bat","Anwar Ali","Dambulla Viiking",NA,"9"
"LJ Evans",2020-12-01,"Colombo Kings","Dambulla Viiking",2,59,33,5,4,178.787878787879,FALSE,"Lanka Premier League","2020/21",1238758,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Dambulla Viiking","Colombo Kings","Dambulla Viiking","bat","MD Shanaka","Dambulla Viiking",NA,"28"
"S Samarawickrama",2023-08-05,"Dambulla Aura","Colombo Strikers",1,59,35,7,1,168.571428571429,FALSE,"Lanka Premier League","2023",1382885,"Pallekele International Cricket Stadium","Kandy","Dambulla Aura","Colombo Strikers","Colombo Strikers","field","BKG Mendis","Dambulla Aura",NA,"10"
