"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"H Kerr",2023-08-17,"Galle Titans","Dambulla Aura",1,"3.0",0,18,3,6,10,"Lanka Premier League","2023",1382898,"R Premadasa Stadium, Colombo","Colombo","Galle Titans","Dambulla Aura","Dambulla Aura","field","BKG Mendis","Dambulla Aura","6",NA
"KTH Ratnayake",2021-12-11,"Colombo Stars","Dambulla Giants",2,"4.0",0,18,3,4.5,15,"Lanka Premier League","2021/22",1291205,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Colombo Stars","Dambulla Giants","bat","KTH Ratnayake","Dambulla Giants",NA,"1"
"B Fernando",2022-12-18,"Galle Gladiators","Jaffna Kings",2,"4.0",0,20,3,5,12,"Lanka Premier League","2022/23",1324535,"R Premadasa Stadium, Colombo","Colombo","Jaffna Kings","Galle Gladiators","Jaffna Kings","bat","Afif Hossain","Jaffna Kings",NA,"16"
"Hasan Ali",2023-08-07,"Jaffna Kings","Dambulla Aura",2,"4.0",0,20,3,5,16,"Lanka Premier League","2023",1382888,"Pallekele International Cricket Stadium","Kandy","Dambulla Aura","Jaffna Kings","Jaffna Kings","field","Hasan Ali","Dambulla Aura",NA,"9"
"Imran Tahir",2021-12-14,"Galle Gladiators","Dambulla Giants",1,"3.0",0,20,3,6.66666666666667,8,"Lanka Premier League","2021/22",1291210,"R Premadasa Stadium, Colombo","Colombo","Galle Gladiators","Dambulla Giants","Dambulla Giants","field","SR Patel","Galle Gladiators",NA,"9"
"M Theekshana",2022-12-07,"Dambulla Aura","Jaffna Kings",1,"4.0",0,20,3,5,10,"Lanka Premier League","2022/23",1324521,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Dambulla Aura","Jaffna Kings","Dambulla Aura","bat","S Samarawickrama","Jaffna Kings","9",NA
"MD Shanaka",2024-07-01,"Dambulla Sixers","Kandy Falcons",1,"4.0",0,20,3,5,14,"Lanka Premier League","2024",1428459,"Pallekele International Cricket Stadium","Kandy","Dambulla Sixers","Kandy Falcons","Kandy Falcons","field","MD Shanaka","Kandy Falcons","6",NA
"O Thomas",2022-12-17,"Colombo Stars","Kandy Falcons",1,"4.0",0,20,3,5,14,"Lanka Premier League","2022/23",1324534,"R Premadasa Stadium, Colombo","Colombo","Colombo Stars","Kandy Falcons","Colombo Stars","bat","C Karunaratne","Kandy Falcons","9",NA
"S Colombage",2021-12-07,"Galle Gladiators","Kandy Warriors",2,"4.0",0,20,3,5,16,"Lanka Premier League","2021/22",1291199,"R Premadasa Stadium, Colombo","Colombo","Kandy Warriors","Galle Gladiators","Kandy Warriors","bat","D Lakshan","Galle Gladiators","4",NA
"M Theekshana",2021-12-13,"Dambulla Giants","Jaffna Kings",1,"4.0",0,21,3,5.25,12,"Lanka Premier League","2021/22",1291208,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Jaffna Kings","Jaffna Kings","field","PC de Silva","Jaffna Kings","7",NA
