"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"M Ford",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",3,76,78,97.4358974358974,76,10,1,2,0,1,71
"M Ford",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",4,46,54,85.1851851851852,15.3333333333333,2,1,1,0,0,33
"M Frost",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",1,7,12,58.3333333333333,Inf,1,0,1,0,0,7
"M Frost",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",3,39,55,70.9090909090909,39,5,0,2,0,0,19
"M Gilmour",2016,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",1,15,25,60,15,3,0,0,0,0,15
"M Marais",2016,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",1,66,77,85.7142857142857,66,8,1,0,0,1,66
"M O'Reilly",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",1,0,7,0,NA,0,0,1,0,0,0
"M O'Reilly",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",2,2,8,25,2,0,0,1,0,0,1
"M Topping",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",1,3,21,14.2857142857143,3,0,0,0,0,0,3
"M Topping",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",5,217,266,81.5789473684211,43.4,18,5,0,0,1,92
"MC Sorensen",2016,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",2,28,42,66.6666666666667,14,3,0,0,0,0,25
"MC Sorensen",2017,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",1,0,0,NA,0,0,0,0,0,0,0
"MD Poskitt",2019,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",2,23,44,52.2727272727273,11.5,2,0,0,0,0,13
"MJ Humphreys",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",5,23,43,53.4883720930233,4.6,1,2,0,0,0,20
"MJ Humphreys",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",4,32,30,106.666666666667,16,3,1,2,0,0,15
"MJ Humphreys",2024,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",1,0,4,0,0,0,0,0,0,0,0
"ML Granger",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",1,0,3,0,0,0,0,0,0,0,0
"MN Erlank",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",2,37,52,71.1538461538462,18.5,3,0,0,0,0,28
"MP Ellison",2018,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",3,63,95,66.3157894736842,21,7,1,0,0,0,31
"MP Ellison",2019,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",6,208,274,75.9124087591241,34.6666666666667,23,7,0,0,2,87
"MP Ellison",2020,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",2,13,20,65,6.5,0,1,0,0,0,12
"MR Adair",2018,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",2,21,41,51.219512195122,10.5,4,0,0,0,0,21
"MR Adair",2019,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",6,174,101,172.277227722772,29,14,12,0,0,0,44
"MR Adair",2020,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",2,31,40,77.5,15.5,2,1,0,0,0,16
"MR Adair",2021,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",5,93,85,109.411764705882,31,13,1,2,0,0,36
