"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"KA Levick",2021,"Charlotte Edwards Cup","Northern Diamonds",3,15,8,187.5,Inf,2,0,3,0,0,7
"KA Levick",2022,"Charlotte Edwards Cup","Northern Diamonds",2,10,12,83.3333333333333,10,1,0,1,0,0,10
"KA Levick",2023,"Charlotte Edwards Cup","Northern Diamonds",4,7,9,77.7777777777778,3.5,0,0,2,0,0,4
"KE Bryce",2021,"Charlotte Edwards Cup","Lightning",3,29,45,64.4444444444444,9.66666666666667,3,0,0,0,0,13
"KE Bryce",2022,"Charlotte Edwards Cup","Lightning",6,129,139,92.8057553956834,21.5,12,0,0,0,1,54
"KE Bryce",2023,"Charlotte Edwards Cup","The Blaze",7,97,94,103.191489361702,16.1666666666667,10,1,1,0,1,54
"KE Bryce",2024,"Charlotte Edwards Cup","The Blaze",1,4,5,80,4,1,0,0,0,0,4
"KE White",2021,"Charlotte Edwards Cup","South East Stars",2,30,32,93.75,30,2,0,1,0,0,29
"KE White",2022,"Charlotte Edwards Cup","South East Stars",1,15,10,150,15,3,0,0,0,0,15
"KH Brunt",2022,"Charlotte Edwards Cup","Northern Diamonds",2,18,12,150,Inf,1,0,2,0,0,10
"KL Coppack",2023,"Charlotte Edwards Cup","Sunrisers",4,24,22,109.090909090909,24,1,0,3,0,0,19
"KL Cross",2021,"Charlotte Edwards Cup","Thunder",3,46,37,124.324324324324,15.3333333333333,6,1,0,0,0,26
"KL Cross",2022,"Charlotte Edwards Cup","Thunder",3,33,37,89.1891891891892,11,3,0,0,0,0,18
"KL Cross",2023,"Charlotte Edwards Cup","Thunder",1,22,15,146.666666666667,Inf,4,0,1,0,0,22
